PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.92,0.79,0.19,0.2,1.47955531662224
0.95,0.84,0.12,0.2,1.36346174025978
0.86,0.81,0.07,0.22,1.17233294651677
0.9,0.85,0.07,0.29,1.06808525335623
0.91,0.86,0.18,0.24,1.28947005977172
0.89,0.84,0.15,0.28,1.17547698253215
0.89,0.88,0.16,0.31,1.10813248778239
0.96,0.86,0.07,0.21,1.26761290850636
0.92,0.9,0.12,0.21,1.24523982243543
0.93,0.94,0.1,0.25,1.12879133075737
0.93,0.73,0.12,0.28,1.28496914697516
0.9,0.9,0.15,0.24,1.20445211233853
0.93,0.84,0.08,0.22,1.24376597753386
0.83,0.8,0.11,0.17,1.3036025415227
0.92,0.79,0.1,0.33,1.10908072949404
0.92,0.88,0.07,0.24,1.14666420711878
0.88,0.82,0.12,0.22,1.25439155170171
0.89,0.83,0.12,0.17,1.36502674608019
0.94,0.87,0.18,0.19,1.42065039226828
0.92,0.87,0.14,0.32,1.10964815860151
0.92,0.76,0.15,0.2,1.45995342184833
0.88,0.88,0.09,0.23,1.14207676713167
0.91,0.91,0.09,0.22,1.16864580574026
0.84,0.82,0.15,0.23,1.22493048607371
0.9,0.79,0.11,0.22,1.29676134649783
0.95,0.86,0.15,0.26,1.26091431816568
0.9,0.89,0.2,0.23,1.29332203610441
0.9,0.9,0.15,0.25,1.18714276341143
0.87,0.85,0.1,0.21,1.20600774284881
0.89,0.87,0.1,0.21,1.21167767994745
0.96,0.85,0.14,0.22,1.34850565311074
0.88,0.86,0.15,0.3,1.1163232180949
0.89,0.83,0.09,0.26,1.14478407436326
0.83,0.75,0.12,0.21,1.28376995024531
0.91,0.83,0.07,0.18,1.29790845655929
0.9,0.87,0.05,0.3,1.01622715635442
0.82,0.85,0.12,0.21,1.17065035206712
0.91,0.8,0.11,0.35,1.07270790366892
0.88,0.87,0.12,0.24,1.1706963027895
0.94,0.88,0.07,0.34,1.01896794777978
0.93,0.88,0.15,0.16,1.42538961066408
0.93,0.79,0.07,0.2,1.3238540148991
0.93,0.85,0.16,0.27,1.24120047724578
0.87,0.85,0.13,0.27,1.13742685795377
0.87,0.92,0.16,0.3,1.07312172548196
0.94,0.82,0.15,0.24,1.32654627714019
0.88,0.85,0.13,0.24,1.20083046881289
0.87,0.87,0.08,0.21,1.16139974443163
0.88,0.8,0.2,0.18,1.47854557560433
0.9,0.86,0.16,0.24,1.25278128402836
0.86,0.85,0.08,0.19,1.20549151731918
0.95,0.89,0.17,0.26,1.25792573036846
0.89,0.84,0.06,0.33,0.996319133010725
0.89,0.84,0.13,0.25,1.20343025995751
0.94,0.85,0.1,0.18,1.35693897104159
0.91,0.81,0.16,0.28,1.23620910467235
0.91,0.89,0.14,0.26,1.17783845827284
0.93,0.83,0.19,0.26,1.31521457140529
0.88,0.85,0.18,0.2,1.34516784551571
0.91,0.78,0.13,0.31,1.17348475269138
0.9,0.83,0.11,0.3,1.11475471772183
0.94,0.83,0.13,0.26,1.25242639650427
0.87,0.87,0.14,0.2,1.25894123531473
0.96,0.86,0.12,0.31,1.15192257317123
0.88,0.88,0.13,0.17,1.31010391884647
0.9,0.85,0.16,0.24,1.2621690718795
0.89,0.88,0.08,0.23,1.14127991030317
0.87,0.85,0.18,0.27,1.1976384352948
0.86,0.86,0.13,0.26,1.13443612721928
0.91,0.89,0.17,0.19,1.34809912207795
0.91,0.81,0.12,0.29,1.17016918683127
0.89,0.81,0.1,0.25,1.19255630938065
0.94,0.91,0.09,0.2,1.24047698570272
0.92,0.82,0.16,0.28,1.23863918276327
0.85,0.83,0.11,0.17,1.29708050552078
0.93,0.83,0.15,0.24,1.30448906251284
0.92,0.84,0.14,0.28,1.19710011024454
0.88,0.83,0.13,0.17,1.36593983305823
0.93,0.88,0.15,0.29,1.17013048168299
0.94,0.89,0.14,0.24,1.24676500179502
0.91,0.88,0.09,0.15,1.33790245109129
0.94,0.81,0.08,0.25,1.22681783708675
0.9,0.86,0.14,0.17,1.37198876464049
0.9,0.83,0.09,0.2,1.26992011295707
0.87,0.87,0.11,0.3,1.05255960680479
0.9,0.88,0.1,0.32,1.03772610393145
0.89,0.87,0.09,0.23,1.16242392100011
0.87,0.86,0.1,0.23,1.16013375503617
0.87,0.86,0.09,0.29,1.05129646499922
0.82,0.87,0.09,0.2,1.13125433203818
0.89,0.8,0.1,0.29,1.13165798314149
0.91,0.83,0.1,0.19,1.31784843722339
0.91,0.86,0.19,0.28,1.22820200489793
0.9,0.79,0.1,0.27,1.1861385051293
0.86,0.88,0.1,0.29,1.03767933478327
0.9,0.81,0.13,0.26,1.22406022627549
0.91,0.87,0.11,0.19,1.28919817990493
0.94,0.86,0.12,0.28,1.17879816129983
0.88,0.89,0.1,0.18,1.23833986422308
0.86,0.83,0.12,0.24,1.18239009524657
0.9,0.89,0.11,0.31,1.05578304698114
0.9,0.87,0.12,0.27,1.142823775245
0.85,0.87,0.08,0.31,0.98363079008074
0.95,0.84,0.11,0.15,1.46918380593192
0.92,0.84,0.11,0.26,1.1955852014213
0.9,0.88,0.15,0.24,1.22210649097048
0.97,0.89,0.11,0.31,1.12841735668879
0.88,0.83,0.13,0.25,1.2006625296135
0.95,0.87,0.09,0.24,1.21477194854567
0.95,0.88,0.17,0.31,1.18196056062329
0.94,0.86,0.09,0.18,1.33211479604914
0.89,0.85,0.12,0.29,1.11564594924344
0.93,0.87,0.17,0.19,1.39470176692277
0.93,0.83,0.09,0.26,1.1912195135682
0.93,0.79,0.12,0.19,1.41820198583793
0.93,0.85,0.13,0.26,1.22276735279972
0.95,0.87,0.11,0.22,1.2776613632256
0.92,0.87,0.16,0.16,1.43823561117764
0.9,0.86,0.13,0.26,1.17986563792002
0.93,0.9,0.17,0.24,1.26280176647223
0.92,0.85,0.19,0.29,1.23044319075142
0.86,0.83,0.09,0.25,1.1267454582052
0.91,0.89,0.07,0.28,1.06435109848216
0.89,0.86,0.09,0.19,1.24725070556435
0.87,0.83,0.09,0.18,1.2733440460865
0.9,0.81,0.13,0.2,1.34621071904808
0.89,0.82,0.09,0.21,1.24687639292769
0.9,0.79,0.2,0.29,1.27346263262091
0.84,0.84,0.11,0.27,1.08731302723822
0.95,0.84,0.11,0.17,1.41905097700601
0.96,0.91,0.14,0.26,1.2162289587844
0.88,0.88,0.07,0.24,1.10055637954551
0.9,0.88,0.13,0.21,1.25309897632106
0.95,0.89,0.11,0.24,1.22154074809859
0.85,0.79,0.18,0.24,1.28624765332146
0.95,0.78,0.07,0.32,1.13030540305626
0.84,0.86,0.11,0.2,1.19168493807059
0.95,0.83,0.12,0.32,1.14892516915012
0.87,0.83,0.16,0.23,1.26490219079139
0.87,0.86,0.17,0.36,1.04237298772439
0.91,0.79,0.14,0.22,1.35034410274996
0.93,0.8,0.12,0.22,1.33776812150016
0.92,0.84,0.13,0.26,1.22020251569008
0.88,0.86,0.19,0.25,1.24812993579191
0.94,0.86,0.12,0.29,1.16233505149728
0.9,0.86,0.08,0.24,1.15281989218082
0.88,0.88,0.11,0.26,1.11676086895541
0.84,0.87,0.18,0.24,1.19866560488183
0.94,0.84,0.09,0.23,1.24945513685296
0.88,0.78,0.13,0.2,1.35375441507959
0.88,0.91,0.13,0.28,1.08626307838334
0.88,0.86,0.13,0.15,1.37812535359316
0.89,0.89,0.1,0.26,1.10811062951064
0.83,0.85,0.13,0.24,1.14190001573363
0.93,0.87,0.04,0.21,1.18239931673776
0.91,0.85,0.1,0.23,1.21682927820081
0.94,0.87,0.14,0.26,1.2285546725658
0.9,0.83,0.14,0.22,1.29560608315575
0.92,0.89,0.17,0.25,1.24230078724703
0.86,0.86,0.16,0.24,1.20598757290243
0.89,0.89,0.11,0.25,1.13619516410171
0.93,0.88,0.1,0.23,1.21307393668235
0.93,0.9,0.13,0.24,1.21426509876801
0.9,0.85,0.11,0.27,1.14716556346105
0.93,0.82,0.11,0.28,1.1893553661368
0.93,0.82,0.11,0.22,1.30331305552241
0.9,0.85,0.1,0.31,1.0730157672803
0.9,0.89,0.12,0.22,1.21215293553966
0.9,0.81,0.16,0.22,1.34305910353276
0.9,0.81,0.23,0.2,1.48462259930221
0.89,0.85,0.04,0.22,1.13361360813339
0.92,0.89,0.15,0.26,1.20082869556819
0.87,0.82,0.08,0.22,1.18879079976455
0.89,0.79,0.15,0.25,1.27585859286733
0.89,0.88,0.13,0.24,1.18595548466758
0.96,0.78,0.12,0.19,1.47094325509034
0.96,0.83,0.1,0.23,1.29639246388977
0.92,0.87,0.09,0.31,1.06846750733219
0.9,0.84,0.12,0.31,1.10325835656257
0.9,0.79,0.14,0.32,1.14956203840004
0.87,0.84,0.13,0.25,1.1800366521704
0.91,0.8,0.17,0.34,1.15509209303068
0.95,0.82,0.14,0.17,1.48677910864743
0.9,0.84,0.12,0.25,1.20263362435638
0.89,0.89,0.11,0.19,1.244252382128
0.89,0.85,0.12,0.21,1.25707502061445
0.95,0.84,0.14,0.24,1.30570629483387
0.92,0.88,0.11,0.26,1.16154362859434
0.92,0.85,0.11,0.28,1.15302975705444
0.9,0.85,0.13,0.2,1.30326024779066
0.82,0.83,0.11,0.2,1.19516539051299
0.89,0.86,0.08,0.26,1.10785378057049
0.89,0.77,0.16,0.24,1.33012172398028
0.89,0.86,0.09,0.31,1.04390124120835
0.92,0.82,0.11,0.22,1.29087082851193
