PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.82,0.78,0.46,0.12,2.38126436898365
0.84,0.86,0.4,0.26,1.61838677404337
0.84,0.9,0.52,0.22,1.96127463527003
0.84,0.88,0.42,0.3,1.54914502835312
0.9,0.82,0.58,0.24,2.21594785751297
0.88,0.84,0.68,0.14,2.86404869198806
0.84,0.8,0.42,0.3,1.63486814108721
0.82,0.84,0.54,0.2,2.15405326131471
0.84,0.84,0.5,0.18,2.14089642352847
0.96,0.74,0.46,0.32,1.84435291193933
0.8,0.94,0.46,0.18,1.84506128372724
0.84,0.86,0.52,0.22,2.02010429134087
0.88,0.88,0.66,0.26,2.22473449393286
0.92,0.84,0.48,0.16,2.24143806137169
0.88,0.92,0.56,0.24,1.99953014188736
0.8,0.84,0.44,0.28,1.65188806144729
0.86,0.86,0.3,0.24,1.44593645531927
0.84,0.84,0.64,0.2,2.43233311565409
0.88,0.82,0.54,0.18,2.32428505709644
0.82,0.86,0.46,0.2,1.91590592709432
0.92,0.9,0.42,0.2,1.84635689844235
0.92,0.88,0.56,0.3,1.91317331465399
0.96,0.92,0.48,0.18,2.0660448132423
0.88,0.82,0.6,0.22,2.3227936859957
0.82,0.82,0.48,0.28,1.78431794088648
0.8,0.84,0.6,0.2,2.29174737401353
0.9,0.8,0.54,0.34,1.84725916575822
0.84,0.8,0.48,0.3,1.77195034469342
0.88,0.82,0.36,0.2,1.76881576838844
0.88,0.8,0.5,0.28,1.90657159327301
0.88,0.8,0.56,0.32,1.92943232265987
0.84,0.86,0.38,0.28,1.52559144540291
0.82,0.8,0.5,0.12,2.46110686642527
0.88,0.84,0.54,0.18,2.28641273060036
0.76,0.76,0.5,0.18,2.20912904006593
0.86,0.88,0.5,0.22,1.95862196145045
0.82,0.82,0.5,0.34,1.67839488552697
0.92,0.88,0.48,0.2,2.02576415231003
0.86,0.84,0.4,0.32,1.51804957020453
0.86,0.84,0.6,0.16,2.51721886149517
0.82,0.86,0.58,0.28,1.96134423889034
0.94,0.74,0.44,0.3,1.83720139635891
0.86,0.8,0.5,0.24,2.01359412550067
0.84,0.84,0.58,0.24,2.13187328637549
0.96,0.84,0.6,0.28,2.14711186057392
0.9,0.82,0.4,0.3,1.61506653490804
0.86,0.78,0.6,0.24,2.29940538649878
0.88,0.8,0.54,0.38,1.73459144095694
0.88,0.88,0.6,0.26,2.08707182644243
0.92,0.94,0.58,0.18,2.24872347638166
0.82,0.78,0.52,0.16,2.37518564491872
0.78,0.82,0.52,0.26,1.90206251242247
0.88,0.84,0.52,0.24,2.02005297010972
0.82,0.78,0.4,0.18,1.94808417350245
0.9,0.84,0.3,0.3,1.3710060977774
0.84,0.9,0.38,0.16,1.79320836805899
0.84,0.74,0.56,0.32,1.97791901341739
0.82,0.82,0.38,0.2,1.76587789113829
0.86,0.82,0.34,0.26,1.53850838612353
0.86,0.84,0.56,0.24,2.10031149741628
0.78,0.74,0.56,0.26,2.12080783817268
0.86,0.84,0.52,0.22,2.06855925466969
0.9,0.8,0.42,0.26,1.78968312453943
0.74,0.78,0.74,0.22,2.63600848089835
0.88,0.8,0.5,0.28,1.90657159327301
0.8,0.84,0.48,0.26,1.79709285823728
0.8,0.84,0.5,0.28,1.7892598838116
0.72,0.8,0.52,0.2,2.07593497328648
0.9,0.8,0.64,0.24,2.4001388518024
0.86,0.82,0.46,0.16,2.16331379884001
0.92,0.86,0.5,0.32,1.75674105146556
0.92,0.88,0.46,0.3,1.69668265010104
0.9,0.86,0.44,0.26,1.76057670401078
0.8,0.94,0.5,0.26,1.72130820877328
0.9,0.84,0.48,0.2,2.07124752343741
0.8,0.7,0.52,0.2,2.34181580706856
0.88,0.8,0.6,0.32,2.01817795409464
0.92,0.78,0.42,0.2,2.02939408284711
0.84,0.92,0.54,0.28,1.81255483418144
0.84,0.78,0.42,0.2,1.95258203827243
0.78,0.84,0.52,0.18,2.13790338056327
0.86,0.84,0.46,0.24,1.85682780567952
0.92,0.9,0.54,0.2,2.14426814284393
0.82,0.9,0.42,0.18,1.81781764561317
0.78,0.82,0.5,0.16,2.19693003511378
0.9,0.8,0.48,0.28,1.87604701872227
0.92,0.84,0.48,0.22,2.02106344996293
0.76,0.8,0.48,0.18,2.0790786493568
0.9,0.82,0.64,0.24,2.3642241095876
0.84,0.8,0.52,0.16,2.35398746620791
0.88,0.9,0.44,0.22,1.80273867417456
0.8,0.8,0.42,0.2,1.8830633410474
0.9,0.8,0.46,0.18,2.16047547851317
0.84,0.9,0.44,0.24,1.71513730161685
0.86,0.78,0.54,0.14,2.57382650705819
0.84,0.74,0.38,0.34,1.5161133908823
0.88,0.78,0.52,0.22,2.1861142116747
0.88,0.86,0.42,0.24,1.75075785242372
0.84,0.88,0.58,0.14,2.44811639402317
0.82,0.9,0.44,0.18,1.86912973430545
0.84,0.78,0.52,0.1,2.70674965382768
0.88,0.86,0.44,0.3,1.64447049044833
0.98,0.82,0.58,0.24,2.28551325787963
0.92,0.82,0.58,0.3,2.03656062016099
0.92,0.84,0.56,0.16,2.46454416470267
0.8,0.72,0.5,0.3,1.89007642626757
0.88,0.92,0.5,0.18,2.04545588990559
0.8,0.74,0.56,0.2,2.37466473240164
0.86,0.86,0.44,0.28,1.67697695267716
0.88,0.84,0.54,0.32,1.83573718317244
0.88,0.8,0.34,0.2,1.74387874632153
0.94,0.76,0.52,0.18,2.44902523691201
0.9,0.76,0.62,0.3,2.20093933581255
0.88,0.8,0.52,0.24,2.0814259012016
0.94,0.86,0.4,0.26,1.70025655503056
0.86,0.86,0.54,0.38,1.65871120218236
0.9,0.84,0.52,0.26,1.97453048429757
0.86,0.84,0.58,0.3,1.96220892400376
0.88,0.86,0.46,0.2,1.96994363580393
