PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.82,0.58,0.2,2.35234734652864
0.84,0.78,0.66,0.1,3.17444391780512
0.88,0.84,0.44,0.22,1.88722851131719
0.8,0.92,0.44,0.16,1.88688664232275
0.94,0.86,0.44,0.28,1.74257165770975
0.76,0.9,0.46,0.18,1.86825679387036
0.84,0.82,0.44,0.22,1.88039230240461
0.88,0.8,0.44,0.24,1.88286025923953
0.88,0.86,0.62,0.16,2.55212835648108
0.88,0.86,0.46,0.28,1.73998019298992
0.86,0.88,0.62,0.3,1.99935428089875
0.9,0.7,0.4,0.26,1.88154741980705
0.86,0.8,0.5,0.32,1.78262186231185
0.9,0.86,0.54,0.32,1.82898882764383
0.94,0.88,0.42,0.16,2.02772587794068
0.9,0.92,0.3,0.24,1.41975416267108
0.86,0.84,0.52,0.22,2.07075708556065
0.86,0.9,0.52,0.22,1.98029948909968
0.84,0.86,0.48,0.2,1.98726114649682
0.86,0.84,0.54,0.12,2.53675112317271
0.92,0.8,0.4,0.14,2.17311541027352
0.92,0.92,0.52,0.26,1.88553275289046
0.82,0.86,0.42,0.26,1.65040624108637
0.84,0.8,0.48,0.18,2.15971987850152
0.86,0.86,0.66,0.36,1.94673019618057
0.9,0.9,0.48,0.12,2.274389386846
0.88,0.78,0.4,0.22,1.87211312071027
0.84,0.84,0.36,0.16,1.83046546218428
0.86,0.9,0.54,0.2,2.09404640509546
0.9,0.8,0.48,0.08,2.70974889217134
0.88,0.84,0.54,0.28,1.94734801354206
0.86,0.8,0.6,0.18,2.5132888963888
0.92,0.9,0.54,0.28,1.90059533896539
0.96,0.86,0.6,0.22,2.32528291255146
0.8,0.92,0.4,0.28,1.48001118562099
0.86,0.84,0.58,0.24,2.1512035105211
0.88,0.86,0.6,0.28,2.05627588253929
0.88,0.84,0.52,0.14,2.40357563477027
0.86,0.86,0.46,0.3,1.67476496632871
0.84,0.88,0.52,0.26,1.8732007191324
0.9,0.84,0.54,0.36,1.75412963566144
0.86,0.92,0.42,0.22,1.71474276402111
