PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.86,0.82,0.56,0.44,1,1,1.36873910771599
0.84,0.82,0.46,0.28,0.96,1,1.72112823292395
0.96,0.86,0.54,0.44,1,0.92,1.31761748692839
0.86,0.84,0.4,0.36,1,0.96,1.16482266996583
0.84,0.86,0.5,0.44,1,1,1.18276949281771
0.98,0.88,0.48,0.36,0.96,0.96,1.46676813024735
0.84,0.86,0.44,0.4,1,0.96,1.12073990621748
0.94,0.78,0.58,0.4,1,1,1.67156199087415
0.92,0.88,0.56,0.36,0.96,1,1.64205087235523
0.96,0.82,0.44,0.46,1,1,1.14507450750268
0.86,0.88,0.5,0.44,1,0.96,1.15923162286009
0.84,0.88,0.48,0.48,1,0.88,0.986400887082273
0.82,0.86,0.48,0.44,0.96,0.92,1.10217447148245
0.92,0.9,0.52,0.52,1,1,1.08854221261633
0.76,0.74,0.44,0.44,1,1,1.08100694743197
0.9,0.86,0.44,0.28,0.96,0.92,1.56563353493331
0.9,0.86,0.52,0.48,1,1,1.18272360909125
0.88,0.84,0.44,0.34,1,0.88,1.28501846847196
0.96,0.76,0.44,0.42,1,1,1.30506645312178
0.86,0.82,0.5,0.44,1,1,1.23627352577911
0.9,0.84,0.48,0.54,1,1,1.00561421132954
0.92,0.78,0.46,0.52,1,1,1.05899432754185
0.88,0.82,0.4,0.46,1,0.92,0.953892752692863
0.86,0.88,0.6,0.46,1,0.96,1.31556379652846
0.9,0.72,0.48,0.38,1,0.96,1.49326895913953
0.82,0.9,0.54,0.54,1,0.96,1.00171428091356
0.78,0.84,0.56,0.4,0.96,0.88,1.32849617827929
0.9,0.92,0.5,0.4,1,1,1.27981599458475
0.82,0.88,0.46,0.44,0.96,1,1.08825631425439
0.92,0.78,0.52,0.62,0.96,1,1.01419366608761
0.88,0.84,0.44,0.5,1,0.96,0.967267959092935
0.88,0.82,0.46,0.38,1,0.92,1.26871310736943
0.86,0.9,0.52,0.36,1,0.96,1.39593045752882
0.88,0.86,0.56,0.44,0.96,1,1.36997332469957
0.96,0.88,0.62,0.3,0.96,0.96,2.0730825391239
0.82,0.68,0.46,0.52,0.92,0.96,1.07737178671577
0.88,1,0.5,0.38,1,0.96,1.21258419599895
0.82,0.84,0.34,0.4,0.96,0.96,0.9148933396882
0.88,0.82,0.46,0.4,0.96,0.96,1.26829330795665
0.8,0.78,0.44,0.42,1,0.92,1.08262551488466
0.88,0.82,0.56,0.48,0.96,1,1.30430418803348
0.88,0.86,0.58,0.44,1,1,1.38848283999201
0.9,0.86,0.42,0.38,1,1,1.20720271800679
0.86,0.88,0.38,0.46,0.96,1,0.91706276277001
0.8,0.92,0.6,0.42,1,1,1.35701485627456
0.9,0.86,0.66,0.48,0.96,0.96,1.45562307138099
0.9,0.9,0.54,0.34,0.92,1,1.64889881599644
0.76,0.86,0.56,0.48,1,0.96,1.12963491610366
0.9,0.76,0.42,0.5,0.92,1,1.0624766593172
0.9,0.82,0.5,0.36,1,0.96,1.48438108924204
0.86,0.84,0.38,0.4,0.96,0.96,1.04449407688293
0.9,0.72,0.48,0.52,1,1,1.12754815204036
0.92,0.76,0.5,0.52,1,0.96,1.13102726212045
0.84,0.86,0.5,0.46,1,1,1.13740996339495
0.88,0.96,0.52,0.52,0.92,0.96,1.04401705555195
0.88,0.88,0.52,0.52,1,1,1.07297491994062
0.82,0.82,0.34,0.22,1,1,1.54682177410047
0.86,0.74,0.44,0.44,1,0.96,1.14932040982852
0.86,0.94,0.38,0.44,1,1,0.890398348493044
0.8,0.9,0.46,0.38,1,1,1.16817053679627
0.9,0.88,0.52,0.44,1,1,1.25854906604886
0.86,0.9,0.54,0.4,1,0.96,1.32533340762377
0.9,0.84,0.58,0.54,1,0.96,1.16641704947472
0.86,0.8,0.46,0.38,1,1,1.33238622726216
0.92,0.92,0.44,0.44,0.96,1,1.09865215509941
0.82,0.88,0.48,0.34,1,1,1.37711181658302
0.9,0.94,0.44,0.32,1,1,1.3490793490214
0.86,0.82,0.44,0.5,1,0.92,0.947250513606155
0.88,0.76,0.48,0.4,1,0.92,1.32306025843118
0.94,0.82,0.54,0.42,1,0.96,1.4238303868522
0.76,0.88,0.42,0.38,0.96,0.96,1.05643257464916
0.9,0.78,0.44,0.56,1,0.96,0.920711977999001
0.86,0.8,0.42,0.46,1,1,1.0328635256628
0.9,0.86,0.52,0.58,1,1,0.998357663110698
0.94,0.84,0.58,0.42,1,0.92,1.46007682858988
0.88,0.84,0.58,0.4,0.96,1,1.56021560271523
0.82,0.86,0.5,0.64,0.96,0.96,0.838490630639258
0.78,0.82,0.58,0.48,1,1,1.24031726928397
0.84,0.86,0.54,0.52,1,0.96,1.07507040671902
0.86,0.82,0.4,0.54,0.96,0.96,0.848453289674374
0.86,0.78,0.6,0.5,1,0.92,1.28377448853165
0.92,0.74,0.6,0.4,1,0.92,1.67925772166968
0.9,0.8,0.52,0.6,1,0.96,0.985909653091823
0.9,0.88,0.54,0.4,1,0.96,1.38162482642856
0.82,0.92,0.64,0.4,1,0.96,1.48832531805768
0.88,0.84,0.54,0.4,1,1,1.43867410646507
0.88,0.78,0.6,0.36,1,1,1.83115641175655
0.98,0.84,0.44,0.34,0.96,1,1.52507731131882
0.78,0.74,0.42,0.36,1,1,1.27605961266209
0.86,0.84,0.56,0.54,1,0.96,1.10240161566442
0.88,0.88,0.5,0.44,0.96,1,1.2234126450572
0.84,0.66,0.4,0.5,0.96,0.96,0.999862600994875
0.88,0.88,0.56,0.48,0.96,0.92,1.20676908769113
0.82,0.98,0.48,0.52,1,1,0.899833314864163
0.84,0.84,0.38,0.46,1,0.92,0.868362102427641
0.94,0.88,0.58,0.52,1,1,1.22626796811389
0.82,0.86,0.64,0.5,1,1,1.3090126452237
