PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.86,0.92,0.42,0.24,1.21058306798427
0.88,0.8,0.44,0.26,1.33244589067888
0.8,0.84,0.38,0.24,1.17400292925822
0.84,0.8,0.32,0.32,0.992896545095217
0.72,0.92,0.5,0.32,1.14524715487369
0.74,0.84,0.28,0.28,0.896677707203045
0.84,0.92,0.26,0.22,0.942807627803355
0.82,0.88,0.38,0.22,1.18580208491676
0.82,0.86,0.28,0.28,0.926712736248325
0.72,0.96,0.44,0.28,1.07775115031207
0.84,0.76,0.48,0.3,1.34348740375835
0.76,0.82,0.3,0.22,1.04824304411195
0.78,0.86,0.44,0.26,1.21989092413401
0.8,0.92,0.42,0.28,1.11409562175826
0.88,0.92,0.52,0.28,1.32288063542422
0.76,0.82,0.44,0.28,1.20860001254181
0.8,0.78,0.38,0.28,1.1558969806912
0.74,0.76,0.32,0.38,0.890434514297574
0.82,0.86,0.34,0.22,1.12750542138648
0.82,0.8,0.34,0.3,1.04609234748556
0.76,0.84,0.42,0.16,1.39667491319286
0.78,0.88,0.56,0.26,1.41551669897565
0.7,0.78,0.3,0.2,1.08093247626408
0.76,0.84,0.3,0.2,1.06541407792725
0.78,0.86,0.46,0.36,1.09612322239696
0.76,0.9,0.48,0.26,1.24498852369994
0.74,0.9,0.28,0.26,0.884326389661278
0.78,0.86,0.54,0.3,1.32281852766121
0.84,0.88,0.32,0.24,1.05219707189581
0.8,0.88,0.38,0.26,1.10683682699706
0.86,0.84,0.36,0.24,1.1707447853381
0.84,0.8,0.42,0.22,1.35442940107199
0.88,0.94,0.4,0.22,1.20334237278588
0.78,0.86,0.34,0.2,1.13949449879575
0.94,0.8,0.38,0.38,1.06007661438714
0.74,0.8,0.5,0.24,1.4080495944325
0.88,0.8,0.44,0.26,1.33244589067888
0.86,0.86,0.48,0.32,1.22834277006242
0.82,0.82,0.32,0.3,0.99643437175271
0.84,0.96,0.38,0.3,1.01259169461859
0.82,0.78,0.4,0.24,1.28115829549122
0.72,0.78,0.54,0.24,1.49719061870729
0.76,0.78,0.2,0.24,0.85073568023152
0.78,0.86,0.4,0.22,1.21894083296671
0.84,0.86,0.28,0.1,1.25812465681705
0.86,0.74,0.44,0.26,1.3836468463881
0.78,0.86,0.26,0.36,0.781823537439055
0.8,0.86,0.44,0.26,1.23085603503352
0.8,0.82,0.46,0.28,1.26652605561529
0.82,0.9,0.44,0.14,1.454186236164
0.68,0.9,0.28,0.26,0.852354529941575
0.8,0.78,0.54,0.18,1.70891741084665
0.8,0.88,0.32,0.22,1.06134327522341
0.92,0.84,0.36,0.22,1.2430301076383
0.78,0.86,0.44,0.24,1.25652296554735
0.78,0.86,0.36,0.18,1.21786532218846
0.8,0.86,0.4,0.18,1.31180838137515
0.74,0.82,0.44,0.2,1.3556873753657
0.82,0.88,0.42,0.26,1.18864336337612
0.8,0.88,0.36,0.3,1.01310775052974
0.82,0.86,0.44,0.34,1.1121310936344
0.8,0.84,0.4,0.26,1.17581423073998
0.82,0.86,0.44,0.22,1.31871124041713
0.82,0.82,0.52,0.28,1.3854934056068
0.92,0.88,0.48,0.28,1.31149436678275
0.88,0.88,0.52,0.4,1.16433570647981
0.78,0.94,0.34,0.28,0.956677989977645
0.74,0.86,0.34,0.26,1.017903520732
0.8,0.82,0.36,0.22,1.19062170239754
0.84,0.86,0.34,0.2,1.17554261794486
0.84,0.9,0.44,0.2,1.33073621635852
0.84,0.9,0.46,0.16,1.45937460046768
0.9,0.78,0.38,0.24,1.28975449623321
0.86,0.84,0.36,0.3,1.07265363502673
0.78,0.86,0.46,0.3,1.18670892480561
0.78,0.78,0.5,0.16,1.66727455663538
0.78,0.94,0.44,0.26,1.15326903829354
0.74,0.82,0.4,0.24,1.19531058399412
0.72,0.8,0.4,0.24,1.20210021548454
0.76,0.8,0.4,0.34,1.05927098160819
0.7,0.88,0.3,0.26,0.910796731478686
0.82,0.84,0.38,0.26,1.15040088668528
0.86,0.86,0.38,0.18,1.30828092722444
0.74,0.94,0.44,0.28,1.10215949906806
0.8,0.8,0.38,0.24,1.21056256902961
0.76,0.86,0.34,0.38,0.875691757351444
0.86,0.84,0.36,0.2,1.24675280428789
0.84,0.8,0.4,0.32,1.1308536102196
0.76,0.82,0.36,0.3,1.03444356462954
0.62,0.84,0.56,0.26,1.36799519401674
0.82,0.82,0.42,0.24,1.28010363465147
0.82,0.88,0.34,0.3,0.989759953176622
0.82,0.76,0.42,0.3,1.22281022990635
0.78,0.72,0.4,0.26,1.27696081851977
0.78,0.76,0.4,0.36,1.06921880735932
0.8,0.94,0.52,0.26,1.29981428877228
0.88,0.72,0.46,0.14,1.81043456430937
0.82,0.88,0.42,0.2,1.30079160375845
0.84,0.84,0.44,0.28,1.23462305775415
0.8,0.76,0.42,0.22,1.37420094304996
0.86,0.86,0.3,0.28,0.983013043401994
0.86,0.84,0.36,0.2,1.24675280428789
0.76,0.78,0.38,0.18,1.33341486699636
0.84,0.86,0.48,0.26,1.32480912947374
0.8,0.84,0.44,0.22,1.32742481505082
0.84,0.76,0.4,0.18,1.45561891354934
0.84,0.84,0.44,0.26,1.27114407549243
0.8,0.76,0.32,0.3,1.02909474432836
0.74,0.74,0.34,0.3,1.04759745404573
0.82,0.84,0.34,0.26,1.07732262025436
0.78,0.84,0.46,0.18,1.44532018906506
0.86,0.94,0.4,0.26,1.12664464359065
0.84,0.84,0.34,0.28,1.05717638885203
0.82,0.76,0.36,0.3,1.11325276231736
0.88,0.88,0.32,0.24,1.07445473810784
0.78,0.84,0.36,0.36,0.950959868880126
0.82,0.88,0.5,0.28,1.29346619512576
0.8,0.86,0.34,0.32,0.966286918394686
0.86,0.88,0.42,0.24,1.24607155545287
0.82,0.82,0.46,0.16,1.54823383039389
0.74,0.9,0.32,0.3,0.903145949779631
0.7,0.86,0.48,0.24,1.28553108271442
0.82,0.86,0.32,0.2,1.12406369882512
0.78,0.9,0.36,0.3,0.989564160151303
0.76,0.86,0.5,0.22,1.39850261207827
0.74,0.86,0.34,0.16,1.19160008152479
0.84,0.94,0.46,0.26,1.21841260290774
0.8,0.72,0.36,0.36,1.04033465077767
0.72,0.84,0.38,0.22,1.16361291659558
0.9,0.78,0.3,0.26,1.09697121635858
0.86,0.88,0.54,0.32,1.31028706938204
0.78,0.94,0.44,0.4,0.966753824565045
0.76,0.84,0.32,0.24,1.0381142692243
0.86,0.86,0.36,0.32,1.029651766267
0.82,0.86,0.38,0.28,1.10166932117285
0.82,0.88,0.4,0.24,1.18726475915064
0.84,0.82,0.44,0.28,1.25244863592495
0.82,0.88,0.32,0.2,1.10655127864043
0.72,0.84,0.42,0.24,1.20344907678457
0.74,0.84,0.4,0.26,1.14243686325767
0.74,0.84,0.38,0.22,1.17543831281862
0.82,0.9,0.38,0.3,1.04285899232791
0.88,0.92,0.44,0.26,1.221781692138
0.86,0.78,0.42,0.26,1.30301215696106
0.68,0.9,0.34,0.24,0.985273786973538
0.72,0.94,0.46,0.2,1.26043259480888
0.9,0.8,0.38,0.3,1.16026522808017
0.68,0.72,0.28,0.18,1.12103102662638
0.74,0.88,0.44,0.24,1.21584768690701
0.8,0.86,0.44,0.22,1.30706720049805
0.82,0.84,0.52,0.22,1.49459729602462
0.84,0.82,0.28,0.24,1.02413280203683
0.82,0.88,0.36,0.2,1.18424740868764
0.84,0.78,0.3,0.2,1.17072929758576
0.76,0.84,0.42,0.24,1.22637893647067
0.76,0.84,0.38,0.14,1.35805724582731
0.82,0.8,0.44,0.24,1.33886098014454
0.9,0.82,0.5,0.22,1.52684273545301
0.76,0.76,0.42,0.24,1.30521534538001
0.8,0.82,0.42,0.16,1.44768481840415
0.82,0.84,0.32,0.22,1.10622958414771
0.82,0.96,0.34,0.26,0.99025763238693
0.8,0.9,0.4,0.24,1.15914563173357
0.86,0.82,0.56,0.26,1.52383431018979
0.78,0.9,0.44,0.28,1.15297520634866
0.82,0.84,0.44,0.3,1.18963765076389
0.8,0.84,0.26,0.3,0.868649757602352
