PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.84,0.11,0.23,1.18471592508052
0.89,0.84,0.1,0.29,1.078295974865
0.89,0.89,0.07,0.19,1.17277251348568
0.86,0.84,0.14,0.2,1.26392019504373
0.89,0.88,0.11,0.2,1.21888100304532
0.87,0.84,0.09,0.22,1.16405957019456
0.91,0.82,0.12,0.29,1.14051827549826
0.89,0.87,0.16,0.19,1.32118907539025
0.91,0.78,0.11,0.3,1.14233344752569
0.9,0.76,0.14,0.23,1.32937740731625
0.91,0.83,0.15,0.24,1.26438096478134
0.84,0.85,0.11,0.26,1.07759714635587
0.88,0.78,0.09,0.29,1.10005262015679
0.89,0.81,0.12,0.24,1.21802696523848
0.94,0.81,0.12,0.26,1.23692323635327
0.9,0.87,0.15,0.23,1.23579304365643
0.9,0.89,0.14,0.28,1.11775259216791
0.92,0.79,0.16,0.2,1.42299082138905
0.93,0.82,0.09,0.19,1.32063384228672
0.87,0.77,0.11,0.21,1.28149708177686
0.9,0.89,0.12,0.19,1.25598278718423
0.88,0.88,0.13,0.29,1.07607513154681
0.92,0.85,0.12,0.28,1.14464539470754
0.95,0.87,0.08,0.21,1.23739557824901
0.87,0.85,0.1,0.22,1.1692306721821
0.87,0.79,0.07,0.24,1.14195888986337
0.86,0.84,0.08,0.32,0.977832633378298
0.93,0.88,0.13,0.25,1.19663000730047
0.88,0.87,0.11,0.29,1.0585347796023
0.92,0.77,0.15,0.25,1.31354524522624
0.86,0.8,0.12,0.2,1.2749626815036
0.86,0.87,0.1,0.23,1.12218938123191
0.87,0.86,0.13,0.28,1.09591558903023
0.96,0.78,0.1,0.26,1.26041040183232
0.91,0.83,0.11,0.25,1.19044386096333
0.92,0.84,0.05,0.17,1.27157168869473
0.92,0.84,0.16,0.21,1.34421547150547
0.91,0.9,0.1,0.24,1.13665685347101
0.93,0.82,0.09,0.28,1.14081320661152
0.91,0.79,0.06,0.31,1.05419810043815
0.84,0.8,0.04,0.17,1.19187087349441
0.89,0.78,0.12,0.18,1.38406691053684
0.87,0.86,0.09,0.28,1.04536490277726
0.92,0.83,0.09,0.22,1.2330681150393
0.86,0.86,0.11,0.26,1.09207249117091
0.9,0.76,0.07,0.29,1.11186976373868
0.89,0.84,0.13,0.28,1.13282213026997
0.85,0.82,0.14,0.22,1.22929165469901
0.82,0.82,0.05,0.26,0.997933352900416
0.91,0.86,0.12,0.25,1.17812088512539
0.87,0.83,0.14,0.2,1.28637357942549
0.88,0.85,0.13,0.25,1.16607396603186
0.89,0.84,0.12,0.26,1.15445689845442
0.88,0.87,0.11,0.26,1.10634532922391
0.88,0.77,0.07,0.3,1.06498473315081
0.92,0.85,0.12,0.26,1.17960100511293
0.88,0.84,0.03,0.23,1.07395015790626
0.83,0.86,0.12,0.21,1.15992605531851
0.8,0.84,0.12,0.28,1.02229809890332
0.9,0.85,0.13,0.24,1.20736250292108
0.85,0.85,0.15,0.23,1.19594482403311
0.95,0.85,0.09,0.23,1.229935553552
0.92,0.84,0.11,0.22,1.25182581502221
0.92,0.83,0.02,0.16,1.25848447955638
0.85,0.81,0.09,0.26,1.09351202332276
0.86,0.83,0.09,0.28,1.05632228954718
0.89,0.81,0.16,0.26,1.23372900547561
0.88,0.81,0.12,0.23,1.22611383981051
0.92,0.81,0.11,0.32,1.09710816023842
0.95,0.87,0.1,0.25,1.18799259431648
0.88,0.85,0.09,0.21,1.1863921498845
0.92,0.86,0.1,0.24,1.18106363170456
0.84,0.84,0.1,0.22,1.14235954413419
0.87,0.84,0.12,0.16,1.33780725932087
0.94,0.85,0.07,0.22,1.21017065158595
0.92,0.82,0.12,0.25,1.22435304351568
0.88,0.84,0.13,0.23,1.21240736687408
0.89,0.8,0.15,0.23,1.29049602228039
0.9,0.8,0.14,0.16,1.45793328858669
0.89,0.88,0.1,0.21,1.18530775980945
0.9,0.85,0.14,0.24,1.2208888339038
0.87,0.86,0.13,0.28,1.09591558903023
0.94,0.86,0.09,0.24,1.1903917126854
0.91,0.84,0.12,0.2,1.29646253228276
0.92,0.88,0.08,0.22,1.17386101481637
0.92,0.81,0.1,0.2,1.31064038861808
0.88,0.81,0.08,0.16,1.32209169660599
0.95,0.87,0.12,0.24,1.23309624344239
0.91,0.77,0.1,0.13,1.53375894449492
0.89,0.81,0.09,0.18,1.30307990245552
0.89,0.85,0.13,0.24,1.19590116736391
0.93,0.88,0.09,0.21,1.21846558856713
0.91,0.89,0.13,0.3,1.08458340298929
0.87,0.86,0.03,0.23,1.04654021398579
0.85,0.82,0.1,0.17,1.27849959342868
0.94,0.89,0.09,0.22,1.20178243678274
0.89,0.79,0.11,0.23,1.24300065782528
0.95,0.82,0.1,0.28,1.175825046435
0.86,0.89,0.06,0.22,1.06921714531513
0.9,0.86,0.17,0.24,1.25230396928647
0.87,0.83,0.09,0.24,1.13549131120174
0.94,0.81,0.1,0.27,1.19121073676472
0.81,0.78,0.13,0.2,1.24660222299625
0.86,0.89,0.11,0.2,1.17406609456578
0.9,0.85,0.17,0.25,1.24190756877458
0.9,0.82,0.11,0.23,1.22655458877084
0.85,0.87,0.12,0.24,1.12013608207074
0.94,0.87,0.12,0.26,1.18501041713813
0.85,0.82,0.11,0.31,1.03188900459487
0.9,0.75,0.12,0.28,1.20610868421337
0.91,0.81,0.11,0.26,1.18911949867644
0.91,0.77,0.14,0.24,1.30897882039926
0.93,0.78,0.06,0.22,1.25050869019352
0.9,0.8,0.08,0.23,1.2026767409776
0.92,0.83,0.09,0.2,1.27517954339593
0.92,0.88,0.13,0.25,1.18558509761439
0.95,0.88,0.12,0.22,1.26320334571115
0.9,0.83,0.06,0.29,1.04563650690899
0.83,0.81,0.13,0.25,1.14258110365692
0.85,0.86,0.15,0.25,1.15056746080325
0.93,0.92,0.15,0.16,1.37134593670142
0.91,0.83,0.08,0.28,1.09808286554709
0.81,0.82,0.07,0.2,1.11803332320707
0.89,0.77,0.1,0.23,1.24804028491147
0.88,0.87,0.14,0.3,1.08008928952583
0.93,0.85,0.11,0.31,1.09407118104517
0.94,0.85,0.12,0.22,1.28000201861224
0.88,0.86,0.09,0.29,1.04075806456149
0.9,0.81,0.13,0.27,1.18603740463169
0.86,0.82,0.11,0.22,1.19852967279088
0.89,0.79,0.14,0.19,1.37851073349152
0.94,0.82,0.11,0.27,1.19590159782865
0.85,0.86,0.15,0.24,1.1685574529123
0.88,0.87,0.15,0.14,1.41342338088153
0.86,0.86,0.14,0.19,1.26543784562648
0.84,0.88,0.09,0.23,1.07780395395152
0.89,0.81,0.15,0.22,1.30208233390521
0.9,0.88,0.16,0.19,1.32309047569696
0.86,0.84,0.09,0.29,1.03357985550797
0.86,0.76,0.1,0.28,1.12415064976442
0.93,0.84,0.07,0.24,1.16914384889496
0.93,0.86,0.15,0.23,1.27958940360627
0.89,0.86,0.14,0.21,1.25973228461702
0.88,0.88,0.11,0.19,1.22708311742149
0.92,0.78,0.12,0.27,1.22161190697446
0.84,0.83,0.15,0.19,1.2857150077243
0.93,0.82,0.07,0.28,1.11482721486859
0.86,0.81,0.16,0.27,1.18086407249867
0.93,0.83,0.11,0.25,1.21334100232969
0.92,0.85,0.12,0.31,1.09593111636014
0.85,0.83,0.1,0.25,1.10824117061025
0.87,0.8,0.11,0.28,1.11643770386419
