PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.9,0.84,0.513333333333333,0.273333333333333,1.86551456318168
0.9,0.893333333333333,0.626666666666667,0.24,2.13424325274662
0.893333333333333,0.84,0.573333333333333,0.253333333333333,2.05041224222058
0.866666666666667,0.846666666666667,0.513333333333333,0.28,1.81171551675067
0.873333333333333,0.8,0.56,0.26,2.04352541605271
0.886666666666667,0.813333333333333,0.46,0.253333333333333,1.82604234194275
0.88,0.846666666666667,0.58,0.3,1.91135700772275
0.86,0.806666666666667,0.586666666666667,0.273333333333333,2.04131793670675
0.886666666666667,0.82,0.526666666666667,0.253333333333333,1.96898328562704
0.886666666666667,0.806666666666667,0.626666666666667,0.273333333333333,2.1533759541703
0.88,0.86,0.586666666666667,0.273333333333333,1.98052847842595
0.92,0.853333333333333,0.513333333333333,0.3,1.79543145738703
0.84,0.84,0.54,0.233333333333333,1.9894475652939
0.866666666666667,0.906666666666667,0.6,0.273333333333333,1.93438711896166
0.886666666666667,0.866666666666667,0.546666666666667,0.246666666666667,1.96558126931115
0.88,0.866666666666667,0.553333333333333,0.246666666666667,1.97478924186692
0.893333333333333,0.833333333333333,0.613333333333333,0.26,2.1296106099198
0.886666666666667,0.853333333333333,0.546666666666667,0.193333333333333,2.15682027603187
0.88,0.813333333333333,0.573333333333333,0.253333333333333,2.08008717458801
0.9,0.86,0.526666666666667,0.226666666666667,2.00131537237206
0.853333333333333,0.833333333333333,0.506666666666667,0.213333333333333,1.99554554949975
0.9,0.846666666666667,0.58,0.266666666666667,2.0208625157094
0.893333333333333,0.886666666666667,0.52,0.2,2.02179964463026
0.833333333333333,0.866666666666667,0.493333333333333,0.24,1.81977843413604
0.906666666666667,0.873333333333333,0.573333333333333,0.26,1.99278428520197
0.88,0.886666666666667,0.573333333333333,0.293333333333333,1.863358823612
0.893333333333333,0.853333333333333,0.566666666666667,0.233333333333333,2.0769871751322
0.88,0.873333333333333,0.566666666666667,0.233333333333333,2.03465746513335
0.913333333333333,0.886666666666667,0.58,0.306666666666667,1.86901139095416
0.82,0.86,0.593333333333333,0.26,1.98371042348493
0.84,0.833333333333333,0.613333333333333,0.233333333333333,2.17037675534726
0.826666666666667,0.793333333333333,0.56,0.26,2.01306007932227
0.886666666666667,0.86,0.52,0.293333333333333,1.79131708392233
0.906666666666667,0.886666666666667,0.58,0.26,1.98830542076589
0.866666666666667,0.86,0.546666666666667,0.36,1.67590464330792
0.86,0.893333333333333,0.553333333333333,0.353333333333333,1.66299267314217
0.886666666666667,0.813333333333333,0.526666666666667,0.206666666666667,2.13038883360708
0.866666666666667,0.84,0.533333333333333,0.293333333333333,1.82851563463141
0.873333333333333,0.86,0.586666666666667,0.206666666666667,2.18320121384777
0.926666666666667,0.873333333333333,0.566666666666667,0.306666666666667,1.86887046000706
0.866666666666667,0.853333333333333,0.56,0.186666666666667,2.19459877528394
0.88,0.806666666666667,0.533333333333333,0.306666666666667,1.84752454276156
0.88,0.833333333333333,0.533333333333333,0.193333333333333,2.15269827908825
0.846666666666667,0.84,0.546666666666667,0.213333333333333,2.07464204654468
0.886666666666667,0.853333333333333,0.546666666666667,0.246666666666667,1.98497615972747
0.893333333333333,0.886666666666667,0.6,0.186666666666667,2.25717990461784
0.9,0.813333333333333,0.633333333333333,0.346666666666667,1.95675335995697
0.853333333333333,0.833333333333333,0.573333333333333,0.313333333333333,1.85886744135761
0.9,0.886666666666667,0.58,0.266666666666667,1.96413565493104
0.9,0.853333333333333,0.533333333333333,0.193333333333333,2.13661257236731
0.873333333333333,0.886666666666667,0.6,0.293333333333333,1.91293291535427
0.926666666666667,0.826666666666667,0.573333333333333,0.3,1.96146024681292
0.9,0.886666666666667,0.56,0.22,2.05752863026252
0.86,0.88,0.6,0.253333333333333,2.02206749251589
0.886666666666667,0.846666666666667,0.56,0.22,2.10938493053549
0.886666666666667,0.853333333333333,0.54,0.26,1.93151810742114
0.886666666666667,0.88,0.553333333333333,0.246666666666667,1.96125647333924
0.926666666666667,0.826666666666667,0.566666666666667,0.18,2.34371681462145
0.94,0.886666666666667,0.486666666666667,0.293333333333333,1.73211739772409
0.866666666666667,0.846666666666667,0.573333333333333,0.26,1.99791846761648
0.86,0.82,0.6,0.24,2.15679483593833
0.913333333333333,0.84,0.526666666666667,0.293333333333333,1.85193094231879
0.88,0.8,0.586666666666667,0.266666666666667,2.08923656258971
0.826666666666667,0.886666666666667,0.566666666666667,0.266666666666667,1.87640637323592
0.94,0.866666666666667,0.633333333333333,0.266666666666667,2.14020225132527
0.873333333333333,0.84,0.546666666666667,0.22,2.07683251678174
0.886666666666667,0.873333333333333,0.56,0.22,2.06668828069417
0.866666666666667,0.84,0.5,0.193333333333333,2.04625055897334
0.88,0.866666666666667,0.606666666666667,0.24,2.11434767237088
0.866666666666667,0.86,0.553333333333333,0.32,1.77920802006141
0.92,0.846666666666667,0.54,0.206666666666667,2.13663954603091
0.88,0.86,0.573333333333333,0.253333333333333,2.00930471313352
0.866666666666667,0.866666666666667,0.46,0.22,1.82789905730308
0.886666666666667,0.846666666666667,0.546666666666667,0.213333333333333,2.09990466871189
0.84,0.826666666666667,0.586666666666667,0.18,2.31082979662582
0.873333333333333,0.833333333333333,0.5,0.2,2.04122812275747
0.906666666666667,0.793333333333333,0.466666666666667,0.233333333333333,1.94748155772822
0.886666666666667,0.853333333333333,0.56,0.273333333333333,1.93775074988106
0.92,0.866666666666667,0.586666666666667,0.22,2.16829838804139
0.833333333333333,0.893333333333333,0.58,0.26,1.91936475174112
0.873333333333333,0.893333333333333,0.526666666666667,0.293333333333333,1.75440731726009
0.873333333333333,0.82,0.56,0.193333333333333,2.23698755731413
0.893333333333333,0.88,0.553333333333333,0.266666666666667,1.91084495153478
0.873333333333333,0.8,0.513333333333333,0.22,2.06222849524534
0.893333333333333,0.813333333333333,0.54,0.26,1.99499501749971
0.866666666666667,0.82,0.626666666666667,0.233333333333333,2.24796498823554
0.9,0.846666666666667,0.493333333333333,0.24,1.90483872730512
0.913333333333333,0.86,0.553333333333333,0.24,2.03292146051226
0.873333333333333,0.88,0.546666666666667,0.266666666666667,1.88031702263861
0.906666666666667,0.866666666666667,0.506666666666667,0.273333333333333,1.82158425915793
0.88,0.893333333333333,0.513333333333333,0.246666666666667,1.849614654392
0.893333333333333,0.86,0.493333333333333,0.253333333333333,1.84333142141538
0.906666666666667,0.826666666666667,0.56,0.306666666666667,1.89924683772474
0.84,0.866666666666667,0.546666666666667,0.213333333333333,2.02607482494444
0.913333333333333,0.846666666666667,0.573333333333333,0.266666666666667,2.01733753114217
0.833333333333333,0.846666666666667,0.52,0.246666666666667,1.8888688133404
0.873333333333333,0.826666666666667,0.546666666666667,0.26,1.97324089724292
0.893333333333333,0.786666666666667,0.586666666666667,0.186666666666667,2.4163750862844
0.86,0.846666666666667,0.6,0.226666666666667,2.15720639882414
0.84,0.84,0.553333333333333,0.293333333333333,1.84947200757445
0.866666666666667,0.84,0.633333333333333,0.26,2.14119800826973
0.873333333333333,0.8,0.5,0.206666666666667,2.07455942416904
0.853333333333333,0.826666666666667,0.573333333333333,0.233333333333333,2.09974725279868
0.906666666666667,0.773333333333333,0.6,0.24,2.27957374672211
0.906666666666667,0.84,0.593333333333333,0.273333333333333,2.04561966884298
0.886666666666667,0.826666666666667,0.54,0.226666666666667,2.07282976260212
0.826666666666667,0.86,0.573333333333333,0.213333333333333,2.08738860175414
0.866666666666667,0.9,0.486666666666667,0.193333333333333,1.91971017703862
0.893333333333333,0.893333333333333,0.62,0.213333333333333,2.19992160957686
0.873333333333333,0.853333333333333,0.593333333333333,0.266666666666667,2.01819777700009
0.893333333333333,0.846666666666667,0.68,0.246666666666667,2.30171280377865
0.9,0.88,0.58,0.2,2.18024218810343
0.88,0.853333333333333,0.56,0.233333333333333,2.05009493680674
0.913333333333333,0.826666666666667,0.513333333333333,0.313333333333333,1.78985980644847
0.9,0.88,0.513333333333333,0.246666666666667,1.88423971443657
0.893333333333333,0.833333333333333,0.566666666666667,0.3,1.91160322083195
0.806666666666667,0.846666666666667,0.573333333333333,0.306666666666667,1.82233179247357
0.886666666666667,0.913333333333333,0.593333333333333,0.28,1.9099530272361
0.913333333333333,0.906666666666667,0.593333333333333,0.186666666666667,2.22418969951829
0.88,0.84,0.546666666666667,0.26,1.95959351978768
0.886666666666667,0.826666666666667,0.626666666666667,0.246666666666667,2.20837430244981
0.873333333333333,0.813333333333333,0.56,0.26,2.02316427241721
0.853333333333333,0.813333333333333,0.58,0.253333333333333,2.07217279675185
0.853333333333333,0.84,0.493333333333333,0.266666666666667,1.80063646762314
0.86,0.826666666666667,0.573333333333333,0.193333333333333,2.24538337677888
0.866666666666667,0.86,0.54,0.226666666666667,2.00289467683702
0.906666666666667,0.813333333333333,0.486666666666667,0.2,2.07306182172
0.846666666666667,0.88,0.513333333333333,0.273333333333333,1.77046687844484
0.873333333333333,0.793333333333333,0.573333333333333,0.293333333333333,1.98333951305934
0.84,0.86,0.573333333333333,0.233333333333333,2.03561758152759
0.84,0.826666666666667,0.6,0.22,2.1958645010722
0.913333333333333,0.833333333333333,0.606666666666667,0.313333333333333,1.9751080845343
0.92,0.86,0.52,0.266666666666667,1.88775101312336
0.886666666666667,0.88,0.546666666666667,0.226666666666667,2.00531713917806
0.9,0.906666666666667,0.52,0.28,1.77771956077768
0.893333333333333,0.813333333333333,0.593333333333333,0.286666666666667,2.03421497624369
0.873333333333333,0.833333333333333,0.506666666666667,0.213333333333333,2.01378128449135
0.886666666666667,0.826666666666667,0.493333333333333,0.226666666666667,1.96246085364515
0.926666666666667,0.833333333333333,0.6,0.24,2.19327563293958
0.88,0.9,0.593333333333333,0.213333333333333,2.11648382466317
0.913333333333333,0.893333333333333,0.533333333333333,0.22,1.99820316525525
0.853333333333333,0.813333333333333,0.573333333333333,0.28,1.97656884285608
0.94,0.806666666666667,0.58,0.26,2.13661753099621
0.853333333333333,0.813333333333333,0.46,0.246666666666667,1.8154864690975
0.866666666666667,0.8,0.546666666666667,0.346666666666667,1.77302543474584
0.906666666666667,0.893333333333333,0.44,0.193333333333333,1.855171963775
0.873333333333333,0.853333333333333,0.566666666666667,0.286666666666667,1.90473887132268
0.92,0.873333333333333,0.566666666666667,0.24,2.0484423724136
0.82,0.833333333333333,0.553333333333333,0.246666666666667,1.97229342025494
0.906666666666667,0.88,0.473333333333333,0.24,1.81941659855292
0.88,0.813333333333333,0.553333333333333,0.22,2.14308926103217
0.9,0.886666666666667,0.526666666666667,0.24,1.92310716928366
0.933333333333333,0.82,0.6,0.26,2.15489009025813
0.893333333333333,0.853333333333333,0.513333333333333,0.22,1.99522278102686
0.86,0.806666666666667,0.566666666666667,0.233333333333333,2.12278080409081
0.886666666666667,0.866666666666667,0.566666666666667,0.273333333333333,1.93381103887562
0.88,0.86,0.526666666666667,0.266666666666667,1.86926382884718
0.913333333333333,0.853333333333333,0.56,0.28,1.94103228157587
0.9,0.806666666666667,0.566666666666667,0.233333333333333,2.15886101949138
0.873333333333333,0.853333333333333,0.593333333333333,0.226666666666667,2.14251158123978
0.86,0.813333333333333,0.526666666666667,0.24,1.99625219925902
0.86,0.84,0.62,0.186666666666667,2.36209649204876
0.893333333333333,0.866666666666667,0.52,0.253333333333333,1.89318761945916
0.92,0.813333333333333,0.566666666666667,0.206666666666667,2.26033895830394
0.886666666666667,0.833333333333333,0.593333333333333,0.286666666666667,1.9999607877344
0.9,0.873333333333333,0.553333333333333,0.313333333333333,1.80486628968533
0.92,0.813333333333333,0.533333333333333,0.233333333333333,2.08677425147995
0.893333333333333,0.846666666666667,0.553333333333333,0.246666666666667,2.01559099776923
0.86,0.833333333333333,0.526666666666667,0.22,2.02808952860003
0.846666666666667,0.786666666666667,0.52,0.18,2.22181609834912
0.82,0.853333333333333,0.566666666666667,0.26,1.93453777884227
0.893333333333333,0.86,0.613333333333333,0.246666666666667,2.13000091325208
0.893333333333333,0.826666666666667,0.58,0.32,1.89534885059257
0.886666666666667,0.84,0.606666666666667,0.26,2.09874350030607
0.9,0.866666666666667,0.64,0.293333333333333,2.0435067436111
0.9,0.873333333333333,0.566666666666667,0.193333333333333,2.18291646918902
0.886666666666667,0.773333333333333,0.546666666666667,0.226666666666667,2.17909317384564
0.906666666666667,0.893333333333333,0.6,0.266666666666667,2.00278655138713
0.86,0.886666666666667,0.54,0.26,1.86413202062012
0.9,0.84,0.553333333333333,0.233333333333333,2.07308142276547
0.893333333333333,0.86,0.506666666666667,0.233333333333333,1.92966981470453
0.88,0.846666666666667,0.56,0.26,1.97959538025864
0.873333333333333,0.826666666666667,0.493333333333333,0.313333333333333,1.71663751916722
0.9,0.826666666666667,0.58,0.226666666666667,2.17939715548403
0.866666666666667,0.84,0.593333333333333,0.22,2.18122880592955
0.893333333333333,0.826666666666667,0.606666666666667,0.226666666666667,2.23648236800004
