PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.94,0.91,0.33,0.29,1.81669213859716
0.97,0.83,0.31,0.2,2.22437180525205
0.97,0.86,0.34,0.21,2.18745158369809
0.93,0.87,0.31,0.24,1.96065887919989
0.96,0.8,0.33,0.21,2.25828766069399
0.92,0.87,0.28,0.22,1.95696738151881
0.91,0.74,0.32,0.23,2.18527403996997
0.95,0.86,0.35,0.18,2.28105809000414
0.86,0.86,0.34,0.26,1.85462966696234
0.95,0.79,0.33,0.28,2.01850549438116
0.94,0.79,0.33,0.17,2.40516504475392
0.97,0.8,0.28,0.25,2.0495341085489
0.94,0.87,0.32,0.24,1.99231670303585
0.96,0.87,0.25,0.22,1.97304670098418
0.94,0.83,0.26,0.22,2.01748150024911
0.96,0.81,0.4,0.2,2.40240936303775
0.94,0.83,0.29,0.25,1.97213305762909
0.92,0.89,0.31,0.28,1.80820160900379
0.93,0.8,0.24,0.21,2.04776407939574
0.98,0.89,0.29,0.26,1.92129980412538
0.93,0.87,0.34,0.26,1.94880474085224
0.91,0.86,0.3,0.32,1.71630550789297
0.96,0.83,0.29,0.22,2.10168302695327
0.94,0.82,0.27,0.26,1.92441682515078
0.93,0.9,0.35,0.23,2.01082092677688
0.97,0.89,0.28,0.26,1.89100745774287
0.89,0.77,0.31,0.16,2.35676886424609
0.92,0.84,0.36,0.33,1.81475555851452
0.91,0.83,0.29,0.26,1.89477633404806
0.93,0.89,0.32,0.23,1.97786181229707
0.92,0.83,0.35,0.21,2.17092350950111
0.96,0.81,0.33,0.25,2.09954441054963
0.91,0.9,0.34,0.23,1.96368006799325
0.89,0.84,0.39,0.2,2.20729657027572
0.95,0.84,0.19,0.24,1.84216106497957
0.93,0.81,0.23,0.26,1.8583188202816
0.87,0.84,0.31,0.26,1.84990482637396
0.95,0.9,0.27,0.27,1.8066394188353
0.92,0.86,0.34,0.21,2.10405505673812
0.95,0.87,0.26,0.35,1.6381143238943
0.92,0.86,0.38,0.28,1.95109697064908
0.94,0.82,0.28,0.2,2.13710389323222
0.92,0.86,0.31,0.24,1.95914049322316
0.92,0.89,0.28,0.29,1.73929347247994
