PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.81,0.8,0.38,0.23,1.25590211070567
0.74,0.91,0.41,0.21,1.21322906274472
0.83,0.8,0.39,0.22,1.30994650443174
0.81,0.88,0.4,0.24,1.20255389361168
0.77,0.8,0.37,0.21,1.25348430893984
0.79,0.84,0.39,0.23,1.22666583283825
0.75,0.85,0.3,0.27,0.956277099841174
0.7,0.78,0.44,0.22,1.35723538951848
0.77,0.86,0.39,0.26,1.14281513457563
0.82,0.84,0.25,0.25,0.935787375576302
0.77,0.84,0.41,0.18,1.36493555079414
0.8,0.85,0.34,0.27,1.05706189228173
0.77,0.78,0.4,0.23,1.29317666163562
0.79,0.79,0.41,0.17,1.46262592701605
0.73,0.87,0.35,0.27,1.02386366741892
0.75,0.76,0.4,0.27,1.21804090017742
0.84,0.83,0.43,0.21,1.38993332844897
0.77,0.8,0.4,0.24,1.25239073637217
0.76,0.85,0.41,0.24,1.22036342086653
0.77,0.89,0.34,0.21,1.11018102468151
0.7,0.89,0.4,0.18,1.24885827961733
0.77,0.78,0.39,0.24,1.25127095588117
0.71,0.81,0.43,0.22,1.31082472131201
0.82,0.83,0.31,0.21,1.129954982457
0.77,0.78,0.39,0.23,1.27239332497373
0.8,0.86,0.33,0.18,1.19149591226855
0.69,0.8,0.29,0.29,0.910119473332473
0.76,0.86,0.41,0.31,1.09198057121927
0.76,0.83,0.37,0.26,1.12384399900866
0.75,0.81,0.44,0.26,1.27010910066247
0.7,0.82,0.34,0.26,1.0411060041696
0.8,0.82,0.31,0.29,0.992464337847408
0.83,0.82,0.38,0.24,1.22832825798392
0.76,0.9,0.4,0.18,1.27479953178147
0.73,0.83,0.39,0.24,1.18209197679267
0.81,0.9,0.29,0.25,0.965134472198435
0.76,0.82,0.34,0.2,1.18532069664264
0.75,0.86,0.37,0.23,1.14687262208065
0.76,0.75,0.35,0.24,1.19118080858518
0.79,0.88,0.44,0.24,1.26750122553415
0.84,0.89,0.32,0.29,0.984286929300142
0.85,0.88,0.4,0.25,1.20587334856228
0.81,0.82,0.48,0.26,1.3709949256703
0.81,0.83,0.37,0.29,1.10023668690012
0.83,0.82,0.49,0.2,1.54600719076217
0.76,0.84,0.45,0.25,1.2870756871702
0.8,0.82,0.38,0.26,1.17337141854294
0.8,0.88,0.44,0.24,1.27297727082511
0.7,0.83,0.39,0.26,1.12896292235248
0.73,0.76,0.44,0.15,1.59233301721679
0.76,0.8,0.34,0.34,0.967624487660242
0.87,0.81,0.36,0.25,1.20120581354481
0.79,0.84,0.39,0.16,1.38271100176936
0.78,0.9,0.4,0.26,1.13489164910153
0.79,0.83,0.34,0.16,1.28166072745692
0.82,0.84,0.38,0.29,1.11604408888483
0.86,0.83,0.37,0.17,1.36983403641111
0.81,0.85,0.34,0.31,1.00211994106536
0.84,0.9,0.36,0.24,1.12694385260757
0.8,0.82,0.44,0.21,1.3976442943549
0.85,0.87,0.33,0.22,1.13473599500374
0.84,0.82,0.39,0.21,1.31752798590121
0.82,0.81,0.4,0.21,1.33684626618571
0.74,0.8,0.34,0.19,1.21338103064875
0.82,0.87,0.42,0.18,1.3838551340979
0.77,0.82,0.38,0.27,1.13897206257839
0.76,0.82,0.44,0.15,1.52881057526181
0.79,0.86,0.38,0.23,1.18900434687509
0.76,0.87,0.32,0.3,0.942932645897625
0.78,0.73,0.4,0.21,1.4014462426827
0.71,0.85,0.41,0.22,1.23116421883649
0.84,0.89,0.43,0.27,1.2112317560579
0.81,0.87,0.31,0.26,1.0079292890212
0.74,0.88,0.5,0.28,1.27534828195916
0.78,0.87,0.44,0.21,1.33321334009085
0.75,0.86,0.43,0.26,1.20670805042506
0.77,0.87,0.44,0.28,1.19162132398275
0.8,0.82,0.29,0.21,1.08514737108107
0.85,0.84,0.4,0.25,1.2408745857592
0.8,0.82,0.34,0.19,1.23097199341021
0.8,0.84,0.32,0.25,1.05929323098733
0.75,0.81,0.33,0.2,1.1673484084932
0.73,0.82,0.32,0.22,1.08716432746085
0.82,0.87,0.32,0.24,1.06384868396294
0.77,0.84,0.41,0.2,1.31868752916127
0.74,0.76,0.4,0.21,1.34151701144199
0.81,0.83,0.42,0.29,1.19135181376229
0.86,0.8,0.37,0.25,1.22427154177326
0.76,0.87,0.46,0.19,1.40756758521081
0.85,0.85,0.44,0.2,1.41825502261706
0.84,0.85,0.42,0.31,1.15696781018755
0.8,0.86,0.36,0.2,1.2133547696299
0.75,0.85,0.45,0.18,1.42720514935456
0.78,0.85,0.33,0.18,1.18876412454394
0.79,0.88,0.36,0.2,1.18900115951632
0.77,0.92,0.47,0.28,1.20470234733546
0.79,0.88,0.44,0.25,1.24826319383934
0.84,0.83,0.39,0.21,1.30725083644711
0.76,0.82,0.23,0.23,0.905456496274828
0.8,0.79,0.39,0.17,1.42339105044665
0.76,0.82,0.37,0.19,1.27076886496034
0.82,0.83,0.34,0.28,1.06661382976709
0.77,0.85,0.34,0.2,1.16352255593137
0.79,0.81,0.33,0.21,1.17167888088941
0.73,0.86,0.43,0.21,1.29403192602986
0.75,0.91,0.36,0.22,1.10411332966229
0.81,0.87,0.31,0.22,1.0725188408544
0.87,0.87,0.35,0.25,1.13120185231027
0.73,0.84,0.37,0.23,1.15259685438229
0.77,0.81,0.33,0.18,1.22208800269136
0.78,0.82,0.38,0.26,1.16228474947577
0.75,0.87,0.31,0.29,0.933662073156252
0.74,0.9,0.34,0.18,1.13941822874615
0.8,0.92,0.44,0.29,1.15128544781163
0.81,0.88,0.36,0.2,1.20067277430206
0.82,0.85,0.35,0.31,1.02462625892996
0.75,0.83,0.39,0.25,1.17467461435069
0.85,0.87,0.42,0.28,1.19717724961838
0.8,0.84,0.35,0.23,1.15299709202339
0.81,0.8,0.36,0.27,1.13924050632911
0.85,0.81,0.31,0.2,1.1862745263002
0.77,0.83,0.46,0.32,1.19035178255091
0.73,0.84,0.43,0.25,1.23196878729682
0.77,0.81,0.4,0.23,1.26344948476362
0.77,0.86,0.37,0.21,1.19616022196132
0.78,0.88,0.43,0.27,1.18811711464619
0.75,0.79,0.37,0.19,1.29618726465268
0.77,0.82,0.41,0.2,1.33977853520769
0.79,0.85,0.36,0.23,1.15844080873852
0.81,0.81,0.4,0.31,1.13688725992345
0.78,0.8,0.41,0.18,1.41735572055349
0.8,0.79,0.4,0.21,1.3460585068928
0.81,0.9,0.34,0.24,1.07333374590012
0.76,0.86,0.41,0.25,1.19284709760445
0.82,0.83,0.39,0.18,1.36402243218824
0.77,0.81,0.38,0.27,1.14715939354384
0.83,0.85,0.44,0.31,1.18685884163999
0.76,0.82,0.42,0.14,1.5108910522495
0.82,0.81,0.3,0.27,1.02225523072191
0.81,0.87,0.33,0.31,0.971843435543504
0.81,0.84,0.29,0.21,1.07426865440164
0.85,0.82,0.37,0.23,1.23991251321349
0.81,0.85,0.28,0.26,0.965832379502685
0.79,0.8,0.42,0.23,1.3259409208711
0.81,0.79,0.38,0.18,1.38135985321882
0.81,0.83,0.28,0.24,1.01105339762936
0.84,0.81,0.35,0.21,1.24397517130509
0.8,0.82,0.31,0.24,1.07237604435075
0.82,0.91,0.45,0.26,1.23814325664365
0.84,0.83,0.38,0.28,1.15127719121373
0.76,0.87,0.43,0.2,1.32314057943334
0.87,0.78,0.42,0.27,1.30650399771822
0.8,0.85,0.36,0.23,1.16412662105395
0.76,0.82,0.45,0.31,1.19262238714223
0.78,0.8,0.26,0.23,0.992637672937324
0.73,0.87,0.34,0.26,1.0207422959168
0.72,0.76,0.37,0.24,1.19940353562109
0.78,0.87,0.43,0.24,1.25201526407298
0.71,0.86,0.3,0.15,1.13114030908443
0.77,0.86,0.37,0.22,1.17685360547199
0.76,0.86,0.44,0.33,1.11267249927558
0.78,0.76,0.38,0.28,1.17674449951903
0.75,0.83,0.33,0.22,1.11088729370057
0.78,0.83,0.4,0.19,1.33702392765267
0.74,0.82,0.36,0.19,1.23676013519251
0.77,0.86,0.33,0.22,1.09736574371175
0.75,0.84,0.37,0.24,1.14558446114363
0.76,0.86,0.34,0.22,1.11150276260389
0.76,0.84,0.37,0.22,1.18895040266451
0.8,0.83,0.37,0.26,1.14585777263749
0.78,0.88,0.38,0.23,1.16614854034099
0.7,0.8,0.4,0.23,1.23186817437498
0.76,0.76,0.33,0.18,1.26867637321458
0.74,0.73,0.37,0.27,1.179444319743
0.77,0.8,0.32,0.26,1.05681371585773
0.79,0.83,0.39,0.28,1.14308358671249
0.85,0.84,0.47,0.26,1.35432685711559
0.64,0.87,0.33,0.2,1.04880291851307
0.82,0.86,0.36,0.2,1.22520727324485
0.79,0.8,0.4,0.32,1.11781332017318
0.84,0.83,0.43,0.21,1.38993332844897
0.8,0.8,0.35,0.28,1.09741434727745
0.85,0.91,0.43,0.22,1.29346679842195
0.8,0.79,0.28,0.32,0.915501367024573
0.74,0.79,0.37,0.25,1.16438913764029
0.78,0.81,0.41,0.2,1.3567441962205
0.77,0.79,0.47,0.18,1.5579369089088
0.79,0.88,0.27,0.24,0.944928679890479
0.77,0.82,0.31,0.2,1.12786136584421
0.74,0.8,0.46,0.2,1.4505903107613
0.82,0.86,0.32,0.28,1.00850217334844
0.79,0.84,0.51,0.25,1.41909960560035
0.82,0.88,0.32,0.21,1.1074338723831
0.75,0.77,0.39,0.3,1.13516358602143
0.79,0.83,0.33,0.23,1.1159288564322
0.83,0.86,0.39,0.15,1.41035386955494
0.8,0.84,0.34,0.26,1.08087020323433
0.75,0.84,0.43,0.3,1.15302527100157
0.77,0.8,0.44,0.27,1.27058624400034
0.8,0.81,0.36,0.18,1.30763988028315
0.82,0.85,0.28,0.25,0.986318013337644
0.74,0.86,0.38,0.19,1.23954114949486
0.83,0.8,0.42,0.23,1.34956225743647
0.76,0.78,0.36,0.2,1.26827350509882
0.73,0.85,0.31,0.23,1.02581737431546
0.75,0.82,0.32,0.25,1.04673701553187
0.76,0.84,0.37,0.28,1.08251974883532
