PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.86,0.35,0.23,1.24470874201047
0.86,0.86,0.39,0.29,1.19046003216732
0.83,0.9,0.4,0.22,1.27574215067528
0.71,0.85,0.36,0.23,1.14711971543521
0.83,0.84,0.44,0.3,1.24953569519093
0.87,0.84,0.32,0.23,1.20374716774449
0.88,0.84,0.28,0.28,1.05895267585119
0.88,0.93,0.39,0.28,1.16367274424268
0.79,0.79,0.35,0.24,1.2253973533621
0.87,0.87,0.38,0.22,1.29930984351086
0.84,0.87,0.4,0.3,1.16858073971327
0.84,0.89,0.32,0.28,1.0590568649647
0.87,0.9,0.34,0.25,1.15033475125778
0.8,0.9,0.3,0.22,1.0838979831363
0.91,0.87,0.37,0.26,1.23527594692612
0.81,0.81,0.41,0.21,1.39262228865761
0.85,0.8,0.34,0.35,1.0597770477359
0.76,0.84,0.35,0.25,1.13996480695305
0.84,0.86,0.29,0.26,1.06326895868285
0.81,0.85,0.36,0.27,1.14970968990746
0.77,0.88,0.41,0.13,1.4704562605104
0.78,0.81,0.32,0.35,0.978168140763145
0.85,0.83,0.33,0.24,1.19719612683937
0.87,0.84,0.28,0.24,1.11624525228556
0.83,0.85,0.34,0.24,1.18198943502619
0.75,0.83,0.32,0.27,1.05782569121008
0.9,0.83,0.34,0.2,1.33311506219787
0.85,0.85,0.39,0.2,1.36478989390277
0.85,0.83,0.35,0.25,1.21340249472407
0.81,0.91,0.41,0.19,1.32842854571498
0.82,0.84,0.31,0.2,1.20525919108259
0.75,0.84,0.34,0.2,1.20632761803335
0.85,0.82,0.39,0.26,1.27231929052682
0.83,0.86,0.34,0.22,1.20951853385143
0.83,0.85,0.44,0.2,1.44075966498009
0.86,0.83,0.37,0.29,1.18333586907649
0.85,0.83,0.28,0.21,1.16370789735079
0.82,0.87,0.38,0.19,1.32369389747992
0.88,0.81,0.39,0.24,1.34413394115438
0.84,0.82,0.32,0.18,1.30236573535908
0.82,0.87,0.31,0.23,1.12345694199764
0.78,0.84,0.31,0.21,1.15555212065261
0.84,0.87,0.3,0.23,1.12072072553929
0.88,0.89,0.42,0.19,1.4201681484575
0.84,0.85,0.38,0.24,1.25783833164809
0.86,0.83,0.37,0.26,1.23622921350031
0.83,0.89,0.42,0.25,1.26233110284163
0.85,0.83,0.44,0.25,1.36781452776871
0.83,0.77,0.25,0.29,1.01168613873806
0.87,0.93,0.3,0.2,1.14283847218564
0.91,0.88,0.31,0.19,1.25490903196364
0.8,0.86,0.39,0.23,1.2557362547467
0.77,0.87,0.34,0.26,1.08943199974111
0.89,0.9,0.38,0.23,1.265621922701
0.87,0.93,0.43,0.24,1.28805313512982
0.83,0.82,0.38,0.21,1.3416747919763
0.85,0.88,0.42,0.22,1.34413553630812
0.82,0.86,0.31,0.2,1.18618459673132
0.91,0.9,0.33,0.26,1.14498368050503
0.84,0.83,0.36,0.27,1.18742927654307
0.88,0.86,0.34,0.23,1.22741745869263
0.82,0.87,0.4,0.31,1.13994193751776
0.78,0.82,0.36,0.25,1.18899288825364
0.84,0.88,0.35,0.21,1.23463384825219
0.83,0.83,0.33,0.27,1.1304708539235
0.91,0.9,0.44,0.26,1.32176401807428
0.85,0.82,0.38,0.32,1.15157912749102
0.87,0.89,0.35,0.31,1.08111242875177
0.86,0.86,0.44,0.27,1.30615527265552
0.88,0.85,0.33,0.22,1.23835387124788
0.81,0.85,0.28,0.29,0.989750589813409
0.85,0.94,0.36,0.34,1.00986264936369
0.88,0.84,0.35,0.25,1.22584995905378
0.88,0.89,0.4,0.26,1.24596181261156
0.84,0.82,0.33,0.18,1.32171633791222
0.87,0.86,0.35,0.28,1.14980710408768
0.9,0.87,0.3,0.35,0.985145031807986
0.9,0.88,0.33,0.2,1.26335405643102
0.9,0.89,0.33,0.24,1.17994430553062
0.86,0.79,0.38,0.26,1.29125279950174
0.83,0.86,0.43,0.28,1.25133076773049
0.84,0.81,0.35,0.25,1.22454156295476
0.85,0.83,0.35,0.21,1.29153990749408
0.82,0.88,0.36,0.22,1.21856853350006
0.92,0.74,0.41,0.29,1.37636149139525
0.86,0.89,0.35,0.31,1.07476331021413
0.89,0.79,0.36,0.26,1.27838007819947
0.85,0.81,0.29,0.21,1.20112758934256
0.84,0.83,0.37,0.26,1.222022644493
0.79,0.88,0.36,0.15,1.33973851914602
0.78,0.9,0.3,0.29,0.967829531759086
0.8,0.81,0.37,0.26,1.21149327700755
0.87,0.81,0.31,0.23,1.21411661064581
0.84,0.85,0.4,0.26,1.25421205986211
0.88,0.86,0.26,0.27,1.0264981964678
0.83,0.83,0.31,0.3,1.05088134587611
0.79,0.86,0.35,0.22,1.19755869921698
0.87,0.87,0.4,0.34,1.12650325415368
0.84,0.87,0.31,0.24,1.1209238645424
0.84,0.81,0.31,0.23,1.19145956312836
0.86,0.82,0.43,0.15,1.61409084567447
0.92,0.82,0.41,0.23,1.42042904395881
0.86,0.87,0.44,0.17,1.51272693795369
0.79,0.85,0.4,0.23,1.27539107228598
0.82,0.84,0.38,0.3,1.14783652718763
0.87,0.9,0.37,0.23,1.23472933892457
0.87,0.87,0.32,0.23,1.17668232250128
0.8,0.86,0.35,0.23,1.18657112147536
0.84,0.91,0.35,0.27,1.10640528232582
0.84,0.83,0.46,0.18,1.56009059514022
0.85,0.9,0.38,0.22,1.25598951786256
0.87,0.87,0.31,0.31,1.034332582633
0.85,0.83,0.34,0.38,0.999684523521598
0.89,0.78,0.35,0.27,1.25127061646409
0.86,0.82,0.36,0.25,1.24711412762246
0.88,0.86,0.37,0.24,1.26008344314441
0.8,0.85,0.37,0.22,1.24963861441354
0.86,0.79,0.39,0.19,1.46624463881773
0.92,0.94,0.43,0.26,1.27660903615558
0.88,0.83,0.43,0.24,1.39336422838449
0.79,0.83,0.34,0.21,1.22722784892797
0.91,0.78,0.41,0.25,1.41252498811875
0.84,0.85,0.42,0.18,1.45888670922958
0.88,0.8,0.35,0.31,1.15610550062417
0.84,0.81,0.37,0.22,1.32019179594878
0.84,0.84,0.32,0.25,1.14613367413606
0.86,0.83,0.4,0.23,1.34714852918492
0.8,0.83,0.45,0.22,1.41303359993054
0.81,0.84,0.42,0.33,1.15610798463089
0.9,0.79,0.35,0.19,1.42099778840542
0.86,0.83,0.39,0.2,1.39471510049173
0.73,0.81,0.37,0.36,1.00851082060193
0.85,0.83,0.41,0.27,1.27769397900987
0.87,0.87,0.32,0.23,1.17668232250128
0.85,0.86,0.32,0.26,1.11982376096341
0.84,0.84,0.36,0.33,1.08405675142042
0.83,0.84,0.33,0.21,1.22985824673143
0.88,0.89,0.41,0.24,1.29921998406764
0.79,0.88,0.39,0.2,1.28791476308068
0.85,0.85,0.44,0.26,1.32783361443796
