PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.9,0.88,0.62,0.43,0.96,0.96,1.86132009699811
0.89,0.85,0.66,0.43,0.96,1,2.05680080855205
0.92,0.83,0.7,0.47,0.96,1,2.06761765756591
0.92,0.82,0.58,0.42,1,1,1.88734545975301
0.9,0.85,0.65,0.5,1,0.96,1.72065861435673
0.88,0.8,0.69,0.37,1,1,2.51329407478559
0.9,0.82,0.6,0.43,0.98,0.98,1.88852497066271
0.89,0.86,0.65,0.4,0.96,0.96,2.09515486723812
0.9,0.9,0.64,0.49,0.98,0.98,1.69769118431572
0.81,0.81,0.68,0.44,1,0.98,2.01596969263675
0.86,0.84,0.65,0.43,1,0.98,1.96305668621871
0.88,0.82,0.73,0.41,0.96,1,2.41720206925508
0.87,0.9,0.64,0.46,1,0.96,1.73778373357167
0.87,0.8,0.65,0.56,0.96,0.96,1.60735469460808
0.85,0.9,0.64,0.4,1,0.98,1.95519084023718
0.9,0.88,0.65,0.45,0.98,0.96,1.86163777501654
0.87,0.81,0.67,0.38,0.96,0.96,2.33062449295601
0.86,0.9,0.69,0.41,0.98,0.96,2.07056067403804
0.87,0.89,0.64,0.38,1,0.94,2.02960729408407
0.93,0.83,0.65,0.41,0.98,1,2.16693005102131
0.88,0.83,0.69,0.48,1,0.94,1.88518361409788
0.83,0.87,0.62,0.39,0.98,0.96,1.95581402318095
0.89,0.82,0.68,0.44,0.98,0.98,2.08540236256155
0.85,0.83,0.71,0.41,1,0.98,2.24708189956687
0.88,0.87,0.69,0.4,1,1,2.21175820195697
0.91,0.81,0.63,0.42,0.98,0.94,2.00511602507323
0.92,0.86,0.64,0.43,1,1,1.97537527850152
0.89,0.91,0.67,0.36,0.98,1,2.29744531632853
0.89,0.83,0.7,0.43,0.98,0.98,2.17428388161853
0.92,0.81,0.69,0.48,1,0.96,1.96119449238256
0.85,0.81,0.75,0.54,1,0.98,1.88059389636466
0.89,0.82,0.67,0.44,1,0.96,2.01849272398537
0.91,0.84,0.73,0.38,1,0.96,2.4791571477769
0.92,0.85,0.72,0.43,1,0.98,2.21304989748336
0.8,0.87,0.75,0.49,1,0.98,1.93623699909423
0.91,0.82,0.68,0.52,1,1,1.81144380875081
0.88,0.86,0.65,0.44,0.98,1,1.9471456746369
0.87,0.83,0.73,0.4,1,1,2.40792113278222
0.92,0.79,0.65,0.49,1,0.96,1.83965734149325
0.86,0.85,0.62,0.42,1,0.96,1.87570083164929
0.87,0.79,0.6,0.5,1,1,1.66079928807415
0.84,0.85,0.62,0.38,0.96,0.98,2.0818488703307
0.89,0.91,0.77,0.43,1,0.98,2.23881862921422
0.81,0.87,0.68,0.44,1,1,1.94808102952129
0.86,0.81,0.65,0.4,1,1,2.16763750623835
0.84,0.83,0.56,0.43,0.96,0.96,1.69592587874847
0.88,0.85,0.65,0.47,0.98,0.98,1.83233075281189
0.84,0.9,0.74,0.51,1,0.96,1.82216122021947
0.87,0.85,0.71,0.41,0.94,0.98,2.27818744741563
0.88,0.83,0.7,0.46,1,0.96,2.00490975470054
0.95,0.86,0.67,0.43,0.98,1,2.10829517915453
0.9,0.85,0.68,0.42,0.98,0.96,2.11045286082745
0.9,0.83,0.65,0.41,1,1,2.12275192165797
0.92,0.84,0.72,0.41,1,0.96,2.29970964361823
0.86,0.85,0.58,0.5,1,0.98,1.5196143340773
0.91,0.86,0.71,0.44,1,0.96,2.09413959075847
0.82,0.85,0.69,0.4,1,0.98,2.16750020713567
0.86,0.81,0.7,0.47,1,0.96,1.9786138693528
0.82,0.88,0.64,0.42,1,1,1.89907286964166
0.84,0.8,0.6,0.41,0.98,0.98,1.94618311013732
0.88,0.81,0.66,0.46,0.98,0.98,1.95108073457611
0.9,0.84,0.58,0.44,0.96,1,1.79633066708705
0.9,0.86,0.65,0.38,0.96,1,2.24820781426953
0.8,0.83,0.69,0.55,1,0.98,1.64296403379809
0.84,0.86,0.64,0.47,1,1,1.76276224124629
0.87,0.77,0.7,0.35,1,1,2.74806012415205
0.94,0.82,0.66,0.44,0.98,1,2.08933112354171
0.84,0.82,0.68,0.47,0.96,1,1.95855435626896
0.88,0.87,0.7,0.42,0.98,1,2.16715054176791
0.85,0.88,0.69,0.35,0.94,1,2.4802598812893
0.88,0.89,0.72,0.46,0.98,0.96,1.99243642833897
0.9,0.82,0.64,0.48,0.98,0.96,1.80640912640624
0.9,0.79,0.62,0.5,0.98,0.98,1.73817265840297
0.85,0.81,0.67,0.42,1,0.94,2.06134004321709
0.81,0.85,0.65,0.31,1,0.98,2.51834019643368
0.89,0.83,0.6,0.33,1,0.96,2.29907461671113
0.88,0.86,0.73,0.42,1,0.96,2.21438642262717
0.88,0.87,0.67,0.55,1,1,1.62372334425361
0.9,0.89,0.65,0.47,0.98,0.98,1.79849869531676
0.83,0.87,0.63,0.38,0.96,0.98,2.07162043405305
0.86,0.86,0.61,0.46,1,1,1.72658959960519
0.92,0.8,0.63,0.4,0.98,0.96,2.14300462165741
0.89,0.87,0.72,0.36,0.96,0.98,2.54080544467057
0.89,0.88,0.67,0.43,1,0.94,1.95083009840966
0.9,0.89,0.63,0.42,1,0.94,1.86533680533022
0.87,0.81,0.72,0.41,0.98,0.96,2.32516112706154
0.88,0.77,0.78,0.48,1,1,2.28963612603087
0.96,0.86,0.61,0.43,0.98,1,1.93387214328882
0.91,0.8,0.64,0.52,0.98,1,1.74166770950162
0.9,0.89,0.72,0.46,1,0.98,2.01305920041152
0.87,0.83,0.64,0.36,1,1,2.31375027870573
0.93,0.88,0.75,0.44,0.98,0.98,2.23293567584408
0.91,0.88,0.71,0.47,1,0.96,1.95160216829456
0.93,0.81,0.63,0.34,1,0.98,2.47348588785638
0.88,0.85,0.73,0.49,0.98,0.96,1.96486153831644
