PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.89,0.84,0.54,0.24,2.01274016174266
0.87,0.84,0.48,0.28,1.75099750803917
0.92,0.87,0.52,0.25,1.92022055741052
0.89,0.68,0.59,0.29,2.22670140070786
0.89,0.83,0.63,0.28,2.10660272250635
0.86,0.83,0.44,0.17,1.9839631875693
0.88,0.87,0.52,0.26,1.85938109234705
0.84,0.89,0.6,0.25,2.00079785060384
0.87,0.88,0.47,0.29,1.65835512028087
0.85,0.9,0.53,0.21,1.95582970021775
0.88,0.89,0.58,0.31,1.83126037828681
0.88,0.84,0.62,0.25,2.15465350369192
0.92,0.92,0.66,0.31,1.98273208024664
0.9,0.79,0.61,0.26,2.19793924403498
0.83,0.8,0.52,0.25,1.94374538701943
0.88,0.81,0.5,0.24,1.95663011073167
0.89,0.86,0.58,0.27,1.98380462651284
0.89,0.88,0.51,0.27,1.8067675729199
0.85,0.74,0.57,0.23,2.25099051871144
0.9,0.89,0.61,0.24,2.10258983288701
0.91,0.84,0.49,0.3,1.75499473405436
0.92,0.87,0.54,0.27,1.90836201343765
0.93,0.84,0.59,0.26,2.09824510204177
0.89,0.8,0.66,0.21,2.47590222856024
0.9,0.84,0.59,0.21,2.2384504427486
0.87,0.85,0.6,0.2,2.25328656804949
0.85,0.78,0.62,0.25,2.22837283501583
0.88,0.83,0.55,0.23,2.07424535933765
0.89,0.86,0.57,0.25,2.02023850314753
0.92,0.8,0.5,0.23,2.03980971746694
0.92,0.87,0.49,0.26,1.827106187269
0.88,0.81,0.51,0.21,2.07727501717898
0.86,0.82,0.53,0.28,1.87758946365398
0.93,0.84,0.63,0.33,1.98205213363543
0.84,0.83,0.55,0.23,2.03862801595172
0.9,0.84,0.52,0.2,2.10383803474305
0.92,0.82,0.62,0.2,2.40525438641749
0.9,0.8,0.56,0.2,2.27467675789844
0.84,0.88,0.6,0.24,2.04506189862191
0.82,0.88,0.49,0.36,1.51444994933775
0.86,0.85,0.55,0.23,2.02514326171806
0.9,0.86,0.63,0.27,2.10009187762859
0.81,0.88,0.51,0.26,1.76710081459668
0.87,0.82,0.55,0.21,2.14897830537216
0.84,0.79,0.59,0.28,2.03661389693448
0.92,0.89,0.54,0.32,1.75810905894762
0.86,0.87,0.57,0.25,1.98039112937034
0.89,0.87,0.54,0.29,1.83166807484317
0.81,0.84,0.58,0.31,1.83868934350818
0.95,0.81,0.53,0.19,2.26602809660916
0.91,0.77,0.57,0.23,2.25230236845448
0.91,0.88,0.59,0.25,2.05157473345139
0.87,0.86,0.55,0.21,2.08202775820948
0.92,0.84,0.57,0.23,2.14025980270407
0.89,0.91,0.53,0.26,1.83674619922175
0.92,0.88,0.6,0.29,1.96712056482062
0.85,0.85,0.6,0.16,2.38874903614799
0.91,0.87,0.53,0.22,2.02305572426126
0.86,0.87,0.51,0.24,1.87536291596023
0.87,0.87,0.54,0.33,1.72038364144917
0.89,0.87,0.55,0.19,2.15086263866461
0.9,0.83,0.56,0.31,1.88084176688498
0.89,0.89,0.45,0.24,1.74064368090363
0.91,0.9,0.49,0.25,1.80613690886041
0.86,0.83,0.53,0.2,2.10814348447227
0.86,0.86,0.63,0.26,2.09741617974998
0.89,0.78,0.64,0.22,2.42590045104766
0.85,0.83,0.54,0.24,1.99298186570964
0.86,0.83,0.55,0.15,2.34960467218858
0.89,0.8,0.56,0.22,2.19159620017377
0.89,0.87,0.46,0.24,1.78876957626683
0.87,0.87,0.55,0.21,2.065936901728
0.89,0.92,0.61,0.25,2.02043251302778
0.94,0.82,0.56,0.27,2.03964983824707
0.86,0.8,0.57,0.27,2.0240124641389
0.88,0.82,0.55,0.34,1.78224716180643
0.86,0.89,0.52,0.19,2.01839024776527
0.88,0.91,0.52,0.26,1.80754634682163
0.86,0.82,0.46,0.28,1.72410643410272
0.91,0.82,0.43,0.26,1.75095989458647
0.89,0.88,0.55,0.21,2.06777004506228
0.86,0.8,0.49,0.2,2.05975534629939
0.91,0.89,0.53,0.28,1.82687078430108
0.91,0.86,0.6,0.22,2.2015988947325
0.94,0.88,0.51,0.3,1.77190374852286
0.93,0.8,0.57,0.23,2.21708946553546
0.9,0.79,0.61,0.24,2.26756615543029
0.9,0.86,0.58,0.29,1.93636632144593
0.86,0.77,0.62,0.24,2.29118129835422
0.9,0.84,0.53,0.28,1.88367210813132
0.86,0.87,0.62,0.25,2.09086403069654
0.86,0.87,0.59,0.21,2.15092353711341
0.82,0.85,0.58,0.29,1.88562489833957
0.91,0.89,0.53,0.2,2.0549141860419
0.9,0.88,0.55,0.28,1.87356882622787
0.89,0.86,0.51,0.27,1.83248595710839
0.87,0.86,0.52,0.19,2.07635070956816
0.88,0.84,0.56,0.26,1.98926477459535
0.89,0.78,0.53,0.27,1.98896747790034
0.89,0.86,0.55,0.27,1.91895376819665
0.94,0.88,0.54,0.22,2.05682686230429
0.87,0.83,0.55,0.31,1.8362286691953
0.85,0.88,0.55,0.2,2.064375322243
0.91,0.8,0.5,0.21,2.09768038555742
0.89,0.81,0.54,0.25,2.02776428527916
0.88,0.81,0.48,0.24,1.90970364896482
0.9,0.87,0.53,0.19,2.11159761309425
