PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.88,0.22,0.24,1.18342360438562
0.82,0.68,0.14,0.16,1.37338929866743
0.88,0.88,0.12,0.2,1.10482792013354
0.9,0.82,0.18,0.28,1.12331315526161
0.92,0.84,0.14,0.28,1.06986891981828
0.82,0.78,0.24,0.22,1.28578231722953
0.9,0.82,0.08,0.3,0.950537009663611
0.94,0.86,0.28,0.2,1.43948397615266
0.88,0.76,0.18,0.36,1.023406604764
0.9,0.9,0.22,0.26,1.15102201909904
0.92,0.84,0.24,0.28,1.21188691802425
0.92,0.94,0.32,0.14,1.54048446164763
0.94,0.8,0.28,0.32,1.24776239933601
0.82,0.74,0.24,0.2,1.3770110597139
0.9,0.82,0.16,0.12,1.44407149742744
0.74,0.84,0.18,0.3,0.928547746289709
0.92,0.72,0.22,0.22,1.4305301005918
0.88,0.84,0.24,0.28,1.17401545183599
0.88,0.88,0.2,0.3,1.05639644963938
0.9,0.82,0.18,0.22,1.23546212358365
0.98,0.84,0.18,0.18,1.39101452232765
0.9,0.8,0.18,0.24,1.21383456357964
0.9,0.88,0.16,0.24,1.11496108181786
0.88,0.88,0.32,0.24,1.33012900988797
0.92,0.86,0.26,0.24,1.29984200487025
0.96,0.84,0.14,0.24,1.1780432414468
0.9,0.88,0.16,0.34,0.966071669066686
0.84,0.86,0.3,0.18,1.41251116889375
0.88,0.78,0.22,0.24,1.27469711165416
0.82,0.9,0.12,0.32,0.859724583340997
0.9,0.8,0.24,0.28,1.22697078640985
0.88,0.86,0.22,0.34,1.03827524081014
0.82,0.86,0.32,0.18,1.42346086787742
0.84,0.92,0.18,0.28,0.99571766176656
0.78,0.78,0.32,0.32,1.17175656049181
0.7,0.82,0.12,0.26,0.871247583112195
0.84,0.86,0.22,0.36,0.977516986740001
0.84,0.92,0.2,0.22,1.11739930141574
0.84,0.86,0.26,0.22,1.25986006980857
0.94,0.84,0.2,0.26,1.21012413579179
0.92,0.92,0.1,0.3,0.933446380103769
0.92,0.84,0.28,0.34,1.16445610661681
0.88,0.8,0.26,0.12,1.63914923159456
0.82,0.8,0.16,0.3,1.0014784014784
0.82,0.84,0.16,0.16,1.22245328107487
0.94,0.88,0.18,0.2,1.26117149373734
0.84,0.82,0.16,0.2,1.17968559610884
0.84,0.84,0.36,0.26,1.34675105434893
0.9,0.84,0.18,0.24,1.1780432414468
0.92,0.74,0.26,0.26,1.37680800968769
0.94,0.82,0.18,0.18,1.36880572813486
0.9,0.8,0.2,0.2,1.33206676618266
0.82,0.78,0.26,0.2,1.36535974535209
0.94,0.88,0.28,0.28,1.25289155676686
0.88,0.86,0.12,0.16,1.20215313907019
0.82,0.88,0.2,0.16,1.24945107398568
0.92,0.84,0.24,0.14,1.53184641156376
0.86,0.8,0.2,0.3,1.0959574959575
0.92,0.88,0.22,0.24,1.22254504585291
0.84,0.88,0.14,0.32,0.914219416917689
0.9,0.8,0.2,0.28,1.16854360610462
0.84,0.84,0.14,0.24,1.0572182936061
0.9,0.84,0.18,0.14,1.40020336056999
0.94,0.84,0.18,0.34,1.05148648433309
0.86,0.8,0.12,0.16,1.24131088218986
0.9,0.86,0.26,0.26,1.24118340689684
0.94,0.86,0.12,0.26,1.07761660133679
0.94,0.88,0.26,0.22,1.34215818107798
0.9,0.84,0.1,0.26,1.02470188917853
0.8,0.76,0.18,0.24,1.14487151817189
0.94,0.74,0.3,0.22,1.56453238573232
0.84,0.66,0.12,0.24,1.18413181619815
0.86,0.8,0.12,0.26,1.04480251522892
0.88,0.8,0.16,0.26,1.1251719394773
0.84,0.72,0.22,0.22,1.33897617415392
0.92,0.84,0.2,0.14,1.4600411110217
0.98,0.84,0.24,0.32,1.19724532650308
0.9,0.66,0.14,0.24,1.28861403527446
0.92,0.9,0.2,0.22,1.21322566233166
0.86,0.8,0.26,0.16,1.49196019493974
0.82,0.86,0.24,0.12,1.44127517404857
0.9,0.9,0.14,0.22,1.10383646326897
0.84,0.94,0.28,0.36,1.00360035346269
0.9,0.7,0.28,0.22,1.53638520615971
0.94,0.76,0.14,0.24,1.23046938868941
0.92,0.8,0.2,0.24,1.26570783552748
0.78,0.82,0.16,0.16,1.19652812384602
0.94,0.8,0.3,0.22,1.49082183877904
0.9,0.88,0.28,0.16,1.47256733719741
0.92,0.82,0.24,0.3,1.19283075722492
0.88,0.82,0.2,0.22,1.24602162891342
0.84,0.84,0.2,0.28,1.07933678636535
0.86,0.94,0.2,0.22,1.12091527395905
0.92,0.82,0.14,0.2,1.23430067000277
0.82,0.84,0.18,0.14,1.30446295984726
0.86,0.92,0.18,0.16,1.22072622341374
0.92,0.78,0.22,0.22,1.36205753943806
0.94,0.84,0.18,0.26,1.18084693895812
0.96,0.74,0.14,0.28,1.19024359911079
0.92,0.84,0.18,0.32,1.06322532726766
0.88,0.84,0.26,0.26,1.23940133262546
0.88,0.88,0.22,0.24,1.18342360438562
0.86,0.84,0.1,0.3,0.928547746289709
0.9,0.84,0.24,0.34,1.09493633905759
0.88,0.82,0.3,0.32,1.20406282942701
0.84,0.74,0.1,0.18,1.19940016662038
0.92,0.86,0.18,0.18,1.30301417905703
0.94,0.86,0.18,0.2,1.28071736113582
0.96,0.92,0.14,0.3,1.02068435955272
0.96,0.8,0.24,0.2,1.46527344280092
0.88,0.88,0.18,0.3,1.02953891278414
0.74,0.88,0.16,0.26,0.929814997390245
0.86,0.8,0.26,0.24,1.29683179869619
0.94,0.82,0.24,0.2,1.41999192124213
0.9,0.9,0.22,0.24,1.1859998408671
0.86,0.92,0.2,0.2,1.17324562759269
0.88,0.86,0.16,0.26,1.07761660133679
0.82,0.78,0.2,0.32,1.04156138710383
0.88,0.84,0.2,0.32,1.05429066065197
0.88,0.8,0.12,0.28,1.03221351872574
0.86,0.78,0.24,0.24,1.28523179852733
0.9,0.86,0.18,0.18,1.28111478108968
0.9,0.84,0.2,0.24,1.20824947840697
0.98,0.94,0.18,0.22,1.20788283831794
0.88,0.82,0.14,0.24,1.11391582728195
0.88,0.76,0.22,0.28,1.21286907292924
0.86,0.9,0.2,0.32,0.997280516675557
0.8,0.86,0.16,0.16,1.17947100437075
0.9,0.68,0.28,0.18,1.689091207734
0.84,0.84,0.18,0.2,1.19336798733004
0.9,0.86,0.2,0.26,1.15458921571799
0.92,0.88,0.16,0.18,1.2501218660659
0.92,0.8,0.24,0.22,1.37284313211308
0.98,0.8,0.2,0.32,1.17436461113977
0.94,0.74,0.16,0.2,1.3770110597139
0.84,0.72,0.28,0.14,1.68508133736614
0.86,0.9,0.16,0.22,1.09389199062691
0.94,0.86,0.14,0.16,1.30422274521765
0.94,0.84,0.12,0.26,1.0930153484571
0.9,0.82,0.22,0.22,1.2988191555623
0.88,0.9,0.24,0.2,1.2730119385658
0.94,0.78,0.22,0.36,1.11565918945404
