PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.93,0.86,0.35,0.27,1.94956928679932
0.91,0.86,0.29,0.23,1.94152509879888
0.9,0.86,0.32,0.19,2.10546643217209
0.9,0.81,0.29,0.24,1.96801379628767
0.94,0.84,0.35,0.22,2.15310558925936
0.93,0.84,0.31,0.29,1.85992474168067
0.96,0.82,0.42,0.18,2.50330431045561
0.94,0.83,0.36,0.24,2.11796236671558
0.96,0.87,0.33,0.14,2.40738073878924
0.94,0.75,0.33,0.27,2.09601076108819
0.92,0.85,0.31,0.22,2.03712466753347
0.91,0.85,0.27,0.21,1.98583412758539
0.91,0.79,0.21,0.29,1.73958878196577
0.9,0.9,0.3,0.25,1.82992241287686
0.95,0.84,0.41,0.32,1.95551617072581
0.91,0.83,0.24,0.22,1.93378413271697
0.95,0.82,0.4,0.2,2.36604044213185
0.93,0.87,0.34,0.19,2.17451737758887
0.92,0.91,0.34,0.29,1.80286793054898
0.95,0.83,0.29,0.27,1.92892749715603
0.93,0.9,0.27,0.23,1.88516884965658
0.94,0.83,0.29,0.2,2.13789926155563
0.93,0.85,0.28,0.19,2.10466354921438
0.96,0.86,0.34,0.23,2.10350012404678
0.96,0.76,0.27,0.18,2.3481117094419
0.96,0.81,0.32,0.19,2.30034977796597
0.94,0.82,0.29,0.28,1.89851407477979
0.97,0.87,0.38,0.26,2.07214997267924
0.89,0.83,0.26,0.3,1.71182121830738
0.96,0.79,0.3,0.28,1.98724014069863
0.97,0.81,0.33,0.25,2.11627406381846
0.92,0.87,0.32,0.25,1.93170380392085
0.85,0.8,0.27,0.29,1.72762594783793
0.94,0.85,0.23,0.19,2.03478052945049
0.92,0.75,0.27,0.21,2.17100427950483
0.9,0.93,0.33,0.22,1.92005323458423
0.91,0.87,0.3,0.28,1.80360401282122
0.94,0.9,0.28,0.24,1.88802013573644
0.95,0.78,0.24,0.29,1.86175401689039
0.95,0.85,0.28,0.26,1.91459549876054
0.94,0.91,0.28,0.23,1.90285078030368
0.93,0.76,0.3,0.26,2.04686537465236
0.95,0.83,0.3,0.25,2.00468426832915
0.85,0.86,0.29,0.31,1.63985759257485
0.93,0.83,0.35,0.15,2.42872659246191
0.92,0.82,0.24,0.26,1.84517729128947
0.94,0.86,0.27,0.3,1.76479505587947
0.9,0.79,0.29,0.24,1.99847117322661
0.92,0.86,0.33,0.24,1.99154389334991
0.96,0.9,0.29,0.22,1.99398838074824
0.9,0.81,0.31,0.28,1.88118886383002
0.96,0.9,0.23,0.3,1.68996730111847
0.89,0.84,0.37,0.19,2.2099374436854
0.91,0.85,0.33,0.28,1.87421154349769
0.93,0.87,0.26,0.29,1.74843321613097
0.99,0.8,0.38,0.25,2.24731087873948
0.92,0.84,0.31,0.21,2.08636752633553
0.94,0.82,0.28,0.12,2.47171272356681
0.96,0.88,0.31,0.25,1.96422045765283
0.91,0.88,0.29,0.23,1.91300214633472
0.96,0.79,0.25,0.22,2.09974458499009
0.89,0.9,0.27,0.22,1.85042730555049
0.92,0.85,0.31,0.37,1.64341463856271
0.95,0.82,0.32,0.18,2.30324237438459
0.93,0.88,0.26,0.23,1.89686975877963
0.95,0.81,0.33,0.27,2.02032091411418
0.96,0.86,0.32,0.23,2.07103495112056
