PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.77,0.88,0.44,0.38,0.98,0.96,1.01705062870477
0.82,0.82,0.52,0.25,1,0.98,1.6208523219739
0.85,0.79,0.45,0.36,0.96,0.96,1.1967073022591
0.87,0.85,0.42,0.36,0.96,0.96,1.09200784476822
0.87,0.78,0.47,0.29,0.98,0.98,1.45003005796431
0.76,0.84,0.38,0.32,0.98,0.98,1.02433827286099
0.78,0.84,0.49,0.38,0.98,0.98,1.16039786575324
0.77,0.84,0.48,0.33,0.98,0.98,1.2398672254798
0.74,0.85,0.41,0.26,0.98,0.98,1.21100603685696
0.78,0.78,0.53,0.28,1,1,1.58230630154012
0.77,0.81,0.46,0.25,0.98,0.96,1.43325051617209
0.72,0.85,0.45,0.42,0.98,0.96,0.967254382648296
0.82,0.86,0.49,0.37,1,1,1.18533417100416
0.84,0.86,0.43,0.3,0.98,0.98,1.21570094850444
0.66,0.87,0.48,0.37,0.94,0.92,1.06729695554907
0.76,0.87,0.44,0.37,1,0.98,1.0352654230726
0.78,0.88,0.4,0.26,1,0.96,1.16682983659284
0.8,0.95,0.4,0.38,0.96,0.96,0.913712253617689
0.79,0.94,0.47,0.3,0.96,0.98,1.21003551408414
0.71,0.85,0.56,0.46,0.96,0.96,1.11062687317804
0.77,0.83,0.43,0.36,0.98,0.98,1.07362829691806
0.8,0.84,0.52,0.36,1,1,1.27785759782651
0.8,0.86,0.43,0.42,0.96,0.98,0.971373130503231
0.76,0.84,0.47,0.22,0.96,1,1.54176766447357
0.81,0.85,0.44,0.33,0.98,0.9,1.13897975543142
0.82,0.88,0.4,0.33,0.96,1,1.0652786875983
0.76,0.85,0.46,0.34,1,0.96,1.14583518683128
0.82,0.84,0.47,0.27,0.96,0.94,1.39366802643459
0.82,0.86,0.47,0.32,0.98,0.98,1.25033370184955
0.74,0.87,0.47,0.38,1,1,1.07408027477159
0.76,0.87,0.36,0.4,1,0.96,0.82262308816826
0.71,0.88,0.45,0.28,0.98,0.98,1.21213992363811
0.79,0.8,0.52,0.4,0.92,1,1.24412078943463
0.82,0.91,0.42,0.33,1,1,1.07363228792199
0.84,0.77,0.52,0.38,1,0.96,1.30720014964634
0.79,0.82,0.51,0.33,0.96,0.92,1.32579338202724
0.81,0.89,0.49,0.34,0.98,0.94,1.20483608958483
0.77,0.79,0.45,0.24,0.96,0.96,1.47335477141948
0.71,0.84,0.4,0.38,1,0.98,0.928952544063538
0.87,0.77,0.48,0.4,0.98,0.96,1.19956032663308
0.75,0.82,0.43,0.38,0.98,0.96,1.02826092607181
0.78,0.81,0.41,0.29,1,0.96,1.18897545269037
0.79,0.82,0.43,0.32,0.98,0.96,1.17071469861761
0.83,0.86,0.49,0.41,0.98,0.96,1.10943763040316
0.71,0.82,0.48,0.31,0.96,1,1.28552254052726
0.77,0.88,0.45,0.29,1,0.96,1.21186916343193
0.75,0.91,0.44,0.34,0.94,0.96,1.06660646458768
0.85,0.88,0.46,0.26,0.96,1,1.39363125388395
0.71,0.87,0.44,0.22,0.98,0.96,1.35260552116508
0.76,0.81,0.42,0.24,0.94,0.96,1.36194741122832
