PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.91,0.85,0.23,0.15,1.45650714056327
0.93,0.84,0.16,0.24,1.18886608764622
0.9,0.81,0.19,0.22,1.26787185966072
0.92,0.84,0.19,0.17,1.36702699393386
0.86,0.86,0.24,0.29,1.12731346102336
0.88,0.92,0.21,0.24,1.13944283789916
0.92,0.86,0.18,0.29,1.10598082551266
0.91,0.9,0.2,0.27,1.12285422761331
0.87,0.84,0.2,0.25,1.16594110750624
0.88,0.86,0.19,0.13,1.39221797317665
0.9,0.86,0.21,0.3,1.11060895237636
0.88,0.8,0.2,0.24,1.23123281795533
0.9,0.85,0.18,0.18,1.29492937330359
0.9,0.87,0.24,0.35,1.06829405917837
0.89,0.87,0.2,0.27,1.12730787750731
0.85,0.81,0.19,0.26,1.13989135910453
0.92,0.86,0.22,0.21,1.30375926977401
0.89,0.88,0.22,0.32,1.07003678275957
0.94,0.81,0.28,0.28,1.31926734311529
0.88,0.84,0.22,0.3,1.12005796775192
0.89,0.82,0.21,0.28,1.165164315016
0.92,0.88,0.19,0.25,1.16810073352204
0.86,0.84,0.18,0.2,1.21927139249542
0.93,0.84,0.19,0.25,1.21303071523459
0.91,0.84,0.17,0.22,1.21958449881928
0.92,0.84,0.27,0.25,1.3148813090476
0.92,0.87,0.25,0.2,1.35853799258538
0.93,0.86,0.23,0.22,1.30851664340433
0.92,0.86,0.19,0.25,1.18521995697634
0.88,0.88,0.27,0.31,1.13781728330231
0.88,0.86,0.15,0.24,1.10625637799957
0.97,0.86,0.19,0.26,1.21737736792701
0.9,0.78,0.2,0.24,1.27236295796496
0.86,0.82,0.18,0.22,1.19962072978748
0.89,0.86,0.22,0.23,1.23299520944757
0.9,0.78,0.25,0.25,1.32566049600982
0.92,0.86,0.21,0.19,1.33094455483899
0.88,0.94,0.21,0.2,1.19095394985797
0.84,0.9,0.19,0.24,1.08914238982993
0.86,0.82,0.26,0.25,1.2585019188866
0.89,0.89,0.16,0.26,1.07421894161553
0.9,0.89,0.18,0.29,1.06493265584276
0.85,0.9,0.31,0.32,1.13039349716296
0.9,0.82,0.25,0.17,1.46412528265352
0.91,0.9,0.18,0.24,1.14476731943567
0.86,0.83,0.23,0.23,1.2443878380217
0.9,0.85,0.16,0.31,1.03914355926747
0.84,0.84,0.21,0.29,1.08428744374345
0.93,0.88,0.27,0.23,1.32543150129323
0.9,0.81,0.17,0.23,1.2182319625901
0.96,0.86,0.27,0.36,1.14881297339892
0.85,0.81,0.2,0.18,1.31282671901013
0.92,0.84,0.25,0.27,1.24936132971205
0.83,0.84,0.25,0.26,1.17755462191465
0.88,0.87,0.2,0.28,1.10191234906229
0.92,0.82,0.21,0.29,1.17765501268599
0.93,0.84,0.18,0.26,1.1812925988188
0.85,0.81,0.22,0.22,1.25833014778343
0.81,0.8,0.24,0.28,1.14338158420231
0.93,0.84,0.26,0.22,1.37289052370311
