PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.36,0.34,0.44,0.373333333333333,0.986666666666667,0.96,1.20157890269093
0.3,0.426666666666667,0.433333333333333,0.44,0.986666666666667,0.986666666666667,0.806958731347044
0.38,0.293333333333333,0.48,0.38,0.96,0.906666666666667,1.42965084509431
0.313333333333333,0.286666666666667,0.513333333333333,0.453333333333333,0.986666666666667,0.986666666666667,1.20908722116752
0.36,0.38,0.433333333333333,0.486666666666667,0.986666666666667,0.986666666666667,0.895998026357539
0.386666666666667,0.293333333333333,0.493333333333333,0.466666666666667,1,0.946666666666667,1.22613095637022
0.366666666666667,0.366666666666667,0.46,0.426666666666667,0.986666666666667,0.986666666666667,1.09051246728872
0.326666666666667,0.32,0.426666666666667,0.466666666666667,0.986666666666667,0.973333333333333,0.942687596580288
0.433333333333333,0.326666666666667,0.48,0.36,1,0.986666666666667,1.55898435753736
0.38,0.36,0.466666666666667,0.513333333333333,0.986666666666667,0.946666666666667,0.959154208612792
0.333333333333333,0.373333333333333,0.446666666666667,0.473333333333333,1,1,0.906068284984764
0.306666666666667,0.286666666666667,0.473333333333333,0.36,0.946666666666667,0.986666666666667,1.40968287150291
0.34,0.393333333333333,0.446666666666667,0.433333333333333,1,1,0.955400241468089
0.386666666666667,0.326666666666667,0.513333333333333,0.5,1,0.96,1.13363686478489
0.38,0.366666666666667,0.433333333333333,0.453333333333333,0.96,1,1.02656586767683
0.36,0.3,0.346666666666667,0.353333333333333,0.96,0.973333333333333,1.14190834721073
0.42,0.326666666666667,0.446666666666667,0.44,0.973333333333333,0.96,1.20433778466555
0.36,0.353333333333333,0.42,0.406666666666667,0.986666666666667,0.986666666666667,1.05960210920449
0.366666666666667,0.3,0.38,0.306666666666667,0.96,1,1.45502503102027
0.386666666666667,0.353333333333333,0.493333333333333,0.446666666666667,0.986666666666667,0.946666666666667,1.15706960524217
0.353333333333333,0.246666666666667,0.466666666666667,0.406666666666667,0.986666666666667,0.946666666666667,1.39791606367583
