PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.84,0.68,0.9,0.84,1,1,1.38411342128016
0.8,0.84,0.78,0.88,1,1,1.03646639782513
0.78,0.78,0.9,0.84,1,1,1.23080730908962
0.88,0.84,0.92,0.92,1,1,1.19650252157707
0.88,0.9,0.96,0.94,1,1,1.16918249485218
0.74,0.9,0.9,0.92,1,1,1.03840709582455
0.84,0.86,0.84,0.8,1,1,1.17501332539353
0.92,0.84,0.96,0.86,1,1,1.31789889661783
0.86,0.88,0.96,0.84,1,1,1.25693331457134
0.86,0.72,0.96,0.8,1,0.96,1.45328192048694
0.78,0.86,0.86,0.84,1,1,1.1181052740436
0.84,0.86,0.9,0.72,1,1,1.31711074997805
0.86,0.9,0.86,0.88,0.96,0.96,1.11027911848017
0.88,0.88,0.94,0.92,0.96,1,1.19364455801772
0.92,0.78,0.84,0.86,1,1,1.25234535357072
0.84,0.78,0.84,0.8,1,1,1.25085134258648
0.88,0.82,0.9,0.78,1,1,1.32676125689545
0.9,0.8,0.9,0.8,1,1,1.34204375467464
0.86,0.84,0.9,0.92,1,1,1.16365666130225
0.96,0.82,0.88,0.84,1,1,1.30403304645298
0.88,0.9,0.94,0.78,1,1,1.28839810148281
0.88,0.82,0.8,0.82,1,0.96,1.16834191815367
0.82,0.84,0.88,0.88,1,1,1.14964653114225
0.84,0.82,0.88,0.92,1,1,1.14697106106373
0.98,0.84,0.94,0.86,1,1,1.34023557437659
0.96,0.86,0.84,0.86,1,1,1.20762468213031
0.88,0.86,0.84,0.84,1,1,1.16875800377068
0.9,0.82,0.9,0.88,1,1,1.24332892991744
0.76,0.94,0.96,0.94,1,1,1.06378815485684
0.82,0.86,0.88,0.88,1,1,1.13321710068207
0.76,0.84,0.84,0.82,1,1,1.1166647646482
0.88,0.92,0.92,0.9,1,1,1.14797885492645
0.9,0.96,0.92,0.86,1,1,1.16098799483674
0.78,0.86,0.88,0.78,1,1,1.19079631136321
0.76,0.78,0.86,0.88,1,1,1.13741355386669
0.76,0.82,0.86,0.84,1,1,1.13741293868693
0.88,0.8,0.92,0.84,1,0.96,1.29343435660977
0.9,0.9,0.94,0.72,1,0.96,1.34949299111648
0.84,0.82,0.9,0.76,1,1,1.31711150832572
0.9,0.84,0.92,0.8,1,1,1.32180132891132
0.92,0.86,0.84,0.86,1,0.96,1.16818586633314
0.82,0.92,0.94,0.84,0.92,1,1.19809178822897
0.86,0.84,0.98,0.84,1,1,1.31490588123096
0.8,0.86,0.84,0.88,1,1,1.08033999835289
0.82,0.9,0.82,0.92,1,1,1.0164294501995
0.84,0.88,0.9,0.82,1,1,1.2008538753004
0.9,0.92,0.8,0.82,1,1,1.1099822999463
0.84,0.8,0.9,0.82,1,1,1.27593671354882
0.84,0.86,0.84,0.82,1,1,1.1574695481336
0.92,0.86,0.92,0.88,1,1,1.24110770498562
0.84,0.84,0.8,0.86,1,1,1.10016740500199
0.86,0.8,0.82,0.9,1,1,1.13446345330086
0.8,0.8,0.94,0.86,1,1,1.24957921199062
0.86,0.88,0.9,0.84,1,1,1.19739692889654
0.9,0.84,0.78,0.82,1,1,1.15653170268152
0.86,0.82,0.88,0.86,1,1,1.21271577381547
0.86,0.76,0.92,0.9,1,1,1.27259370515942
0.8,0.82,0.9,0.82,1,1,1.22667587828689
0.74,0.8,0.9,0.88,1,0.96,1.13539335028112
0.86,0.8,0.88,0.8,1,0.96,1.2759458923138
0.9,0.86,0.9,0.82,1,1,1.26189204488695
0.82,0.88,0.94,0.88,0.96,1,1.18660088263951
0.82,0.78,0.8,0.88,1,1,1.11893159840263
0.84,0.82,0.92,0.84,1,1,1.25800544914916
0.76,0.9,0.9,0.86,1,1,1.09585781443208
0.78,0.72,0.92,0.88,1,1,1.27208871295836
0.88,0.78,0.9,0.9,1,1,1.24752395593775
0.86,0.94,0.86,0.9,1,0.96,1.05547266303826
0.88,0.9,0.84,0.88,1,1,1.10380487229299
0.74,0.88,0.92,0.86,1,1,1.11732704065762
0.8,0.86,0.96,0.82,1,1,1.25135919549799
