PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.22,0.34,0.4,0.3,1.04127247540294
0.38,0.44,0.38,0.24,1.15410620413376
0.18,0.34,0.42,0.24,1.11216491004765
0.26,0.3,0.36,0.22,1.26006010344728
0.32,0.3,0.46,0.24,1.53360969209726
0.24,0.42,0.42,0.22,1.08645363972584
0.28,0.36,0.62,0.18,1.76748432231777
0.24,0.4,0.34,0.16,1.07343306341361
0.24,0.4,0.4,0.26,1.02743675763895
0.2,0.28,0.44,0.16,1.54914093069226
0.3,0.3,0.36,0.2,1.38253721062562
0.26,0.4,0.36,0.14,1.18432645301467
0.18,0.28,0.44,0.3,1.16903951061079
0.26,0.38,0.4,0.18,1.23174650999297
0.34,0.3,0.52,0.22,1.75439939896553
0.36,0.36,0.44,0.26,1.35634077102691
0.22,0.28,0.32,0.18,1.23705444804224
0.26,0.28,0.44,0.18,1.61261199755523
0.28,0.46,0.38,0.24,0.983848115012451
0.32,0.46,0.46,0.24,1.16527949230267
0.28,0.34,0.38,0.26,1.163404381261
0.22,0.36,0.3,0.22,0.940777078850648
0.3,0.38,0.48,0.26,1.29175936637893
0.36,0.36,0.4,0.28,1.24699067320452
0.26,0.32,0.32,0.16,1.25434602649007
0.34,0.36,0.42,0.16,1.51168009271358
0.1,0.32,0.3,0.18,0.859769457940364
0.16,0.32,0.28,0.28,0.786909131241429
0.32,0.28,0.28,0.26,1.16345905523305
0.26,0.38,0.34,0.22,1.04567330376522
0.2,0.24,0.34,0.24,1.21201958399838
0.2,0.34,0.36,0.36,0.865527162250978
0.24,0.3,0.44,0.22,1.39638223480799
0.2,0.42,0.38,0.2,0.985352192037896
0.34,0.4,0.32,0.26,1.03643802701968
0.34,0.34,0.4,0.22,1.38148876269439
0.26,0.34,0.34,0.2,1.16249882667344
0.38,0.22,0.48,0.2,2.17363880935036
0.28,0.38,0.42,0.3,1.0941736128652
0.28,0.24,0.38,0.24,1.46894872184642
0.24,0.28,0.28,0.22,1.09460827438268
0.2,0.42,0.4,0.1,1.19455135545786
