PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.833333333333333,0.873333333333333,0.906666666666667,0.76,1.88701060848549
0.9,0.84,0.9,0.86,1.90686089296084
0.913333333333333,0.82,0.913333333333333,0.76,2.0609960115856
0.886666666666667,0.866666666666667,0.86,0.806666666666667,1.86162453756752
0.913333333333333,0.886666666666667,0.913333333333333,0.786666666666667,1.93744616003579
0.906666666666667,0.86,0.88,0.793333333333333,1.92554069610407
0.9,0.86,0.926666666666667,0.793333333333333,1.96862999060025
0.926666666666667,0.9,0.9,0.806666666666667,1.90157043718388
0.9,0.82,0.92,0.86,1.95583929973831
0.933333333333333,0.86,0.893333333333333,0.753333333333333,2.00692980159202
0.94,0.86,0.886666666666667,0.74,2.02002616178394
0.906666666666667,0.866666666666667,0.893333333333333,0.786666666666667,1.93672696766054
0.906666666666667,0.82,0.926666666666667,0.833333333333333,1.99546642254606
0.886666666666667,0.813333333333333,0.92,0.753333333333333,2.05563050447076
0.92,0.84,0.926666666666667,0.773333333333333,2.03912053552785
0.9,0.78,0.893333333333333,0.733333333333333,2.11559970266684
0.88,0.886666666666667,0.926666666666667,0.826666666666667,1.88091280209516
0.86,0.853333333333333,0.906666666666667,0.726666666666667,1.9763032443516
0.933333333333333,0.813333333333333,0.94,0.786666666666667,2.09632053629864
0.873333333333333,0.88,0.9,0.8,1.87802712962522
0.933333333333333,0.853333333333333,0.926666666666667,0.753333333333333,2.05363025807659
0.92,0.873333333333333,0.94,0.773333333333333,2.00434866236243
0.94,0.813333333333333,0.926666666666667,0.78,2.09578495150754
0.853333333333333,0.84,0.873333333333333,0.78,1.90042014718237
0.913333333333333,0.873333333333333,0.913333333333333,0.8,1.9437249593504
0.92,0.873333333333333,0.886666666666667,0.746666666666667,1.97196541102473
0.946666666666667,0.833333333333333,0.906666666666667,0.78,2.04994654887916
0.906666666666667,0.866666666666667,0.886666666666667,0.766666666666667,1.94810262081973
0.9,0.806666666666667,0.92,0.753333333333333,2.08139760144781
0.9,0.833333333333333,0.933333333333333,0.833333333333333,1.9762222485029
0.906666666666667,0.833333333333333,0.866666666666667,0.793333333333333,1.94874580013873
0.913333333333333,0.86,0.933333333333333,0.786666666666667,1.99653306186046
0.92,0.82,0.9,0.773333333333333,2.03990537881429
0.893333333333333,0.873333333333333,0.946666666666667,0.82,1.93963154652905
0.94,0.773333333333333,0.86,0.746666666666667,2.11992621070488
0.926666666666667,0.88,0.886666666666667,0.806666666666667,1.91443320558344
0.913333333333333,0.753333333333333,0.913333333333333,0.806666666666667,2.11854539545469
0.88,0.893333333333333,0.94,0.78,1.92724070610816
0.873333333333333,0.866666666666667,0.88,0.773333333333333,1.89855803350108
0.893333333333333,0.893333333333333,0.873333333333333,0.753333333333333,1.89446004611081
0.92,0.806666666666667,0.886666666666667,0.733333333333333,2.08729117865289
0.88,0.786666666666667,0.913333333333333,0.746666666666667,2.09001325119145
0.92,0.833333333333333,0.913333333333333,0.753333333333333,2.05462298904495
0.906666666666667,0.8,0.9,0.753333333333333,2.07678129275273
0.9,0.82,0.88,0.733333333333333,2.03544403515052
0.873333333333333,0.806666666666667,0.94,0.746666666666667,2.08077360553757
0.96,0.846666666666667,0.906666666666667,0.7,2.12691933582455
0.913333333333333,0.86,0.926666666666667,0.78,1.99569151619427
0.9,0.82,0.926666666666667,0.746666666666667,2.07479439677107
0.92,0.88,0.866666666666667,0.773333333333333,1.91611659198658
0.866666666666667,0.84,0.906666666666667,0.76,1.97096985031132
0.953333333333333,0.86,0.906666666666667,0.746666666666667,2.05019828431801
0.926666666666667,0.833333333333333,0.906666666666667,0.753333333333333,2.05462808604123
0.92,0.833333333333333,0.926666666666667,0.84,1.98429608587888
0.94,0.86,0.913333333333333,0.806666666666667,1.9847712951376
0.94,0.833333333333333,0.906666666666667,0.76,2.06275772567627
0.9,0.893333333333333,0.9,0.786666666666667,1.90014915368675
0.893333333333333,0.88,0.926666666666667,0.746666666666667,1.97684417541511
0.92,0.873333333333333,0.906666666666667,0.786666666666667,1.95600713625937
0.906666666666667,0.846666666666667,0.913333333333333,0.74,2.03273706164219
0.94,0.853333333333333,0.88,0.726666666666667,2.03600646878058
0.9,0.84,0.9,0.766666666666667,1.99408708574552
0.893333333333333,0.833333333333333,0.913333333333333,0.82,1.95994424505377
0.886666666666667,0.833333333333333,0.92,0.786666666666667,1.99180418648091
0.873333333333333,0.853333333333333,0.906666666666667,0.8,1.9214872722988
0.913333333333333,0.846666666666667,0.9,0.74,2.02529874852367
0.913333333333333,0.84,0.92,0.713333333333333,2.08552577477539
0.893333333333333,0.826666666666667,0.9,0.8,1.9740098066391
0.893333333333333,0.9,0.946666666666667,0.76,1.95749250605513
0.913333333333333,0.873333333333333,0.893333333333333,0.773333333333333,1.94689079153376
0.9,0.893333333333333,0.906666666666667,0.773333333333333,1.91913464464219
0.9,0.913333333333333,0.92,0.746666666666667,1.9299739962522
0.906666666666667,0.833333333333333,0.88,0.78,1.97620297675924
0.933333333333333,0.853333333333333,0.913333333333333,0.726666666666667,2.06582246664122
0.94,0.866666666666667,0.933333333333333,0.713333333333333,2.08853297214842
0.886666666666667,0.806666666666667,0.906666666666667,0.793333333333333,2.01021828347112
0.906666666666667,0.813333333333333,0.906666666666667,0.786666666666667,2.02918106061485
0.886666666666667,0.84,0.9,0.753333333333333,1.99233043980544
0.913333333333333,0.873333333333333,0.926666666666667,0.76,1.99548324876918
0.9,0.866666666666667,0.926666666666667,0.826666666666667,1.92868174356225
0.906666666666667,0.886666666666667,0.86,0.726666666666667,1.928108389073
0.9,0.826666666666667,0.9,0.786666666666667,1.99429968348175
0.926666666666667,0.82,0.913333333333333,0.806666666666667,2.02878635266209
0.906666666666667,0.846666666666667,0.893333333333333,0.74,2.01040688331142
0.9,0.826666666666667,0.886666666666667,0.766666666666667,1.99912998342281
0.893333333333333,0.84,0.873333333333333,0.773333333333333,1.95079311908249
0.953333333333333,0.846666666666667,0.9,0.78,2.02986984806709
0.9,0.873333333333333,0.846666666666667,0.72,1.93135322493714
0.906666666666667,0.826666666666667,0.9,0.753333333333333,2.03493661548549
0.913333333333333,0.826666666666667,0.94,0.773333333333333,2.06688803068189
0.926666666666667,0.853333333333333,0.92,0.793333333333333,1.99983539255376
0.866666666666667,0.833333333333333,0.913333333333333,0.773333333333333,1.97524515118671
0.933333333333333,0.806666666666667,0.953333333333333,0.673333333333333,2.24865555339257
0.893333333333333,0.86,0.953333333333333,0.766666666666667,2.01580185871123
0.88,0.853333333333333,0.933333333333333,0.813333333333333,1.94507749138129
