PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.44,0.28,0.44,0.34,1,1,1.74141219734332
0.34,0.28,0.4,0.28,1,0.92,1.50849851458628
0.4,0.38,0.32,0.4,1,0.92,0.855687174344643
0.38,0.36,0.38,0.48,1,1,0.86224051787114
0.4,0.32,0.42,0.36,0.96,0.96,1.34521692616848
0.32,0.26,0.44,0.46,1,0.96,1.04821452302466
0.42,0.42,0.4,0.42,0.92,1,1.02633433888683
0.48,0.28,0.44,0.44,1,0.92,1.38024844165704
0.44,0.28,0.36,0.36,1,0.96,1.38712101437238
0.32,0.44,0.56,0.38,1,0.96,1.12056972873746
0.52,0.32,0.48,0.5,1,1,1.33597986588221
0.36,0.28,0.46,0.54,1,1,0.990259599078141
0.42,0.24,0.58,0.38,0.96,0.96,2.04146359565572
0.58,0.42,0.48,0.42,0.92,1,1.46898673155503
0.5,0.38,0.5,0.44,1,1,1.35377281175251
0.34,0.38,0.44,0.44,1,1,0.936367399439377
0.52,0.36,0.48,0.32,0.96,1,1.85489828794066
0.4,0.34,0.34,0.34,1,0.96,1.12602286565971
0.42,0.16,0.5,0.36,0.92,1,2.56504325536687
0.34,0.28,0.34,0.4,1,1,0.983338577376466
0.44,0.32,0.46,0.38,0.96,0.96,1.47080998752593
0.48,0.34,0.4,0.44,1,0.92,1.16072169996363
0.44,0.36,0.38,0.34,1,1,1.29929256047467
0.56,0.36,0.42,0.4,1,0.96,1.44602177324321
0.38,0.34,0.44,0.24,1,0.92,1.70226721669135
0.36,0.32,0.32,0.36,1,0.96,0.971418658108167
0.38,0.3,0.48,0.3,1,1,1.79956352943879
0.46,0.42,0.42,0.38,0.96,1,1.2037606230025
0.42,0.28,0.26,0.4,0.96,1,1.01202227376832
0.56,0.44,0.48,0.42,1,1,1.34649237563972
0.44,0.34,0.44,0.38,1,0.96,1.34168760198728
0.54,0.38,0.36,0.42,0.92,0.96,1.23139421238261
0.44,0.4,0.54,0.38,1,0.92,1.37510234181295
0.34,0.3,0.42,0.54,1,0.96,0.836887691595049
0.28,0.3,0.4,0.36,1,0.96,1.01508885237852
0.42,0.3,0.36,0.38,1,1,1.24046561438503
0.3,0.42,0.32,0.4,1,0.96,0.626993105156682
0.5,0.3,0.3,0.3,1,0.96,1.56433002841074
0.46,0.4,0.38,0.4,0.96,0.96,1.09810014911951
0.34,0.34,0.4,0.48,1,1,0.852914044967025
0.4,0.22,0.36,0.56,1,1,0.935481165012597
0.4,0.38,0.46,0.42,1,1,1.13061173828582
0.42,0.22,0.42,0.4,0.92,1,1.65713540066254
