PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.92,0.8,0.96,0.82,1,1,2.14789409570386
0.96,0.8,0.84,0.88,1,1,1.98286995401015
0.96,0.86,0.92,0.88,1,1,1.9831020706427
0.92,0.94,0.92,0.88,1,1,1.81722414298342
0.96,0.84,0.78,0.8,1,1,1.97505092292831
0.96,0.82,0.84,0.86,1,1,1.98286942579038
0.92,0.84,0.92,0.88,1,1,1.94895511346441
0.92,0.84,0.9,0.82,1,1,2.01497339247439
0.96,0.84,0.92,0.82,1,1,2.1033342293553
0.94,0.84,0.92,0.96,1,1,1.87185324199873
0.94,0.92,0.9,0.94,0.96,1,1.79618581080288
0.98,0.84,0.94,0.88,1,1,2.06492186954374
0.96,0.84,0.94,0.9,1,0.96,1.9850948920076
0.94,0.74,0.92,0.8,1,1,2.27758674390524
0.92,0.88,0.88,0.82,1,1,1.93374985957725
0.88,0.88,0.94,0.76,1,1,2.02511436715013
0.9,0.88,0.96,0.82,1,1,1.98958903117228
1,0.8,0.98,0.88,1,1,2.2035032094861
0.96,0.84,0.98,0.82,1,0.96,2.14896142766825
0.88,0.84,0.92,0.8,1,1,2.00216487660698
0.88,0.8,0.96,0.8,1,1,2.11310997030892
0.96,0.9,0.94,0.88,1,0.92,1.91252521315777
1,0.92,0.88,0.72,1,0.92,2.11229552155149
0.92,0.74,0.88,0.78,1,0.96,2.20341046155208
0.94,0.84,0.98,0.88,1,1,2.04526315517192
0.92,0.84,0.92,0.78,1,1,2.10127421752335
0.98,0.8,0.92,0.82,1,1,2.20299615587128
0.96,0.84,0.94,0.82,1,1,2.12593696945178
0.9,0.82,0.96,0.88,1,1,1.9895905978103
0.94,0.82,0.96,0.82,1,1,2.14822187080648
0.96,0.84,0.96,0.86,1,1,2.08532510639325
0.94,0.86,0.9,0.92,1,1,1.87714083510262
0.94,0.86,0.98,0.88,1,1,2.01603459850653
0.9,0.9,1,0.78,1,0.96,2.04305196800144
0.9,0.86,0.96,0.86,1,1,1.96074492022832
0.86,0.82,0.92,0.82,1,1,1.96878035091111
0.94,0.8,0.94,0.88,1,1,2.06180818099285
0.88,0.76,0.92,0.86,1,1,2.03346267952431
0.84,0.82,0.9,0.94,1,1,1.75077506275036
0.94,0.8,0.9,0.9,1,1,1.9876013144633
0.98,0.8,0.92,0.92,1,0.96,2.02332731236822
0.94,0.88,0.8,0.82,1,1,1.87791068798223
0.92,0.86,0.92,0.72,0.96,1,2.19099473606179
0.9,0.84,0.94,0.84,1,1,1.99703080071414
0.92,0.82,0.9,0.88,1,1,1.95568910746443
0.98,0.88,0.98,0.82,1,1,2.13917337983645
0.94,0.92,0.84,0.84,1,1,1.84055559605537
0.9,0.88,0.86,0.9,1,1,1.77542688410546
0.9,0.96,0.94,0.82,1,1,1.85829920775783
0.98,0.82,0.84,0.88,1,1,1.98561098773439
0.92,0.84,0.9,0.8,1,1,2.04598440651792
0.98,0.9,0.92,0.86,1,1,1.98572347538467
0.98,0.9,0.88,0.8,1,0.96,2.00935450364635
0.96,0.9,0.9,0.84,1,1,1.96179036267271
0.92,0.9,0.88,0.9,1,1,1.80125740648605
0.92,0.86,0.88,0.86,1,1,1.90571527825739
0.9,0.9,0.84,0.8,1,1,1.85796229584572
0.96,0.86,0.9,0.84,1,1,2.01951141794729
0.98,0.9,0.92,0.76,1,1,2.1362115446658
0.92,0.82,0.9,0.92,1,1,1.89979314215109
0.92,0.9,0.96,0.8,1,1,2.02150016076432
0.96,0.82,0.88,0.92,1,1,1.94048164503112
0.92,0.9,0.96,0.82,1,1,1.99219290977976
0.96,0.96,0.94,0.82,1,1,1.94871372195175
0.92,0.84,0.88,0.88,1,0.96,1.88708493398543
0.98,0.84,0.94,0.88,1,1,2.06492186954374
0.92,0.86,0.94,0.8,1,1,2.06017831553504
0.94,0.84,0.9,0.82,1,1,2.04785244086661
0.96,0.86,0.9,0.82,1,1,2.04966414704805
0.92,0.82,0.96,0.86,1,1,2.0516847533201
0.96,0.9,0.92,0.84,1,1,1.9831010593773
0.88,0.82,0.9,0.9,1,1,1.86443786797049
0.9,0.84,0.96,0.84,1,1,2.01929606587754
0.96,0.82,0.88,0.94,1,1,1.91314169074663
0.9,0.88,0.98,0.8,1,0.96,2.02101135957283
0.96,0.88,0.86,0.86,1,1,1.91916945859532
0.92,0.78,0.9,0.8,1,1,2.14502375180323
0.96,0.74,0.92,0.86,1,1,2.20353420440454
0.92,0.9,0.82,0.8,1,1,1.86793624546415
0.88,0.8,0.9,0.9,0.96,1,1.91184408071561
0.98,0.82,0.88,0.88,1,1,2.02948643817024
0.96,0.86,0.88,0.88,1,1,1.94048065549912
0.92,0.86,0.9,0.86,1,1,1.92733494379549
0.9,0.86,0.86,0.8,1,1,1.93688834009812
0.92,0.82,0.82,0.86,1,1,1.89582785565734
0.94,0.86,0.92,0.84,1,1,2.00953746309309
0.94,0.82,0.9,0.88,1,1,1.98760079277234
0.98,0.9,0.92,0.84,1,1,2.01410063842086
0.96,0.84,0.92,0.88,0.96,0.96,2.01168042727998
0.98,0.84,0.86,0.82,1,1,2.06840505745809
0.94,0.88,0.88,0.9,1,1,1.85642182822705
0.94,0.86,0.94,0.88,1,1,1.97341318336296
0.9,0.86,0.94,0.9,1,1,1.88448359467048
0.96,0.84,0.96,0.78,1,1,2.21570670407421
0.92,0.82,0.96,0.9,1,1,1.9921949710409
0.9,0.88,0.94,0.84,1,1,1.9391247531022
0.94,0.92,0.84,0.8,1,1,1.89392349767484
