PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.9,0.86,0.96,0.74,2.05700889543968
0.94,0.72,0.88,0.64,2.37579899527318
0.9,0.86,0.92,0.82,1.93697934391169
0.94,0.86,0.92,0.92,1.89055957844195
0.96,0.8,0.88,0.74,2.12974981708697
0.98,0.86,0.88,0.72,2.07741118322374
0.84,0.8,0.94,0.62,2.19508659174014
0.88,0.86,0.88,0.72,1.96567735340847
0.88,0.78,0.96,0.72,2.18599978590983
0.9,0.9,0.92,0.76,1.93638539031014
0.94,0.82,0.92,0.76,2.09878759714088
0.94,0.84,0.88,0.74,2.0431410161916
0.9,0.9,0.96,0.76,1.97892536603908
0.92,0.92,0.96,0.74,1.99053956044287
0.94,0.9,0.88,0.76,1.93642167896096
0.9,0.8,0.92,0.76,2.08519797943484
1,0.84,0.96,0.78,2.15743832809298
0.92,0.8,0.88,0.68,2.149466858907
0.88,0.86,0.88,0.78,1.90908415442468
0.82,0.84,0.94,0.74,1.97569951635146
0.98,0.84,0.9,0.66,2.19782149148952
0.94,0.92,0.86,0.7,1.94227871021403
0.88,0.88,0.86,0.74,1.89620169416557
0.96,0.88,0.9,0.82,1.95172090459779
0.92,0.9,0.92,0.72,1.99523695486881
0.96,0.84,0.96,0.74,2.15537121732788
0.92,0.84,0.94,0.78,2.04733774461495
0.94,0.76,0.92,0.8,2.15358764095749
0.98,0.9,0.92,0.76,2.02153791906966
0.88,0.84,0.84,0.82,1.85709349335268
0.86,0.86,0.94,0.84,1.89779656948461
0.88,0.82,0.92,0.68,2.1155359041607
0.92,0.88,0.96,0.84,1.95451714058435
0.88,0.86,0.96,0.76,2.01516301879486
0.86,0.9,0.92,0.76,1.89380912593039
0.9,0.8,0.82,0.68,2.0539562680395
0.84,0.76,0.94,0.84,2.01952570480287
0.92,0.8,0.92,0.7,2.17424095867591
0.94,0.8,0.88,0.72,2.12838666102943
0.86,0.76,0.9,0.84,1.99686288471424
0.88,0.84,0.92,0.76,2.00076961426402
0.96,0.88,0.92,0.72,2.06872411148684
0.92,0.92,0.96,0.76,1.97206574323692
0.96,0.78,0.92,0.74,2.21034941722582
0.92,0.8,0.92,0.76,2.1081221196656
0.92,0.9,0.86,0.78,1.87620234832968
0.92,0.8,0.92,0.68,2.19721197211972
0.86,0.84,0.94,0.88,1.88927174603743
0.9,0.86,0.96,0.7,2.09806680715875
0.88,0.76,0.86,0.74,2.07852380302435
0.9,0.8,0.9,0.84,1.98193241649704
