PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.92,0.82,0.76,0.72,1.2981340767374
0.82,0.82,0.7,0.9,1.06873018529612
0.94,0.94,0.7,0.68,1.20637540384043
0.9,0.8,0.72,0.68,1.30666760795899
0.9,0.82,0.78,0.84,1.21150074912407
0.9,0.92,0.82,0.78,1.1759170118288
0.8,0.86,0.68,0.88,1.02212968933907
0.92,0.76,0.7,0.76,1.30637115241955
0.9,0.86,0.66,0.9,1.09942415429336
0.86,0.86,0.78,0.66,1.24283709911984
0.84,0.84,0.8,0.7,1.22422403872144
0.94,0.92,0.78,0.78,1.19864223789445
0.94,0.82,0.74,0.78,1.27185411293439
0.82,0.8,0.74,0.66,1.24092112363264
0.92,0.84,0.8,0.86,1.2102634455092
0.9,0.82,0.86,0.8,1.26811929028703
0.86,0.72,0.68,0.8,1.2459008375654
0.88,0.84,0.68,0.84,1.13471439988163
0.82,0.84,0.7,0.88,1.06360599265314
0.88,0.88,0.66,0.82,1.10550044202447
0.84,0.86,0.7,0.78,1.11908862131893
0.86,0.78,0.72,0.84,1.18184361808357
0.94,0.82,0.68,0.7,1.29826360360927
0.88,0.88,0.78,0.72,1.20840352291104
0.78,0.86,0.78,0.78,1.09157793318955
0.88,0.84,0.64,0.72,1.18615096443135
0.94,0.84,0.82,0.7,1.33792825150954
0.88,0.86,0.72,0.74,1.18983899252867
0.88,0.88,0.72,0.76,1.16124778727226
0.88,0.84,0.72,0.74,1.20775790587486
0.82,0.72,0.68,0.82,1.18942780775301
0.84,0.86,0.6,0.62,1.16847089882961
0.86,0.84,0.7,0.78,1.15583190670172
0.88,0.9,0.78,0.72,1.19082464703942
0.84,0.92,0.78,0.84,1.07357394869977
0.84,0.8,0.72,0.74,1.20274499200472
0.84,0.9,0.7,0.84,1.05784583034845
0.92,0.76,0.76,0.72,1.36120969806673
0.86,0.82,0.76,0.7,1.24739590656251
0.86,0.88,0.8,0.76,1.173524098969
0.92,0.92,0.76,0.7,1.21657110005852
0.88,0.78,0.76,0.82,1.23116412958758
0.82,0.88,0.7,0.84,1.05350361962891
0.82,0.78,0.7,0.78,1.16709795460078
0.9,0.86,0.76,0.78,1.20305615464121
0.88,0.82,0.74,0.62,1.3142130141674
0.92,0.86,0.72,0.84,1.17307622908725
0.9,0.9,0.68,0.8,1.12717317812968
0.82,0.82,0.72,0.74,1.1634197448384
0.92,0.84,0.66,0.78,1.200117555499
0.88,0.78,0.86,0.8,1.28596978936387
0.92,0.88,0.78,0.84,1.17990570948808
0.92,0.88,0.84,0.8,1.22564362047864
0.94,0.88,0.68,0.78,1.19327864204279
0.82,0.92,0.66,0.84,1.00987328668796
0.82,0.8,0.72,0.82,1.1349937883967
0.84,0.82,0.82,0.66,1.27828761042702
