PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.28,0.3,0.4,0.24,0.96,1,1.46339063207975
0.3,0.28,0.44,0.5,0.96,0.96,1.0099229263867
0.26,0.3,0.42,0.3,0.96,0.92,1.25535928296594
0.28,0.28,0.42,0.28,0.92,1,1.46774628515952
0.26,0.5,0.46,0.3,0.96,1,0.970211899377271
0.26,0.38,0.42,0.38,1,0.92,0.926290190628817
0.24,0.34,0.54,0.38,0.96,1,1.24214455626715
0.28,0.36,0.48,0.36,0.96,0.96,1.16636463362184
0.24,0.2,0.44,0.3,1,0.96,1.61834597999001
0.34,0.32,0.44,0.28,0.96,0.92,1.46103361687812
0.22,0.26,0.4,0.32,1,0.96,1.17656757289079
0.34,0.32,0.36,0.32,1,1,1.16749891015733
0.24,0.34,0.52,0.38,1,1,1.18846477584629
0.24,0.3,0.58,0.4,0.92,0.96,1.37214352549124
0.28,0.38,0.36,0.36,0.96,0.96,0.884887480841838
0.26,0.28,0.5,0.24,1,1,1.79838042498006
0.32,0.36,0.5,0.4,0.96,1,1.19953809147797
0.24,0.28,0.46,0.42,0.92,0.96,1.11203512590536
0.22,0.26,0.54,0.3,0.96,0.96,1.6509731133974
0.28,0.3,0.42,0.48,1,1,0.94190992456868
0.24,0.22,0.58,0.38,1,1,1.65903782416426
0.32,0.36,0.46,0.28,0.96,1,1.38978214593052
0.2,0.4,0.42,0.42,0.96,0.96,0.783242439061633
0.22,0.28,0.42,0.24,0.96,0.96,1.4407956581769
0.26,0.28,0.48,0.34,1,1,1.3719946801452
0.12,0.36,0.58,0.34,0.92,0.96,1.18018858719719
0.18,0.28,0.46,0.28,1,0.88,1.28570734204779
0.26,0.5,0.48,0.38,0.92,0.96,0.900412261213866
0.36,0.3,0.46,0.38,0.96,0.96,1.33972242467313
0.24,0.4,0.62,0.34,0.96,1,1.36413611268987
0.36,0.22,0.46,0.24,1,1,2.26607047990083
0.28,0.34,0.48,0.3,0.96,0.84,1.30743458276793
0.2,0.34,0.42,0.26,0.88,0.92,1.16820703513362
0.24,0.32,0.44,0.34,0.88,0.96,1.16271092431092
0.3,0.38,0.48,0.34,1,0.96,1.1859649207588
0.38,0.34,0.54,0.28,1,0.96,1.73117436519225
0.28,0.34,0.4,0.42,0.96,1,0.943450309347051
0.2,0.5,0.42,0.36,0.96,1,0.745808069098583
0.42,0.26,0.48,0.32,1,0.88,1.75843511237522
0.18,0.36,0.52,0.28,0.96,1,1.28355847185108
0.22,0.28,0.36,0.36,0.92,0.84,0.934602550351567
0.36,0.34,0.56,0.24,1,0.96,1.90126751167445
0.26,0.32,0.5,0.22,0.92,0.84,1.64832915048536
0.24,0.38,0.32,0.32,1,0.96,0.785174251332216
0.26,0.34,0.44,0.28,0.96,0.96,1.26865658591181
0.32,0.38,0.42,0.24,1,1,1.33180188256387
0.32,0.28,0.44,0.32,1,0.96,1.42566425487931
0.2,0.4,0.48,0.32,1,0.96,1.03147893994162
0.22,0.24,0.44,0.34,1,0.92,1.27057668357536
0.18,0.4,0.48,0.3,1,0.96,1.03601101796048
0.16,0.38,0.44,0.4,1,1,0.810596547699056
0.28,0.38,0.44,0.36,0.92,0.96,1.05774550484094
0.22,0.44,0.6,0.4,1,1,1.09872513631826
0.24,0.38,0.34,0.32,0.96,0.96,0.840219158890195
0.28,0.4,0.38,0.3,1,0.92,0.969539035464717
0.24,0.2,0.4,0.34,0.88,0.96,1.38641496525026
0.16,0.24,0.44,0.3,0.96,0.96,1.29620670276006
0.3,0.26,0.38,0.2,1,0.92,1.72837325852883
0.2,0.38,0.6,0.36,0.96,1,1.26296252623635
0.28,0.24,0.44,0.26,1,0.96,1.71739105173663
0.32,0.36,0.54,0.34,0.92,0.96,1.41339324358471
0.3,0.2,0.34,0.36,1,1,1.24570528984237
0.18,0.32,0.36,0.26,1,0.96,0.985221847014984
0.18,0.38,0.46,0.3,0.96,1,1.05210039547031
0.34,0.38,0.46,0.34,0.92,1,1.24042334651615
0.36,0.28,0.58,0.38,1,1,1.67611924455585
0.26,0.24,0.46,0.24,0.92,0.96,1.87391607245308
0.24,0.36,0.38,0.32,1,1,0.958738894567183
0.16,0.38,0.54,0.4,0.96,0.96,1.0036246334825
0.3,0.38,0.48,0.34,0.96,0.96,1.19725851308283
0.26,0.38,0.5,0.3,1,0.92,1.23883884449214
0.32,0.48,0.4,0.32,1,0.92,0.915349045031678
0.16,0.34,0.48,0.4,0.96,1,0.957465073061213
0.26,0.36,0.38,0.42,1,0.92,0.822522794569711
0.28,0.44,0.42,0.34,1,0.92,0.925582921112031
0.32,0.34,0.4,0.34,1,0.92,1.114907031609
0.22,0.34,0.42,0.22,0.96,1,1.32266198327327
0.26,0.28,0.34,0.38,0.88,0.96,0.963866353975105
0.2,0.26,0.48,0.3,1,0.96,1.41997718148041
0.22,0.28,0.48,0.32,1,1,1.35304997014962
0.24,0.22,0.32,0.44,1,0.92,0.83606033320724
0.26,0.34,0.52,0.24,0.96,0.96,1.60291940658852
0.22,0.3,0.4,0.3,0.96,0.96,1.14014671324037
0.18,0.38,0.44,0.3,1,0.96,0.984157984422536
0.38,0.3,0.4,0.34,0.96,0.92,1.32141028089903
0.22,0.26,0.4,0.28,1,0.96,1.29281974308852
0.22,0.44,0.42,0.3,0.96,1,0.925326566564395
0.42,0.38,0.42,0.32,1,0.96,1.28984763953867
0.28,0.34,0.54,0.4,0.92,0.96,1.26017373263491
0.2,0.34,0.44,0.5,1,0.96,0.78639237016795
0.26,0.34,0.52,0.26,1,0.88,1.48378374367422
0.18,0.32,0.36,0.32,0.96,1,0.891154440613482
0.4,0.36,0.38,0.44,0.96,0.88,0.98819093481814
0.18,0.36,0.48,0.26,1,0.92,1.19310078569103
0.28,0.44,0.42,0.46,0.96,0.96,0.795816296931323
0.26,0.44,0.54,0.22,0.96,0.96,1.40522661123781
0.22,0.3,0.58,0.38,1,1,1.37936194691889
0.24,0.32,0.48,0.36,0.88,0.96,1.20991612069905
0.34,0.3,0.48,0.36,0.96,0.92,1.38810451108992
0.24,0.26,0.52,0.34,0.92,0.96,1.50930719677509
0.22,0.38,0.6,0.32,0.96,1,1.38561472137146
0.24,0.34,0.38,0.24,1,1,1.17703118363985
0.2,0.28,0.56,0.28,1,1,1.67270300153718
0.22,0.42,0.52,0.3,1,0.96,1.14611044664323
0.26,0.3,0.36,0.3,0.88,0.96,1.14095536889594
0.26,0.3,0.4,0.36,1,1,1.07764265923454
0.24,0.26,0.54,0.38,1,0.96,1.41205615194055
0.22,0.38,0.4,0.38,0.96,1,0.855900388650404
0.3,0.2,0.42,0.3,0.96,1,1.74485905934654
0.24,0.34,0.48,0.32,0.96,0.96,1.2308495915477
0.16,0.38,0.52,0.22,0.92,0.96,1.35378862727812
0.24,0.28,0.44,0.34,0.96,0.92,1.21725601376056
0.28,0.32,0.52,0.38,0.88,0.96,1.31776025939
0.24,0.46,0.34,0.32,0.96,0.88,0.72333716707804
0.3,0.36,0.36,0.32,0.96,0.96,1.01550228760543
0.26,0.42,0.5,0.34,0.88,1,1.1333181190593
0.32,0.34,0.32,0.38,1,0.92,0.873501544823823
0.32,0.32,0.58,0.26,1,0.88,1.82876493752343
