PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.513333333333333,0.333333333333333,0.466666666666667,0.32,0.973333333333333,0.946666666666667,1.94955934816786
0.506666666666667,0.326666666666667,0.453333333333333,0.286666666666667,0.973333333333333,0.96,2.06411259116933
0.493333333333333,0.326666666666667,0.393333333333333,0.266666666666667,0.973333333333333,0.92,1.9247035806945
0.486666666666667,0.346666666666667,0.426666666666667,0.3,0.986666666666667,0.946666666666667,1.79510471479186
0.526666666666667,0.3,0.52,0.24,0.973333333333333,0.973333333333333,2.72220436391974
0.48,0.306666666666667,0.433333333333333,0.286666666666667,0.986666666666667,0.933333333333333,1.9980570292765
0.5,0.24,0.466666666666667,0.26,1,0.946666666666667,2.71155490461047
0.5,0.333333333333333,0.44,0.32,0.986666666666667,0.96,1.85018132710195
0.52,0.306666666666667,0.433333333333333,0.213333333333333,0.986666666666667,0.96,2.53036073876696
0.486666666666667,0.413333333333333,0.44,0.3,0.973333333333333,0.96,1.62159798626786
0.433333333333333,0.386666666666667,0.446666666666667,0.286666666666667,0.973333333333333,0.973333333333333,1.62864066613827
0.5,0.3,0.433333333333333,0.333333333333333,0.973333333333333,0.946666666666667,1.91480914645451
0.54,0.366666666666667,0.506666666666667,0.286666666666667,1,0.946666666666667,2.09203692312323
0.493333333333333,0.366666666666667,0.453333333333333,0.26,0.973333333333333,0.96,1.96096145629428
0.493333333333333,0.34,0.42,0.313333333333333,1,0.96,1.77560503241431
0.54,0.313333333333333,0.486666666666667,0.246666666666667,0.986666666666667,0.946666666666667,2.50517367706608
0.48,0.386666666666667,0.453333333333333,0.286666666666667,0.973333333333333,0.946666666666667,1.75097816826122
0.446666666666667,0.32,0.44,0.293333333333333,0.986666666666667,0.986666666666667,1.86534461469616
0.533333333333333,0.353333333333333,0.466666666666667,0.346666666666667,0.986666666666667,0.973333333333333,1.84347070159759
0.426666666666667,0.386666666666667,0.446666666666667,0.22,0.973333333333333,0.933333333333333,1.8094664290785
0.493333333333333,0.313333333333333,0.446666666666667,0.313333333333333,0.986666666666667,0.946666666666667,1.94359048000846
0.486666666666667,0.34,0.46,0.266666666666667,0.973333333333333,0.973333333333333,2.05584358706986
0.486666666666667,0.353333333333333,0.446666666666667,0.273333333333333,0.973333333333333,0.946666666666667,1.92160234175596
0.44,0.38,0.486666666666667,0.253333333333333,0.973333333333333,0.96,1.86735285249419
0.533333333333333,0.286666666666667,0.413333333333333,0.34,0.973333333333333,0.946666666666667,1.9871588249544
0.526666666666667,0.34,0.446666666666667,0.24,0.973333333333333,0.92,2.22368044349591
0.473333333333333,0.4,0.446666666666667,0.233333333333333,0.973333333333333,0.986666666666667,1.86972708865044
0.473333333333333,0.326666666666667,0.406666666666667,0.3,0.973333333333333,0.96,1.79809731285413
0.5,0.386666666666667,0.46,0.266666666666667,0.973333333333333,0.96,1.8917205248727
0.506666666666667,0.293333333333333,0.406666666666667,0.273333333333333,1,0.946666666666667,2.13123733126321
0.52,0.26,0.466666666666667,0.28,0.973333333333333,0.933333333333333,2.51621447871502
0.52,0.3,0.466666666666667,0.286666666666667,0.973333333333333,0.92,2.23986747415638
0.533333333333333,0.28,0.46,0.28,0.986666666666667,0.96,2.43066518178233
0.506666666666667,0.266666666666667,0.453333333333333,0.306666666666667,0.986666666666667,0.96,2.25979217708714
0.453333333333333,0.3,0.486666666666667,0.22,0.973333333333333,0.96,2.47567007527448
0.526666666666667,0.313333333333333,0.493333333333333,0.306666666666667,0.973333333333333,0.96,2.20006331245916
0.493333333333333,0.366666666666667,0.466666666666667,0.346666666666667,0.986666666666667,0.946666666666667,1.69161082910322
0.513333333333333,0.366666666666667,0.446666666666667,0.286666666666667,0.986666666666667,0.946666666666667,1.88612862144017
0.54,0.333333333333333,0.413333333333333,0.306666666666667,0.973333333333333,0.96,1.94922785406072
0.44,0.36,0.446666666666667,0.24,0.986666666666667,0.946666666666667,1.88038460573522
0.44,0.32,0.46,0.3,0.973333333333333,0.893333333333333,1.82834256372347
0.526666666666667,0.326666666666667,0.4,0.346666666666667,1,0.946666666666667,1.74765196593163
0.52,0.293333333333333,0.386666666666667,0.353333333333333,0.986666666666667,0.933333333333333,1.79447903909291
0.48,0.313333333333333,0.473333333333333,0.233333333333333,1,0.96,2.34552326010334
0.566666666666667,0.3,0.466666666666667,0.266666666666667,0.986666666666667,0.96,2.51229511930685
0.466666666666667,0.386666666666667,0.48,0.286666666666667,0.986666666666667,0.96,1.77738564013747
0.506666666666667,0.333333333333333,0.413333333333333,0.313333333333333,0.973333333333333,0.96,1.83437151259165
0.493333333333333,0.326666666666667,0.433333333333333,0.293333333333333,0.973333333333333,0.973333333333333,1.95524370007646
0.593333333333333,0.386666666666667,0.44,0.293333333333333,0.986666666666667,0.906666666666667,1.95767921952048
0.493333333333333,0.313333333333333,0.486666666666667,0.293333333333333,0.986666666666667,0.933333333333333,2.119610981521
0.5,0.326666666666667,0.466666666666667,0.333333333333333,0.973333333333333,0.92,1.87820724385622
0.486666666666667,0.36,0.446666666666667,0.3,0.986666666666667,0.96,1.80149330346726
0.493333333333333,0.32,0.426666666666667,0.266666666666667,0.986666666666667,0.973333333333333,2.07134627470149
0.493333333333333,0.346666666666667,0.46,0.333333333333333,0.973333333333333,0.933333333333333,1.78165181304851
0.473333333333333,0.333333333333333,0.406666666666667,0.28,0.973333333333333,0.973333333333333,1.85259644252985
0.52,0.346666666666667,0.386666666666667,0.28,0.986666666666667,0.92,1.84399680155038
0.553333333333333,0.353333333333333,0.453333333333333,0.266666666666667,0.986666666666667,0.986666666666667,2.17097587763902
0.506666666666667,0.306666666666667,0.433333333333333,0.193333333333333,0.973333333333333,0.946666666666667,2.61061324711779
0.493333333333333,0.36,0.48,0.34,0.986666666666667,0.946666666666667,1.76084444929442
0.506666666666667,0.32,0.42,0.32,0.986666666666667,0.946666666666667,1.86305973626578
