PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.84,0.78,0.84,0.84,1,1,1.21390185721232
0.92,0.8,0.84,0.88,1,1,1.23866899238724
0.98,0.8,0.96,0.92,1,1,1.3757966475635
0.8,0.9,0.88,0.88,1,1,1.04537494567075
0.92,0.86,0.88,0.84,1,1,1.26467457810041
0.98,0.88,0.82,0.84,1,0.96,1.22546909045633
0.92,0.86,0.76,0.78,1,1,1.21789498865586
0.88,0.78,0.9,0.88,1,1,1.27401867064824
0.86,0.82,0.92,0.9,1,1,1.20291225905606
0.92,0.88,0.88,0.9,1,1,1.1736707375286
0.88,0.78,0.86,0.88,1,1,1.23275092309611
0.86,0.86,0.86,0.94,1,1,1.06671089102267
0.94,0.84,0.94,0.9,1,1,1.29259291000007
0.92,0.8,0.84,0.88,1,1,1.23866899238724
0.82,0.88,0.88,0.78,1,1,1.19864286110821
0.94,0.94,0.84,0.86,1,1,1.14622613728102
0.9,0.82,0.88,0.9,1,1,1.20974301628004
0.9,0.82,0.84,0.9,1,1,1.17066790257615
0.92,0.82,0.86,0.96,1,1,1.14577159851461
0.94,0.9,0.86,0.86,0.96,1,1.22919501492488
0.82,0.82,0.9,0.96,1,0.96,1.05165968938802
0.9,0.9,0.86,0.88,1,1,1.1362882015255
0.92,0.88,0.84,0.84,1,1,1.20388072514587
0.92,0.9,0.86,0.92,1,1,1.1164109861746
0.98,0.8,0.9,0.86,1,1,1.39942170086564
0.9,0.76,0.76,0.76,1,1,1.34467443205133
0.88,0.8,0.82,0.94,1,1,1.10341105167403
0.88,0.74,0.9,0.86,1,1,1.34975805887552
0.94,0.84,0.86,0.8,1,1,1.34544008775089
0.92,0.82,0.86,0.78,1,1,1.37488147894243
0.84,0.92,0.8,0.9,1,1,0.980546052815555
0.96,0.84,0.82,0.88,1,1,1.22346474842011
0.86,0.74,0.84,0.94,1,1,1.15697909677654
0.92,0.8,0.8,0.76,1,1,1.36470338862874
0.92,0.88,0.88,0.88,1,1,1.19599489805295
0.88,0.88,0.86,0.94,1,1,1.07136523435463
0.88,0.9,0.94,0.94,1,1,1.1257737537036
0.92,0.84,0.86,0.94,1,1,1.14885395763123
0.98,0.84,0.9,0.9,1,1,1.29931104635998
0.94,0.9,0.8,0.86,1,1,1.14559849713021
0.82,0.84,0.82,0.9,0.96,1,1.0687146487417
0.92,0.9,0.84,0.94,1,1,1.0789658284109
0.92,0.84,0.84,0.84,1,1,1.24601548719815
0.88,0.86,0.86,0.84,1,1,1.1975334154319
0.92,0.76,0.86,0.8,1,1,1.42441905292876
0.9,0.84,0.88,0.84,1,1,1.26284535739992
0.88,0.84,0.86,0.86,1,1,1.19405337391453
0.9,0.84,0.8,0.84,1,1,1.18126468238588
0.9,0.8,0.9,0.94,1,1,1.20229474342078
0.9,0.86,0.92,0.88,1,1,1.23166968598846
0.9,0.82,0.82,0.86,1,1,1.19810688981436
0.94,0.86,0.9,0.82,1,1,1.33512073382365
0.84,0.84,0.88,0.86,1,1,1.16707962681149
0.84,0.84,0.86,0.84,1,1,1.17056878673068
0.8,0.88,0.82,0.86,1,1,1.02500640116907
0.92,0.9,0.88,0.92,1,1,1.13439045464661
0.94,0.82,0.82,0.88,1,1,1.22097276242037
0.9,0.84,0.88,0.9,1,1,1.189797598909
0.88,0.9,0.76,0.94,1,1,0.966826121525493
0.82,0.88,0.86,0.88,1,1,1.06569124398555
0.84,0.86,0.9,0.82,1,1,1.21496206925048
0.88,0.82,0.86,0.86,1,1,1.21488699894783
0.88,0.88,0.92,0.92,1,1,1.14578019303429
0.82,0.82,0.84,0.88,1,1,1.10042951790817
0.92,0.88,0.92,0.86,1,1,1.25783159617054
0.76,0.8,0.8,0.9,1,1,0.987475998124803
0.88,0.8,0.84,0.86,1,1,1.21576457085067
0.86,0.84,0.96,0.94,1,1,1.17615483232119
0.98,0.86,0.9,0.92,1,1,1.25444145659271
0.94,0.86,0.88,0.78,1,1,1.37094466915174
0.96,0.78,0.9,0.92,1,1,1.3164684705914
0.92,0.88,0.88,0.84,1,1,1.24329171289155
