PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.36,0.36,0.46,0.28,0.96,1,1.69945206286548
0.22,0.36,0.48,0.36,0.96,1,1.17306278842794
0.38,0.38,0.58,0.38,1,0.96,1.54765995501477
0.34,0.28,0.4,0.42,0.96,1,1.23763370443135
0.28,0.2,0.48,0.28,0.96,1,2.70118978452522
0.18,0.4,0.5,0.36,0.92,0.96,1.05443134271586
0.32,0.38,0.44,0.44,1,1,1.01287967490874
0.22,0.36,0.46,0.38,0.96,1,1.07220362228228
0.14,0.36,0.5,0.38,1,1,1.00475979185995
0.34,0.42,0.42,0.48,0.96,1,0.890594357474626
0.16,0.28,0.42,0.44,1,1,0.870632452974042
0.3,0.46,0.54,0.36,1,0.92,1.16053071957925
0.24,0.34,0.42,0.5,1,1,0.810810938437056
0.34,0.32,0.38,0.42,0.96,1,1.08770853989122
0.24,0.34,0.42,0.42,0.96,0.96,0.944493273300801
0.3,0.34,0.36,0.32,0.96,1,1.17085280373832
0.26,0.36,0.54,0.46,1,0.88,1.06749699420194
0.24,0.4,0.48,0.24,0.96,1,1.49145603417586
0.18,0.34,0.44,0.36,1,1,1.01438550122711
0.28,0.22,0.42,0.4,0.92,1,1.45479491623339
0.2,0.3,0.44,0.42,0.96,0.96,0.998453033513716
0.3,0.22,0.4,0.32,1,1,1.79779382745284
0.26,0.28,0.46,0.28,1,1,1.81783248664843
0.34,0.36,0.32,0.46,1,0.96,0.772507260406583
0.22,0.46,0.36,0.44,0.96,1,0.616841559787537
0.3,0.36,0.46,0.42,0.96,1,1.12173516611093
0.34,0.36,0.44,0.36,1,1,1.27883074476161
0.18,0.32,0.6,0.36,0.96,1,1.53993176758829
0.24,0.32,0.38,0.42,0.96,0.92,0.8661333947803
0.24,0.26,0.56,0.34,0.96,0.96,1.85649129164139
0.22,0.46,0.4,0.44,0.96,1,0.691505808178953
0.22,0.34,0.5,0.36,0.96,1,1.27969920080549
0.24,0.26,0.5,0.34,1,0.96,1.62495372084413
0.32,0.42,0.46,0.38,1,0.96,1.07989650503129
0.26,0.38,0.52,0.4,1,1,1.17616547267277
0.28,0.3,0.3,0.34,1,0.92,0.914546420122628
0.26,0.22,0.46,0.28,1,0.96,2.16743582347851
0.2,0.32,0.56,0.32,1,1,1.60496445601615
0.22,0.4,0.38,0.38,1,1,0.788692997458562
0.34,0.34,0.54,0.3,1,0.92,1.77375191785672
0.2,0.36,0.4,0.44,0.96,1,0.783668892400225
0.3,0.36,0.42,0.32,1,1,1.2649121179184
0.22,0.44,0.52,0.28,1,1,1.27094328583791
0.3,0.2,0.36,0.4,1,0.96,1.28470382949553
0.3,0.38,0.44,0.24,0.92,1,1.61570493753718
0.3,0.4,0.56,0.24,1,0.96,1.8120152244745
0.32,0.36,0.5,0.42,1,1,1.22890282497257
0.36,0.38,0.42,0.4,1,1,1.11608490465764
0.22,0.32,0.38,0.4,1,0.92,0.847235576923077
0.26,0.36,0.4,0.4,1,1,0.935688725923308
0.22,0.4,0.46,0.36,0.96,0.96,1.01106884747052
0.2,0.32,0.44,0.3,1,0.96,1.25930880043285
0.38,0.26,0.42,0.34,1,1,1.75849010605014
0.18,0.26,0.42,0.38,1,1,1.10418581758434
0.26,0.26,0.5,0.42,1,1,1.38763139521986
0.32,0.4,0.42,0.34,1,0.92,1.0935183593815
0.22,0.38,0.44,0.42,0.96,1,0.906532457910738
0.24,0.2,0.48,0.36,1,0.96,1.74483976339719
0.26,0.3,0.48,0.46,1,0.96,1.09450926745527
0.3,0.3,0.6,0.42,0.92,0.92,1.57296726504752
0.28,0.32,0.46,0.32,1,1,1.47559459380394
0.34,0.36,0.42,0.4,0.96,0.96,1.11947778138177
0.18,0.28,0.48,0.38,0.96,1,1.25277313007374
0.3,0.34,0.6,0.44,1,0.84,1.31257267370848
0.36,0.24,0.46,0.36,0.96,1,1.86800777139157
0.26,0.34,0.46,0.38,0.96,1,1.19448399324767
0.3,0.36,0.46,0.32,0.92,1,1.42533999628854
0.38,0.32,0.4,0.38,1,1,1.30342253035104
0.22,0.4,0.48,0.44,1,0.96,0.892734113165978
0.3,0.36,0.54,0.5,1,1,1.10912846195675
0.26,0.38,0.54,0.46,0.96,1,1.10719249396396
0.28,0.4,0.46,0.32,0.96,1,1.24348021037834
0.34,0.22,0.38,0.36,0.92,1,1.65944493104574
0.34,0.3,0.56,0.34,0.92,1,1.97551145349727
0.22,0.34,0.48,0.26,1,1,1.57858941025959
0.3,0.46,0.58,0.38,1,1,1.2445851701872
0.28,0.34,0.44,0.52,0.92,0.96,0.896160566282873
0.26,0.48,0.44,0.44,0.96,1,0.796954484885563
0.26,0.4,0.44,0.44,1,1,0.887754228827339
0.36,0.4,0.52,0.46,1,0.96,1.14179047275515
0.28,0.34,0.42,0.42,0.96,1,1.03506220981147
0.36,0.34,0.56,0.42,1,1,1.48996216189422
0.28,0.3,0.6,0.38,0.96,0.96,1.70123110607487
0.24,0.34,0.36,0.46,0.96,0.96,0.744057799029702
0.26,0.42,0.46,0.28,0.96,1,1.26638430673206
0.24,0.36,0.38,0.4,1,1,0.852695926842198
0.28,0.28,0.52,0.42,0.96,1,1.44169395328531
0.22,0.44,0.44,0.38,0.96,1,0.879018633478828
0.32,0.24,0.5,0.48,1,1,1.37304247909214
0.2,0.24,0.44,0.38,1,1,1.27844615161618
0.26,0.28,0.58,0.28,0.96,1,2.33261690764622
0.4,0.28,0.48,0.36,1,1,1.80640897139786
0.28,0.3,0.34,0.36,1,1,1.03545918014894
0.24,0.32,0.46,0.36,1,1,1.24473438096869
0.18,0.42,0.5,0.42,0.96,0.96,0.891606903101156
0.28,0.36,0.54,0.4,0.96,0.96,1.2963509568602
0.32,0.36,0.52,0.46,1,1,1.18024354450013
0.2,0.36,0.38,0.46,1,1,0.695220893192828
0.18,0.34,0.54,0.46,0.92,0.92,1.0336905536344
0.32,0.32,0.46,0.36,1,0.88,1.31202372943551
0.4,0.3,0.42,0.36,1,1,1.53894776109092
0.28,0.32,0.36,0.38,1,0.96,0.970963454742554
0.26,0.28,0.48,0.28,1,0.96,1.83192960402263
0.28,0.26,0.38,0.38,0.96,1,1.23510933213663
0.36,0.36,0.48,0.32,1,1,1.56373107817926
0.32,0.4,0.48,0.38,1,1,1.1890627580732
0.24,0.4,0.46,0.48,1,1,0.83831461471585
0.2,0.18,0.48,0.36,1,0.96,1.7408704823248
0.34,0.36,0.4,0.46,1,1,0.956989511193133
0.3,0.36,0.42,0.42,1,0.96,0.991294908352421
0.26,0.3,0.4,0.36,1,1,1.17051907321184
0.32,0.42,0.44,0.32,1,1,1.19622106535279
0.2,0.34,0.54,0.32,0.96,1,1.48992406542056
0.3,0.3,0.54,0.34,1,0.96,1.72024606836335
0.28,0.26,0.52,0.3,1,1,2.10921419506637
0.28,0.34,0.54,0.34,1,0.96,1.52231547622882
0.24,0.26,0.44,0.42,0.96,0.96,1.16961393818684
0.24,0.42,0.46,0.38,1,0.96,0.951353337662404
0.22,0.36,0.52,0.28,0.96,0.96,1.51783438578404
0.22,0.38,0.46,0.3,1,1,1.21408293386699
0.28,0.24,0.44,0.42,1,1,1.32105648399609
0.28,0.28,0.42,0.42,1,1,1.15053481772539
0.32,0.34,0.34,0.46,1,0.88,0.780734468971542
0.18,0.28,0.42,0.42,1,1,0.951451648111766
0.22,0.36,0.38,0.3,1,1,1.03276286689039
0.28,0.48,0.4,0.48,1,0.96,0.682448377581121
0.34,0.42,0.44,0.38,1,1,1.08986727594794
0.2,0.34,0.42,0.42,0.96,1,0.894416813998447
0.26,0.38,0.48,0.56,1,1,0.820776274077531
0.34,0.34,0.4,0.4,1,1,1.12048594349815
0.24,0.38,0.46,0.44,1,1,0.929781665403954
0.26,0.36,0.58,0.38,1,0.92,1.36358722927846
0.14,0.36,0.52,0.4,1,1,1.01060257996112
0.32,0.38,0.46,0.38,0.96,0.96,1.18146933687434
0.32,0.24,0.48,0.34,1,0.96,1.86178475194167
0.32,0.26,0.46,0.46,0.96,0.92,1.23754293337875
0.36,0.4,0.44,0.3,0.92,1,1.43231418865289
0.3,0.38,0.5,0.32,0.96,1,1.44905672322107
0.18,0.38,0.48,0.46,0.96,1,0.863042354269343
0.26,0.38,0.46,0.4,0.96,1,1.05671116685445
0.2,0.3,0.5,0.46,1,1,1.06028063754363
0.32,0.34,0.3,0.32,0.96,1,1.03490070093458
0.3,0.38,0.46,0.38,1,1,1.15243642484207
0.2,0.36,0.44,0.34,0.96,1,1.07954681730678
0.26,0.36,0.44,0.44,1,1,0.95179163056221
0.22,0.34,0.44,0.32,1,1,1.20969626168224
0.28,0.34,0.46,0.36,1,1,1.26965578000126
0.2,0.28,0.4,0.28,1,0.96,1.34946574481458
0.3,0.4,0.36,0.3,1,0.96,1.02195480148968
0.2,0.3,0.62,0.3,0.96,1,2.03794275418697
0.24,0.44,0.6,0.32,0.96,0.96,1.38172383657418
0.28,0.26,0.46,0.3,0.96,1,1.90100321436181
0.28,0.28,0.38,0.34,1,0.96,1.24740529610589
0.34,0.42,0.42,0.4,0.96,1,1.02355226477392
0.4,0.36,0.38,0.34,1,1,1.29696721052798
0.2,0.48,0.5,0.26,0.96,1,1.15400118345275
0.26,0.32,0.44,0.42,0.92,0.96,1.08559864109564
0.34,0.28,0.46,0.28,1,1,2.05542529633972
0.28,0.28,0.54,0.4,0.96,1,1.56952953188816
0.28,0.38,0.26,0.44,0.96,1,0.584303326675391
0.28,0.28,0.52,0.46,1,1,1.297879010699
0.28,0.2,0.44,0.38,1,0.96,1.5983645227237
0.28,0.34,0.38,0.5,0.92,1,0.822115815967549
0.2,0.4,0.44,0.3,0.96,1,1.08605898974506
0.28,0.28,0.4,0.36,0.96,1,1.30216004997022
0.22,0.34,0.54,0.38,0.96,0.96,1.29523401407665
0.22,0.48,0.4,0.28,1,0.96,0.86023170262999
0.26,0.44,0.44,0.4,0.92,1,0.924810881026973
0.34,0.18,0.42,0.36,1,1,1.99041074465797
0.28,0.3,0.46,0.42,0.96,0.92,1.17137475384572
0.22,0.32,0.46,0.42,0.92,1,1.08618407101962
0.36,0.28,0.36,0.28,1,0.96,1.65279698302954
0.24,0.34,0.44,0.32,1,1,1.25408878504673
0.26,0.44,0.44,0.44,0.96,0.96,0.832756823973449
0.24,0.32,0.5,0.26,1,1,1.80824691661042
0.2,0.26,0.52,0.34,1,1,1.64284263134371
0.28,0.34,0.44,0.28,1,0.96,1.45640205734627
0.16,0.5,0.38,0.26,1,1,0.72499339007555
0.26,0.26,0.4,0.3,0.96,1,1.60162292849666
0.34,0.36,0.52,0.36,1,0.96,1.45308986449099
0.22,0.38,0.5,0.42,1,0.96,1.00146287454849
0.22,0.32,0.48,0.46,0.92,1,1.04526106472422
0.34,0.36,0.52,0.38,1,1,1.42245169618007
0.28,0.28,0.46,0.4,1,0.96,1.28775945262835
0.3,0.36,0.42,0.44,0.96,1,0.990432743768796
0.26,0.42,0.5,0.38,0.96,1,1.10967062870639
0.18,0.44,0.4,0.28,1,0.96,0.856695519651383
0.32,0.38,0.48,0.34,1,1,1.34839376234812
0.26,0.28,0.42,0.44,1,1,1.06076146909212
0.3,0.4,0.5,0.3,0.96,0.88,1.35310739473046
0.28,0.26,0.38,0.38,1,0.96,1.1769248639554
0.28,0.38,0.56,0.44,0.96,1,1.22226048625938
0.28,0.34,0.38,0.4,1,0.96,0.939725919597086
0.18,0.34,0.44,0.36,1,0.96,0.990135256323633
0.36,0.46,0.48,0.38,0.96,0.96,1.124952422125
0.38,0.48,0.44,0.44,0.96,1,0.957460003519858
0.22,0.3,0.38,0.36,0.96,1,1.04648447754183
0.28,0.3,0.46,0.48,0.96,1,1.0797362993518
0.26,0.22,0.52,0.34,1,0.96,1.96207278691431
0.32,0.34,0.48,0.34,1,1,1.4744679867071
0.34,0.34,0.44,0.44,1,0.96,1.09980000621742
0.3,0.38,0.5,0.18,1,1,2.14489595920193
0.3,0.38,0.46,0.38,1,0.96,1.12812660903499
0.22,0.36,0.46,0.44,1,1,0.930776288291962
0.24,0.36,0.5,0.42,0.96,1,1.11186446068947
0.26,0.38,0.4,0.34,0.96,1,1.04464355843418
0.24,0.5,0.52,0.4,1,1,0.931957332408291
0.3,0.24,0.5,0.32,1,1,2.0791216290995
0.26,0.38,0.36,0.46,1,1,0.721725477546877
0.26,0.36,0.5,0.4,1,0.96,1.1496756406098
0.44,0.28,0.44,0.4,0.96,0.96,1.5806249840435
0.24,0.3,0.44,0.44,1,0.96,1.00835318192492
0.22,0.2,0.56,0.46,0.96,1,1.55839954327038
0.2,0.36,0.38,0.4,1,1,0.782188770100725
0.32,0.38,0.4,0.36,0.96,0.96,1.08532160900573
0.22,0.26,0.38,0.54,0.96,1,0.762908871150505
0.32,0.4,0.42,0.36,0.96,1,1.11412916763814
0.26,0.22,0.38,0.4,1,1,1.22227036395147
0.18,0.32,0.46,0.34,0.96,1,1.20110477325811
0.36,0.38,0.48,0.34,1,1,1.42553667127865
0.28,0.18,0.48,0.28,0.92,1,3.01425837055119
0.3,0.36,0.4,0.28,1,1,1.3419304473347
0.24,0.38,0.46,0.28,1,1,1.32294306234163
0.24,0.32,0.5,0.38,1,0.92,1.23397878793317
0.2,0.36,0.46,0.34,0.96,1,1.1341117808565
0.22,0.32,0.36,0.34,1,0.92,0.916595974142976
0.22,0.4,0.38,0.34,0.96,1,0.877742819563467
0.18,0.32,0.38,0.48,0.96,0.96,0.690034422380517
0.2,0.3,0.48,0.44,0.96,0.96,1.05297057935523
0.32,0.3,0.44,0.5,0.96,1,1.05934266123523
0.26,0.38,0.32,0.5,0.96,1,0.612254834697392
0.24,0.36,0.44,0.36,0.96,0.92,1.05775450307878
0.2,0.24,0.42,0.38,1,0.96,1.17753180265683
0.28,0.28,0.46,0.4,0.96,1,1.34319693161588
0.26,0.4,0.48,0.34,1,0.96,1.15606956068427
0.16,0.3,0.5,0.44,0.96,0.96,1.02991825734957
0.32,0.3,0.44,0.4,1,0.96,1.25729151399678
0.2,0.28,0.42,0.34,0.96,1,1.2479194042926
0.18,0.34,0.38,0.38,1,1,0.812568709787878
0.24,0.4,0.5,0.38,1,1,1.09906813931557
0.3,0.22,0.46,0.4,0.96,1,1.60846331600231
0.24,0.3,0.46,0.48,0.96,0.96,0.99224050815649
0.28,0.26,0.48,0.36,1,0.96,1.56438013948163
0.36,0.38,0.52,0.34,1,1,1.53000102712206
0.16,0.3,0.6,0.38,1,1,1.47051060672711
0.26,0.28,0.44,0.34,0.92,1,1.48810045262082
0.28,0.46,0.46,0.42,0.96,0.92,0.885316410917892
0.24,0.36,0.46,0.38,0.96,0.92,1.06138285140717
0.22,0.24,0.52,0.36,0.96,0.96,1.66377862535512
0.26,0.26,0.46,0.4,0.96,0.96,1.32911096256685
0.3,0.28,0.42,0.4,1,1,1.24918185150277
0.22,0.28,0.46,0.38,1,1,1.25735197923337
0.3,0.26,0.42,0.36,1,0.96,1.41901738315811
0.32,0.34,0.5,0.36,1,0.96,1.42393213842582
0.26,0.32,0.5,0.42,1,0.96,1.19221993620325
0.2,0.44,0.38,0.32,1,1,0.790482621604126
0.24,0.28,0.62,0.3,1,0.92,2.10200060254208
0.34,0.28,0.44,0.36,0.96,1,1.56684243401461
0.26,0.34,0.5,0.34,0.96,0.96,1.39210053397402
0.3,0.34,0.52,0.36,1,0.96,1.43782017419933
0.12,0.28,0.38,0.38,0.96,0.92,0.781396838259801
0.32,0.36,0.44,0.38,0.96,0.96,1.17986349469365
0.26,0.38,0.5,0.52,1,1,0.910896474921832
0.36,0.34,0.4,0.28,1,0.96,1.51859002398226
0.32,0.3,0.42,0.46,1,1,1.08068466355821
0.22,0.26,0.52,0.38,1,1,1.50947110895575
0.3,0.34,0.42,0.48,0.92,1,0.968440278920359
0.14,0.28,0.48,0.4,1,0.96,1.05771145548776
0.24,0.3,0.44,0.34,0.96,0.96,1.30267400902912
0.28,0.24,0.38,0.4,1,0.96,1.17300244169403
0.26,0.4,0.62,0.44,1,1,1.25765182417206
0.3,0.4,0.48,0.36,0.96,0.96,1.1968048687714
0.26,0.32,0.42,0.36,0.96,0.92,1.13737172499342
0.32,0.24,0.44,0.3,1,1,2.04094094788703
0.32,0.38,0.46,0.38,1,1,1.18778271774457
0.3,0.42,0.54,0.38,0.96,0.96,1.23923647291563
0.34,0.34,0.5,0.36,1,0.96,1.46314541590398
0.3,0.4,0.42,0.3,1,1,1.21189319617741
0.36,0.38,0.38,0.36,0.96,1,1.13355329303949
0.32,0.16,0.42,0.3,0.96,0.96,2.62469103511411
0.22,0.26,0.48,0.4,1,0.96,1.27843582887701
0.34,0.34,0.58,0.36,1,1,1.71658800578944
0.22,0.32,0.46,0.28,1,0.96,1.45479676869393
0.22,0.4,0.48,0.3,0.96,1,1.23638441756358
0.3,0.36,0.34,0.46,1,0.96,0.752650108605087
0.2,0.4,0.42,0.42,1,0.96,0.768979548390531
0.24,0.4,0.44,0.34,0.96,0.96,1.04151768765689
0.16,0.44,0.4,0.44,0.96,0.96,0.617288275113186
0.34,0.3,0.52,0.28,0.96,0.96,2.11324991979467
0.36,0.46,0.58,0.32,0.96,1,1.51733560967229
0.3,0.36,0.46,0.5,0.92,1,0.982718204374826
0.22,0.34,0.5,0.48,0.96,0.96,0.977170507621043
0.24,0.34,0.32,0.46,1,1,0.653283502402563
0.32,0.3,0.5,0.46,1,1,1.27015061940793
0.3,0.22,0.32,0.32,0.96,0.96,1.43559727870472
0.22,0.38,0.56,0.42,1,1,1.15389213907978
0.18,0.38,0.46,0.36,0.96,1,1.00136945141048
0.28,0.36,0.48,0.3,1,1,1.46795225105175
0.24,0.34,0.64,0.34,0.96,1,1.78552976697785
0.26,0.24,0.42,0.32,1,1,1.64244475596709
0.14,0.4,0.38,0.34,1,1,0.709746388777834
0.28,0.2,0.5,0.38,0.92,1,1.93251460287867
0.3,0.36,0.5,0.44,0.96,0.92,1.12216753115593
0.32,0.38,0.56,0.46,0.92,1,1.25544903873976
0.38,0.3,0.5,0.32,0.96,1,1.9623388042204
0.28,0.3,0.54,0.28,1,1,2.06314052761143
0.24,0.4,0.4,0.38,0.92,0.96,0.887217417176025
0.3,0.38,0.56,0.3,1,1,1.67124307720948
