PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.42,0.3,0.64,0.42,0.96,0.96,2.07055334699334
0.58,0.3,0.54,0.26,1,0.96,3.23134496595879
0.58,0.28,0.7,0.54,1,0.96,2.13963432967599
0.32,0.44,0.58,0.34,1,1,1.45212301661678
0.5,0.24,0.66,0.4,0.96,1,2.88305730278724
0.54,0.2,0.58,0.38,0.96,1,3.17768902496387
0.36,0.42,0.58,0.56,1,0.96,1.08035526750083
0.56,0.38,0.56,0.34,1,0.96,2.13191029674799
0.36,0.14,0.62,0.3,1,1,4.74122478892163
0.48,0.34,0.56,0.5,1,1,1.54607658417034
0.3,0.32,0.78,0.3,1,1,2.90454478599794
0.46,0.36,0.52,0.38,1,0.96,1.67095570622615
0.36,0.38,0.68,0.34,0.96,0.96,2.07717690949983
0.4,0.38,0.6,0.34,1,0.96,1.86631877829791
0.4,0.36,0.64,0.28,0.96,0.96,2.47902974068187
0.44,0.22,0.64,0.36,1,0.96,2.95421534575308
0.42,0.34,0.66,0.38,1,0.96,2.10351446701849
0.36,0.18,0.52,0.48,1,1,1.72277925315701
0.44,0.28,0.5,0.3,1,1,2.40628015543906
0.54,0.18,0.48,0.42,0.96,0.96,2.44727467461408
0.56,0.26,0.66,0.34,1,0.96,3.28792330657676
0.46,0.32,0.5,0.4,1,0.96,1.66967944365092
0.32,0.32,0.58,0.32,0.96,1,2.03879121200597
0.46,0.26,0.52,0.4,1,0.96,1.98179144385027
0.44,0.32,0.68,0.42,1,1,2.16648804782018
0.3,0.38,0.56,0.38,0.96,0.96,1.40421126798732
0.5,0.2,0.52,0.26,1,1,4.37496334976195
0.48,0.4,0.52,0.4,1,0.92,1.50185199779336
0.5,0.36,0.54,0.4,1,1,1.79247658596925
0.46,0.42,0.64,0.4,1,0.96,1.76503336436996
0.48,0.5,0.5,0.52,1,1,1.0642853518697
0.4,0.34,0.78,0.36,1,0.96,2.56380142750089
0.4,0.36,0.54,0.36,1,1,1.70144470015544
0.5,0.28,0.7,0.38,1,1,2.85458539037271
0.42,0.38,0.54,0.48,1,1,1.33193508206331
0.42,0.42,0.54,0.42,0.96,1,1.42210066375371
0.46,0.32,0.64,0.4,1,1,2.18026069871088
0.54,0.28,0.54,0.4,1,0.96,2.17945313896193
0.32,0.3,0.66,0.48,0.92,1,1.74341274518057
0.44,0.26,0.66,0.4,1,0.96,2.45171122994652
0.44,0.42,0.54,0.46,0.96,0.96,1.34093620144979
0.38,0.32,0.54,0.4,1,1,1.64122777591412
0.44,0.34,0.62,0.34,1,1,2.27459219471587
0.52,0.34,0.6,0.4,1,1,2.10776268303335
0.38,0.32,0.6,0.38,1,1,1.93069611318505
0.42,0.3,0.62,0.32,0.96,0.92,2.49886495925495
0.36,0.26,0.66,0.36,0.96,1,2.60808844922898
0.5,0.26,0.6,0.34,1,0.96,2.82275280235059
0.4,0.34,0.66,0.46,0.96,1,1.81783235451148
0.52,0.3,0.58,0.34,1,1,2.59117975030428
0.4,0.32,0.56,0.38,0.96,0.92,1.80215231292883
0.44,0.34,0.62,0.44,0.96,1,1.86067662891166
0.42,0.3,0.58,0.4,0.96,1,2.00768172150632
0.5,0.36,0.54,0.36,1,1,1.95556251732074
0.48,0.26,0.68,0.24,1,0.96,4.42748228540676
0.32,0.32,0.68,0.42,1,0.96,1.8354626945997
0.44,0.34,0.62,0.3,1,0.96,2.45652840905037
0.48,0.3,0.66,0.36,1,1,2.65027148758618
0.3,0.34,0.56,0.4,1,1,1.44521067512585
0.38,0.34,0.46,0.32,1,0.96,1.55035883547732
0.34,0.3,0.52,0.4,1,0.96,1.50141677658899
0.46,0.26,0.7,0.4,1,1,2.72948637000027
0.38,0.44,0.56,0.42,1,0.96,1.29158874272647
0.42,0.34,0.6,0.42,1,1,1.78778715927805
0.38,0.36,0.74,0.34,1,0.96,2.38074996765788
0.32,0.24,0.68,0.32,1,1,3.01958903604235
0.46,0.38,0.7,0.44,1,1,1.95658890321057
