PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.75,0.75,0.61,0.54,1.20458315848975
0.76,0.67,0.57,0.61,1.22743583510658
0.78,0.73,0.49,0.61,1.14415394372071
0.75,0.68,0.52,0.64,1.15472761772183
0.8,0.65,0.65,0.57,1.38060267586073
0.78,0.63,0.64,0.6,1.34818741265566
0.76,0.76,0.54,0.59,1.13262346742823
0.8,0.76,0.62,0.59,1.21928947757152
0.75,0.79,0.56,0.58,1.11031773655007
0.83,0.72,0.52,0.68,1.17671143612207
0.85,0.77,0.55,0.66,1.17885922839892
0.83,0.66,0.64,0.6,1.37156019397429
0.78,0.81,0.59,0.66,1.08914069764703
0.77,0.79,0.56,0.64,1.09357212268616
0.83,0.73,0.53,0.54,1.27648440562355
0.77,0.73,0.63,0.62,1.19995225124527
0.81,0.71,0.57,0.55,1.29002762293426
0.79,0.75,0.53,0.59,1.17085107551862
0.84,0.78,0.5,0.56,1.20229964517049
0.81,0.79,0.51,0.74,1.05123807721559
0.71,0.68,0.56,0.61,1.15164605619331
0.76,0.73,0.5,0.59,1.14070831476741
0.85,0.73,0.55,0.68,1.20402386458187
0.75,0.72,0.52,0.6,1.14291919629402
0.76,0.77,0.49,0.63,1.07154317188429
0.77,0.77,0.56,0.56,1.16539830919503
0.83,0.78,0.51,0.61,1.16143441698772
0.85,0.73,0.63,0.62,1.29003244744924
0.76,0.8,0.58,0.58,1.12222091828548
0.78,0.79,0.58,0.59,1.14673716185253
0.72,0.74,0.57,0.56,1.1436981570127
0.8,0.67,0.55,0.57,1.29733244519499
0.79,0.71,0.59,0.58,1.25312386700695
0.79,0.78,0.5,0.64,1.09373363219368
0.86,0.67,0.48,0.59,1.3133034482276
0.84,0.59,0.57,0.67,1.36969925239635
0.8,0.71,0.61,0.63,1.2368437966466
0.84,0.74,0.51,0.62,1.20504523160562
0.79,0.72,0.64,0.59,1.26146049561586
0.87,0.74,0.55,0.59,1.28259286553743
0.88,0.62,0.56,0.72,1.33155291244474
0.8,0.68,0.58,0.58,1.29400848884925
0.85,0.68,0.57,0.68,1.2665127931783
0.81,0.7,0.62,0.66,1.24151734785193
0.81,0.76,0.57,0.59,1.20423949972918
0.8,0.71,0.63,0.6,1.2708691782001
0.79,0.77,0.45,0.63,1.08369529094954
0.83,0.76,0.65,0.64,1.23155485709847
0.79,0.73,0.57,0.56,1.23564487426446
0.75,0.75,0.6,0.71,1.08396995598255
0.82,0.75,0.53,0.59,1.20466652451192
0.82,0.74,0.54,0.66,1.17033723516997
0.75,0.66,0.52,0.58,1.22209831932147
0.82,0.73,0.57,0.61,1.23200271018011
0.79,0.72,0.57,0.63,1.19375345804037
0.87,0.68,0.56,0.54,1.4035880926419
0.75,0.76,0.55,0.6,1.11996338901254
0.79,0.63,0.54,0.6,1.30209949429193
0.76,0.67,0.56,0.56,1.26236500744101
0.75,0.72,0.58,0.58,1.1900074370416
0.83,0.77,0.57,0.61,1.20193951485591
0.88,0.74,0.63,0.66,1.28180587286958
0.71,0.72,0.56,0.66,1.07851361780279
0.7,0.8,0.55,0.65,1.00073627113184
0.8,0.73,0.56,0.62,1.19674006229042
0.79,0.66,0.58,0.56,1.32338849173104
0.77,0.7,0.58,0.59,1.22732587814048
0.85,0.66,0.65,0.57,1.42949738992817
0.84,0.7,0.59,0.58,1.32366637709745
0.78,0.76,0.57,0.67,1.11701910247496
0.83,0.7,0.53,0.6,1.26235672833081
0.81,0.68,0.52,0.66,1.20932128103482
0.8,0.73,0.5,0.68,1.12420000365012
0.78,0.8,0.57,0.66,1.08798845932966
0.85,0.76,0.59,0.52,1.31473040749531
0.81,0.64,0.58,0.56,1.37433139372237
0.7,0.73,0.55,0.62,1.07885520810241
0.78,0.73,0.58,0.61,1.19200509344163
0.74,0.7,0.55,0.62,1.15350790378619
0.77,0.66,0.5,0.68,1.15857087241511
0.83,0.79,0.55,0.69,1.12024770111896
0.79,0.66,0.59,0.54,1.34728408841969
0.82,0.75,0.62,0.56,1.2754653492953
0.85,0.74,0.63,0.59,1.30254126018004
0.75,0.73,0.58,0.51,1.23312154889749
0.78,0.71,0.58,0.66,1.17643690351906
0.86,0.68,0.68,0.57,1.4323548300776
0.73,0.72,0.54,0.64,1.10343365885368
0.8,0.71,0.53,0.59,1.22406534584413
0.83,0.77,0.53,0.56,1.21721303962414
0.69,0.66,0.58,0.61,1.15995296926338
0.68,0.71,0.56,0.62,1.08010524864693
0.81,0.68,0.6,0.6,1.3005289727745
0.78,0.73,0.52,0.64,1.13928810270496
0.7,0.72,0.57,0.62,1.09882737639541
0.81,0.81,0.55,0.57,1.1584730199944
0.77,0.63,0.58,0.66,1.2502420456899
0.81,0.7,0.55,0.57,1.27398139383959
0.76,0.77,0.41,0.55,1.08123839655786
0.82,0.68,0.59,0.64,1.27420553836076
0.76,0.79,0.69,0.59,1.18120409802784
0.79,0.74,0.56,0.58,1.20433625915751
0.83,0.77,0.51,0.59,1.18505516717988
0.76,0.76,0.6,0.52,1.21520496843328
0.85,0.69,0.61,0.57,1.36767379281247
0.78,0.69,0.48,0.68,1.12957976313466
0.67,0.72,0.57,0.6,1.07791885436692
0.79,0.69,0.62,0.65,1.23706533484213
0.79,0.75,0.58,0.59,1.1973017911188
0.79,0.74,0.61,0.59,1.22365431297942
0.8,0.73,0.57,0.63,1.19479193858119
0.83,0.73,0.51,0.66,1.17563014805448
0.84,0.67,0.58,0.58,1.35470807724235
0.77,0.78,0.58,0.61,1.1319495909604
0.83,0.77,0.61,0.51,1.29897812997561
0.8,0.76,0.55,0.64,1.14808219751065
0.84,0.71,0.59,0.61,1.28746199404347
0.77,0.75,0.62,0.62,1.17456551964646
0.85,0.74,0.57,0.62,1.24764834386473
0.8,0.68,0.61,0.51,1.37337665050396
0.78,0.77,0.6,0.66,1.12935527272844
0.86,0.74,0.54,0.57,1.28155416117044
0.85,0.73,0.6,0.55,1.33056094014435
0.85,0.68,0.58,0.67,1.27962848997124
0.82,0.76,0.51,0.57,1.19834462582763
0.83,0.73,0.61,0.6,1.27234762019693
0.76,0.65,0.56,0.61,1.24442401568696
0.79,0.72,0.56,0.57,1.23336546240705
0.8,0.75,0.56,0.61,1.18364777212594
0.87,0.69,0.52,0.67,1.25941068452973
0.8,0.79,0.6,0.65,1.13873184783009
0.86,0.68,0.51,0.62,1.29320877682834
0.78,0.76,0.61,0.66,1.14359376605826
0.76,0.76,0.54,0.62,1.11256912006365
0.8,0.65,0.59,0.51,1.4019190159084
0.74,0.73,0.53,0.64,1.10000817948799
0.77,0.75,0.48,0.65,1.08249782493782
0.75,0.72,0.59,0.6,1.18069200979684
0.78,0.68,0.56,0.55,1.28352660790252
0.76,0.7,0.63,0.55,1.27548465441238
0.81,0.65,0.56,0.6,1.31385069341989
0.83,0.72,0.59,0.7,1.19858501142582
0.7,0.69,0.56,0.55,1.17407881601705
0.73,0.64,0.62,0.52,1.33298005740614
0.77,0.74,0.52,0.57,1.16716119515947
0.77,0.73,0.62,0.66,1.16642362768749
0.75,0.72,0.62,0.62,1.18226453708012
0.85,0.62,0.57,0.59,1.41749614223134
0.83,0.7,0.57,0.68,1.22278269288941
0.83,0.74,0.63,0.56,1.3037086172971
0.82,0.77,0.57,0.63,1.17712700085093
0.84,0.69,0.58,0.64,1.28068051062394
0.82,0.8,0.54,0.53,1.20217646325954
0.76,0.72,0.61,0.6,1.20298185760129
0.81,0.74,0.51,0.62,1.17155177025185
0.79,0.72,0.63,0.67,1.1964957896794
0.8,0.71,0.61,0.55,1.30053086539004
0.8,0.74,0.62,0.57,1.25570979153738
0.8,0.72,0.62,0.59,1.26217026585164
0.9,0.71,0.52,0.62,1.31063271900435
0.79,0.75,0.57,0.66,1.1435050494133
0.86,0.8,0.53,0.59,1.19842397069381
0.86,0.66,0.52,0.62,1.3223729906973
0.81,0.67,0.61,0.61,1.30958979269411
0.83,0.71,0.6,0.62,1.27345310766472
0.75,0.73,0.53,0.6,1.13836845337988
0.87,0.76,0.56,0.65,1.22199713418706
0.79,0.76,0.57,0.56,1.20358222276822
0.86,0.73,0.58,0.62,1.2748694273095
0.78,0.72,0.58,0.61,1.20235663410625
0.77,0.76,0.63,0.61,1.17686426102209
0.83,0.73,0.52,0.61,1.21674734090092
0.83,0.67,0.61,0.67,1.28400461035442
0.75,0.66,0.56,0.59,1.23700213556643
0.83,0.71,0.54,0.64,1.22609046560291
0.81,0.65,0.56,0.62,1.29677478837035
0.81,0.62,0.54,0.59,1.34889946190327
0.74,0.82,0.49,0.61,1.01981944840916
0.81,0.64,0.48,0.73,1.17800543177879
0.84,0.71,0.59,0.63,1.27170022269662
0.85,0.77,0.55,0.54,1.2657281094439
0.86,0.68,0.54,0.58,1.34376383292945
0.8,0.77,0.58,0.55,1.21722456448896
0.75,0.75,0.56,0.63,1.1146164305561
0.73,0.72,0.49,0.6,1.10373561689981
0.79,0.75,0.66,0.55,1.27041728893406
0.8,0.72,0.52,0.61,1.19303280081256
0.81,0.78,0.56,0.56,1.20024053731501
0.79,0.73,0.56,0.65,1.16433495838798
0.74,0.73,0.51,0.65,1.08308730133836
0.83,0.75,0.59,0.7,1.16970789485553
0.83,0.72,0.62,0.59,1.29687764809923
0.78,0.68,0.69,0.62,1.29847694689721
0.8,0.71,0.53,0.56,1.24755009461579
0.79,0.74,0.6,0.72,1.12863777655454
0.79,0.81,0.54,0.61,1.10589779666206
0.79,0.7,0.59,0.62,1.23298682734124
0.86,0.69,0.55,0.67,1.26402275654106
