PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.48,0.38,0.16,0.26,1.17041915101896
0.5,0.38,0.06,0.28,1.0587522713507
0.5,0.48,0.14,0.22,1.07019870906695
0.44,0.38,0.08,0.2,1.08407122701177
0.48,0.28,0.14,0.14,1.72744955449809
0.5,0.36,0.14,0.12,1.54605592374257
0.4,0.36,0.08,0.2,1.03265917762214
0.42,0.36,0.1,0.16,1.18289911717587
0.44,0.3,0.06,0.14,1.38831657869078
0.56,0.4,0.1,0.16,1.41411031654222
0.5,0.4,0.1,0.26,1.10125578021579
0.58,0.38,0.16,0.2,1.50184878855697
0.56,0.28,0.12,0.22,1.65193000638716
0.44,0.46,0.1,0.3,0.854012859735954
0.54,0.32,0.18,0.28,1.41729853996935
0.48,0.28,0.12,0.24,1.39188435113173
0.6,0.32,0.14,0.24,1.59358887599897
0.36,0.24,0.2,0.38,1.03908323521782
0.44,0.4,0.12,0.26,1.00693625895367
0.4,0.34,0.1,0.2,1.10180885544065
0.54,0.34,0.12,0.22,1.41823237476561
0.5,0.3,0.1,0.18,1.50996114996115
0.48,0.3,0.12,0.32,1.17706884262787
0.44,0.34,0.12,0.16,1.31465708586615
0.36,0.32,0.1,0.12,1.21700665277332
0.52,0.42,0.14,0.34,1.03985482802002
0.46,0.44,0.08,0.2,1.01782266483136
0.44,0.32,0.1,0.3,1.06096159114033
0.34,0.4,0.06,0.24,0.760354312354312
0.6,0.36,0.06,0.32,1.2278293110662
0.5,0.4,0.1,0.24,1.13247086247086
0.56,0.16,0.16,0.22,2.30438232817257
0.44,0.54,0.06,0.24,0.781943197785175
0.44,0.36,0.1,0.22,1.11648204008936
0.36,0.34,0.02,0.22,0.86190160746625
0.4,0.44,0.02,0.3,0.723733667079799
0.42,0.46,0.2,0.28,0.945167432460234
0.44,0.34,0.08,0.3,1.00080374830385
0.48,0.36,0.16,0.18,1.37221178873843
0.46,0.46,0.08,0.24,0.934762504719362
0.48,0.38,0.08,0.4,0.894412703123841
0.42,0.34,0.1,0.16,1.23244884550959
0.56,0.44,0.06,0.3,1.04702625418196
0.4,0.4,0.06,0.26,0.857360141445281
0.4,0.34,0.16,0.34,0.962109188130675
0.48,0.44,0.06,0.2,1.03379539386773
0.46,0.38,0.06,0.14,1.21530535580122
0.46,0.36,0.1,0.26,1.09273056688595
0.52,0.44,0.12,0.16,1.25678545910128
0.56,0.4,0.14,0.34,1.1407370355247
0.26,0.32,0.1,0.18,0.826623082785558
0.48,0.38,0.02,0.26,0.999421553795497
0.42,0.5,0.16,0.18,0.966424917438321
0.46,0.42,0.06,0.22,0.998329443101296
0.5,0.28,0.1,0.38,1.1319536994753
0.46,0.38,0.1,0.24,1.08747824493909
0.38,0.26,0.14,0.24,1.22031874200569
0.5,0.38,0.12,0.14,1.40168509176774
0.46,0.3,0.08,0.14,1.48170998218068
0.48,0.46,0.1,0.4,0.823717959988888
0.52,0.38,0.08,0.24,1.18778052578547
0.46,0.36,0.16,0.24,1.20398959799547
0.36,0.48,0.1,0.18,0.81133776851555
0.52,0.4,0.06,0.28,1.06396144004235
0.44,0.3,0.16,0.3,1.1782878569076
0.48,0.38,0.1,0.34,0.984940480945913
0.58,0.34,0.08,0.24,1.40940088684683
0.4,0.22,0.14,0.22,1.45085920388041
0.46,0.32,0.08,0.26,1.14604570608305
0.4,0.34,0.12,0.36,0.891246534261303
0.54,0.28,0.12,0.2,1.66050050663631
0.46,0.34,0.12,0.26,1.15768576717215
0.5,0.3,0.12,0.26,1.33983368881449
0.34,0.28,0.1,0.26,0.974224951998113
0.38,0.38,0.1,0.22,0.948004152118524
