PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.57,0.34,0.5,0.36,1,0.96,2.03146672070612
0.45,0.32,0.56,0.3,1,0.96,2.20219909937481
0.44,0.27,0.55,0.36,1,0.96,2.10407546070612
0.51,0.26,0.55,0.35,0.96,0.94,2.39717196461036
0.52,0.3,0.4,0.39,1,0.96,1.70938760332578
0.47,0.34,0.53,0.34,1,0.98,1.94543906852086
0.5,0.36,0.49,0.33,1,0.96,1.8766632920097
0.39,0.26,0.55,0.41,0.98,0.98,1.8424849561001
0.5,0.36,0.49,0.35,0.98,0.92,1.80318254796158
0.53,0.39,0.55,0.4,0.98,0.98,1.78844336657954
0.41,0.31,0.51,0.32,0.98,0.94,1.91646079667428
0.45,0.3,0.45,0.38,1,0.86,1.64927386364211
0.54,0.31,0.51,0.41,0.96,0.9,1.90765496732672
0.42,0.36,0.48,0.43,0.98,0.98,1.42206242028415
0.45,0.42,0.55,0.35,0.96,0.94,1.67070885702857
0.56,0.35,0.55,0.33,0.96,0.98,2.23494736842105
0.45,0.38,0.42,0.33,0.96,0.98,1.56097738723571
0.54,0.34,0.5,0.38,0.98,0.94,1.89408782890149
0.49,0.39,0.56,0.37,0.96,0.94,1.80307770241747
0.5,0.29,0.5,0.39,1,0.9,1.905913061912
0.5,0.35,0.43,0.32,0.98,0.98,1.81780995840483
0.42,0.25,0.51,0.27,0.98,0.96,2.51280723690129
0.5,0.42,0.5,0.37,0.98,0.98,1.62563894171638
0.55,0.33,0.46,0.39,0.98,0.96,1.83519688397419
0.59,0.43,0.54,0.28,0.94,0.92,2.14204734952224
0.54,0.38,0.53,0.35,0.96,0.94,1.9380846825439
0.49,0.42,0.54,0.34,0.96,0.98,1.77675281363448
0.49,0.29,0.59,0.31,0.98,0.98,2.52383180785906
0.51,0.38,0.48,0.36,1,0.98,1.72959793250599
0.54,0.25,0.56,0.32,0.98,0.94,2.72513577568114
0.58,0.26,0.57,0.45,0.98,0.94,2.17956398837009
0.41,0.35,0.58,0.27,1,0.92,2.12270425619269
