PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.86,0.77,0.81,0.78,1.25045628086815
0.85,0.82,0.85,0.73,1.25624075488149
0.82,0.86,0.89,0.76,1.20809667450381
0.82,0.87,0.88,0.8,1.16977326399079
0.89,0.8,0.86,0.71,1.32704782703868
0.89,0.83,0.79,0.79,1.19596108038551
0.85,0.88,0.9,0.83,1.17905662320676
0.85,0.83,0.89,0.73,1.27597412889217
0.83,0.84,0.86,0.77,1.20586155462341
0.88,0.85,0.82,0.78,1.19828824520681
0.89,0.77,0.85,0.75,1.3232473762615
0.81,0.89,0.92,0.8,1.17359804900421
0.8,0.79,0.86,0.75,1.24270243026173
0.87,0.78,0.85,0.69,1.33934401931833
0.88,0.84,0.86,0.76,1.24766846959978
0.87,0.83,0.85,0.72,1.26771363818158
0.91,0.84,0.87,0.73,1.29547040378652
0.77,0.9,0.88,0.8,1.11148455357913
0.82,0.86,0.81,0.75,1.15722236402857
0.79,0.79,0.85,0.76,1.22145904422123
0.85,0.85,0.86,0.8,1.1937617896503
0.82,0.79,0.85,0.77,1.23749855480383
0.8,0.84,0.83,0.71,1.19822749489946
0.88,0.82,0.86,0.71,1.29897477474433
0.83,0.84,0.88,0.79,1.20829763280596
0.83,0.88,0.84,0.73,1.17967969843857
0.75,0.92,0.82,0.75,1.06731112671665
0.9,0.84,0.85,0.82,1.2188932809797
0.92,0.91,0.83,0.73,1.20958730866203
0.87,0.84,0.85,0.79,1.2153987167736
0.81,0.82,0.82,0.82,1.15196997115273
0.88,0.84,0.84,0.74,1.24558712812281
0.85,0.82,0.84,0.72,1.25521707007416
0.82,0.89,0.91,0.78,1.18462989450748
0.9,0.89,0.85,0.77,1.20404720656055
0.81,0.88,0.85,0.75,1.16134933206241
0.85,0.87,0.88,0.78,1.20177319154502
0.83,0.86,0.78,0.78,1.12658906982184
0.83,0.87,0.86,0.81,1.15744490045992
0.82,0.83,0.81,0.73,1.1953336392561
0.84,0.84,0.82,0.72,1.21418615367831
0.84,0.87,0.9,0.8,1.19729802564231
0.85,0.83,0.81,0.79,1.18169393584949
0.9,0.87,0.75,0.8,1.13546918362092
0.8,0.87,0.89,0.76,1.18524923534847
0.83,0.78,0.79,0.73,1.23510585423823
0.87,0.88,0.86,0.77,1.19884412756121
0.82,0.79,0.9,0.75,1.28760997481865
0.87,0.9,0.92,0.73,1.24612148450002
0.89,0.91,0.83,0.79,1.15596422468851
0.79,0.91,0.84,0.83,1.07559897072537
0.89,0.88,0.87,0.68,1.2741307120302
0.91,0.87,0.86,0.75,1.24742660810926
0.86,0.86,0.89,0.73,1.25461236993232
0.77,0.87,0.89,0.72,1.18703005212087
0.84,0.84,0.84,0.71,1.23499896352706
0.9,0.88,0.79,0.77,1.17117415350439
0.9,0.77,0.8,0.76,1.28615332102837
0.79,0.86,0.82,0.69,1.17739613308315
0.82,0.91,0.84,0.72,1.15279249180642
0.81,0.88,0.88,0.81,1.14924121883388
0.92,0.84,0.85,0.78,1.25684493370576
0.87,0.86,0.81,0.76,1.18696613320072
0.81,0.84,0.87,0.74,1.21656940892478
0.84,0.82,0.87,0.77,1.23851039054608
0.87,0.87,0.75,0.77,1.13081931723844
0.89,0.85,0.8,0.76,1.20288300055365
0.91,0.83,0.87,0.8,1.26096073075875
0.78,0.88,0.88,0.76,1.15577474147383
0.78,0.85,0.85,0.74,1.17153434608516
0.85,0.78,0.84,0.78,1.25563437920313
0.83,0.82,0.85,0.76,1.22286065540786
0.83,0.86,0.88,0.81,1.17953308153848
0.83,0.9,0.86,0.84,1.11781341563647
0.89,0.82,0.83,0.86,1.19249350668727
0.84,0.85,0.85,0.76,1.20283282513113
0.86,0.88,0.84,0.75,1.18936372136585
0.9,0.87,0.85,0.83,1.18742301846298
0.92,0.87,0.86,0.75,1.25447904397205
0.9,0.83,0.82,0.75,1.24880949446599
0.8,0.79,0.83,0.75,1.22025921328813
0.83,0.86,0.84,0.71,1.20915735820235
0.83,0.88,0.83,0.75,1.16136906050558
0.79,0.9,0.86,0.78,1.12186875678169
0.82,0.85,0.83,0.77,1.16865935832749
0.86,0.78,0.84,0.73,1.29608692491323
0.85,0.79,0.89,0.72,1.32297938901826
0.82,0.82,0.85,0.8,1.19178108489478
0.86,0.84,0.82,0.73,1.22269232057083
0.84,0.88,0.83,0.79,1.14637066970537
0.79,0.82,0.83,0.81,1.1504633271068
0.81,0.83,0.88,0.78,1.20889554028601
0.87,0.86,0.94,0.8,1.25443718888761
0.8,0.87,0.87,0.74,1.18260762291865
0.85,0.87,0.82,0.72,1.19425682017695
0.86,0.86,0.83,0.75,1.19982933189191
0.8,0.85,0.88,0.81,1.16719636093144
0.82,0.88,0.86,0.85,1.12153447774481
0.87,0.8,0.84,0.78,1.25117237256607
0.92,0.87,0.88,0.76,1.26246280834092
0.86,0.84,0.88,0.82,1.21189394616783
0.88,0.84,0.77,0.82,1.14927309978184
0.91,0.78,0.88,0.78,1.32994243705112
0.81,0.81,0.83,0.7,1.24027769262186
0.84,0.82,0.82,0.8,1.18466973594286
0.84,0.87,0.78,0.85,1.08908617055467
0.84,0.86,0.82,0.78,1.16156074339065
0.87,0.87,0.84,0.76,1.19933571243716
0.83,0.87,0.86,0.81,1.15744490045992
0.81,0.85,0.83,0.8,1.14488922504479
0.84,0.82,0.76,0.82,1.1308128184547
0.84,0.78,0.8,0.81,1.20015704789065
0.83,0.83,0.89,0.78,1.23036089403165
0.87,0.81,0.81,0.73,1.25110602001204
0.77,0.83,0.92,0.75,1.22691092722114
0.86,0.86,0.88,0.81,1.2002416595835
0.86,0.79,0.87,0.82,1.25020542520974
0.79,0.83,0.83,0.81,1.14203002268723
0.85,0.86,0.86,0.73,1.22594527747638
0.83,0.87,0.81,0.72,1.17279833518868
0.79,0.81,0.93,0.78,1.24889976116644
0.84,0.92,0.82,0.78,1.1129736184186
0.84,0.85,0.87,0.76,1.21705755741554
0.81,0.87,0.83,0.85,1.10249341404801
0.85,0.84,0.88,0.8,1.21654506136536
0.86,0.82,0.86,0.73,1.2710200578801
0.92,0.84,0.83,0.74,1.26733765462584
0.84,0.84,0.83,0.83,1.15762484876792
0.83,0.86,0.85,0.83,1.14799297078963
0.82,0.81,0.74,0.84,1.0999650095586
0.86,0.82,0.78,0.75,1.19978480841896
0.87,0.84,0.86,0.76,1.24049296430405
0.8,0.87,0.82,0.78,1.12536383032056
0.8,0.88,0.89,0.76,1.17666803245231
0.87,0.81,0.85,0.72,1.28744710907372
0.84,0.88,0.79,0.85,1.08819727201975
0.91,0.89,0.88,0.79,1.22004555342045
0.84,0.8,0.78,0.76,1.19735276115343
0.81,0.85,0.8,0.81,1.11860562866698
0.81,0.88,0.82,0.78,1.12419506150851
0.84,0.8,0.85,0.68,1.30183714918759
0.86,0.86,0.83,0.79,1.17691027689891
0.84,0.86,0.79,0.77,1.14608301999806
0.79,0.84,0.84,0.76,1.1687581311574
0.85,0.83,0.84,0.76,1.22091420418153
0.87,0.88,0.91,0.78,1.22763445582012
0.81,0.89,0.82,0.8,1.10580479646229
0.88,0.89,0.88,0.75,1.22243814025635
0.87,0.87,0.87,0.79,1.20300384060939
0.8,0.87,0.84,0.82,1.11794515227743
0.78,0.86,0.84,0.78,1.13353210255308
0.85,0.81,0.9,0.74,1.29655526469337
0.86,0.83,0.88,0.78,1.24468793972443
0.84,0.86,0.89,0.76,1.22223682930864
0.78,0.78,0.83,0.78,1.19616488679415
0.92,0.85,0.89,0.75,1.29458001861616
0.83,0.81,0.84,0.75,1.23104921331532
0.86,0.9,0.84,0.78,1.15590893690173
0.81,0.89,0.83,0.76,1.13368057581635
0.74,0.92,0.86,0.73,1.09791925529098
0.81,0.83,0.82,0.74,1.18934231691435
0.76,0.81,0.84,0.76,1.17347973591258
0.8,0.82,0.91,0.83,1.20263033939063
0.87,0.81,0.85,0.8,1.23666559113811
0.83,0.8,0.9,0.76,1.27858463463969
0.87,0.91,0.84,0.73,1.18191136594702
0.87,0.76,0.83,0.76,1.29631879414705
0.84,0.85,0.9,0.81,1.20889314070739
0.78,0.83,0.88,0.8,1.17588357336993
0.81,0.85,0.81,0.76,1.15301615688217
0.87,0.8,0.81,0.8,1.21702503951061
0.86,0.9,0.8,0.83,1.10301535102587
0.85,0.83,0.84,0.79,1.20303443255699
0.81,0.84,0.83,0.78,1.16449181089741
0.88,0.86,0.88,0.78,1.23152382206001
0.78,0.86,0.85,0.78,1.14052446411367
0.81,0.83,0.87,0.77,1.20767134395219
0.78,0.85,0.91,0.75,1.20867183752595
0.86,0.88,0.86,0.73,1.21500457888179
0.87,0.85,0.83,0.73,1.2279553186805
0.88,0.89,0.85,0.7,1.23093040099442
0.83,0.88,0.87,0.81,1.15605604362941
0.85,0.82,0.85,0.81,1.20729734593817
0.84,0.89,0.8,0.77,1.1283609133804
0.88,0.85,0.86,0.74,1.25064294277713
0.84,0.86,0.8,0.82,1.1259647175193
0.85,0.88,0.86,0.77,1.18497494388407
0.88,0.83,0.86,0.75,1.26329934929133
0.9,0.88,0.85,0.8,1.19567733139724
0.85,0.91,0.86,0.88,1.10344234386184
0.84,0.87,0.9,0.74,1.2321844595334
0.85,0.87,0.83,0.84,1.13463335705146
0.84,0.88,0.84,0.87,1.11137751006973
0.83,0.88,0.87,0.71,1.2126047208617
0.87,0.92,0.84,0.8,1.13605491895857
0.82,0.86,0.8,0.74,1.15575464393724
0.82,0.81,0.9,0.84,1.21269832549482
0.89,0.77,0.92,0.78,1.3552405102678
0.9,0.85,0.88,0.81,1.23672364730753
0.83,0.84,0.83,0.67,1.24540941422221
0.84,0.83,0.84,0.77,1.2077017508647
0.92,0.84,0.9,0.79,1.28606085362452
0.83,0.86,0.86,0.77,1.18822955942274
0.87,0.83,0.85,0.75,1.24877878477721
0.84,0.9,0.85,0.76,1.15991178141593
0.83,0.92,0.82,0.8,1.09618446889604
0.85,0.84,0.9,0.79,1.23656248754633
0.83,0.79,0.88,0.78,1.26072268834231
0.83,0.84,0.87,0.68,1.26887001728687
0.8,0.89,0.89,0.79,1.15182972989753
0.79,0.88,0.85,0.79,1.12574339685307
0.89,0.85,0.79,0.85,1.14545455695314
0.86,0.8,0.87,0.75,1.28512930975081
0.85,0.74,0.86,0.72,1.35369789605985
0.83,0.9,0.88,0.73,1.19042780747282
0.85,0.89,0.81,0.76,1.14753530722496
0.83,0.86,0.82,0.81,1.1381742800185
0.86,0.86,0.85,0.77,1.20231145034424
0.86,0.92,0.89,0.8,1.16260087349334
0.86,0.9,0.85,0.9,1.10109470958062
0.76,0.81,0.79,0.8,1.11441267403922
0.88,0.87,0.87,0.7,1.2638515286499
0.82,0.85,0.86,0.86,1.14005707365755
0.82,0.82,0.82,0.76,1.19375494410611
0.89,0.79,0.84,0.81,1.25646261665558
0.8,0.83,0.82,0.8,1.14758777777442
0.88,0.77,0.89,0.75,1.34603481087173
0.79,0.87,0.83,0.75,1.14166987968851
0.86,0.89,0.87,0.81,1.16821111827266
0.85,0.86,0.81,0.81,1.14508686512851
0.83,0.86,0.88,0.82,1.17397980095429
