PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.8,0.82,0.6,0.68,1.09389960314697
0.88,0.66,0.54,0.66,1.3234816170962
0.78,0.74,0.62,0.68,1.15413189125799
0.88,0.6,0.56,0.64,1.42843100407644
0.86,0.78,0.5,0.58,1.21011812679864
0.8,0.86,0.56,0.7,1.03196358263769
0.84,0.72,0.52,0.6,1.24639773466964
0.74,0.7,0.58,0.62,1.16977945009225
0.82,0.74,0.58,0.62,1.21939465336782
0.7,0.7,0.52,0.66,1.06455304960637
0.84,0.74,0.72,0.6,1.33105895077613
0.74,0.72,0.56,0.62,1.1389259998699
0.86,0.74,0.68,0.64,1.3008346036377
0.76,0.7,0.54,0.54,1.23245594941575
0.8,0.7,0.46,0.6,1.18880571765532
0.76,0.62,0.56,0.62,1.27137422791281
0.84,0.76,0.48,0.6,1.18345016953383
0.82,0.72,0.56,0.54,1.29293909694932
0.84,0.7,0.56,0.7,1.21415020266112
0.84,0.62,0.5,0.64,1.31819443815834
0.72,0.78,0.48,0.64,1.0089957904427
0.84,0.82,0.5,0.56,1.16275530603356
0.82,0.68,0.56,0.58,1.3068175322785
0.76,0.76,0.54,0.64,1.09958949047821
0.74,0.78,0.58,0.5,1.17482506754723
0.72,0.78,0.56,0.68,1.02553246020376
0.74,0.76,0.56,0.76,1.01689308048254
0.72,0.76,0.66,0.62,1.13048441178569
0.76,0.7,0.52,0.68,1.11864845644906
0.78,0.68,0.58,0.58,1.26987123162754
0.72,0.68,0.58,0.62,1.16716787271396
0.78,0.66,0.64,0.7,1.23061500890467
0.86,0.68,0.56,0.6,1.33773291008513
0.8,0.84,0.72,0.72,1.10966680307751
0.82,0.76,0.56,0.6,1.20294258364424
0.86,0.74,0.5,0.64,1.20763750120752
0.84,0.64,0.56,0.72,1.26258738789634
0.82,0.8,0.58,0.64,1.14722038400489
0.8,0.8,0.54,0.64,1.10649448611927
0.82,0.74,0.62,0.76,1.14420543652425
0.78,0.68,0.64,0.7,1.20967179007786
0.8,0.76,0.48,0.58,1.15278292067038
0.8,0.68,0.46,0.68,1.15133736367029
0.8,0.78,0.46,0.54,1.15038456285559
0.76,0.78,0.58,0.44,1.24463622484791
0.74,0.66,0.56,0.78,1.08893716851363
0.76,0.72,0.54,0.58,1.17979432733241
0.78,0.7,0.56,0.52,1.28499601992143
0.9,0.76,0.68,0.68,1.29262200028261
0.82,0.76,0.6,0.58,1.23859320180463
0.76,0.72,0.62,0.56,1.23901272272561
0.64,0.7,0.56,0.7,0.99396048638669
0.78,0.74,0.6,0.68,1.14401663166128
0.9,0.66,0.54,0.5,1.49721739093138
0.74,0.86,0.48,0.62,0.978095436330672
0.82,0.72,0.52,0.58,1.23871621275068
0.68,0.76,0.58,0.62,1.04535291891323
0.74,0.66,0.56,0.72,1.12846369461172
0.7,0.68,0.58,0.54,1.20458487602302
0.66,0.74,0.52,0.66,0.985659774656175
0.84,0.7,0.48,0.7,1.17281400347419
0.82,0.64,0.5,0.64,1.26998493304756
0.74,0.64,0.48,0.54,1.24280515856021
0.8,0.7,0.54,0.68,1.17367180007621
0.8,0.68,0.64,0.56,1.34545243960087
0.76,0.68,0.54,0.5,1.2900384586804
0.8,0.7,0.58,0.5,1.33894702093785
0.76,0.72,0.54,0.66,1.12353955414884
0.82,0.68,0.5,0.74,1.15312442420732
0.86,0.64,0.58,0.64,1.36336290134329
0.78,0.78,0.6,0.5,1.23214576777561
0.8,0.78,0.6,0.66,1.14140387399435
0.86,0.7,0.5,0.8,1.13782102837844
0.82,0.72,0.56,0.68,1.18632299170981
0.82,0.68,0.54,0.66,1.23156361007874
0.76,0.66,0.62,0.6,1.27523459943187
0.76,0.76,0.54,0.66,1.08690921848919
0.82,0.74,0.42,0.64,1.12208834999766
0.78,0.7,0.54,0.48,1.30809227481125
0.68,0.66,0.5,0.62,1.09553558648321
0.78,0.6,0.54,0.62,1.30930342572707
0.78,0.84,0.64,0.54,1.16333097314485
0.76,0.76,0.52,0.58,1.12891604611389
0.74,0.68,0.64,0.58,1.2555813585615
0.76,0.66,0.58,0.64,1.22060649871218
0.86,0.74,0.52,0.54,1.2947863833558
0.72,0.66,0.56,0.54,1.24110813226095
0.86,0.68,0.6,0.58,1.37774847430681
0.76,0.74,0.54,0.68,1.09211806200552
0.72,0.8,0.54,0.64,1.02246507258516
0.82,0.76,0.48,0.7,1.09578535213284
0.78,0.76,0.56,0.5,1.23209240647501
0.78,0.72,0.42,0.62,1.10973175015386
0.82,0.72,0.56,0.56,1.27654982742904
0.86,0.76,0.66,0.68,1.24025883784563
0.8,0.7,0.52,0.6,1.22175828212556
0.92,0.66,0.58,0.6,1.44659592766259
0.86,0.66,0.56,0.58,1.3804137273581
0.7,0.68,0.56,0.68,1.09119438365928
0.9,0.64,0.56,0.62,1.41859377645437
0.68,0.74,0.54,0.72,0.983123814186205
0.74,0.68,0.72,0.7,1.20692406638441
0.74,0.64,0.6,0.7,1.18417014148667
0.76,0.78,0.54,0.62,1.09430930569307
0.84,0.7,0.58,0.56,1.33511741415819
0.78,0.66,0.54,0.66,1.2067143433143
0.7,0.74,0.46,0.58,1.0476974647827
0.76,0.76,0.54,0.56,1.15341405536049
0.7,0.8,0.58,0.66,1.00977204659283
0.86,0.78,0.54,0.62,1.20228947939617
0.7,0.7,0.66,0.6,1.18162642546651
0.86,0.84,0.5,0.62,1.1265505253338
0.8,0.7,0.58,0.52,1.3212069308335
0.84,0.84,0.4,0.64,1.04609271909261
0.82,0.66,0.62,0.66,1.29726267620714
0.72,0.8,0.54,0.64,1.02246507258516
0.7,0.68,0.54,0.6,1.13592540053514
0.72,0.82,0.52,0.6,1.01935678477405
0.84,0.82,0.42,0.62,1.08428877656245
0.82,0.7,0.6,0.6,1.2890992695038
0.88,0.86,0.62,0.6,1.19960259004771
0.82,0.74,0.46,0.7,1.10352871188845
0.76,0.7,0.58,0.64,1.17825178706923
0.8,0.76,0.6,0.66,1.16001025365995
0.78,0.84,0.58,0.54,1.1330090742724
0.78,0.68,0.66,0.52,1.36845759652556
0.74,0.82,0.46,0.68,0.96676404650839
0.84,0.74,0.64,0.58,1.30448121691438
0.68,0.62,0.58,0.62,1.18360118646261
0.8,0.84,0.56,0.66,1.07010008594638
0.84,0.82,0.56,0.66,1.12763064018321
0.84,0.78,0.48,0.64,1.1370848418903
0.82,0.66,0.5,0.64,1.24715880784222
0.82,0.68,0.5,0.66,1.21002516020517
0.66,0.7,0.68,0.56,1.17538047793357
0.66,0.72,0.5,0.5,1.09642132089327
0.88,0.64,0.58,0.58,1.44351591456667
0.88,0.68,0.56,0.66,1.31117145965837
0.76,0.76,0.66,0.74,1.0967224684527
0.86,0.78,0.52,0.66,1.16509952907414
0.7,0.7,0.6,0.48,1.2424740735887
0.78,0.64,0.52,0.64,1.2331212995777
0.82,0.66,0.6,0.6,1.33664776239286
0.88,0.76,0.56,0.56,1.30067179212678
0.72,0.76,0.68,0.62,1.14078909024514
0.8,0.66,0.62,0.58,1.34126853550157
0.84,0.58,0.54,0.76,1.28735128377866
0.82,0.76,0.48,0.64,1.13413682455648
0.76,0.8,0.46,0.56,1.0735403166787
0.72,0.82,0.62,0.74,0.990179330908597
0.8,0.78,0.66,0.6,1.2123909725218
0.82,0.74,0.58,0.52,1.29725854550045
0.76,0.8,0.54,0.68,1.04096672881632
0.8,0.82,0.5,0.64,1.06969829650173
0.82,0.82,0.46,0.6,1.09531881540507
0.74,0.72,0.48,0.76,1.00995231279488
0.82,0.8,0.54,0.66,1.11491020745293
0.8,0.68,0.54,0.48,1.35956421799904
0.84,0.78,0.56,0.6,1.20481733441391
0.68,0.66,0.68,0.64,1.18150351506153
0.86,0.62,0.56,0.68,1.34187187579185
0.88,0.8,0.5,0.68,1.14494370327462
0.76,0.72,0.6,0.6,1.1975857413866
0.78,0.6,0.44,0.7,1.18525782268363
0.8,0.68,0.5,0.62,1.21710794825118
0.82,0.68,0.7,0.68,1.30165986136406
0.8,0.74,0.58,0.72,1.12928393812858
