PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.9,0.74,0.88,0.84,1,1,1.94622237559786
0.84,0.66,0.94,0.8,1,1,2.25545125759564
0.7,0.76,0.88,0.78,1,1,1.84959834648914
0.82,0.66,0.9,0.7,1,1,2.42387260140933
0.88,0.78,0.84,0.8,1,1,1.86225981700736
0.68,0.76,0.98,0.74,1,1,2.14180101461104
0.82,0.74,0.9,0.76,1,1,2.08859267279125
0.84,0.66,0.86,0.76,1,0.96,2.12359971553606
0.8,0.78,0.86,0.84,1,1,1.7569422249174
0.72,0.64,0.92,0.76,1,1,2.230635813934
0.84,0.68,0.92,0.74,0.96,1,2.36260753186263
0.72,0.76,0.94,0.74,1,1,2.09059036279546
0.84,0.76,0.9,0.82,1,1,1.94222006592861
0.72,0.76,0.88,0.68,1,1,2.09724209105813
0.74,0.64,0.94,0.7,1,1,2.48763112247554
0.78,0.78,0.9,0.72,1,1,2.0699496517445
0.74,0.76,0.9,0.74,1,1,2.0194101173044
0.72,0.72,0.94,0.74,1,1,2.16716512594419
0.76,0.7,0.96,0.78,1,1,2.1923827016541
0.6,0.74,0.94,0.76,1,1,1.96073176556753
0.84,0.74,0.92,0.74,1,1,2.20376703402112
0.76,0.78,0.84,0.78,1,1,1.78948230313335
0.66,0.74,0.94,0.74,1,1,2.06720292771424
0.7,0.8,0.92,0.76,1,1,1.91381100224323
0.78,0.78,0.88,0.72,1,1,2.02414013865877
0.7,0.72,0.92,0.82,1,1,1.9179870168846
0.76,0.72,0.88,0.78,1,1,1.97359101493814
0.68,0.66,0.82,0.82,1,1,1.77220894485809
0.74,0.66,0.94,0.8,1,1,2.15356860357798
0.86,0.74,0.8,0.86,1,1,1.70799636190988
0.76,0.74,0.88,0.82,1,1,1.85731902500459
0.54,0.7,0.76,0.82,1,0.96,1.41744118834965
0.86,0.76,0.9,0.76,1,1,2.09156488965273
0.74,0.76,0.9,0.76,1,1,1.97441690752259
0.72,0.68,0.9,0.74,1,0.96,2.10486889871416
0.78,0.78,0.86,0.82,0.96,1,1.80282997627254
0.82,0.62,0.98,0.8,1,1,2.4151583672081
0.84,0.66,0.92,0.72,1,1,2.43547045509049
0.78,0.78,0.9,0.82,1,0.96,1.82340165049424
0.8,0.8,0.9,0.76,0.96,1,1.99422373760717
0.74,0.72,0.94,0.68,1,1,2.35474296161922
0.7,0.78,0.88,0.78,1,1,1.81886509826776
0.76,0.72,0.9,0.82,1,1,1.93156308488135
0.72,0.7,0.9,0.78,1,1,2.01439723044856
0.86,0.64,0.96,0.72,1,1,2.61240486648611
0.66,0.76,0.94,0.86,1,0.96,1.75465825626037
0.68,0.68,0.86,0.76,1,1,1.9623068244925
0.78,0.72,0.9,0.86,1,1,1.86976532790568
0.82,0.62,0.92,0.78,1,1,2.32655084781069
0.62,0.66,0.9,0.82,1,1,1.89425600800727
0.64,0.72,0.84,0.84,1,0.96,1.62196046640833
0.8,0.68,0.92,0.82,1,1,2.08224065739332
0.64,0.66,0.88,0.84,0.96,1,1.85724530716058
0.74,0.68,0.88,0.72,1,1,2.17731926732478
0.8,0.76,0.96,0.74,1,0.92,2.12843603498363
0.72,0.8,0.94,0.74,1,1,2.0192423145434
0.78,0.74,0.86,0.74,1,1,2.00359708479736
0.82,0.76,0.88,0.86,1,1,1.80668769417644
0.66,0.76,0.94,0.72,1,1,2.07803607550492
0.76,0.68,0.92,0.74,1,1,2.24349849391677
0.78,0.76,0.88,0.76,1,1,1.96890674150412
0.7,0.78,0.96,0.84,1,1,1.87007917889724
0.9,0.66,0.9,0.78,1,1,2.2765080133585
0.74,0.86,0.98,0.7,0.96,1,2.14097725436656
0.66,0.66,0.92,0.8,0.96,1,2.05700020313826
0.74,0.82,0.92,0.76,1,1,1.91950711990151
0.76,0.7,0.82,0.74,1,1,1.96101604863666
0.76,0.76,0.94,0.74,1,0.96,2.08756683863077
0.82,0.72,0.96,0.88,1,1,1.9890124532363
0.72,0.66,0.94,0.78,1,1,2.18397488795475
0.84,0.82,0.96,0.74,1,1,2.14243160369903
0.64,0.64,0.9,0.78,1,1,2.0430132874227
0.74,0.64,0.92,0.68,1,1,2.50109165565707
0.78,0.74,0.92,0.8,1,1,2.00335938266317
0.82,0.72,0.88,0.8,1,1,1.98804789270369
0.82,0.68,0.86,0.84,1,0.96,1.88760978239679
0.7,0.68,0.86,0.8,1,1,1.8926815246738
0.8,0.72,0.92,0.76,1,1,2.15189138168881
0.76,0.76,0.88,0.8,1,1,1.86622184194822
0.72,0.6,0.92,0.76,1,1,2.3200535664228
0.88,0.58,0.92,0.86,1,1,2.25500170881079
0.82,0.8,0.92,0.82,1,1,1.90402944931977
0.88,0.66,0.86,0.76,1,1,2.21311034067486
0.74,0.76,0.92,0.76,1,1,2.01897640091778
0.8,0.56,0.9,0.84,1,1,2.21848406616673
0.82,0.72,0.94,0.8,1,1,2.12040099790925
0.74,0.72,0.9,0.76,1,1,2.04506747155408
0.82,0.68,0.92,0.64,1,1,2.63047110028074
0.84,0.64,0.84,0.74,1,1,2.21760427787576
0.82,0.84,0.82,0.8,1,1,1.68299755868376
0.74,0.8,0.9,0.72,1,0.92,1.91648249106662
0.78,0.76,0.9,0.68,1,1,2.21046628436049
0.82,0.7,0.96,0.88,1,0.96,1.9838713799631
0.76,0.7,0.84,0.76,1,1,1.96193077518669
0.78,0.58,0.88,0.68,1,1,2.60638101321721
0.82,0.68,0.9,0.82,1,1,2.05714930920382
0.8,0.72,0.84,0.66,1,1,2.22388557366694
0.72,0.76,0.9,0.8,1,1,1.87149694542509
0.7,0.72,0.96,0.78,1,1,2.09474107751042
0.62,0.72,0.86,0.76,1,1,1.8314196512846
0.66,0.78,0.92,0.8,1,1,1.82785394775698
0.78,0.7,0.9,0.82,1,1,1.98366973450062
0.88,0.64,0.88,0.78,1,1,2.24955391785821
0.8,0.82,0.98,0.86,1,0.96,1.86862754638983
0.66,0.74,0.98,0.74,1,1,2.15999207598711
0.88,0.64,0.88,0.76,1,1,2.30546998282339
0.8,0.8,0.84,0.8,1,1,1.76007702256738
0.74,0.66,0.9,0.72,1,1,2.27186746758021
0.82,0.78,0.86,0.86,1,1,1.73955842623358
0.7,0.72,0.88,0.74,1,1,2.00473132635734
0.74,0.72,0.84,0.74,1,1,1.95164491561583
0.76,0.76,0.88,0.7,1,1,2.08901411624727
0.7,0.82,0.92,0.76,1,1,1.88238164290589
0.74,0.66,0.8,0.74,1,1,1.96512519484897
0.8,0.68,0.94,0.68,1,1,2.5209645928347
0.8,0.82,0.86,0.8,1,1,1.77298947521049
0.78,0.78,0.88,0.78,1,1,1.89399219252341
0.8,0.8,0.9,0.74,1,1,2.00835552466871
0.82,0.76,0.9,0.78,1,1,2.00778144367514
0.8,0.78,0.9,0.86,1,1,1.80121860873654
0.82,0.82,0.86,0.86,1,0.96,1.65919365996797
0.72,0.68,0.92,0.84,1,0.96,1.92227322067676
0.76,0.68,0.9,0.8,1,1,2.04408896325877
0.66,0.78,0.94,0.82,1,1,1.83139068336249
0.82,0.64,0.9,0.86,1,1,2.03670781126275
0.82,0.76,0.94,0.68,1,1,2.35117474635456
0.78,0.64,0.82,0.84,1,1,1.86226641330746
0.8,0.64,0.86,0.82,1,1,2.01813802285544
0.82,0.66,0.84,0.82,1,1,1.95705028035665
0.82,0.72,0.94,0.82,1,1,2.0746356342683
0.8,0.78,0.94,0.84,1,1,1.91804019642838
0.86,0.84,0.92,0.74,1,1,2.0405973797226
0.78,0.62,0.9,0.78,1,1,2.23379299809746
0.68,0.74,0.92,0.72,1,1,2.08961178190192
0.72,0.7,0.96,0.76,1,1,2.20271594882299
0.76,0.68,0.9,0.76,1,0.96,2.09661684417793
0.74,0.6,0.92,0.8,1,1,2.22753248905523
0.82,0.7,0.9,0.8,1,1,2.06752470565984
0.72,0.76,0.88,0.76,1,1,1.91033275043905
0.82,0.74,0.96,0.84,1,1,2.03964915907136
0.84,0.76,0.98,0.84,1,1,2.06614066441785
0.84,0.84,0.96,0.82,1,1,1.94176533237243
0.74,0.7,0.84,0.72,1,1,2.03707354103364
0.68,0.76,0.86,0.74,1,1,1.8683514971114
0.8,0.74,0.94,0.76,1,1,2.15941025681851
0.86,0.7,0.9,0.78,1,0.92,2.06941461759293
0.78,0.82,0.94,0.82,1,0.96,1.84634392185183
0.84,0.66,0.92,0.78,1,1,2.2615338730408
0.72,0.72,0.9,0.88,1,1,1.77857268943212
0.74,0.76,0.94,0.84,1,1,1.89467925547504
0.82,0.74,0.92,0.82,1,1,1.99803693800493
0.72,0.7,0.98,0.82,1,1,2.10156285647692
0.66,0.7,0.96,0.84,1,1,1.95699821343777
