PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.85,0.91,0.93,0.7,1.95424508441079
0.87,0.82,0.93,0.74,2.06691410618011
0.88,0.88,0.96,0.76,2.00546142025861
0.86,0.85,0.94,0.81,1.95807352922032
0.86,0.86,0.96,0.73,2.04776137427968
0.86,0.83,0.91,0.78,1.97520085241927
0.91,0.87,0.93,0.75,2.01496712519724
0.84,0.81,0.9,0.84,1.91655584180135
0.92,0.87,0.95,0.78,2.02091925270525
0.87,0.86,0.94,0.78,1.98039711265381
0.89,0.86,0.92,0.79,1.96113583717574
0.82,0.84,0.95,0.82,1.94277082124116
0.92,0.86,0.93,0.83,1.96193466059416
0.88,0.87,0.88,0.81,1.86843604227361
0.89,0.84,0.86,0.77,1.92799970454086
0.91,0.84,0.9,0.77,1.99938353350073
0.86,0.82,0.88,0.76,1.96833530444891
0.88,0.84,0.91,0.77,1.9873084942915
0.91,0.83,0.93,0.76,2.06552999726188
0.8,0.91,0.92,0.77,1.83707852089808
0.86,0.8,0.91,0.77,2.03047059895653
0.88,0.87,0.92,0.77,1.95731351451235
0.79,0.73,0.91,0.8,2.04741145774886
0.94,0.88,0.89,0.81,1.91704401344571
0.91,0.82,0.93,0.81,2.03048694207272
0.93,0.83,0.96,0.69,2.20036853445493
0.9,0.83,0.9,0.78,1.99587698312692
0.86,0.91,0.91,0.79,1.85567440900729
0.88,0.83,0.91,0.77,2.00216342515198
0.9,0.85,0.94,0.81,1.99137021768701
0.89,0.88,0.92,0.74,1.97973576773477
0.86,0.85,0.92,0.75,1.98848850223546
0.9,0.84,0.93,0.74,2.06181513631041
0.9,0.86,0.89,0.77,1.94835179083074
0.87,0.88,0.92,0.73,1.97239919776523
0.96,0.85,0.98,0.74,2.16642787300115
0.85,0.87,0.93,0.8,1.91796022229476
0.89,0.86,0.94,0.72,2.05636758980873
0.88,0.83,0.97,0.78,2.07397728465604
0.88,0.78,0.9,0.82,2.01412263081751
0.87,0.87,0.95,0.69,2.06796607250599
0.87,0.88,0.91,0.79,1.90363475534061
0.92,0.79,0.89,0.74,2.10326017382996
0.89,0.85,0.97,0.72,2.11330990887841
0.91,0.86,0.96,0.74,2.08048057388277
0.88,0.87,0.95,0.73,2.03612556908683
0.82,0.79,0.92,0.82,1.97452874873691
0.87,0.86,0.95,0.75,2.02282498260787
0.88,0.81,0.94,0.79,2.05363636668286
0.89,0.81,0.96,0.74,2.14286727498022
0.88,0.85,0.96,0.75,2.06004167736465
0.94,0.86,0.95,0.82,2.01373919250179
0.96,0.88,0.9,0.73,2.02169766170372
0.87,0.8,0.95,0.8,2.06400274692785
0.92,0.88,0.93,0.73,2.02815160475784
0.89,0.83,0.89,0.81,1.94507602583313
0.94,0.84,0.94,0.73,2.12082568688426
0.89,0.85,0.91,0.72,2.03046862511486
0.89,0.78,0.9,0.76,2.08532093892205
0.92,0.92,0.97,0.73,2.02247265394252
0.91,0.85,0.96,0.75,2.08574908793446
0.92,0.83,0.95,0.74,2.12269886995471
0.86,0.81,0.91,0.84,1.94686161901753
0.91,0.81,0.93,0.77,2.08654101698073
0.91,0.91,0.92,0.72,1.97234492680691
0.85,0.84,0.96,0.77,2.02951957178545
0.86,0.86,0.91,0.79,1.92286027670512
