PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.9,0.7,0.69,0.61,2.101223329497
0.88,0.72,0.69,0.71,1.91251143344437
0.9,0.79,0.74,0.64,1.94687254015667
0.88,0.74,0.7,0.59,2.02697348787229
0.86,0.79,0.78,0.62,1.93146695660855
0.86,0.6,0.63,0.69,2.06535336846379
0.86,0.79,0.69,0.65,1.83834622443853
0.89,0.67,0.63,0.6,2.10820714723418
0.84,0.73,0.73,0.71,1.85927851618619
0.88,0.73,0.6,0.64,1.91266673855694
0.88,0.71,0.65,0.66,1.95776799033885
0.88,0.76,0.76,0.57,2.05998564650532
0.83,0.79,0.74,0.62,1.85536888366579
0.83,0.7,0.77,0.66,1.97501780706865
0.89,0.77,0.77,0.55,2.09183571931373
0.89,0.69,0.69,0.7,1.98920831267317
0.83,0.76,0.61,0.58,1.85473482438777
0.83,0.82,0.75,0.66,1.77783020344214
0.83,0.72,0.69,0.63,1.91959521715458
0.9,0.76,0.73,0.61,2.02353594629311
0.89,0.69,0.71,0.58,2.15790229717715
0.84,0.72,0.67,0.6,1.95802273027817
0.85,0.72,0.74,0.64,1.97783194709827
0.85,0.72,0.7,0.54,2.07438593401823
0.89,0.61,0.69,0.56,2.3431726528862
0.88,0.67,0.68,0.59,2.14205404810824
0.85,0.8,0.78,0.63,1.88894117151401
0.86,0.68,0.74,0.56,2.17393681087494
0.89,0.65,0.75,0.61,2.22635302694233
0.91,0.77,0.71,0.62,1.99763039995395
0.82,0.72,0.7,0.57,1.98178862636694
0.82,0.66,0.75,0.69,1.9753126677616
0.88,0.71,0.7,0.55,2.13448640977392
0.82,0.76,0.69,0.59,1.88352934164015
0.83,0.75,0.59,0.59,1.84503173888747
0.9,0.67,0.68,0.64,2.11019085050307
0.9,0.75,0.67,0.66,1.94004479220419
0.81,0.74,0.7,0.63,1.86055239138334
0.88,0.79,0.72,0.64,1.90121195544624
0.84,0.71,0.64,0.57,1.99036300974498
0.94,0.8,0.63,0.61,1.95473179351381
0.91,0.75,0.64,0.55,2.06806574573352
0.91,0.75,0.8,0.63,2.08228284186205
0.89,0.72,0.67,0.61,2.03281440781441
0.83,0.74,0.68,0.55,1.9743867953592
0.93,0.69,0.68,0.65,2.11267244211417
0.92,0.75,0.69,0.57,2.09635331090731
0.93,0.72,0.65,0.65,2.03765030951553
0.88,0.75,0.62,0.59,1.95220112569415
0.91,0.72,0.71,0.58,2.13600745059929
0.91,0.71,0.66,0.6,2.09127583315089
0.86,0.68,0.72,0.52,2.21665191310931
0.84,0.73,0.74,0.57,2.02915839838018
0.86,0.65,0.65,0.59,2.12118035564922
0.9,0.59,0.68,0.73,2.14134587647659
0.86,0.77,0.71,0.61,1.92618432219638
0.82,0.72,0.67,0.58,1.94715122556959
0.87,0.77,0.73,0.52,2.06625610123014
0.79,0.73,0.71,0.63,1.84948874852262
0.88,0.72,0.72,0.57,2.10351362158591
0.88,0.72,0.75,0.61,2.07364932039411
0.88,0.7,0.7,0.61,2.07328489560469
0.89,0.71,0.68,0.55,2.13743498884254
0.88,0.69,0.8,0.62,2.15288684426954
0.84,0.64,0.65,0.56,2.14650248539389
0.87,0.78,0.7,0.54,2.00168867644109
0.85,0.74,0.69,0.55,2.01722464298416
0.84,0.76,0.65,0.65,1.82330486089293
0.85,0.69,0.65,0.55,2.07964256448277
0.89,0.76,0.64,0.5,2.07926824590742
0.91,0.84,0.67,0.64,1.84167785437661
0.8,0.75,0.65,0.6,1.82564060596141
0.89,0.8,0.71,0.55,1.99678833165685
0.87,0.77,0.62,0.74,1.74641030153231
0.86,0.64,0.67,0.67,2.04750190639805
0.88,0.7,0.63,0.74,1.86951979601955
0.89,0.69,0.73,0.61,2.13200839039838
0.86,0.74,0.69,0.62,1.94943748957978
0.9,0.78,0.69,0.68,1.88541101080988
0.83,0.74,0.7,0.57,1.96460812583872
0.85,0.74,0.72,0.73,1.83279023184743
0.75,0.8,0.72,0.56,1.75795694327671
0.9,0.72,0.6,0.66,1.93967564999568
0.83,0.75,0.55,0.68,1.72239217045122
0.9,0.71,0.63,0.59,2.06437002173319
0.9,0.72,0.61,0.65,1.95840600534618
0.85,0.65,0.7,0.65,2.0597824742183
0.84,0.71,0.69,0.61,1.97771904998907
0.84,0.7,0.71,0.6,2.02264966542025
0.85,0.64,0.61,0.56,2.13346035148888
0.88,0.74,0.64,0.64,1.92472446004811
0.93,0.73,0.67,0.63,2.05909017532404
0.85,0.62,0.68,0.62,2.1436224057444
0.87,0.75,0.63,0.66,1.8632147784185
0.88,0.72,0.68,0.53,2.12727059925094
0.86,0.75,0.69,0.65,1.89912787105203
0.87,0.74,0.73,0.49,2.16365633595897
0.85,0.73,0.65,0.64,1.89736391455928
0.92,0.73,0.68,0.6,2.08687838009992
0.92,0.75,0.66,0.66,1.96602321752653
0.86,0.77,0.77,0.67,1.90086869371679
0.87,0.75,0.64,0.61,1.92608193531759
0.92,0.67,0.68,0.57,2.24481526696549
0.88,0.72,0.71,0.52,2.1642054404459
0.85,0.74,0.74,0.59,2.00409714188697
0.87,0.73,0.71,0.62,1.9975670446564
0.88,0.78,0.79,0.65,1.95299645709482
0.9,0.71,0.75,0.63,2.10081012877467
0.9,0.65,0.71,0.6,2.22843369730359
0.83,0.75,0.72,0.6,1.92664577861261
0.85,0.72,0.69,0.62,1.96583161624972
0.79,0.63,0.64,0.7,1.88035308199657
0.91,0.68,0.71,0.61,2.17209409320599
0.87,0.82,0.65,0.54,1.90022957787523
0.91,0.81,0.7,0.64,1.90533482180613
0.9,0.66,0.67,0.61,2.16287638637769
0.89,0.68,0.75,0.63,2.13903628513747
0.92,0.78,0.71,0.61,2.0093096854981
0.82,0.79,0.67,0.6,1.81223364938221
0.9,0.65,0.56,0.58,2.13965712628152
0.86,0.77,0.66,0.61,1.89132368095866
0.89,0.76,0.72,0.58,2.03598674069794
0.88,0.68,0.71,0.62,2.10473235425691
0.78,0.75,0.65,0.61,1.78086390580832
0.87,0.79,0.64,0.61,1.86300966435778
0.87,0.72,0.74,0.58,2.08748164345103
0.87,0.65,0.63,0.58,2.13838863050226
0.84,0.7,0.71,0.62,1.99751660687085
0.88,0.73,0.66,0.55,2.06639561001652
0.92,0.65,0.72,0.61,2.25857954811549
0.91,0.73,0.7,0.61,2.0713786597722
0.9,0.72,0.67,0.64,2.01307843051549
0.85,0.71,0.71,0.6,2.02244543697489
0.84,0.62,0.61,0.63,2.05560330758351
0.9,0.7,0.65,0.66,2.00881646011164
0.86,0.68,0.69,0.57,2.12107224544522
0.92,0.72,0.78,0.61,2.16493002560711
0.87,0.72,0.67,0.61,1.99808635615927
0.86,0.62,0.64,0.63,2.11671200087042
0.89,0.66,0.65,0.58,2.17142640480125
0.86,0.71,0.72,0.63,2.00985704200028
0.9,0.7,0.76,0.63,2.12645934293747
0.86,0.78,0.63,0.62,1.84420048174912
0.91,0.73,0.64,0.55,2.10502636313121
0.85,0.69,0.67,0.63,1.99076410035685
0.84,0.71,0.69,0.54,2.06740050686107
0.82,0.74,0.73,0.6,1.93321438790708
0.87,0.7,0.65,0.63,1.99366885659103
0.89,0.75,0.71,0.59,2.03391405852627
0.9,0.73,0.62,0.62,1.98438083401438
0.87,0.68,0.72,0.59,2.1348484966445
0.85,0.73,0.7,0.73,1.8340528880026
0.86,0.68,0.7,0.64,2.03574499354597
0.86,0.82,0.72,0.6,1.86647322991643
0.82,0.6,0.61,0.54,2.1900166419337
0.85,0.68,0.71,0.68,1.976124950856
0.87,0.71,0.62,0.55,2.05531785299247
0.81,0.65,0.7,0.63,2.01338298845248
0.86,0.76,0.66,0.64,1.87382277461883
0.81,0.65,0.71,0.67,1.97014907545204
0.85,0.7,0.72,0.66,1.97339320622416
0.84,0.75,0.77,0.6,1.97933511557277
0.88,0.76,0.61,0.62,1.89435934537471
0.87,0.69,0.67,0.62,2.03867564035391
0.9,0.7,0.74,0.57,2.19308299323942
0.89,0.74,0.73,0.56,2.10455368220906
0.84,0.71,0.74,0.68,1.930662134626
0.87,0.77,0.74,0.62,1.95224824198701
0.86,0.72,0.72,0.62,2.00478097176398
0.83,0.76,0.73,0.71,1.79924813047876
0.88,0.68,0.71,0.57,2.17345695356777
0.89,0.71,0.66,0.57,2.09522009668785
0.86,0.72,0.67,0.54,2.0697249245777
0.89,0.67,0.68,0.55,2.21816416007246
0.87,0.67,0.64,0.68,1.97709052929591
0.88,0.7,0.63,0.61,2.02146071463627
0.86,0.72,0.71,0.72,1.88260515823376
0.87,0.74,0.75,0.54,2.11038199592517
0.84,0.77,0.62,0.69,1.74782928406269
0.86,0.73,0.64,0.57,1.99052393786736
0.87,0.76,0.66,0.57,1.9707796738567
0.92,0.65,0.67,0.63,2.19118678259668
0.79,0.67,0.68,0.64,1.91429066042981
0.85,0.72,0.73,0.62,1.99475341415214
0.88,0.75,0.74,0.62,2.00192069841338
0.89,0.7,0.68,0.62,2.06325001581096
0.87,0.74,0.75,0.62,2.00904914820886
0.91,0.68,0.71,0.65,2.11817189885833
0.89,0.74,0.73,0.7,1.93581324435126
0.89,0.74,0.68,0.53,2.10704433573032
0.83,0.73,0.75,0.67,1.90028409738889
0.87,0.67,0.61,0.65,1.99198340291097
0.86,0.69,0.67,0.47,2.23068652429952
0.84,0.71,0.69,0.61,1.97771904998907
0.89,0.61,0.68,0.5,2.43767884767481
0.91,0.72,0.62,0.54,2.12243746926624
0.86,0.75,0.78,0.61,2.00842089170343
0.9,0.74,0.72,0.59,2.07600210063873
0.85,0.67,0.7,0.51,2.21771708480328
0.87,0.63,0.68,0.66,2.10523919123337
0.89,0.69,0.71,0.67,2.03987066988157
0.83,0.7,0.72,0.63,1.97504215968373
0.88,0.67,0.74,0.59,2.18827829618202
0.88,0.73,0.69,0.63,1.98830420436148
0.85,0.73,0.73,0.6,2.00192042271501
0.85,0.75,0.69,0.67,1.86083934249029
0.88,0.73,0.75,0.58,2.09405636451501
0.83,0.78,0.66,0.61,1.82620014728267
0.86,0.78,0.76,0.6,1.95628072266082
0.82,0.68,0.66,0.58,2.01090419398965
0.91,0.78,0.75,0.62,2.00873508305415
0.91,0.69,0.61,0.6,2.09122215633031
0.84,0.65,0.61,0.62,2.01231123087643
0.85,0.76,0.71,0.61,1.92556916073759
0.85,0.62,0.68,0.54,2.26469157020686
0.85,0.72,0.65,0.64,1.91354295455397
0.87,0.79,0.8,0.62,1.96137863791222
0.87,0.75,0.75,0.58,2.04072819417249
0.9,0.8,0.79,0.61,1.99862418189242
0.88,0.7,0.72,0.7,1.97686223851562
0.83,0.84,0.67,0.45,1.9172788423242
0.82,0.66,0.67,0.7,1.90520221534066
0.89,0.69,0.78,0.58,2.21119704010839
0.86,0.73,0.74,0.62,2.00196244820374
0.91,0.8,0.78,0.59,2.03139499560878
0.84,0.71,0.58,0.69,1.80739154240892
0.88,0.72,0.72,0.62,2.03929698593888
0.91,0.74,0.69,0.58,2.08430355007549
0.85,0.67,0.68,0.61,2.06008478477774
0.88,0.74,0.75,0.67,1.96698465089765
0.89,0.8,0.65,0.67,1.82428301264979
0.91,0.73,0.67,0.57,2.10092272730944
0.87,0.68,0.7,0.63,2.06630093483074
0.82,0.71,0.74,0.58,2.0168753571306
0.84,0.72,0.61,0.6,1.91410372489048
0.89,0.72,0.71,0.58,2.10062736205593
0.83,0.8,0.63,0.51,1.88437569657945
0.88,0.7,0.71,0.63,2.05499375195085
0.92,0.74,0.74,0.53,2.20592781445572
0.9,0.64,0.74,0.66,2.1858212411238
0.91,0.76,0.67,0.53,2.09776759501621
0.84,0.68,0.68,0.54,2.1179140875857
0.87,0.72,0.65,0.61,1.98353662155745
0.84,0.78,0.71,0.6,1.88830276647079
0.83,0.77,0.64,0.65,1.78540862084108
0.91,0.68,0.68,0.7,2.03303559744848
0.85,0.72,0.65,0.6,1.9608544170154
0.84,0.75,0.67,0.62,1.88529538760269
0.84,0.78,0.63,0.62,1.81138395204543
0.91,0.75,0.66,0.6,2.02004915447547
0.85,0.73,0.73,0.62,1.97768354869958
0.87,0.67,0.74,0.56,2.21308199219155
0.88,0.73,0.68,0.52,2.12160074706718
0.85,0.73,0.64,0.63,1.90165487787217
0.87,0.63,0.72,0.64,2.163695865734
0.85,0.64,0.68,0.62,2.10387349842034
0.8,0.76,0.71,0.65,1.79894286434685
0.89,0.73,0.64,0.62,1.98160766179884
0.89,0.73,0.67,0.57,2.0656339947065
0.89,0.75,0.69,0.61,1.99537894270912
0.88,0.75,0.77,0.57,2.08511278362594
0.89,0.65,0.63,0.61,2.13340427824927
0.79,0.73,0.7,0.65,1.82045600136634
0.85,0.68,0.68,0.55,2.12260314086157
0.89,0.71,0.71,0.53,2.18847227526685
0.88,0.77,0.66,0.65,1.88032475900359
0.81,0.72,0.72,0.6,1.94220783583522
0.86,0.81,0.68,0.62,1.83343572569794
0.91,0.76,0.67,0.57,2.04673856704278
0.87,0.7,0.71,0.57,2.11593044494129
0.92,0.78,0.68,0.58,2.02402023663409
0.92,0.76,0.72,0.53,2.15229155151017
0.82,0.69,0.71,0.66,1.93135973414567
0.82,0.83,0.71,0.6,1.78115901560632
0.95,0.68,0.77,0.64,2.24638024699871
0.86,0.73,0.7,0.62,1.97328814515224
0.86,0.76,0.63,0.66,1.83173081705699
0.86,0.76,0.67,0.62,1.90293012225347
0.91,0.8,0.75,0.66,1.93215856017634
0.86,0.73,0.73,0.64,1.97093216740389
0.84,0.68,0.71,0.65,1.99537556563993
0.84,0.72,0.73,0.68,1.90761208666138
0.84,0.72,0.62,0.66,1.85271237716819
0.89,0.69,0.69,0.69,2.00115252070523
0.89,0.71,0.65,0.57,2.08769496678308
0.89,0.7,0.69,0.58,2.12337682323986
0.9,0.58,0.7,0.65,2.29459495306721
0.9,0.78,0.78,0.64,1.98984789666121
0.79,0.77,0.63,0.63,1.73350517922087
0.81,0.77,0.66,0.57,1.85172477286594
0.84,0.77,0.75,0.58,1.9553260242951
0.94,0.7,0.65,0.49,2.31604520558009
0.87,0.73,0.74,0.69,1.93699485847145
0.87,0.75,0.76,0.68,1.93026578845486
0.84,0.81,0.72,0.68,1.76813986367007
0.87,0.74,0.62,0.55,2.00070668112278
0.86,0.75,0.71,0.68,1.87999862190741
0.87,0.73,0.75,0.73,1.89974232141817
0.93,0.69,0.67,0.63,2.13161533133548
0.86,0.68,0.73,0.61,2.0972228932464
0.84,0.71,0.74,0.58,2.05257125861948
0.89,0.64,0.68,0.57,2.25187041682071
0.86,0.7,0.69,0.67,1.95712679479809
0.82,0.81,0.72,0.61,1.80645124821881
0.91,0.75,0.69,0.61,2.02922520462137
0.83,0.75,0.58,0.64,1.78380856993688
0.89,0.71,0.66,0.62,2.03069975735596
0.84,0.76,0.68,0.56,1.94544602346503
0.84,0.77,0.7,0.6,1.89709853120518
0.87,0.73,0.76,0.62,2.03340992347079
0.93,0.69,0.71,0.57,2.24502539008969
0.87,0.75,0.65,0.51,2.05628559671731
0.84,0.69,0.7,0.62,2.00779330888225
0.88,0.76,0.72,0.66,1.92577707656465
0.87,0.77,0.72,0.58,1.98485550388158
0.87,0.73,0.74,0.69,1.93699485847145
0.89,0.72,0.71,0.58,2.10062736205593
0.83,0.69,0.69,0.61,1.99515946926105
0.87,0.71,0.72,0.58,2.09115988393153
0.88,0.73,0.62,0.61,1.96203719416633
0.92,0.76,0.69,0.67,1.95918625214878
0.82,0.65,0.71,0.71,1.93912123110688
0.91,0.69,0.74,0.55,2.26069057600595
0.89,0.76,0.66,0.64,1.92328511045137
0.86,0.66,0.71,0.58,2.16234281974003
0.9,0.72,0.68,0.6,2.07017069570819
0.85,0.72,0.71,0.7,1.88806932542696
0.87,0.71,0.68,0.63,1.99816371867167
0.81,0.68,0.69,0.55,2.05562665394126
0.86,0.66,0.69,0.59,2.13259387018754
0.95,0.77,0.68,0.64,2.01937353488843
0.89,0.66,0.67,0.69,2.03884999920272
0.85,0.68,0.7,0.59,2.08313916242735
0.84,0.73,0.67,0.66,1.87222833770878
0.79,0.77,0.64,0.62,1.75058280648906
0.88,0.68,0.71,0.61,2.1181273703929
0.88,0.69,0.72,0.63,2.08046538445211
0.82,0.7,0.65,0.69,1.83830121965877
0.83,0.72,0.7,0.61,1.95045485475173
0.88,0.72,0.71,0.62,2.03206653646327
0.82,0.75,0.65,0.57,1.89391322431472
0.94,0.74,0.7,0.56,2.1704284586339
0.85,0.65,0.64,0.56,2.13708950613863
0.91,0.77,0.65,0.62,1.95604248011742
0.9,0.72,0.68,0.65,2.00810874836553
0.86,0.63,0.65,0.62,2.11875522890094
0.89,0.75,0.67,0.61,1.98119864451741
0.82,0.67,0.75,0.66,1.99481025506696
0.86,0.76,0.66,0.58,1.94178171480299
0.89,0.64,0.64,0.59,2.19004920655441
0.82,0.74,0.6,0.67,1.764649610768
0.88,0.74,0.67,0.63,1.95740385417106
0.87,0.79,0.8,0.63,1.95015010847615
0.91,0.64,0.72,0.65,2.20282696942929
0.83,0.75,0.73,0.61,1.92220075335578
0.93,0.81,0.61,0.66,1.85649671504608
0.87,0.71,0.64,0.64,1.95718851768559
0.82,0.75,0.71,0.64,1.85772964103438
0.81,0.78,0.69,0.56,1.86848544469107
0.83,0.68,0.75,0.57,2.11209705587417
0.88,0.69,0.76,0.6,2.15015033760937
0.87,0.64,0.69,0.53,2.28350401408417
0.83,0.75,0.68,0.63,1.86442471652169
0.9,0.6,0.69,0.56,2.38676753828172
0.79,0.7,0.65,0.66,1.8203279847628
0.86,0.68,0.74,0.64,2.06532687139991
0.82,0.79,0.63,0.61,1.77430689643975
0.89,0.77,0.72,0.59,2.00670983133811
0.89,0.74,0.68,0.65,1.95796971494081
0.77,0.7,0.67,0.57,1.9043153298367
0.85,0.64,0.69,0.62,2.11164024097694
0.86,0.76,0.75,0.58,2.00620493412065
0.89,0.69,0.72,0.58,2.16551583188162
0.88,0.75,0.75,0.61,2.02099670632812
0.88,0.75,0.6,0.6,1.92617683660294
0.91,0.77,0.77,0.68,1.97003397469824
0.9,0.66,0.74,0.71,2.08168860858124
0.91,0.65,0.79,0.61,2.29431174873763
0.86,0.81,0.72,0.65,1.82918282009989
0.89,0.76,0.81,0.6,2.07532103133958
