PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.43,0.29,0.36,0.29,1.745858692117
0.41,0.29,0.38,0.18,2.11663657068028
0.45,0.29,0.4,0.24,2.04091570836525
0.53,0.34,0.5,0.22,2.31950466753155
0.5,0.33,0.38,0.22,2.0204750350384
0.41,0.38,0.49,0.26,1.776395304535
0.42,0.37,0.44,0.19,1.92105581980071
0.56,0.38,0.43,0.25,1.98342836024273
0.41,0.32,0.45,0.2,2.08266690321524
0.43,0.43,0.42,0.25,1.57038556076183
0.49,0.32,0.47,0.27,2.0719088963471
0.43,0.42,0.45,0.19,1.79721444621223
0.39,0.45,0.47,0.21,1.62461022498153
0.41,0.37,0.58,0.19,2.21056921186413
0.43,0.3,0.41,0.18,2.20101496613704
0.46,0.34,0.37,0.21,1.90037498831184
0.54,0.32,0.49,0.26,2.25830080537576
0.45,0.29,0.52,0.22,2.41174502698224
0.43,0.32,0.47,0.29,1.88344379451861
0.45,0.4,0.52,0.18,2.08286440370303
0.4,0.29,0.49,0.25,2.09968902237344
0.44,0.33,0.46,0.22,2.06551817228062
0.44,0.4,0.48,0.23,1.83363845678666
0.41,0.31,0.41,0.25,1.86132130221315
0.45,0.33,0.43,0.27,1.86546273777372
0.53,0.28,0.58,0.23,2.76817297084595
0.41,0.3,0.48,0.19,2.28814953000199
0.48,0.35,0.5,0.23,2.13169905850449
0.43,0.35,0.44,0.16,2.12595072331563
0.54,0.32,0.43,0.28,2.0619162795153
0.41,0.26,0.44,0.31,1.92356224913682
0.48,0.39,0.42,0.19,1.93819542281556
0.49,0.29,0.37,0.21,2.17853327412068
0.44,0.28,0.45,0.23,2.21972693991413
0.45,0.33,0.49,0.19,2.26992602319834
0.5,0.31,0.46,0.27,2.11025606491952
0.46,0.25,0.45,0.24,2.37626049454238
0.44,0.35,0.47,0.25,1.91914909420424
0.42,0.37,0.41,0.33,1.51295057406188
0.41,0.41,0.44,0.27,1.57707875095242
0.39,0.33,0.43,0.27,1.73793943628538
0.42,0.35,0.45,0.21,1.95365743706551
0.45,0.42,0.49,0.24,1.78796234514804
0.52,0.29,0.39,0.22,2.26386726241875
0.45,0.37,0.54,0.2,2.17598865288641
0.46,0.32,0.44,0.32,1.80216841915249
0.41,0.35,0.42,0.21,1.86394603016427
0.36,0.33,0.45,0.22,1.85852407101762
0.45,0.3,0.5,0.26,2.16190827335246
0.5,0.27,0.42,0.24,2.30194177665252
0.41,0.37,0.5,0.24,1.88081769111033
0.38,0.34,0.52,0.17,2.20478279932197
0.53,0.29,0.52,0.29,2.31995406241101
