PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.9,0.72,0.9,0.66,0.96,1,2.51181265632492
0.86,0.72,0.92,0.72,1,1,2.2321092327222
0.9,0.7,0.8,0.8,1,1,1.97181135721718
0.82,0.8,0.8,0.84,1,1,1.6012849112748
0.92,0.7,0.9,0.76,1,1,2.26185899609453
0.9,0.62,0.86,0.84,1,1,2.11324979178121
0.9,0.74,0.8,0.8,1,1,1.90549984916177
0.86,0.78,0.92,0.68,0.96,1,2.25786959588147
0.9,0.74,0.84,0.74,1,1,2.09958409450971
0.86,0.78,0.9,0.76,1,1,1.99160825030698
0.92,0.74,0.86,0.64,1,0.92,2.3452491584088
0.88,0.62,0.82,0.76,1,1,2.21534032248588
0.92,0.58,0.9,0.82,1,1,2.35319331779233
0.96,0.78,0.88,0.86,1,1,1.94406472174553
0.94,0.68,0.86,0.86,1,1,2.03889199309266
0.88,0.76,0.86,0.76,1,1,2.0065133429187
0.88,0.64,0.8,0.8,1,1,2.0383803167981
0.9,0.7,0.82,0.8,1,1,2.00154866316974
0.86,0.72,0.94,0.7,1,1,2.32030435743993
0.94,0.74,0.82,0.68,1,1,2.31210165912697
0.9,0.64,0.86,0.78,1,1,2.22727421376792
0.86,0.7,0.92,0.84,1,1,1.98161836811635
0.88,0.7,0.9,0.72,1,1,2.28587176896857
0.9,0.74,0.88,0.76,1,1,2.11206331567414
0.94,0.76,0.82,0.8,1,1,1.97796791130854
0.78,0.78,0.86,0.74,1,1,1.81788734938451
0.88,0.72,0.78,0.8,1,1,1.86970642904629
0.9,0.76,0.86,0.7,1,1,2.19261436066415
0.88,0.78,0.84,0.92,1,1,1.65367364195294
0.88,0.72,0.9,0.78,1,1,2.09120941100637
0.96,0.66,0.84,0.68,1,1,2.58962498737514
0.96,0.7,0.82,0.7,1,1,2.38915317890557
0.9,0.68,0.82,0.84,1,1,1.94800530348281
0.88,0.62,0.78,0.74,1,1,2.20403716678611
0.88,0.78,0.84,0.74,1,1,1.98693955039551
