PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.68,0.75,0.81,0.62,1.77864677404949
0.83,0.78,0.83,0.61,1.94422921291054
0.81,0.71,0.83,0.61,2.03856983653035
0.82,0.72,0.86,0.6,2.08293125239032
0.83,0.67,0.85,0.67,2.08382825384568
0.84,0.7,0.78,0.56,2.09714822525166
0.77,0.73,0.73,0.65,1.78892114500727
0.84,0.79,0.77,0.56,1.92607368194363
0.87,0.75,0.83,0.61,2.04167513828284
0.84,0.66,0.75,0.63,2.04062596467495
0.79,0.72,0.73,0.64,1.83918627327396
0.76,0.73,0.84,0.59,1.97864047194458
0.81,0.68,0.86,0.52,2.26138631664119
0.79,0.68,0.79,0.53,2.12522325231221
0.77,0.73,0.87,0.62,1.99125577674667
0.82,0.76,0.78,0.63,1.88309187338619
0.85,0.69,0.8,0.62,2.07456677257972
0.84,0.66,0.77,0.63,2.06627067066988
0.84,0.72,0.76,0.6,1.98387117199946
0.78,0.74,0.82,0.59,1.96158713084356
0.8,0.73,0.78,0.63,1.9069835817303
0.77,0.8,0.86,0.68,1.80540407834477
0.85,0.68,0.78,0.63,2.05476988126476
0.77,0.73,0.81,0.57,1.9783443828245
0.8,0.68,0.78,0.72,1.88506912498553
0.78,0.71,0.84,0.55,2.09143095634561
0.82,0.7,0.86,0.67,2.03055643174555
0.8,0.75,0.84,0.63,1.94622867042613
0.81,0.73,0.87,0.55,2.13013174156003
0.77,0.73,0.85,0.57,2.02838666771113
0.77,0.73,0.84,0.61,1.96676597962811
0.83,0.73,0.77,0.57,2.00349597694075
0.8,0.75,0.8,0.65,1.87659423447545
0.77,0.73,0.77,0.61,1.88132543030504
0.77,0.76,0.82,0.66,1.83886278878287
0.84,0.7,0.81,0.61,2.06918070225887
0.75,0.81,0.8,0.58,1.80228634307736
0.86,0.73,0.76,0.59,2.00356781613842
0.83,0.76,0.81,0.64,1.9188888158563
0.88,0.8,0.78,0.66,1.8593520842533
0.84,0.74,0.86,0.56,2.12314178469035
0.82,0.75,0.81,0.66,1.90067675864498
0.78,0.68,0.87,0.59,2.13343511692346
0.82,0.75,0.73,0.58,1.89563244363378
0.9,0.7,0.8,0.62,2.11871240554248
0.8,0.71,0.76,0.64,1.90379690034325
0.73,0.74,0.88,0.59,1.97373023083411
0.8,0.8,0.82,0.72,1.75561537814419
0.85,0.71,0.78,0.6,2.03887167199675
0.85,0.7,0.83,0.58,2.1470602632491
0.89,0.76,0.76,0.55,2.0376761398322
0.8,0.79,0.79,0.59,1.86865219970848
0.8,0.69,0.78,0.7,1.89166713288338
0.78,0.63,0.79,0.68,2.00510766969011
0.89,0.68,0.9,0.67,2.20104118260258
0.78,0.66,0.84,0.53,2.22106454980664
0.8,0.81,0.76,0.61,1.7829967345526
0.8,0.67,0.86,0.6,2.15213735936857
0.71,0.75,0.78,0.56,1.84457913633017
0.86,0.75,0.9,0.61,2.11364937598305
0.75,0.81,0.77,0.62,1.72737780277289
0.8,0.71,0.82,0.6,2.02626598985809
0.79,0.61,0.79,0.53,2.27626493068674
0.8,0.81,0.83,0.63,1.84194110512934
0.78,0.79,0.75,0.66,1.7273139506559
0.82,0.72,0.82,0.59,2.04602675209395
0.79,0.63,0.74,0.61,2.04524489017821
0.88,0.69,0.83,0.71,2.0351924535068
0.79,0.74,0.73,0.64,1.80834676544764
0.86,0.69,0.79,0.65,2.03629744963668
0.81,0.77,0.86,0.55,2.04438903725387
0.78,0.75,0.82,0.57,1.96864326395088
0.85,0.77,0.84,0.58,2.03173646168936
0.82,0.67,0.76,0.6,2.04855171518781
0.76,0.78,0.85,0.57,1.93066980239405
0.82,0.75,0.78,0.6,1.93315347083713
0.78,0.72,0.85,0.61,2.00849062896858
0.86,0.7,0.85,0.63,2.11791867149998
0.89,0.74,0.75,0.64,1.95118871933271
0.86,0.76,0.84,0.56,2.08645672588148
0.86,0.74,0.87,0.66,2.03397630077066
0.83,0.75,0.89,0.64,2.02914268310427
0.81,0.79,0.87,0.71,1.84465607278794
0.85,0.71,0.77,0.57,2.0650052711287
0.86,0.69,0.86,0.58,2.21813579967616
0.78,0.74,0.72,0.56,1.87344459078921
0.8,0.83,0.85,0.59,1.87692385450322
0.77,0.72,0.74,0.71,1.75303349922273
0.89,0.8,0.81,0.58,1.99317069782703
0.86,0.72,0.82,0.6,2.08301736736395
0.79,0.76,0.85,0.58,1.98839969832033
0.81,0.78,0.85,0.69,1.85742360162269
0.88,0.69,0.85,0.6,2.20274136143425
0.81,0.76,0.77,0.67,1.81691151598294
0.83,0.8,0.74,0.54,1.88483533892299
0.83,0.68,0.83,0.55,2.20327992863708
0.79,0.72,0.88,0.68,1.97291749628932
0.78,0.77,0.86,0.57,1.98341996626921
