PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.96,0.83,0.67,0.75,2.05712944955442
0.96,0.85,0.7,0.78,2.00755058250844
0.9,0.89,0.79,0.76,1.89130485243904
0.91,0.84,0.63,0.73,1.95286659480175
0.97,0.82,0.78,0.74,2.14220033570879
0.96,0.85,0.72,0.71,2.08503440904776
0.93,0.88,0.77,0.81,1.90709384189233
0.96,0.82,0.68,0.79,2.03553137540456
0.9,0.84,0.67,0.75,1.9289566248722
0.94,0.85,0.7,0.81,1.9426154020063
0.94,0.85,0.68,0.74,2.00256603739369
0.96,0.88,0.72,0.74,2.00915639319906
0.96,0.8,0.76,0.74,2.14864246398798
0.93,0.89,0.77,0.79,1.91140526093577
0.96,0.89,0.76,0.83,1.92538255118029
0.91,0.87,0.77,0.73,1.95853912432744
0.93,0.8,0.64,0.81,1.97533579816218
0.96,0.87,0.73,0.72,2.04732045216619
0.89,0.83,0.7,0.79,1.89751265909628
0.95,0.89,0.71,0.79,1.92683394370904
0.88,0.82,0.74,0.77,1.92601857020045
0.97,0.81,0.76,0.72,2.17349834621906
0.93,0.79,0.72,0.77,2.05987861864404
0.94,0.86,0.77,0.8,1.96172133021418
0.95,0.82,0.65,0.78,2.01615611809269
0.95,0.88,0.71,0.77,1.95903074355856
0.91,0.84,0.7,0.75,1.95838720734248
0.95,0.89,0.67,0.76,1.94062974303073
0.93,0.85,0.74,0.84,1.91085774165185
0.89,0.78,0.79,0.78,2.01338067714273
0.93,0.8,0.77,0.76,2.0726723746446
0.93,0.84,0.71,0.78,1.97031091348158
0.95,0.78,0.7,0.82,2.05486183061434
0.96,0.86,0.72,0.75,2.02903860302398
0.86,0.8,0.73,0.71,1.97319917775736
0.94,0.85,0.79,0.74,2.04147049250343
0.97,0.89,0.76,0.7,2.06606514049067
0.92,0.9,0.64,0.81,1.82011555895918
0.9,0.87,0.7,0.78,1.86984395166929
0.93,0.9,0.71,0.78,1.88672905123138
0.94,0.87,0.79,0.73,2.02122082450177
0.96,0.81,0.78,0.81,2.06590635876865
0.94,0.81,0.7,0.81,2.00042314541721
0.95,0.84,0.75,0.84,1.96394653998699
0.92,0.88,0.68,0.8,1.86795247110312
0.98,0.84,0.64,0.73,2.08931331556873
0.95,0.83,0.75,0.8,2.01657483250182
0.94,0.85,0.72,0.72,2.03679123483131
0.91,0.86,0.7,0.76,1.92012494170637
0.94,0.85,0.72,0.8,1.95878561664283
0.92,0.82,0.73,0.76,2.00798619147792
0.98,0.85,0.7,0.73,2.09494679892374
0.92,0.86,0.69,0.78,1.91650394643616
0.96,0.78,0.63,0.72,2.15644703784748
0.98,0.85,0.72,0.68,2.15543775609851
0.98,0.81,0.66,0.82,2.05091627716593
0.98,0.83,0.73,0.69,2.18160484926033
0.96,0.87,0.67,0.78,1.9682933917395
0.96,0.91,0.7,0.82,1.88802100274894
0.94,0.79,0.69,0.72,2.12218619128969
0.96,0.85,0.79,0.73,2.08925892092729
0.94,0.87,0.63,0.77,1.92756793112481
0.96,0.81,0.79,0.79,2.08993441798897
0.95,0.81,0.71,0.76,2.07346793876313
0.97,0.82,0.72,0.7,2.16413855756624
0.95,0.86,0.67,0.76,1.98339951960016
0.96,0.86,0.71,0.74,2.03545473195201
0.92,0.86,0.7,0.79,1.91077842532075
0.91,0.82,0.66,0.71,2.01420006088253
0.96,0.87,0.71,0.8,1.96326159463925
0.95,0.81,0.74,0.72,2.12708916641914
0.96,0.83,0.67,0.78,2.02685587847744
0.96,0.83,0.78,0.74,2.10691741062455
0.94,0.89,0.66,0.72,1.95629410508997
0.93,0.79,0.79,0.71,2.15098574014348
0.91,0.8,0.76,0.79,2.00007333798302
0.89,0.85,0.69,0.8,1.8574453604549
0.92,0.86,0.72,0.71,1.99380280464193
0.94,0.82,0.67,0.81,1.97516739564238
0.86,0.77,0.72,0.72,2.00649717987823
0.95,0.87,0.73,0.8,1.9520872399575
0.94,0.82,0.72,0.72,2.08398156591607
0.92,0.86,0.72,0.81,1.89948988380018
0.91,0.87,0.73,0.69,1.98324509184937
0.94,0.84,0.75,0.79,1.99310066552425
0.92,0.83,0.74,0.77,1.98661535722454
0.93,0.83,0.78,0.76,2.02951792381279
0.95,0.86,0.78,0.75,2.03148351125859
0.96,0.84,0.73,0.79,2.02300442354442
0.93,0.84,0.75,0.81,1.95571823634806
0.96,0.81,0.67,0.73,2.10999785724381
0.97,0.83,0.75,0.82,2.03376586189326
0.92,0.8,0.68,0.7,2.08404050117374
0.96,0.9,0.76,0.74,1.99384401495884
0.97,0.86,0.77,0.73,2.08532628342617
