PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.45,0.35,0.66,0.4,1,0.98,2.01861083913209
0.59,0.29,0.66,0.51,0.98,0.96,2.11406244869816
0.55,0.39,0.56,0.36,0.98,1,2.04829630310411
0.65,0.32,0.57,0.42,1,0.96,2.26855980131063
0.56,0.28,0.64,0.5,1,0.96,2.04221980413493
0.53,0.38,0.61,0.49,0.96,0.98,1.70272345530894
0.54,0.39,0.62,0.46,1,0.98,1.77703010025109
0.53,0.35,0.63,0.47,1,1,1.87373376431789
0.6,0.32,0.64,0.4,1,1,2.50705304142465
0.57,0.32,0.63,0.51,1,0.96,1.87987505801774
0.51,0.41,0.62,0.45,1,0.94,1.66501633165068
0.54,0.29,0.56,0.51,1,0.96,1.71305118691926
0.5,0.32,0.57,0.45,1,0.98,1.78066603289016
0.52,0.34,0.65,0.48,1,1,1.89811631524595
0.55,0.33,0.64,0.44,1,0.96,2.09336803424952
0.52,0.28,0.6,0.43,1,0.94,2.10521065511168
0.5,0.38,0.63,0.47,1,1,1.72437808452539
0.46,0.33,0.71,0.44,1,1,2.11142009240696
0.54,0.31,0.62,0.38,1,0.96,2.37980725103258
0.54,0.37,0.57,0.49,1,1,1.6252354164494
0.63,0.31,0.57,0.43,1,0.98,2.23026489119062
0.56,0.35,0.65,0.42,0.98,1,2.22439927935229
0.63,0.35,0.55,0.33,1,1,2.56264506318308
0.53,0.29,0.64,0.39,1,1,2.51321049208758
0.56,0.25,0.72,0.39,0.98,0.98,3.13558230081885
0.59,0.47,0.56,0.4,0.96,0.98,1.75176890060287
0.55,0.26,0.65,0.47,1,0.98,2.27269980359571
0.48,0.37,0.58,0.41,1,1,1.77057089634795
0.52,0.33,0.59,0.49,1,0.94,1.69040857427844
0.56,0.27,0.65,0.5,1,0.98,2.12309817299039
0.52,0.36,0.64,0.46,1,0.98,1.86733442888072
0.6,0.35,0.62,0.37,1,0.96,2.4195708018812
0.55,0.35,0.57,0.38,0.98,1,2.14182595593282
0.59,0.37,0.61,0.46,0.98,0.96,1.92092410165628
0.56,0.36,0.59,0.43,1,1,1.95190095779832
0.56,0.33,0.54,0.38,1,1,2.12900528710193
0.68,0.31,0.58,0.4,0.98,0.96,2.55515294379982
0.65,0.31,0.56,0.42,0.98,0.96,2.30236189286558
0.54,0.39,0.54,0.46,1,0.98,1.57485809703608
0.51,0.33,0.59,0.53,1,1,1.59216613612248
0.6,0.34,0.56,0.52,1,0.98,1.69996500838592
0.61,0.28,0.64,0.46,1,0.96,2.34311758805829
0.61,0.29,0.58,0.42,1,0.96,2.31865135504675
0.57,0.37,0.57,0.57,0.98,0.94,1.4669412998014
0.53,0.32,0.64,0.5,1,0.98,1.8667302143446
0.43,0.43,0.62,0.47,1,0.98,1.42797485120683
0.46,0.32,0.6,0.37,1,0.98,2.11103017161056
0.56,0.28,0.71,0.41,0.96,1,2.82183607773077
