PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.82,0.86,0.96,0.88,1,1,1.87812219652253
0.88,0.86,0.9,0.84,1,1,1.87924722391226
0.84,0.82,0.94,0.78,1,1,2.06507951252012
0.86,0.92,0.92,0.84,1,0.96,1.78782104333027
0.74,0.9,0.96,0.8,1,1,1.84337482881192
0.92,0.86,0.96,0.82,1,1,2.05205365126677
0.76,0.86,0.96,0.7,1,0.96,2.04504888756705
0.92,0.86,0.92,0.78,1,0.96,2.0126358200748
0.82,0.86,0.9,0.8,1,1,1.87358048635224
0.84,0.9,0.94,0.84,1,1,1.85181130304877
0.88,0.88,0.88,0.88,1,1,1.76636790925555
0.8,0.92,0.94,0.7,1,1,1.96567063642452
0.96,0.88,0.94,0.82,1,1,2.0206440789693
0.96,0.9,0.9,0.78,1,1,1.97089715822833
0.9,0.86,0.96,0.82,0.96,1,2.05548168483803
0.96,0.8,0.98,0.82,1,1,2.23845855091686
0.98,0.88,0.98,0.78,1,1,2.16966926763777
0.92,0.92,0.88,0.9,1,1,1.7257463110231
0.88,0.9,0.96,0.8,1,1,1.97517780479173
0.88,0.76,0.9,0.82,1,1,2.07836988664367
0.92,0.9,0.92,0.86,1,1,1.86597264402636
0.88,0.86,0.94,0.82,1,1,1.97752357047612
0.84,0.78,0.98,0.8,1,1,2.18743862517666
0.86,0.9,0.96,0.82,1,1,1.93015522343466
0.96,0.86,0.96,0.8,1,1,2.1197726869253
0.86,0.9,0.88,0.82,1,1,1.79026284323472
0.88,0.94,0.94,0.9,1,0.96,1.74489048447725
0.8,0.9,0.86,0.92,1,1,1.59292085263036
0.88,0.92,0.96,0.76,1,1,1.99674325878213
0.78,0.9,0.92,0.7,1,1,1.94190242565709
0.88,0.86,0.94,0.86,1,1,1.92427831114091
0.92,0.78,0.86,0.78,0.96,1,2.09120348526639
0.9,0.8,0.96,0.82,1,1,2.1398018993671
0.78,0.8,0.96,0.74,1,1,2.14342615231178
0.82,0.8,0.98,0.84,1,1,2.06691813810443
0.86,0.7,0.96,0.82,1,1,2.3011548377428
0.78,0.86,0.92,0.78,1,1,1.89792188465011
0.94,0.84,0.98,0.76,1,1,2.23753374569934
0.86,0.96,0.88,0.88,1,1,1.64465493714415
0.84,0.72,0.98,0.82,1,1,2.27693705417458
0.92,0.82,0.92,0.9,1,1,1.93711868038624
0.92,0.9,1,0.76,0.96,1,2.16467509691069
0.96,0.84,0.9,0.78,1,1,2.07396879801442
0.9,0.86,0.9,0.86,1,1,1.87262665618869
0.88,0.86,0.9,0.84,1,1,1.87924722391226
0.92,0.92,0.96,0.84,1,1,1.92895972441781
0.92,0.82,0.98,0.8,1,0.96,2.16574783753548
0.86,0.9,0.92,0.9,1,1,1.76564788476669
0.9,0.92,0.9,0.78,1,1,1.88244855067838
0.88,0.82,0.96,0.78,1,1,2.14445036222853
0.82,0.74,0.98,0.78,1,1,2.28367146561553
0.88,0.82,0.96,0.82,1,1,2.08306767748959
0.84,0.96,0.92,0.82,1,1,1.75666745830847
0.92,0.86,0.92,0.76,1,1,2.06550654312558
0.92,0.78,0.96,0.8,1,1,2.23164078147594
0.84,0.8,0.98,0.72,1,1,2.28349663541202
0.88,0.82,0.96,0.86,1,1,2.02510123859114
0.9,0.9,0.9,0.86,1,1,1.81381922015307
0.88,0.9,0.98,0.76,1,1,2.0667192212474
0.9,0.9,0.92,0.94,1,1,1.756274132088
0.86,0.74,0.86,0.84,1,1,1.98470041108805
0.94,0.92,0.96,0.78,1,1,2.02605182006118
0.88,0.86,0.92,0.86,1,0.96,1.86848766063997
0.82,0.82,0.96,0.78,1,1,2.08312244266525
0.86,0.82,0.96,0.76,1,1,2.15577024423098
0.92,0.78,0.9,0.9,1,1,1.965847751458
0.92,0.86,0.9,0.86,1,1,1.89130566195341
0.88,0.78,0.94,0.78,1,1,2.18343999617552
0.94,0.84,0.98,0.86,0.96,1,2.10681417005757
0.88,0.82,0.94,0.72,1,1,2.2033556901517
0.84,0.94,0.98,0.88,1,1,1.81511581486609
0.84,0.9,0.9,0.84,1,1,1.78278925029258
0.82,0.78,0.98,0.8,1,1,2.16656282564057
0.82,0.82,0.92,0.78,1,0.96,1.98220479376484
0.96,0.86,0.96,0.9,1,1,1.98082550003954
0.82,0.84,0.96,0.76,1,1,2.07687556798043
0.94,0.9,0.94,0.76,1,1,2.05190882581636
0.96,0.84,0.96,0.96,1,1,1.93526360917665
0.9,0.8,0.94,0.78,0.96,1,2.1893430901256
0.9,0.78,0.88,0.76,1,1,2.11727345324829
0.9,0.86,0.92,0.86,1,1,1.90779198654716
0.82,0.92,0.92,0.82,1,1,1.79412970515254
0.9,0.88,1,0.76,1,1,2.15877106619563
0.9,0.86,0.88,0.76,1,1,1.9700729501709
0.82,0.82,0.96,0.8,1,1,2.05287593703963
0.9,0.9,0.88,0.9,1,1,1.73452244058066
0.82,0.9,1,0.82,1,1,1.96294762385659
0.86,0.88,0.92,0.84,1,1,1.86530749192253
0.84,0.88,0.88,0.7,1,1,1.96081957891935
0.86,0.84,0.92,0.82,1,0.96,1.93246145169491
0.9,0.84,0.94,0.8,1,1,2.05952384034464
0.9,0.88,0.92,0.86,1,1,1.87735824115078
0.9,0.86,0.92,0.68,1,1,2.17081559019766
0.88,0.86,0.9,0.86,1,1,1.85394765042397
0.84,0.9,0.96,0.72,1,1,2.04873077020703
0.92,0.9,0.92,0.84,1,1,1.89062609549183
0.82,0.94,0.94,0.76,1,1,1.87286593371884
0.9,0.86,0.88,0.82,1,1,1.88830433759511
0.82,0.86,0.92,0.82,1,1,1.88379763118676
0.96,0.86,0.9,0.82,1,1,1.98203027688446
0.86,0.86,0.9,0.8,0.96,1,1.93545209684285
0.94,0.86,0.92,0.86,1,1,1.9451499980766
0.92,0.86,0.9,0.74,1,1,2.05750172873851
0.84,0.78,0.84,0.66,1,1,2.13745065958834
0.88,0.84,0.86,0.88,1,1,1.78853246959993
0.8,0.94,0.88,0.86,1,1,1.63786120555049
0.94,0.84,0.96,0.84,1,1,2.07711607149599
0.94,0.82,0.92,0.78,1,1,2.12880714179271
0.86,0.8,0.96,0.82,1,1,2.0993904799145
0.98,0.82,0.9,0.78,1,1,2.13120685150201
0.88,0.96,0.9,0.88,0.96,1,1.7139631824354
0.92,0.84,0.94,0.84,1,1,2.0216251217652
0.76,0.82,1,0.78,1,1,2.09876566310107
0.86,0.76,0.96,0.78,1,1,2.24341254559622
0.92,0.86,0.96,0.88,1,1,1.97027658668164
0.82,0.9,0.88,0.82,1,1,1.75310905355667
0.88,0.8,0.98,0.78,1,1,2.22236410813929
0.86,0.82,0.98,0.9,1,1,1.9868510160439
0.9,0.76,0.94,0.86,1,1,2.11433404918085
0.86,0.84,0.86,0.8,1,1,1.87082434751992
0.9,0.82,0.96,0.66,1,1,2.37483387005615
0.86,0.84,0.94,0.76,1,1,2.07926808143207
0.9,0.8,0.92,0.78,1,1,2.12563389442146
0.96,0.86,0.86,0.82,1,1,1.90975354929798
0.9,0.8,0.92,0.86,1,1,2.00531617882078
0.88,0.82,0.92,0.78,1,1,2.06747922222942
0.86,0.82,0.94,0.86,1,1,1.96945267107697
0.9,0.84,0.88,0.7,1,1,2.09734748269431
0.88,0.86,0.94,0.84,1,0.96,1.928954289852
0.8,0.76,0.94,0.82,0.96,0.96,2.07248684546823
