PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.24,0.42,0.4,0.42,0.96,0.92,0.76417415402408
0.32,0.38,0.5,0.24,1,0.96,1.76032752292751
0.26,0.22,0.52,0.38,1,1,1.78407099979895
0.26,0.3,0.46,0.4,0.92,1,1.26498570314531
0.24,0.34,0.5,0.44,1,0.96,1.06829073236751
0.4,0.24,0.46,0.52,0.96,1,1.32391747785897
0.18,0.28,0.56,0.24,0.96,1,2.34314204209607
0.26,0.24,0.58,0.4,1,0.96,1.73486388324281
0.36,0.32,0.52,0.34,1,0.88,1.62371534280364
0.22,0.36,0.42,0.38,1,1,0.951342327796174
0.16,0.34,0.48,0.48,0.96,1,0.859001715166139
0.18,0.38,0.5,0.4,0.96,1,1.0123358636051
0.22,0.28,0.4,0.3,0.92,0.96,1.37399672563191
0.36,0.36,0.4,0.32,1,1,1.33341726335668
0.18,0.46,0.52,0.46,0.96,1,0.832907130904559
0.2,0.44,0.46,0.3,0.96,1,1.04598528028333
0.26,0.24,0.52,0.4,1,0.92,1.51109309114499
0.16,0.42,0.58,0.4,0.96,1,1.08136784840287
0.26,0.3,0.46,0.44,1,0.92,1.0683697933248
0.26,0.38,0.54,0.44,0.96,1,1.14836124464798
0.4,0.26,0.52,0.48,1,0.92,1.44827452475907
0.26,0.34,0.36,0.42,1,0.96,0.818940184510586
0.3,0.46,0.42,0.44,1,0.96,0.809867429113152
0.22,0.34,0.46,0.44,1,0.96,0.945280059056935
0.22,0.36,0.38,0.28,1,1,1.08804448563485
0.26,0.22,0.4,0.38,1,0.96,1.3230109443315
0.32,0.32,0.48,0.26,1,0.96,1.89087688932719
0.26,0.32,0.56,0.38,0.92,0.96,1.50407934730443
0.2,0.3,0.52,0.44,0.96,1,1.17485630526394
0.28,0.36,0.48,0.34,1,1,1.32731850608477
0.34,0.3,0.36,0.44,1,0.88,0.950880786823505
0.26,0.36,0.4,0.34,1,0.96,1.0424212281677
0.32,0.38,0.54,0.36,0.96,0.96,1.42752665373958
0.24,0.32,0.6,0.34,0.92,1,1.77786554760141
0.26,0.26,0.5,0.34,0.96,1,1.75574271849344
0.26,0.3,0.56,0.26,1,1,2.229401258057
