PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.8,0.86,0.48,0.76,1.0479353895509
0.84,0.88,0.58,0.7,1.1362566943341
0.82,0.84,0.38,0.8,1.04038962401158
0.88,0.74,0.58,0.7,1.32098559399065
0.92,0.86,0.6,0.7,1.25394920470527
0.88,0.86,0.5,0.82,1.11315327395774
0.9,0.9,0.5,0.84,1.09406279196985
0.84,0.84,0.5,0.82,1.08372092903058
0.9,0.76,0.6,0.82,1.24987998527454
0.92,0.86,0.56,0.84,1.16214399907132
0.96,0.88,0.58,0.84,1.19469477764141
0.9,0.84,0.54,0.76,1.19650729376458
0.84,0.9,0.64,0.8,1.08259345400192
0.9,0.8,0.66,0.82,1.22829265540452
0.94,0.88,0.48,0.84,1.14829454910661
0.92,0.88,0.56,0.7,1.2247961113818
0.9,0.92,0.48,0.72,1.13541895308161
0.9,0.84,0.56,0.78,1.19003602541222
0.98,0.82,0.58,0.8,1.29461264973578
0.88,0.84,0.5,0.78,1.15127169125531
0.94,0.82,0.5,0.76,1.25160716364346
0.9,0.92,0.34,0.76,1.07978234877925
0.92,0.9,0.58,0.78,1.16675155992947
0.94,0.9,0.56,0.84,1.15180382914737
0.88,0.9,0.62,0.8,1.12174021718346
0.86,0.86,0.68,0.78,1.15758483974491
0.88,0.88,0.52,0.78,1.12327854991821
0.94,0.86,0.62,0.74,1.25794733672598
0.86,0.88,0.58,0.76,1.12647553934754
0.92,0.9,0.56,0.74,1.18387052739254
0.88,0.7,0.62,0.8,1.30449426281329
0.96,0.82,0.6,0.76,1.3019674335157
0.82,0.88,0.5,0.7,1.09189349918189
0.9,0.86,0.6,0.68,1.2425525984876
0.92,0.88,0.6,0.78,1.1885186163298
0.9,0.8,0.56,0.76,1.23868121248552
0.9,0.9,0.7,0.82,1.15278167504555
0.86,0.82,0.58,0.84,1.1324117380172
0.88,0.94,0.58,0.78,1.09141296190117
0.92,0.8,0.36,0.82,1.17324677896167
0.92,0.78,0.64,0.76,1.30447288891959
0.9,0.86,0.46,0.76,1.15830729179637
0.9,0.92,0.52,0.68,1.16756192259252
0.96,0.92,0.48,0.78,1.16987648792865
0.9,0.86,0.46,0.8,1.13628654754958
0.94,0.92,0.54,0.8,1.15203260489635
0.9,0.9,0.52,0.84,1.09888892242925
0.9,0.94,0.58,0.76,1.12322431532075
0.9,0.84,0.54,0.84,1.15122156503469
