PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.5,0.32,0.44,0.18,2.35950845636065
0.34,0.4,0.4,0.14,1.69390440559892
0.5,0.28,0.4,0.36,1.81983336465577
0.5,0.3,0.38,0.2,2.22252253854224
0.46,0.32,0.36,0.24,1.85694423184856
0.4,0.24,0.5,0.26,2.31296261425033
0.62,0.24,0.34,0.14,3.17657469679751
0.5,0.24,0.44,0.28,2.33047474056176
0.46,0.32,0.42,0.22,2.05966823144681
0.4,0.36,0.42,0.16,1.96342195627096
0.48,0.24,0.48,0.28,2.37965277874771
0.26,0.3,0.62,0.26,2.00069893076418
0.48,0.28,0.36,0.14,2.50075037938175
0.46,0.26,0.32,0.22,2.07030984315382
0.48,0.32,0.6,0.2,2.61498990119548
0.42,0.28,0.44,0.22,2.18412484884045
0.38,0.28,0.42,0.28,1.83042040318993
0.46,0.34,0.52,0.16,2.44457955388114
0.5,0.4,0.46,0.18,2.062019725298
0.52,0.34,0.42,0.18,2.26436395585906
0.4,0.26,0.44,0.24,2.14608371396589
0.44,0.28,0.46,0.38,1.76764261563916
0.38,0.32,0.36,0.32,1.48180197662349
0.36,0.28,0.42,0.22,1.98066588910435
0.42,0.36,0.42,0.2,1.88146727161436
0.38,0.28,0.56,0.3,2.08123170632766
0.42,0.32,0.48,0.38,1.65807342497612
0.42,0.3,0.34,0.26,1.73025761049037
0.36,0.32,0.5,0.22,2.011735851047
0.42,0.4,0.5,0.3,1.66578907087096
0.4,0.4,0.46,0.12,2.03588819958642
0.6,0.32,0.46,0.22,2.48153911071259
0.46,0.38,0.52,0.3,1.83020094142782
0.48,0.32,0.5,0.12,2.75899486007995
0.48,0.24,0.32,0.22,2.22250731417307
0.44,0.28,0.38,0.26,1.94086390698233
0.54,0.28,0.38,0.14,2.73914465134607
0.52,0.4,0.42,0.36,1.5791246747102
0.44,0.36,0.36,0.14,1.98472514342014
0.36,0.42,0.42,0.26,1.44387210858095
0.52,0.32,0.52,0.36,1.96866333887964
0.44,0.32,0.48,0.3,1.89667270783958
0.42,0.38,0.46,0.28,1.68902252711447
0.5,0.38,0.46,0.24,1.95104496752457
0.52,0.24,0.54,0.16,3.3450219606309
0.42,0.34,0.38,0.2,1.86214154342459
0.46,0.42,0.34,0.26,1.48179406862988
0.36,0.24,0.56,0.32,2.12706440554245
0.36,0.28,0.4,0.22,1.93000508039183
0.44,0.38,0.38,0.28,1.57436165063639
0.44,0.32,0.4,0.2,2.0347453463617
0.44,0.34,0.4,0.16,2.09596440608274
0.44,0.42,0.44,0.22,1.72125894434051
0.48,0.24,0.42,0.18,2.71707740190826
0.48,0.34,0.4,0.32,1.70512166303283
0.42,0.34,0.54,0.2,2.23352337364723
0.42,0.34,0.44,0.28,1.76446819641427
0.44,0.46,0.32,0.28,1.29282845146193
0.4,0.22,0.54,0.3,2.34288343536734
0.42,0.34,0.44,0.18,2.07093353415903
0.44,0.48,0.48,0.28,1.52074445293142
0.38,0.34,0.38,0.18,1.83024122829335
0.52,0.38,0.42,0.14,2.23886013664675
0.48,0.44,0.4,0.18,1.76326972893351
0.36,0.36,0.44,0.4,1.35394975938494
0.6,0.48,0.46,0.26,1.79580892035804
0.6,0.2,0.46,0.2,3.39708470598854
0.6,0.28,0.44,0.24,2.54912923733201
0.44,0.3,0.44,0.26,2.00289190618938
0.28,0.44,0.5,0.2,1.51748953699488
0.46,0.32,0.44,0.24,2.03756569212715
0.46,0.4,0.6,0.28,1.97052444071881
0.34,0.42,0.54,0.2,1.77015528822027
0.42,0.34,0.56,0.24,2.13649643782085
0.36,0.34,0.5,0.22,1.93567909967234
0.5,0.44,0.48,0.1,2.21984697751884
0.48,0.28,0.46,0.28,2.15115431975399
0.52,0.34,0.46,0.24,2.137663861777
0.48,0.34,0.46,0.26,1.98766318285117
0.42,0.4,0.44,0.16,1.90595067124571
0.4,0.32,0.4,0.28,1.70003352650989
0.32,0.28,0.48,0.18,2.19134758672874
0.42,0.38,0.62,0.24,2.11230860391423
0.46,0.38,0.5,0.24,1.95060986256981
0.54,0.28,0.44,0.12,3.04806706788258
0.56,0.38,0.48,0.34,1.84362649516529
0.44,0.34,0.48,0.28,1.88746845943298
0.46,0.38,0.48,0.22,1.96775591932787
0.36,0.32,0.38,0.28,1.57241726136309
0.46,0.38,0.46,0.36,1.5899177420572
0.46,0.34,0.64,0.28,2.25602992054523
0.5,0.32,0.3,0.26,1.75496566035871
0.54,0.28,0.3,0.26,1.98933283553232
0.56,0.32,0.44,0.24,2.26455431399561
0.36,0.48,0.38,0.18,1.38885716098737
0.36,0.36,0.4,0.3,1.46532587968773
0.38,0.34,0.44,0.22,1.84609040705697
0.42,0.3,0.36,0.24,1.83593058525185
0.44,0.28,0.5,0.18,2.57577231629257
0.44,0.32,0.48,0.24,2.08247869789275
0.5,0.3,0.52,0.18,2.67235047703408
0.52,0.34,0.5,0.22,2.2969266929516
0.6,0.4,0.34,0.18,2.02033036848793
0.48,0.44,0.36,0.12,1.8431307120479
0.32,0.3,0.54,0.32,1.78065231667275
0.36,0.28,0.5,0.3,1.90425193312239
0.46,0.32,0.32,0.16,2.03205880626797
0.4,0.44,0.32,0.14,1.53124606915885
0.46,0.4,0.36,0.34,1.41179265868205
0.3,0.46,0.5,0.2,1.50726223452144
0.46,0.2,0.38,0.3,2.18654642765497
0.5,0.24,0.32,0.2,2.37324184689604
0.36,0.4,0.5,0.4,1.37697549528408
0.52,0.34,0.38,0.2,2.09550099500693
0.38,0.36,0.42,0.28,1.58659074271728
0.42,0.36,0.5,0.18,2.12895905471761
