PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.48,0.4,0.54,0.28,1.88396290669042
0.46,0.32,0.32,0.18,1.99809095537078
0.58,0.32,0.36,0.2,2.33815983405208
0.42,0.34,0.38,0.28,1.65093660671189
0.56,0.4,0.4,0.18,2.10143401706299
0.64,0.46,0.5,0.2,2.17973798059686
0.48,0.26,0.34,0.24,2.13652380798123
0.58,0.34,0.44,0.16,2.58507150061678
0.46,0.42,0.4,0.28,1.56335305429318
0.46,0.26,0.38,0.32,1.89113106870732
0.44,0.36,0.46,0.18,2.07782146839603
0.54,0.36,0.36,0.26,1.88013645437235
0.5,0.28,0.4,0.26,2.15710066469769
0.66,0.28,0.5,0.32,2.52970311999178
0.58,0.38,0.36,0.18,2.1509065629698
0.4,0.42,0.3,0.22,1.39174902669595
0.54,0.38,0.4,0.14,2.27668116763545
0.58,0.2,0.38,0.26,2.76597835995402
0.4,0.26,0.44,0.22,2.2162511631731
0.44,0.34,0.36,0.3,1.61267520626125
0.48,0.2,0.44,0.26,2.60149815702905
0.5,0.36,0.46,0.34,1.76207214208151
0.52,0.28,0.32,0.26,2.04241531271459
0.6,0.3,0.38,0.22,2.44906922878957
0.46,0.36,0.24,0.2,1.62473891122035
0.4,0.3,0.4,0.16,2.1784008745517
0.6,0.36,0.46,0.2,2.41040947555073
0.42,0.26,0.36,0.28,1.87268820376324
0.52,0.4,0.46,0.14,2.25961426820615
0.56,0.38,0.38,0.28,1.84426519856904
0.46,0.32,0.48,0.14,2.53699920726874
0.44,0.36,0.36,0.14,2.0070854092278
0.46,0.36,0.48,0.1,2.5049408825101
0.5,0.36,0.44,0.28,1.87822364781421
0.42,0.38,0.38,0.16,1.8522412210869
0.42,0.44,0.28,0.36,1.13852796402546
0.44,0.34,0.38,0.16,2.06306955363513
0.56,0.34,0.4,0.2,2.27723155303043
0.42,0.36,0.32,0.28,1.49067621862968
0.62,0.28,0.28,0.28,2.14925892736263
0.6,0.38,0.48,0.2,2.36124076737588
0.5,0.28,0.3,0.12,2.55928446908973
0.48,0.34,0.46,0.22,2.12186016119875
0.56,0.26,0.3,0.32,1.98191268778212
0.54,0.26,0.42,0.24,2.48835426362449
0.6,0.34,0.34,0.18,2.33595560123888
0.52,0.38,0.36,0.24,1.82576909094552
0.62,0.32,0.38,0.26,2.25293986857058
0.5,0.24,0.4,0.18,2.75141588856574
0.6,0.3,0.26,0.3,1.92054394753073
0.56,0.28,0.36,0.34,1.96361887219677
0.44,0.34,0.38,0.28,1.69670764170494
0.64,0.34,0.28,0.22,2.16515100091035
0.64,0.34,0.38,0.28,2.15441799163543
0.5,0.26,0.5,0.18,2.8728445572161
0.5,0.3,0.42,0.28,2.04771143429201
0.58,0.5,0.32,0.2,1.64896409615985
0.56,0.28,0.34,0.16,2.64053443521742
0.34,0.34,0.4,0.28,1.50415482841643
0.54,0.36,0.42,0.26,1.98851758316986
0.42,0.32,0.36,0.32,1.57564646419062
0.48,0.3,0.34,0.2,2.11100876647047
0.58,0.28,0.34,0.18,2.59728367036514
0.42,0.38,0.36,0.16,1.81151238241007
0.48,0.38,0.4,0.36,1.53674098850726
0.52,0.22,0.4,0.32,2.24762925115867
0.56,0.24,0.36,0.16,2.97619005281221
0.56,0.32,0.36,0.3,1.94446767972489
0.6,0.32,0.38,0.14,2.72013537410818
0.46,0.28,0.42,0.36,1.78819201221005
0.52,0.3,0.44,0.16,2.63921290347327
0.5,0.28,0.4,0.32,1.95672288981754
0.52,0.28,0.44,0.14,2.88437450219245
0.4,0.4,0.34,0.2,1.55595985679911
0.48,0.34,0.34,0.3,1.66632699180008
0.46,0.34,0.42,0.24,1.92928482994012
0.54,0.26,0.44,0.4,1.9566306320831
0.6,0.26,0.4,0.24,2.61414477354613
0.58,0.24,0.34,0.2,2.74118682464918
0.5,0.36,0.34,0.22,1.86263302993441
0.56,0.48,0.38,0.24,1.66786000743393
0.5,0.3,0.54,0.26,2.35655087286193
0.5,0.34,0.44,0.2,2.20383380925373
0.5,0.38,0.38,0.26,1.76466498507986
0.48,0.22,0.44,0.22,2.69286848356301
0.54,0.32,0.28,0.3,1.75255588084948
