PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.32,0.38,0.34,0.32,0.988808723456587
0.24,0.36,0.26,0.34,0.752314232966119
0.22,0.42,0.32,0.34,0.743744468741195
0.32,0.38,0.24,0.2,0.996205118225163
0.2,0.46,0.3,0.3,0.683217768957873
0.22,0.34,0.28,0.24,0.897999679203597
0.32,0.3,0.34,0.24,1.27934288027245
0.42,0.36,0.48,0.2,1.66030151020799
0.38,0.36,0.36,0.3,1.17558077827491
0.3,0.38,0.48,0.22,1.34429555534585
0.16,0.34,0.18,0.14,0.724738900588817
0.32,0.3,0.32,0.32,1.09235873866346
0.36,0.34,0.26,0.2,1.18919821764794
0.3,0.32,0.32,0.14,1.38171728971963
0.4,0.34,0.42,0.18,1.62661901741997
0.3,0.34,0.38,0.26,1.18403904709831
0.34,0.38,0.3,0.24,1.07153980031144
0.34,0.44,0.4,0.1,1.38042870807226
0.36,0.4,0.32,0.16,1.24172363024503
0.4,0.34,0.4,0.22,1.48395471956151
0.38,0.34,0.28,0.2,1.26588684162576
0.36,0.38,0.3,0.22,1.1384825894121
0.26,0.32,0.32,0.26,1.04712854705833
0.34,0.4,0.34,0.28,1.04170563840113
0.32,0.4,0.28,0.24,0.971435897435897
0.26,0.34,0.28,0.16,1.1096987848404
0.3,0.36,0.28,0.26,0.975698313196981
0.4,0.28,0.26,0.22,1.38168392002796
0.38,0.28,0.34,0.28,1.35745230675686
0.44,0.4,0.36,0.18,1.41575461123
0.36,0.38,0.32,0.26,1.10607813473347
0.28,0.22,0.22,0.32,0.991677468351539
0.28,0.36,0.2,0.18,0.915642537862564
0.36,0.34,0.3,0.12,1.46199988519603
0.34,0.32,0.44,0.24,1.4540930867062
0.42,0.2,0.32,0.2,1.95364824808087
0.42,0.32,0.34,0.14,1.69435529423847
0.32,0.32,0.34,0.2,1.3167089960467
0.36,0.4,0.38,0.22,1.23273918050091
0.3,0.32,0.36,0.22,1.27205016878387
0.4,0.28,0.28,0.34,1.16691036267894
0.28,0.4,0.24,0.18,0.920182411087333
0.32,0.42,0.32,0.26,0.976135150687218
0.32,0.26,0.36,0.14,1.75440878114758
0.3,0.26,0.36,0.24,1.38888282684998
0.3,0.44,0.26,0.2,0.898334364924663
0.34,0.26,0.46,0.28,1.56766278419837
0.22,0.3,0.24,0.18,0.992724164724165
0.38,0.32,0.26,0.16,1.37354205792231
0.24,0.34,0.42,0.3,1.08268442477625
0.36,0.4,0.32,0.3,1.0146558391338
0.48,0.3,0.28,0.22,1.52617100586587
0.32,0.3,0.22,0.3,0.95055357097616
0.36,0.32,0.2,0.16,1.20217208658693
0.3,0.44,0.38,0.22,1.06048774789508
0.36,0.26,0.2,0.42,0.885820803801876
0.36,0.38,0.22,0.3,0.893028542561253
0.38,0.26,0.36,0.22,1.61734568639422
0.34,0.4,0.32,0.26,1.03902212349261
0.4,0.4,0.3,0.26,1.10233248707952
0.26,0.38,0.3,0.42,0.741610495035153
0.28,0.4,0.46,0.26,1.16409239278266
0.34,0.28,0.36,0.32,1.2377315922957
0.42,0.38,0.34,0.2,1.35185365379002
0.3,0.34,0.32,0.3,1.01773683389359
0.26,0.26,0.34,0.14,1.54769212476126
0.44,0.3,0.3,0.32,1.26369356305454
0.32,0.42,0.28,0.16,1.05635287974571
0.32,0.48,0.4,0.18,1.11291902675359
0.4,0.38,0.32,0.2,1.28072394667705
0.32,0.4,0.32,0.26,1.00745307824825
0.28,0.3,0.32,0.28,1.08899228858973
0.34,0.26,0.34,0.3,1.28881938417367
0.3,0.32,0.32,0.22,1.19514801901039
0.42,0.24,0.24,0.16,1.71707570902339
0.26,0.44,0.38,0.16,1.08699482220286
0.26,0.22,0.4,0.18,1.72769618381649
0.28,0.18,0.26,0.28,1.26010832386955
