PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.48,0.32,0.46,0.4,1,0.92,1.64651570195718
0.46,0.3,0.58,0.38,1,1,2.08385683248289
0.5,0.28,0.54,0.4,0.96,0.92,2.04160569700517
0.5,0.4,0.64,0.28,1,0.96,2.31075220848744
0.42,0.32,0.46,0.26,0.96,0.92,2.023467963297
0.54,0.32,0.54,0.4,1,0.96,1.9846107379307
0.34,0.3,0.68,0.26,0.96,1,2.7131694359327
0.42,0.26,0.56,0.24,1,0.84,2.74190765995884
0.46,0.38,0.54,0.34,0.96,0.92,1.82243106959691
0.48,0.34,0.56,0.3,1,1,2.24011572114827
0.44,0.46,0.6,0.38,1,1,1.61461926964282
0.36,0.32,0.5,0.28,0.92,0.92,1.93259803921569
0.62,0.28,0.44,0.28,1,0.92,2.57880309894294
0.6,0.36,0.62,0.34,0.92,0.92,2.40315089362018
0.48,0.36,0.66,0.26,1,0.92,2.57779839404408
0.34,0.38,0.5,0.54,0.92,0.96,1.12807507476688
0.4,0.24,0.62,0.32,1,0.96,2.61383352404268
0.36,0.3,0.52,0.42,1,0.96,1.56734540024501
0.5,0.3,0.54,0.26,0.96,0.96,2.64534402182048
0.34,0.4,0.48,0.28,1,1,1.54734886207583
0.34,0.36,0.56,0.38,1,1,1.5874220866969
0.44,0.34,0.5,0.34,0.96,0.96,1.82403548131914
0.52,0.42,0.48,0.32,0.96,0.92,1.73646077351136
0.32,0.36,0.48,0.12,1,0.92,2.31252520039353
0.34,0.36,0.62,0.38,0.96,0.96,1.73555366050255
0.42,0.4,0.64,0.42,1,0.96,1.698959410188
0.46,0.26,0.46,0.28,1,0.88,2.27914566720552
0.44,0.24,0.52,0.38,0.96,0.96,2.11004660571102
0.54,0.32,0.62,0.38,0.96,0.92,2.25853061608698
0.52,0.22,0.7,0.38,1,0.92,2.91309401873707
0.48,0.36,0.52,0.28,0.96,0.96,2.12097970608817
0.46,0.44,0.5,0.42,1,0.96,1.38894835038221
0.42,0.28,0.64,0.3,0.96,0.92,2.60711854517164
0.64,0.4,0.52,0.32,1,1,2.15950599934615
0.44,0.36,0.62,0.32,1,0.96,2.12571973980433
0.46,0.3,0.64,0.24,0.96,0.88,2.93716845415583
0.46,0.3,0.46,0.28,0.96,1,2.18406895708522
0.48,0.4,0.54,0.34,1,1,1.81750390891232
0.42,0.5,0.54,0.38,0.96,0.96,1.3806273276253
0.42,0.28,0.68,0.34,1,0.92,2.49138956836916
0.52,0.2,0.5,0.26,0.96,0.96,3.35340308441912
0.4,0.38,0.56,0.26,1,1,2.04884718270986
0.52,0.32,0.44,0.5,1,0.96,1.44668558163529
0.42,0.4,0.58,0.38,1,0.92,1.65399546826154
0.38,0.36,0.36,0.32,1,0.88,1.2710023174971
0.5,0.34,0.58,0.32,1,0.96,2.23184850916258
0.42,0.28,0.6,0.44,0.96,0.88,1.87216414195292
0.28,0.38,0.66,0.3,0.96,0.96,1.90247875152053
0.46,0.24,0.52,0.3,1,0.84,2.45651511039181
0.52,0.24,0.54,0.5,0.96,0.96,1.89756290171468
0.54,0.4,0.64,0.22,1,0.92,2.66422057997321
0.38,0.28,0.5,0.4,1,0.96,1.67261225463751
0.52,0.28,0.46,0.3,1,1,2.32229626030804
0.48,0.16,0.54,0.44,1,1,2.37169639450004
0.48,0.28,0.6,0.4,0.96,0.96,2.17975266630701
0.46,0.4,0.56,0.24,0.96,0.88,2.1416254134449
0.46,0.18,0.56,0.36,0.96,1,2.76885199476088
0.44,0.44,0.54,0.34,0.96,0.92,1.61762373699521
0.5,0.32,0.62,0.36,1,0.96,2.2571598271578
0.46,0.32,0.6,0.22,0.96,1,2.91513538196866
0.46,0.44,0.6,0.34,1,1,1.80352125286566
0.4,0.3,0.6,0.3,1,0.84,2.24444776898729
0.44,0.34,0.58,0.36,1,0.96,1.94702132556766
0.38,0.4,0.58,0.38,0.96,1,1.62551593170579
0.52,0.32,0.5,0.22,1,0.96,2.66373920965642
0.32,0.5,0.56,0.3,1,0.92,1.38307195231702
0.4,0.3,0.6,0.38,0.96,0.96,2.00450781085869
0.4,0.3,0.56,0.44,0.96,0.96,1.70906423184397
0.5,0.32,0.66,0.32,0.96,1,2.6023602878317
0.38,0.26,0.62,0.24,0.96,0.88,2.91804122549278
0.46,0.32,0.62,0.34,1,1,2.27664902086197
0.42,0.36,0.56,0.24,1,0.88,2.19840256918639
0.48,0.32,0.54,0.3,0.96,1,2.29540354281367
0.46,0.32,0.5,0.4,1,0.88,1.68892592311631
0.4,0.4,0.6,0.44,1,0.96,1.53399681624437
0.4,0.3,0.58,0.3,1,0.96,2.26319613547718
0.4,0.26,0.62,0.38,1,0.96,2.19961650967823
0.54,0.34,0.6,0.2,0.96,0.88,3.02619406634608
0.5,0.38,0.42,0.2,1,0.96,2.10785852245292
0.34,0.4,0.64,0.36,0.96,0.96,1.72674536942805
0.5,0.44,0.58,0.42,1,0.96,1.61601327258513
0.38,0.34,0.58,0.36,0.96,1,1.85807460793183
0.44,0.3,0.5,0.38,0.96,0.96,1.82404494323738
0.4,0.26,0.46,0.28,1,0.96,2.16568695895001
0.56,0.42,0.64,0.3,0.96,1,2.31608840657853
0.52,0.38,0.5,0.36,0.96,0.92,1.78432044296091
0.38,0.34,0.64,0.44,1,1,1.74557517232841
0.44,0.3,0.62,0.3,1,1,2.52214614331215
0.38,0.2,0.56,0.32,0.96,0.92,2.5862581882668
0.34,0.36,0.44,0.38,1,1,1.29491379127371
0.28,0.48,0.6,0.32,0.92,1,1.45599300312544
0.44,0.34,0.48,0.2,1,0.96,2.35573365353737
0.36,0.3,0.38,0.34,1,0.96,1.41066544995479
0.36,0.44,0.5,0.28,0.96,0.88,1.50698135303126
0.4,0.26,0.46,0.26,1,0.96,2.27823902881462
0.48,0.36,0.56,0.22,0.96,0.96,2.53839531625745
0.48,0.22,0.56,0.36,1,0.88,2.45185217315867
0.36,0.44,0.54,0.48,1,0.96,1.2051437172756
0.46,0.4,0.5,0.26,1,0.88,1.8779288148728
0.46,0.32,0.44,0.32,1,1,1.84120284661243
0.4,0.28,0.48,0.42,0.92,0.92,1.62630824070886
0.48,0.4,0.54,0.42,1,0.88,1.56450758321644
0.42,0.3,0.62,0.32,1,0.92,2.31270312319926
0.52,0.34,0.56,0.22,0.96,0.96,2.77027112431271
0.38,0.42,0.64,0.38,0.96,1,1.70913693940505
0.38,0.38,0.46,0.36,0.96,0.88,1.40198583447251
0.52,0.44,0.48,0.28,1,0.92,1.77681092827125
0.44,0.34,0.5,0.26,1,0.92,2.08919018769768
0.42,0.36,0.56,0.34,1,1,1.87170571333989
0.48,0.34,0.5,0.36,1,0.92,1.80665058187637
0.5,0.34,0.66,0.38,0.96,1,2.24291552302531
0.36,0.26,0.56,0.4,0.96,0.96,1.87862616384579
0.38,0.3,0.6,0.26,0.92,1,2.57431172867598
0.42,0.18,0.54,0.38,0.96,0.96,2.4206546939916
0.38,0.3,0.42,0.3,1,1,1.73005800803188
0.38,0.28,0.48,0.46,0.96,0.96,1.47641298938579
0.4,0.24,0.64,0.3,0.96,0.96,2.84205124982983
0.54,0.42,0.56,0.44,0.96,0.96,1.65661408050907
0.46,0.22,0.46,0.38,0.96,0.96,2.06365656645497
0.5,0.36,0.54,0.26,1,0.96,2.29547037718196
0.44,0.4,0.58,0.28,1,1,2.03956265134758
0.44,0.32,0.52,0.32,1,0.92,1.98271480536162
0.52,0.3,0.66,0.36,1,0.96,2.49997845988153
0.5,0.38,0.62,0.4,1,0.92,1.89059716537623
0.54,0.32,0.56,0.42,1,0.96,1.96728370399964
0.42,0.2,0.58,0.4,1,0.92,2.28686899634149
0.42,0.32,0.48,0.32,0.96,0.96,1.86341980920817
0.46,0.34,0.48,0.36,1,0.96,1.73069090436018
0.48,0.38,0.4,0.42,0.96,1,1.35842002705316
0.52,0.24,0.46,0.28,1,1,2.68976671387046
0.34,0.34,0.56,0.38,1,0.96,1.62642288111226
0.44,0.34,0.54,0.46,1,1,1.5796710304896
0.42,0.46,0.56,0.32,1,0.96,1.62313127018842
0.42,0.36,0.6,0.44,0.96,0.96,1.67859435377938
0.48,0.34,0.66,0.22,1,0.88,2.89917014733854
0.5,0.38,0.62,0.3,1,0.92,2.23404604883158
0.5,0.36,0.56,0.34,1,0.96,2.02207355851382
0.38,0.38,0.6,0.26,0.92,0.96,2.13762032856451
0.42,0.36,0.62,0.26,1,0.96,2.33955120563572
0.36,0.28,0.48,0.24,1,1,2.26321634332307
0.38,0.34,0.5,0.36,0.92,0.92,1.63566215995284
0.4,0.3,0.52,0.32,1,0.96,1.98908170938577
0.28,0.24,0.48,0.34,1,0.96,1.71466874215735
0.32,0.38,0.64,0.3,1,1,1.93649412560179
0.48,0.44,0.6,0.38,1,1,1.7324511853863
0.42,0.4,0.44,0.3,1,0.96,1.54272712034445
0.48,0.32,0.56,0.36,0.96,0.92,2.05130153514402
0.48,0.24,0.62,0.34,1,0.96,2.7109487427927
0.48,0.3,0.5,0.4,1,0.88,1.7889952364366
0.42,0.32,0.54,0.28,1,0.96,2.18885092204705
0.54,0.38,0.52,0.34,0.92,0.96,1.97192549225227
0.46,0.4,0.7,0.32,0.96,0.96,2.23956903717163
0.56,0.38,0.54,0.38,1,1,1.91299525540699
0.4,0.36,0.52,0.22,1,1,2.19572400701404
0.56,0.32,0.58,0.22,0.96,0.92,3.0547149609769
0.42,0.3,0.48,0.32,1,0.92,1.89578483346779
0.46,0.38,0.58,0.34,0.96,0.96,1.93988107175563
0.4,0.34,0.48,0.34,0.92,1,1.72059575070302
0.42,0.32,0.48,0.34,0.96,1,1.8118558033831
0.48,0.36,0.56,0.36,1,1,1.93070587201983
0.56,0.32,0.46,0.2,1,0.92,2.73438382142185
0.42,0.3,0.66,0.42,1,1,2.05926469906532
0.54,0.34,0.4,0.38,0.96,0.96,1.6536010882881
0.5,0.36,0.56,0.26,0.96,1,2.40615904526836
0.5,0.36,0.44,0.26,1,1,2.01765498612549
0.56,0.42,0.56,0.3,0.92,1,2.1331710090051
0.54,0.34,0.56,0.38,1,0.96,2.03455508008728
0.46,0.4,0.56,0.3,0.96,0.96,1.95684632146726
0.5,0.3,0.52,0.32,1,0.88,2.18448098078424
0.44,0.4,0.48,0.32,1,0.96,1.63068061005548
0.38,0.28,0.64,0.48,1,0.84,1.73870237513267
0.48,0.42,0.58,0.36,1,0.96,1.77948562863229
0.28,0.28,0.66,0.3,1,0.96,2.30568606708663
0.38,0.28,0.56,0.34,1,0.96,2.06035972753743
0.52,0.18,0.38,0.42,0.96,1,1.99046004142189
0.64,0.44,0.58,0.52,1,0.96,1.62266019304371
0.4,0.26,0.68,0.32,0.96,0.92,2.68383672342615
0.6,0.32,0.54,0.4,0.96,0.96,2.1256898468081
0.42,0.32,0.4,0.24,1,0.96,1.9136131401429
0.44,0.3,0.56,0.26,1,0.96,2.51989289337569
0.38,0.58,0.52,0.3,1,0.92,1.25319582814739
0.42,0.22,0.56,0.34,0.96,1,2.52285054526454
0.5,0.4,0.38,0.28,0.92,0.96,1.65376156116589
0.36,0.32,0.64,0.36,1,0.92,1.98360117061149
0.56,0.34,0.5,0.36,0.96,0.96,2.01299948962743
0.42,0.36,0.54,0.36,1,0.96,1.73972241955048
0.42,0.26,0.56,0.36,1,0.92,2.13403615325662
0.48,0.46,0.64,0.42,1,0.92,1.64578394470105
