prop_exp,prev_ne,risk,SE_ratio,power,sample_size,SE_AUB,SE_A_e,SE_B_given_A_e,SE_A_int_B_e,SE_B_e,SE_A_given_B_e,SE_B_given_not_A_e,SE_A_ne,SE_B_given_A_ne,SE_A_int_B_ne,SE_B_ne,SE_A_given_B_ne,SE_B_given_not_A_ne,SP_A_e,SP_B_e,SP_A_ne,SP_B_ne
0.05,0.1,1.2,0.6,1,200_200_100,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,200_200_100,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,300_300_150,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,300_300_150,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.966,100_100_50,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.885,100_100_50,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,1,200_200_100,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.995,200_200_100,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0600000000000001,100_100_50,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0580000000000001,100_100_50,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.045,200_200_100,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0540000000000001,200_200_100,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0470000000000001,300_300_150,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.036,300_300_150,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.976,100_100_50,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.854,100_100_50,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,1,200_200_100,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.991,200_200_100,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,1,300_300_150,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,1,300_300_150,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,100_100_50,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,0.998,100_100_50,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,200_200_100,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,200_200_100,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.628,100_100_50,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.51,100_100_50,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.926,200_200_100,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.833,200_200_100,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.999,300_300_150,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.6,0.948,300_300_150,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.191,100_100_50,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.171,100_100_50,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.368,200_200_100,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.297,200_200_100,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.807,300_300_150,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.371,300_300_150,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.0560000000000001,100_100_50,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.038,100_100_50,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.039,200_200_100,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.038,200_200_100,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.088,300_300_150,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.05,300_300_150,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.241,100_100_50,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.139,100_100_50,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.411,200_200_100,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.256,200_200_100,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.237,300_300_150,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.38,300_300_150,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.725,100_100_50,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.432,100_100_50,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.967,200_200_100,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.72,200_200_100,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.957,300_300_150,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.4,0.873,300_300_150,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,100_100_50,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,100_100_50,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,200_200_100,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,200_200_100,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,300_300_150,0.7,0.3,0.333333333333333,0.1,0.5,0.2,0.571428571428572,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,300_300_150,0.7,0.3,1,0.3,0.7,0.428571428571429,0.571428571428571,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,0.96,100_100_50,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,0.886,100_100_50,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,1,200_200_100,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,0.993,200_200_100,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.25,0.1,0.4,0.25,0.5,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.75,0.3,0.6,0.5,0.5,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0470000000000001,100_100_50,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.049,100_100_50,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.044,200_200_100,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0510000000000001,200_200_100,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0540000000000001,300_300_150,0.7,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.048,300_300_150,0.7,0.5,0.6,0.3,0.5,0.6,0.4,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.972,100_100_50,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.85,100_100_50,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.999,200_200_100,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.989,200_200_100,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,1,300_300_150,0.7,0.6,0.166666666666667,0.1,0.2,0.5,0.25,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.999,300_300_150,0.7,0.6,0.5,0.3,0.4,0.75,0.25,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,100_100_50,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,100_100_50,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,200_200_100,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,200_200_100,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.142857142857143,0.1,0.1,1,0,0.5,0.2,0.1,0.3,0.333333333333333,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.428571428571429,0.3,0.3,1,0,0.5,0.6,0.3,0.5,0.6,0.4,0.99,0.99,0.99,0.99
