PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.94,0.78,0.9,0.78,2.12970803204056
0.88,0.92,0.82,0.74,1.81444465510444
0.92,0.92,0.92,0.8,1.89495104900836
1,0.82,0.92,0.76,2.18704480371056
0.94,0.72,0.88,0.72,2.28791405829975
0.92,0.86,0.94,0.9,1.90303345142738
0.92,0.92,0.9,0.84,1.84541631091294
0.92,0.74,0.86,0.72,2.20116073723801
0.92,0.84,0.82,0.66,2.0607486355248
0.92,0.78,0.9,0.86,2.01912580423463
0.94,0.82,0.8,0.76,1.99936049220933
0.9,0.86,0.82,0.76,1.90373428638401
0.92,0.88,0.84,0.66,2.01558257462999
0.94,0.84,0.98,0.78,2.10336039545106
0.88,0.84,0.88,0.74,1.97575694921722
0.96,0.92,0.84,0.66,2.0101188790068
0.98,0.82,0.9,0.76,2.14190979348132
0.96,0.82,0.92,0.86,2.03028350810697
0.86,0.88,0.84,0.72,1.87565131777302
0.98,0.8,0.82,0.8,2.06224545814342
0.96,0.9,0.86,0.74,1.97926361186083
0.96,0.9,0.98,0.74,2.07878948289079
0.96,0.88,0.84,0.72,2.010756360552
0.92,0.92,0.88,0.78,1.88027340622827
0.9,0.82,0.9,0.64,2.16048757272909
0.96,0.8,0.82,0.8,2.03467003715194
0.94,0.84,0.78,0.76,1.95237995944676
0.96,0.84,0.9,0.78,2.0623924163499
0.9,0.88,0.88,0.8,1.89007777532936
0.98,0.9,0.9,0.72,2.05837396284184
0.96,0.82,0.94,0.88,2.0276017454659
0.92,0.84,0.82,0.86,1.86758498245335
0.9,0.86,0.86,0.76,1.93756297820242
0.94,0.82,0.9,0.68,2.17327813393704
0.98,0.92,0.88,0.66,2.07110854314281
0.92,0.9,0.88,0.74,1.94310147080418
0.98,0.84,0.92,0.82,2.06617799144788
0.96,0.82,0.9,0.86,2.01368558706257
0.98,0.88,0.84,0.86,1.90776573379479
0.88,0.88,0.88,0.8,1.86406957996024
0.94,0.8,0.94,0.78,2.13233602583148
0.94,0.78,0.86,0.76,2.11569225681095
0.9,0.88,0.94,0.76,1.9761849540744
0.98,0.78,0.86,0.78,2.15069827249535
0.9,0.94,0.84,0.76,1.81403656397107
0.9,0.82,0.8,0.72,1.9835478293993
0.94,0.88,0.86,0.66,2.06092178428985
0.9,0.84,0.98,0.84,1.99112876603397
0.94,0.82,0.96,0.64,2.27504601271469
0.96,0.88,0.96,0.78,2.0527661188277
0.94,0.8,0.84,0.8,2.02443729493023
0.9,0.78,0.92,0.74,2.1344302099551
0.96,0.84,0.92,0.86,2.00142734025081
0.88,0.86,0.94,0.7,2.03755710496541
0.88,0.76,0.88,0.74,2.10240457841617
0.92,0.9,0.96,0.78,1.97197379107577
0.94,0.84,0.88,0.82,1.97980240630503
0.94,0.84,0.92,0.72,2.11412822441496
0.9,0.8,0.86,0.78,2.00656489848972
0.88,0.96,0.92,0.74,1.84382469373374
0.92,0.84,0.9,0.66,2.13296597334779
0.96,0.72,0.9,0.72,2.33782305803448
0.94,0.86,0.9,0.8,1.98667899154634
0.9,0.8,0.88,0.64,2.17700488478726
0.94,0.8,0.82,0.76,2.04778521986281
0.92,0.86,0.88,0.76,1.98137168198066
0.94,0.9,0.92,0.64,2.10255152880514
0.9,0.82,0.9,0.78,2.01099915501035
0.98,0.92,0.88,0.74,1.99350204189726
0.98,0.82,0.92,0.74,2.18111079256016
0.9,0.86,0.92,0.82,1.93213937301202
0.96,0.8,1,0.76,2.23516815030754
0.88,0.9,0.86,0.9,1.74138107620049
0.96,0.94,0.9,0.8,1.90332882629661
0.88,0.8,0.84,0.8,1.94171103195577
0.96,0.8,0.82,0.74,2.09717813886652
0.98,0.8,0.92,0.72,2.23789523786732
0.9,0.82,0.9,0.82,1.97201413586008
0.9,0.9,0.88,0.72,1.93511545314423
0.98,0.84,0.86,0.78,2.05542321710701
0.88,0.86,0.92,0.72,2.0001745940292
0.98,0.86,0.9,0.62,2.23024486354263
0.9,0.76,0.94,0.76,2.16421036504855
0.92,0.8,0.98,0.84,2.07698971250598
0.86,0.86,0.88,0.78,1.882447898891
0.92,0.92,0.9,0.74,1.93185329637755
0.94,0.86,0.94,0.64,2.18610792447118
0.94,0.84,0.92,0.76,2.07254593832597
0.86,0.78,0.92,0.82,1.9937330947713
0.9,0.86,0.82,0.8,1.86754174533855
0.94,1,0.9,0.68,1.9032057436704
0.98,0.86,0.88,0.7,2.12379269627132
0.94,0.88,0.92,0.8,1.9748082107821
0.92,0.84,0.9,0.84,1.95132372404577
