PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.38,0.4,0.44,0.24,1.62432597021536
0.4,0.32,0.54,0.18,2.39776005430171
0.38,0.28,0.54,0.2,2.47191996018807
0.24,0.38,0.46,0.24,1.47166235855511
0.42,0.3,0.4,0.3,1.74663718278502
0.46,0.28,0.58,0.24,2.58042561415861
0.42,0.32,0.66,0.2,2.67971777935477
0.52,0.2,0.46,0.18,3.26953394842678
0.44,0.38,0.54,0.3,1.85105022614791
0.26,0.26,0.48,0.26,1.88327021144387
0.38,0.42,0.6,0.26,1.85928188222284
0.52,0.36,0.5,0.18,2.35582422025288
0.3,0.38,0.56,0.24,1.80574281289628
0.42,0.24,0.58,0.28,2.52243809098147
0.32,0.28,0.58,0.26,2.19748921616342
0.4,0.4,0.5,0.26,1.74083445491252
0.22,0.4,0.6,0.22,1.74290923594097
0.36,0.52,0.62,0.28,1.57970586029026
0.34,0.38,0.66,0.18,2.30647697421074
0.46,0.36,0.46,0.26,1.87857171620712
0.36,0.28,0.44,0.36,1.63493988940334
0.28,0.44,0.62,0.2,1.82509914485845
0.34,0.32,0.58,0.2,2.29219662645341
0.28,0.32,0.66,0.22,2.29766865340999
0.46,0.36,0.44,0.2,2.01092944450404
0.26,0.38,0.54,0.28,1.59479315668932
0.4,0.32,0.4,0.18,2.0077493070875
0.22,0.4,0.44,0.16,1.51644083671558
0.32,0.3,0.52,0.22,2.09980612507506
0.48,0.26,0.48,0.24,2.45297973199149
0.54,0.3,0.42,0.22,2.30636355837694
0.38,0.3,0.52,0.14,2.59455013674565
0.34,0.3,0.36,0.24,1.65246879817016
0.38,0.22,0.46,0.16,2.82855385886429
0.38,0.42,0.54,0.14,2.0672279869184
0.48,0.32,0.52,0.26,2.20188744503187
0.4,0.3,0.52,0.26,2.12398005803049
0.44,0.3,0.54,0.18,2.59651220727454
0.32,0.2,0.64,0.16,3.51298294465715
0.34,0.34,0.42,0.22,1.73116413914732
0.3,0.3,0.5,0.12,2.42913934852742
0.32,0.32,0.4,0.22,1.7055751885648
0.36,0.34,0.62,0.26,2.13260738124101
0.32,0.4,0.58,0.12,2.19870589020079
0.32,0.32,0.44,0.28,1.64308635471047
0.38,0.34,0.6,0.3,2.00122956687244
0.46,0.24,0.56,0.24,2.75248582216406
0.36,0.38,0.68,0.18,2.39559853242567
0.34,0.26,0.54,0.24,2.3047867917805
0.52,0.42,0.46,0.28,1.75536695464857
0.46,0.36,0.56,0.24,2.16911760347577
0.42,0.26,0.5,0.22,2.46408084099751
0.34,0.32,0.66,0.2,2.50727386866095
0.32,0.38,0.38,0.22,1.47925249409468
0.44,0.32,0.54,0.18,2.48710334294926
0.46,0.44,0.6,0.24,1.9824252527928
0.3,0.38,0.44,0.2,1.63065854570776
0.32,0.42,0.66,0.14,2.24317735007563
0.42,0.26,0.56,0.2,2.74584898988525
0.36,0.26,0.6,0.24,2.52044617693745
0.36,0.28,0.56,0.2,2.48352187056665
0.36,0.38,0.46,0.22,1.73968227755153
0.28,0.4,0.4,0.26,1.32464064602961
0.42,0.4,0.44,0.2,1.79610305769118
0.36,0.32,0.62,0.28,2.14332582978112
0.32,0.36,0.56,0.26,1.85080911920198
0.44,0.3,0.4,0.18,2.18934470095407
0.36,0.3,0.42,0.2,1.98590963244839
0.34,0.32,0.5,0.2,2.07711938424586
