PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.92,0.8,0.74,1.17087956567927
0.9,0.86,0.7,0.76,1.19053511354832
0.88,0.8,0.76,0.82,1.21305805433777
0.84,0.84,0.72,0.76,1.15529337278712
0.82,0.86,0.64,0.66,1.14089036800477
0.94,0.8,0.64,0.78,1.24929979574152
0.9,0.78,0.72,0.78,1.26054970729221
0.98,0.86,0.68,0.74,1.27522865702719
0.86,0.82,0.86,0.72,1.27777150548455
0.9,0.86,0.76,0.74,1.22686090215519
0.82,0.76,0.78,0.7,1.27317881598673
0.96,0.86,0.78,0.8,1.2590799031477
0.92,0.86,0.76,0.82,1.20020388377415
0.94,0.88,0.78,0.68,1.29451489390477
0.88,0.78,0.74,0.78,1.24795687245417
0.94,0.78,0.64,0.8,1.2558060404792
0.84,0.78,0.78,0.78,1.2227712027781
0.9,0.84,0.72,0.82,1.1816918031821
0.92,0.92,0.74,0.82,1.14331661929766
0.92,0.9,0.76,0.78,1.18864679397246
0.82,0.82,0.72,0.84,1.10781348543655
0.9,0.8,0.8,0.78,1.27511321903111
0.9,0.72,0.82,0.84,1.32428239770633
0.94,0.82,0.74,0.82,1.2474619380228
0.94,0.9,0.86,0.72,1.28310530570681
0.86,0.9,0.64,0.82,1.06367884505719
0.84,0.86,0.66,0.78,1.10319159661223
0.8,0.88,0.8,0.84,1.07329146735411
0.86,0.7,0.8,0.86,1.27942071962625
0.92,0.9,0.78,0.8,1.18543160956642
0.92,0.84,0.7,0.7,1.26606155663157
0.86,0.8,0.76,0.72,1.25432830502751
0.92,0.9,0.68,0.78,1.1572885968531
0.86,0.94,0.64,0.74,1.07318352720062
0.82,0.86,0.68,0.68,1.14633818548409
0.9,0.88,0.6,0.8,1.11191989104952
0.92,0.96,0.72,0.8,1.11525770564724
0.92,0.9,0.76,0.84,1.15629765825564
0.94,0.84,0.74,0.78,1.25333833904297
0.88,0.88,0.84,0.86,1.15453581864924
0.86,0.88,0.72,0.78,1.13086629544408
0.88,0.92,0.8,0.82,1.1285901673202
0.9,0.9,0.68,0.72,1.1706759893397
0.9,0.9,0.74,0.74,1.18351700450378
0.92,0.92,0.76,0.86,1.13049191687623
0.8,0.78,0.7,0.78,1.1461875968368
0.86,0.8,0.68,0.72,1.21953700232137
0.96,0.86,0.64,0.66,1.28890620558031
0.9,0.8,0.8,0.7,1.32843650921597
0.92,0.84,0.72,0.8,1.21311562774402
0.88,0.9,0.78,0.74,1.17976207157513
0.92,0.82,0.82,0.7,1.33772790736349
0.92,0.82,0.8,0.74,1.3022717002036
0.84,0.86,0.86,0.68,1.2435392364218
0.94,0.9,0.58,0.68,1.19308539370966
0.82,0.88,0.76,0.76,1.11806284168093
0.96,0.8,0.74,0.78,1.3123168894941
0.98,0.88,0.68,0.82,1.20992280355168
0.84,0.88,0.74,0.64,1.19853738481385
0.82,0.86,0.7,0.82,1.07869520434508
0.84,0.86,0.8,0.74,1.182359499738
0.84,0.82,0.62,0.74,1.14222220062555
0.86,0.92,0.72,0.84,1.06981857278793
0.86,0.82,0.78,0.68,1.26937900011057
0.88,0.86,0.7,0.72,1.19354510001857
0.94,0.86,0.64,0.78,1.19476166384414
0.9,0.88,0.68,0.74,1.17650345734169
0.9,0.9,0.64,0.74,1.14357428707409
0.9,0.92,0.74,0.72,1.17773885232286
0.94,0.94,0.74,0.72,1.19980676623656
0.92,0.92,0.7,0.8,1.13841454169074
0.9,0.8,0.66,0.88,1.15796084960916
0.8,0.86,0.76,0.82,1.08289024912238
0.88,0.84,0.72,0.86,1.14007507689269
0.82,0.84,0.72,0.76,1.13487268823482
0.86,0.88,0.84,0.92,1.10538544235323
0.9,0.86,0.76,0.66,1.27683468328284
0.92,0.86,0.7,0.72,1.23458168064213
0.92,0.74,0.8,0.76,1.37236752221661
0.9,0.84,0.66,0.78,1.18014735557746
0.9,0.82,0.66,0.78,1.19783522606569
0.88,0.94,0.82,0.84,1.11093960993599
0.88,0.86,0.8,0.66,1.27281084251701
0.88,0.82,0.78,0.8,1.21515628031377
0.92,0.84,0.8,0.72,1.29552692488413
0.88,0.94,0.64,0.82,1.05344215262343
0.94,0.94,0.62,0.8,1.11134113070897
0.9,0.9,0.78,0.72,1.21100191304653
0.88,0.88,0.84,0.76,1.20966247599413
0.86,0.86,0.58,0.76,1.10141852515595
0.9,0.76,0.62,0.78,1.23682833292436
0.94,0.9,0.74,0.86,1.15701240072446
0.88,0.92,0.74,0.74,1.14725434787188
0.82,0.86,0.78,0.8,1.12091299386168
0.86,0.84,0.72,0.8,1.15303528017852
0.88,0.9,0.74,0.84,1.11099745259201
0.96,0.84,0.82,0.74,1.33225614802874
0.92,0.88,0.66,0.84,1.13376192181629
0.86,0.78,0.78,0.72,1.2831565401002
0.88,0.88,0.64,0.68,1.17423705977593
0.9,0.86,0.76,0.78,1.20331279101996
0.9,1,0.68,0.86,1.02700533790605
0.88,0.8,0.7,0.78,1.21209612527853
0.8,0.9,0.74,0.94,0.990712219307042
0.9,0.88,0.78,0.76,1.20540799234267
0.88,0.8,0.82,0.76,1.27551171933006
0.92,0.88,0.78,0.74,1.23705061062564
0.84,0.8,0.7,0.84,1.13621603487082
0.94,0.86,0.66,0.78,1.20282936992782
0.88,0.9,0.74,0.8,1.13152719960226
0.84,0.9,0.82,0.74,1.15627511874594
0.86,0.84,0.72,0.74,1.18739131627832
0.94,0.88,0.84,0.72,1.29386206887924
0.88,0.82,0.66,0.74,1.2010541336845
0.94,0.88,0.66,0.72,1.22020389295682
0.96,0.78,0.72,0.84,1.28475222012257
0.82,0.86,0.86,0.76,1.17521956181957
0.82,0.92,0.74,0.82,1.04957066219721
0.9,0.84,0.78,0.82,1.20578308638725
0.94,0.78,0.84,0.8,1.34060516267478
0.88,0.92,0.76,0.74,1.15512942047435
0.92,0.82,0.74,0.78,1.25159828791951
0.92,0.88,0.62,0.8,1.13925504744909
0.92,0.82,0.72,0.82,1.21918648119033
