PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.153846153846154,0.330595482546201,0.3,0.435416666666667,1,0.983471074380165,0.431361132223772
0.208333333333333,0.323529411764706,0.347826086956522,0.452830188679245,1,0.977272727272727,0.571215929064319
0.173913043478261,0.322851153039832,0.48,0.442105263157895,1,0.975103734439834,0.739286862426472
0.28125,0.348290598290598,0.25,0.427966101694915,1,0.975257731958763,0.530743947893605
0.307692307692308,0.347022587268994,0.333333333333333,0.475409836065574,1,0.975409836065574,0.637270786269118
0.153846153846154,0.330595482546201,0.3,0.435416666666667,1,0.983471074380165,0.431361132223772
0.227272727272727,0.299163179916318,0.157894736842105,0.426195426195426,1,0.975257731958763,0.340636777702787
0.217391304347826,0.373165618448637,0.272727272727273,0.451942740286299,1,0.981481481481481,0.435298702210409
0.15,0.308333333333333,0.285714285714286,0.419624217118998,1,0.979296066252588,0.433093241962982
0.19047619047619,0.292275574112735,0,0.435416666666667,1,0.97119341563786,0.0169005026259841
0.153846153846154,0.352320675105485,0.142857142857143,0.461377870563674,1,0.97119341563786,0.169161742809139
0.210526315789474,0.301455301455301,0.384615384615385,0.480492813141684,1,0.975359342915811,0.618380839697264
0.3,0.339583333333333,0.444444444444444,0.421161825726141,1,0.983673469387755,0.885034358914415
0.105263157894737,0.291060291060291,0.3,0.441666666666667,1,0.983471074380165,0.380709863342988
0.0952380952380952,0.352818371607516,0.210526315789474,0.440748440748441,1,0.977178423236514,0.194909715584511
0.235294117647059,0.343685300207039,0.444444444444444,0.477178423236515,1,0.977319587628866,0.699483789574816
0.2,0.328421052631579,0.35,0.477083333333333,1,0.973251028806584,0.531417665452751
0.260869565217391,0.314465408805031,0.227272727272727,0.451882845188285,1,0.977459016393443,0.470899498941296
0.238095238095238,0.317327766179541,0.142857142857143,0.477366255144033,1,0.975359342915811,0.28999580648047
0.111111111111111,0.350951374207188,0.210526315789474,0.428274428274428,1,0.975257731958763,0.223060336056842
0.217391304347826,0.329140461215933,0.111111111111111,0.435684647302905,1,0.979423868312757,0.229392550464109
0.238095238095238,0.350730688935282,0.19047619047619,0.463465553235908,1,0.97741273100616,0.350710527505515
0.263157894736842,0.322245322245322,0.3,0.479166666666667,1,0.973251028806584,0.548187572678669
0.296296296296296,0.33615221987315,0.238095238095238,0.434237995824635,1,0.972916666666667,0.537793833328641
0.217391304347826,0.331236897274633,0.333333333333333,0.447422680412371,1,0.975257731958763,0.560468514040038
0.260869565217391,0.348008385744235,0.384615384615385,0.447638603696099,1,0.97119341563786,0.680044123667763
0.117647058823529,0.345755693581781,0.217391304347826,0.465408805031447,1,0.977272727272727,0.228117878996199
0.277777777777778,0.338174273858921,0.2,0.41875,1,0.977225672877847,0.465963943510017
0.157894736842105,0.372141372141372,0.368421052631579,0.444906444906445,1,0.97741273100616,0.497799659775052
0.125,0.30982905982906,0.333333333333333,0.46972860125261,1,0.975051975051975,0.424484077543675
0.142857142857143,0.336116910229645,0.347826086956522,0.459119496855346,1,0.973469387755102,0.460991195334527
0.285714285714286,0.351851851851852,0.333333333333333,0.419087136929461,1,0.98155737704918,0.675208552703519
0.318181818181818,0.292887029288703,0.19047619047619,0.492693110647182,1,0.969325153374233,0.473619493806693
0.15,0.341666666666667,0.444444444444444,0.45850622406639,1,0.975308641975309,0.608885525765034
0.210526315789474,0.345114345114345,0.272727272727273,0.428870292887029,1,0.973251028806584,0.464624597927042
0.24,0.353684210526316,0.409090909090909,0.435146443514644,1,0.979423868312757,0.700283422660838
0.285714285714286,0.306584362139918,0.428571428571429,0.469135802469136,1,0.975560081466395,0.801122387533835
0.25,0.336864406779661,0.1875,0.452479338842975,1,0.979423868312757,0.378837967082513
