PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.5,0.32,0.68,0.39,1,0.96,2.38417345736881
0.57,0.26,0.68,0.58,1,0.98,1.93636725872083
0.49,0.26,0.65,0.38,1,1,2.67226220542717
0.55,0.25,0.69,0.4,0.98,0.98,2.91653211907915
0.52,0.35,0.55,0.47,1,1,1.62947338080483
0.57,0.25,0.66,0.48,1,1,2.35625122639658
0.51,0.39,0.58,0.55,1,1,1.39215569992183
0.51,0.27,0.61,0.51,1,1,1.8566681966719
0.51,0.26,0.61,0.45,0.98,0.98,2.15376155725407
0.46,0.3,0.67,0.48,1,0.98,1.92615621646903
0.54,0.37,0.59,0.47,0.98,0.98,1.73750543790075
0.49,0.31,0.71,0.49,1,1,2.05632538794864
0.6,0.32,0.65,0.41,0.98,0.98,2.48166041819658
0.59,0.24,0.6,0.45,1,1,2.41664675099922
0.49,0.29,0.63,0.41,1,1,2.25369325923418
0.53,0.32,0.7,0.41,0.98,1,2.49299768021308
0.52,0.25,0.6,0.42,0.98,0.98,2.35245901639344
0.46,0.27,0.69,0.47,1,0.98,2.12951169295028
0.56,0.29,0.62,0.44,1,1,2.24585597094178
0.48,0.31,0.68,0.48,1,0.98,1.96974908258744
0.53,0.43,0.65,0.42,1,1,1.8843901066578
0.5,0.35,0.66,0.45,1,0.98,1.95166485471771
0.52,0.26,0.64,0.46,1,0.98,2.20437619961612
0.53,0.36,0.6,0.39,1,0.98,2.05999683513304
0.48,0.37,0.58,0.45,0.98,0.96,1.63228105707998
0.46,0.31,0.58,0.41,0.96,0.98,1.95178466018653
0.43,0.34,0.68,0.53,1,0.98,1.61990399886641
0.54,0.33,0.61,0.55,1,1,1.63701092498179
0.53,0.31,0.71,0.47,1,0.98,2.2126577731107
0.6,0.23,0.58,0.47,0.98,0.98,2.30612422684903
0.57,0.26,0.69,0.41,0.98,0.96,2.80860314444416
0.49,0.3,0.59,0.38,1,0.98,2.20766536092081
0.52,0.35,0.7,0.48,0.98,1,2.02994820117993
0.57,0.35,0.64,0.49,1,0.98,1.89934140987072
0.46,0.33,0.6,0.43,1,0.98,1.81861266382212
0.53,0.31,0.66,0.53,0.98,0.96,1.84468094200111
0.46,0.3,0.71,0.42,1,1,2.35122429921335
0.62,0.31,0.67,0.52,1,0.98,2.08805346909602
0.57,0.22,0.7,0.48,1,1,2.62211320995126
0.43,0.34,0.7,0.47,1,0.96,1.84881220795347
0.47,0.38,0.66,0.5,1,0.98,1.64395697607295
0.5,0.27,0.6,0.45,1,1,2.05371272656402
0.56,0.28,0.65,0.42,1,0.98,2.47519378585241
0.51,0.32,0.72,0.4,1,0.98,2.5148715352487
0.48,0.32,0.69,0.52,0.98,0.94,1.81395461951896
0.49,0.31,0.49,0.45,1,0.98,1.53563172033331
0.54,0.32,0.64,0.4,1,0.96,2.29932995178158
0.52,0.3,0.7,0.46,1,0.98,2.24176643486988
0.47,0.36,0.58,0.49,1,1,1.52290486817812
0.51,0.34,0.64,0.4,1,0.94,2.12259550662638
0.5,0.36,0.53,0.47,1,1,1.50740499345005
0.53,0.38,0.59,0.5,0.98,0.96,1.5912847307454
0.53,0.28,0.63,0.49,0.98,0.94,1.97643265545909
0.57,0.29,0.65,0.48,0.98,0.98,2.17436642949999
0.43,0.35,0.67,0.46,0.98,0.98,1.80921610169491
0.58,0.29,0.62,0.41,1,0.98,2.43773430800016
0.52,0.37,0.64,0.43,0.98,0.94,1.94186707696424
0.49,0.36,0.65,0.44,1,1,1.92619562539352
0.58,0.33,0.69,0.52,1,1,2.01693103490644
0.48,0.34,0.6,0.45,1,1,1.77795008480737
0.6,0.29,0.57,0.45,0.98,0.98,2.13756881793326
0.54,0.33,0.68,0.48,0.98,1,2.07945317984925
0.53,0.31,0.6,0.46,1,0.98,1.92789844851904
0.53,0.31,0.58,0.46,1,1,1.88552226905114
0.51,0.36,0.71,0.41,1,1,2.28497330059955
0.52,0.24,0.68,0.54,0.98,0.98,2.05958906863599
0.5,0.31,0.72,0.56,0.98,0.94,1.826651797519
0.56,0.21,0.64,0.46,0.98,1,2.586210422276
0.56,0.25,0.58,0.52,0.98,0.94,1.87412511968498
0.53,0.28,0.65,0.4,1,0.98,2.51498600395985
0.48,0.31,0.62,0.46,1,0.96,1.85378940308518
0.64,0.31,0.57,0.47,0.98,0.98,2.07376907612488
0.51,0.35,0.55,0.46,1,1,1.63944851172981
0.5,0.27,0.65,0.5,1,0.94,1.93677394781946
0.52,0.27,0.61,0.46,0.98,1,2.11461318051576
0.56,0.24,0.67,0.41,1,1,2.85862947174324
0.58,0.49,0.66,0.48,1,0.94,1.64376139619693
0.61,0.35,0.69,0.55,1,1,1.91919203381656
0.55,0.24,0.65,0.44,1,1,2.54501841278422
0.53,0.36,0.59,0.46,1,1,1.77031062928414
0.53,0.32,0.6,0.54,0.98,0.94,1.6231115076244
0.56,0.4,0.61,0.46,1,0.98,1.76871886339873
0.55,0.35,0.61,0.43,0.98,0.96,2.00255000731559
0.53,0.34,0.73,0.41,0.96,1,2.52642688599236
0.58,0.26,0.62,0.45,1,0.98,2.34455345990998
0.51,0.31,0.65,0.42,1,0.98,2.21587028091443
0.51,0.35,0.64,0.43,0.98,0.98,2.01815841848755
0.51,0.41,0.6,0.39,0.98,0.98,1.87104958511545
0.58,0.32,0.64,0.56,0.98,0.96,1.77294553436685
0.5,0.37,0.65,0.46,0.98,0.94,1.81845741858879
0.48,0.28,0.65,0.43,1,0.94,2.16120284393333
0.63,0.27,0.56,0.41,1,1,2.48491144326445
0.59,0.26,0.61,0.52,1,0.96,1.99297963558414
0.54,0.29,0.62,0.47,1,0.98,2.03538168401973
0.51,0.35,0.6,0.47,1,1,1.74744027303754
0.51,0.24,0.6,0.5,1,0.96,1.92237067785128
0.58,0.33,0.67,0.41,0.98,0.98,2.45258401367002
0.54,0.32,0.63,0.41,1,0.96,2.21482620637945
0.61,0.35,0.67,0.38,1,0.98,2.58709434436005
0.56,0.29,0.72,0.5,1,0.98,2.2451938567286
0.63,0.25,0.66,0.54,0.98,0.98,2.21233798801573
0.46,0.31,0.58,0.47,1,1,1.6850913097139
0.53,0.27,0.59,0.45,0.98,0.98,2.10068589857342
0.45,0.31,0.61,0.44,1,1,1.86632581781431
0.54,0.32,0.66,0.52,1,0.96,1.85283805320584
0.46,0.32,0.55,0.49,1,0.98,1.49631595807972
0.49,0.36,0.53,0.48,0.98,1,1.47829170677339
0.51,0.26,0.61,0.37,1,1,2.64733865374659
0.56,0.34,0.7,0.5,1,0.94,1.99727937842376
0.52,0.34,0.66,0.51,1,0.98,1.80852118060866
0.53,0.29,0.6,0.52,1,0.98,1.76515102599532
0.58,0.31,0.65,0.43,1,0.98,2.34109798199364
0.49,0.4,0.69,0.49,1,0.98,1.74118772493686
0.51,0.32,0.62,0.4,1,0.96,2.15479992485441
0.57,0.35,0.64,0.5,1,0.96,1.84976731720391
0.59,0.27,0.61,0.48,0.98,0.98,2.17157549581823
0.43,0.29,0.55,0.38,1,0.98,1.92745712575272
0.51,0.31,0.73,0.45,0.98,0.98,2.34311600204536
0.54,0.3,0.66,0.49,1,0.96,2.01954928410602
0.52,0.33,0.64,0.49,0.98,1,1.88577999233423
0.46,0.33,0.61,0.35,0.98,1,2.28697234675307
0.52,0.28,0.64,0.47,1,0.98,2.08331217031034
0.48,0.36,0.59,0.48,1,0.98,1.58590374761378
0.51,0.35,0.65,0.42,1,1,2.08887084143052
0.51,0.22,0.67,0.42,0.98,0.96,2.71153324287653
0.57,0.37,0.65,0.46,1,0.98,1.97831170499807
0.56,0.3,0.64,0.49,0.98,0.94,2.00999940400903
0.59,0.31,0.62,0.46,1,0.98,2.12818053596615
0.54,0.24,0.68,0.42,1,1,2.7627157816139
0.54,0.27,0.65,0.49,1,1,2.12754959984579
0.6,0.3,0.68,0.45,1,0.98,2.4217780739851
0.51,0.36,0.69,0.48,0.98,1,1.95227721769087
0.46,0.33,0.65,0.47,1,1,1.8341315787696
0.56,0.37,0.58,0.47,1,0.96,1.71799055925474
0.52,0.33,0.74,0.48,1,1,2.18410141606284
0.48,0.32,0.62,0.55,0.98,0.96,1.56118776419148
0.52,0.32,0.67,0.42,1,0.98,2.26666868207446
0.5,0.31,0.6,0.45,1,0.98,1.89728557950609
0.56,0.31,0.54,0.48,1,0.96,1.72932351007153
0.54,0.29,0.62,0.5,1,0.94,1.88077653513399
0.56,0.26,0.6,0.53,1,0.98,1.87756887330758
0.49,0.33,0.69,0.45,1,0.98,2.08058771459041
0.56,0.34,0.59,0.46,1,1,1.893211392594
0.51,0.3,0.64,0.5,0.98,0.98,1.8968576074455
0.45,0.25,0.6,0.45,1,1,1.99652258299301
0.59,0.31,0.66,0.51,1,0.92,1.98583645276015
0.47,0.31,0.72,0.43,1,0.98,2.29157672260122
0.49,0.24,0.62,0.45,0.98,0.96,2.1917640323504
0.6,0.36,0.59,0.44,1,0.98,1.98231288826194
0.49,0.36,0.62,0.51,1,0.96,1.58563663084087
0.6,0.28,0.67,0.45,1,1,2.49958264731784
0.58,0.32,0.64,0.46,1,0.96,2.11069400327269
0.45,0.25,0.69,0.46,1,0.98,2.22960762857589
0.48,0.37,0.59,0.34,1,0.98,2.09984036184648
0.51,0.29,0.68,0.55,0.98,1,1.87224189426363
0.54,0.35,0.6,0.42,0.98,0.98,2.00976702766367
0.49,0.35,0.74,0.47,0.98,1,2.11580512665981
0.51,0.37,0.69,0.38,1,0.96,2.2872477586879
0.54,0.39,0.54,0.43,1,1,1.67294482901057
0.6,0.33,0.62,0.45,0.98,1,2.16869877229395
0.54,0.35,0.58,0.43,1,0.98,1.8858874909454
0.47,0.37,0.65,0.5,1,0.98,1.64117141219186
0.51,0.37,0.68,0.48,1,0.94,1.83196736284479
0.56,0.29,0.61,0.47,1,0.96,2.03284204573569
0.51,0.32,0.67,0.5,1,0.98,1.90242838633536
0.56,0.29,0.59,0.49,1,0.98,1.91093427927712
0.54,0.26,0.58,0.46,0.98,0.96,2.06192148100862
0.58,0.27,0.68,0.44,0.98,0.94,2.52994572192927
0.49,0.2,0.61,0.44,1,1,2.42214811828942
0.46,0.3,0.65,0.46,1,0.98,1.94646211197935
0.5,0.28,0.69,0.47,0.98,0.98,2.21287340642437
0.52,0.39,0.58,0.55,1,1,1.41001159123379
0.56,0.32,0.67,0.53,0.98,0.96,1.90452107002872
0.54,0.34,0.62,0.53,0.98,0.96,1.68928410335717
0.54,0.32,0.68,0.53,1,1,1.90188291303842
0.43,0.3,0.68,0.53,1,0.98,1.71337575640249
0.52,0.31,0.59,0.48,1,0.98,1.79961813971753
0.57,0.25,0.64,0.55,0.98,1,2.0035913676581
0.52,0.31,0.63,0.56,0.98,0.96,1.65685354465724
0.58,0.3,0.66,0.5,1,0.98,2.08558624063033
0.5,0.26,0.69,0.41,0.98,0.96,2.6101796458435
0.53,0.28,0.64,0.49,1,0.98,2.02086044100559
0.53,0.41,0.63,0.49,1,0.96,1.63447050827322
0.6,0.35,0.63,0.45,0.98,1,2.12948110796906
0.56,0.42,0.69,0.46,0.98,1,1.95840216067618
0.54,0.31,0.64,0.42,1,0.94,2.21399499532696
0.57,0.4,0.6,0.44,1,0.98,1.82921910499579
0.54,0.28,0.59,0.44,0.98,0.98,2.13677387339888
0.59,0.38,0.59,0.56,1,0.96,1.5306680226276
0.47,0.34,0.64,0.56,0.98,1,1.54745482915357
0.46,0.31,0.65,0.43,0.98,1,2.08690366745937
0.45,0.32,0.61,0.44,1,0.98,1.81709258240963
0.54,0.35,0.61,0.53,1,0.98,1.63645789041431
0.61,0.34,0.55,0.46,1,1,1.88984626239874
0.55,0.26,0.7,0.55,0.98,0.96,2.06036919691134
0.48,0.25,0.55,0.41,0.98,0.98,2.10836167675251
0.55,0.31,0.68,0.47,1,0.98,2.17004607976566
0.51,0.32,0.65,0.48,1,1,1.937634524322
0.5,0.31,0.7,0.47,1,0.98,2.11455692267304
0.45,0.4,0.61,0.4,1,0.98,1.73327075971731
0.59,0.31,0.63,0.45,1,0.94,2.16247535736241
0.62,0.43,0.75,0.46,0.98,0.94,2.15052964133061
0.5,0.34,0.61,0.46,1,1,1.81624760845082
0.52,0.24,0.65,0.54,1,0.96,1.93536045909218
0.56,0.31,0.56,0.42,1,1,2.06932570646936
0.51,0.29,0.59,0.49,1,1,1.81412803837143
0.53,0.26,0.61,0.5,0.96,0.98,1.99907072356842
0.48,0.31,0.6,0.47,1,0.98,1.77421605676032
0.56,0.3,0.7,0.48,1,0.98,2.24194569015325
0.51,0.29,0.65,0.5,0.94,0.98,1.997315003759
0.55,0.4,0.73,0.48,1,0.98,1.9908361426333
0.57,0.35,0.7,0.55,0.98,0.96,1.85797883935009
0.55,0.29,0.59,0.49,0.98,0.96,1.89257819126918
0.52,0.35,0.57,0.46,1,0.98,1.70333686440678
0.6,0.4,0.61,0.59,0.98,0.98,1.51290767293594
0.49,0.29,0.62,0.37,1,0.98,2.42822151320963
0.48,0.3,0.53,0.48,1,0.96,1.54690439191952
0.58,0.34,0.61,0.58,0.98,1,1.62685603615236
0.59,0.22,0.59,0.43,1,0.98,2.57646460954147
0.46,0.28,0.53,0.51,0.98,0.98,1.49386090966815
0.5,0.44,0.67,0.5,1,0.96,1.58566624495842
0.59,0.35,0.66,0.49,1,1,2.01091131560192
0.54,0.3,0.61,0.47,0.98,0.98,1.99462225935313
0.54,0.3,0.65,0.41,0.98,0.98,2.41426910898232
0.5,0.4,0.53,0.4,1,0.92,1.56874227690324
0.59,0.32,0.57,0.44,1,1,2.04897863759899
0.57,0.29,0.63,0.5,1,0.96,1.99196338283038
0.57,0.32,0.57,0.38,1,0.98,2.27212532567749
0.48,0.26,0.65,0.43,1,0.96,2.26607679710605
0.59,0.35,0.69,0.46,1,0.98,2.19560381355932
0.53,0.3,0.56,0.52,1,1,1.6446794312407
0.51,0.32,0.68,0.43,1,1,2.24647755867002
0.57,0.27,0.68,0.5,0.98,0.96,2.22315569832249
0.55,0.4,0.66,0.54,1,0.92,1.60673011199327
0.59,0.38,0.63,0.47,1,1,1.91774813106659
0.59,0.27,0.67,0.57,1,0.94,1.92696411424754
0.52,0.36,0.65,0.43,1,1,2.03527349179629
0.53,0.27,0.61,0.47,1,0.94,2.0092487389728
0.66,0.37,0.65,0.42,1,1,2.36972384373597
0.56,0.31,0.6,0.43,1,0.98,2.13091844486397
0.57,0.31,0.64,0.48,0.98,0.98,2.07748243036466
0.54,0.26,0.65,0.5,1,0.96,2.07841988534126
0.53,0.27,0.66,0.53,1,0.94,1.91794707297514
0.61,0.28,0.62,0.43,1,0.98,2.4471723415567
0.52,0.39,0.65,0.39,1,1,2.10688281357329
0.51,0.34,0.68,0.38,1,0.98,2.40425769949975
0.53,0.34,0.68,0.47,1,0.98,2.02722855504058
0.58,0.27,0.61,0.5,0.98,0.98,2.05990745102386
0.5,0.22,0.71,0.44,1,0.98,2.69601779136841
0.53,0.3,0.61,0.45,1,0.96,2.01367885869289
0.49,0.34,0.68,0.54,1,0.96,1.69436478595861
0.46,0.33,0.59,0.42,1,0.98,1.82677680057048
0.55,0.29,0.69,0.41,0.98,0.94,2.57008800466801
0.53,0.39,0.64,0.43,1,0.96,1.90111868245521
0.49,0.39,0.64,0.55,0.98,0.98,1.50060218069703
0.53,0.34,0.68,0.45,1,1,2.12875488940427
0.55,0.28,0.59,0.44,1,0.98,2.13795242378191
0.55,0.29,0.64,0.47,0.96,0.94,2.12446691549779
0.57,0.31,0.6,0.42,1,0.96,2.18230546672758
0.52,0.33,0.62,0.51,1,1,1.74306289847274
0.49,0.35,0.67,0.41,1,0.96,2.10690905391954
0.56,0.38,0.75,0.52,1,1,1.99206094259098
0.54,0.28,0.63,0.44,1,1,2.2680121595788
0.5,0.35,0.66,0.55,1,1,1.63989900422707
0.5,0.31,0.68,0.49,1,1,1.99283374969024
0.51,0.3,0.58,0.46,1,0.96,1.83363867467655
0.54,0.29,0.62,0.42,1,0.92,2.20427847162112
0.58,0.3,0.66,0.4,1,1,2.61929271127345
0.56,0.25,0.62,0.42,1,0.98,2.51274280203885
0.51,0.25,0.67,0.5,0.98,1,2.16589595375723
0.49,0.35,0.63,0.38,1,0.96,2.11920735495093
0.44,0.25,0.63,0.52,1,1,1.77660120029384
0.47,0.31,0.62,0.37,1,0.96,2.2473690981603
0.55,0.27,0.66,0.49,1,0.98,2.16102456031172
0.51,0.3,0.57,0.48,0.98,0.98,1.76850909291001
0.55,0.33,0.62,0.42,1,0.98,2.1432136914666
0.5,0.26,0.54,0.49,0.96,0.98,1.75543685341884
0.52,0.27,0.68,0.5,1,0.96,2.08780166378387
0.51,0.29,0.58,0.38,0.98,0.94,2.2482711164631
0.56,0.3,0.56,0.42,1,1,2.10715585875053
0.48,0.32,0.63,0.4,1,1,2.15548448992645
0.5,0.31,0.67,0.48,0.96,1,2.04703406621937
0.57,0.28,0.58,0.46,1,1,2.08258570850869
0.52,0.3,0.66,0.53,1,0.96,1.83098923013086
0.51,0.31,0.64,0.5,0.98,0.98,1.86832990442459
0.44,0.33,0.6,0.53,1,0.94,1.43498983709901
0.5,0.25,0.56,0.43,0.98,0.98,2.09537084463403
0.5,0.27,0.65,0.4,1,0.98,2.47906255985235
0.5,0.31,0.7,0.45,1,0.96,2.18336935664505
0.6,0.24,0.63,0.47,0.98,0.96,2.40551129584729
0.59,0.36,0.61,0.48,1,1,1.88403667865647
0.57,0.25,0.67,0.47,1,0.94,2.3694940888433
0.5,0.33,0.61,0.48,1,0.94,1.72723401509775
0.61,0.29,0.59,0.43,0.98,0.98,2.32806838459321
0.44,0.29,0.6,0.42,1,0.98,1.94257640528297
0.55,0.35,0.51,0.44,1,1,1.68020805807824
0.51,0.28,0.68,0.5,1,0.98,2.05135477888536
0.53,0.35,0.65,0.37,0.98,0.94,2.34216920524333
0.51,0.32,0.67,0.5,1,0.96,1.8862644840437
0.51,0.43,0.68,0.5,1,0.96,1.64719795020038
0.54,0.39,0.66,0.41,0.98,0.98,2.09868416532106
0.48,0.31,0.6,0.46,1,1,1.82834035767172
0.51,0.27,0.69,0.45,0.98,1,2.40333658156305
0.47,0.39,0.61,0.52,1,0.96,1.43755507222129
0.54,0.27,0.58,0.38,1,0.98,2.46090595404155
0.53,0.26,0.71,0.39,1,1,2.95813283335335
0.48,0.34,0.59,0.42,1,1,1.86250534668653
0.58,0.33,0.63,0.5,1,0.98,1.91338423421146
0.57,0.33,0.56,0.45,1,0.94,1.84454951656939
0.53,0.32,0.62,0.49,1,0.92,1.7959672538464
0.46,0.36,0.58,0.42,1,0.94,1.67559247292444
0.5,0.29,0.67,0.45,0.98,0.94,2.16538717193926
0.54,0.28,0.61,0.35,0.96,0.96,2.76843312421097
0.55,0.31,0.66,0.37,1,0.98,2.65128102794576
0.52,0.41,0.6,0.55,1,0.98,1.41069049994515
0.55,0.36,0.62,0.51,0.98,0.98,1.73525684880574
0.49,0.3,0.64,0.42,0.98,0.96,2.17270402232039
0.55,0.34,0.57,0.47,1,0.98,1.76166773251406
0.46,0.3,0.62,0.47,1,0.96,1.79947835159103
0.54,0.37,0.6,0.44,1,1,1.86414779081832
0.54,0.39,0.62,0.42,1,1,1.9382934188708
0.46,0.33,0.62,0.51,1,0.98,1.605311326901
0.6,0.29,0.63,0.42,1,0.98,2.46723664901423
0.58,0.33,0.55,0.45,1,1,1.88986526893446
0.51,0.31,0.72,0.41,1,0.92,2.42570366922778
0.53,0.32,0.66,0.52,0.98,0.98,1.8671973498801
0.49,0.3,0.69,0.39,1,1,2.54022176647293
0.55,0.32,0.58,0.47,1,0.98,1.84600738479114
0.54,0.32,0.62,0.47,0.98,1,1.97893263246022
0.54,0.29,0.64,0.54,1,0.96,1.8120265502011
0.46,0.24,0.63,0.51,1,0.98,1.87343900267142
0.57,0.27,0.69,0.51,0.98,1,2.24814857949291
0.47,0.26,0.64,0.52,0.98,0.98,1.85015951981831
0.5,0.26,0.57,0.42,0.98,0.98,2.14267141675249
0.53,0.29,0.6,0.48,1,1,1.92868733332393
0.61,0.25,0.5,0.53,1,0.98,1.73123439424429
0.57,0.29,0.68,0.53,1,1,2.0496015643472
0.46,0.35,0.62,0.45,1,0.98,1.747033918334
0.52,0.26,0.59,0.41,0.98,1,2.35580586674141
0.53,0.23,0.66,0.49,1,0.96,2.23935042658217
0.47,0.34,0.66,0.46,1,0.98,1.87647414778458
0.52,0.22,0.56,0.46,1,0.98,2.09080241302372
0.52,0.26,0.6,0.37,0.98,0.98,2.63452545102161
0.56,0.22,0.61,0.37,0.98,0.96,3.03466416157821
0.49,0.23,0.65,0.39,1,0.96,2.70589253266419
0.61,0.34,0.67,0.45,0.98,1,2.3045449825193
0.52,0.31,0.6,0.47,1,0.98,1.8657400051123
0.55,0.37,0.71,0.47,1,0.98,2.06106841352004
0.53,0.24,0.64,0.43,1,0.92,2.40441754766498
0.57,0.29,0.59,0.51,0.98,1,1.8960216217652
0.57,0.29,0.65,0.48,0.98,1,2.19486108563446
0.51,0.34,0.58,0.49,1,0.98,1.6387163101214
0.52,0.22,0.65,0.56,1,0.98,1.93610631229236
0.48,0.32,0.61,0.41,1,1,2.03922548797538
0.57,0.32,0.62,0.45,1,1,2.11086715537279
0.52,0.32,0.66,0.48,0.96,0.94,1.97778359968562
0.58,0.33,0.64,0.56,0.98,0.98,1.763128872719
0.55,0.29,0.67,0.43,1,0.96,2.38953026552221
0.51,0.34,0.58,0.4,0.98,0.96,1.97461698848699
0.46,0.35,0.63,0.53,1,1,1.54381351007062
0.49,0.35,0.65,0.5,0.98,0.98,1.74781989240708
0.51,0.37,0.72,0.49,1,1,1.94838543613755
0.48,0.24,0.59,0.43,1,0.98,2.16257503232491
0.49,0.29,0.63,0.44,0.94,0.98,2.15109459027132
0.54,0.35,0.56,0.5,1,1,1.60762848297214
0.53,0.37,0.7,0.4,0.98,0.98,2.31343954307583
0.59,0.27,0.69,0.49,0.98,0.96,2.34536194419341
0.6,0.41,0.61,0.47,0.98,0.98,1.81105636613861
0.54,0.35,0.66,0.46,1,0.96,1.98372447104531
0.56,0.31,0.62,0.48,0.98,0.98,1.99731885333586
0.48,0.28,0.68,0.47,1,0.92,2.05128783658965
0.54,0.28,0.61,0.38,1,0.98,2.52477578676827
0.56,0.23,0.58,0.51,1,0.98,1.9902509687466
0.56,0.28,0.65,0.44,1,0.98,2.36200105449245
0.52,0.32,0.62,0.41,1,1,2.17600699841442
0.66,0.29,0.7,0.49,1,0.94,2.41475732856307
0.56,0.32,0.6,0.4,1,0.98,2.24110872041514
0.48,0.34,0.6,0.48,0.98,0.98,1.68129963525364
0.52,0.26,0.68,0.5,1,0.94,2.1018532594425
0.5,0.31,0.68,0.5,1,1,1.95423617496388
0.52,0.33,0.58,0.32,1,1,2.51966319196902
0.51,0.35,0.6,0.51,1,1,1.62209560410826
0.51,0.2,0.6,0.49,1,0.94,2.08548264781993
0.6,0.35,0.57,0.48,0.98,0.98,1.82828887841058
0.63,0.27,0.63,0.51,0.98,1,2.20901698305805
0.53,0.38,0.67,0.44,1,0.98,1.99395023409964
0.52,0.34,0.6,0.46,1,1,1.83225911502503
0.59,0.29,0.65,0.51,1,0.96,2.05249867872453
0.58,0.27,0.59,0.43,1,0.98,2.3091510188905
0.52,0.3,0.6,0.4,1,1,2.2419392329404
0.54,0.33,0.63,0.48,1,0.98,1.9004976430888
0.46,0.24,0.65,0.44,0.98,0.98,2.29405672668961
0.5,0.35,0.61,0.43,0.98,0.98,1.90490389822284
0.55,0.32,0.65,0.47,1,0.98,2.04897354123175
0.49,0.23,0.61,0.54,1,0.96,1.78344395877179
0.49,0.27,0.57,0.42,0.98,0.98,2.07426054122089
0.54,0.37,0.65,0.48,0.98,1,1.87969192745066
0.48,0.21,0.67,0.51,1,1,2.16990515407731
0.54,0.34,0.64,0.47,1,0.96,1.91970721824658
0.5,0.27,0.69,0.54,1,0.98,1.93283467390747
0.49,0.38,0.66,0.54,1,0.98,1.57363324924819
0.52,0.37,0.63,0.52,0.98,0.96,1.63727746293434
0.51,0.31,0.63,0.48,1,0.98,1.89267288656583
0.57,0.27,0.67,0.51,0.98,0.98,2.1698652455789
0.56,0.27,0.61,0.45,0.98,1,2.26650555447281
0.52,0.37,0.57,0.32,1,0.96,2.22342062051681
0.59,0.31,0.6,0.4,1,0.98,2.36288334165955
0.49,0.28,0.64,0.4,1,0.96,2.33886863777508
0.57,0.37,0.68,0.44,0.96,0.96,2.16452898119101
0.47,0.36,0.62,0.46,0.98,0.96,1.71438914963216
0.52,0.21,0.67,0.43,1,0.98,2.73012116191638
0.51,0.39,0.62,0.42,0.98,1,1.89224454290918
0.58,0.28,0.56,0.42,1,0.96,2.19339281408247
0.54,0.34,0.67,0.32,1,0.98,2.85298387997468
0.51,0.31,0.7,0.4,1,0.96,2.46641475741777
0.52,0.33,0.66,0.56,1,0.98,1.68067761923711
0.53,0.24,0.65,0.44,1,0.98,2.46129689640196
0.56,0.35,0.61,0.49,1,0.98,1.79862027556962
0.49,0.31,0.63,0.52,1,0.98,1.7111615483968
0.51,0.32,0.64,0.42,1,0.96,2.12351664796109
0.53,0.36,0.65,0.52,1,0.92,1.68347690971826
0.49,0.37,0.63,0.41,1,1,1.95530846330752
