PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.93,0.87,0.94,0.92,1,1,1.89833238741253
0.95,0.8,0.93,0.9,1,1,2.02830655923724
0.91,0.85,0.97,0.89,1,1,2.01490171610356
0.94,0.81,0.97,0.92,1,1,2.03916939496096
0.95,0.85,0.95,0.95,1,1,1.90671577978031
0.97,0.75,1,0.89,1,1,2.29244959794548
0.95,0.81,0.96,0.88,1,1,2.12153704652641
0.95,0.87,0.94,0.88,1,1,2.00460497692274
0.95,0.87,0.97,0.92,1,1,1.98036013784758
0.95,0.83,0.94,0.92,1,1,1.96935291215942
0.94,0.82,0.98,0.92,1,1,2.04647246313993
0.98,0.83,0.95,0.83,1,1,2.23593596062841
0.92,0.83,0.95,0.94,1,1,1.91064960414254
0.95,0.92,0.93,0.86,1,1,1.96656569025382
0.91,0.82,0.96,0.87,1,1,2.0769225728044
0.92,0.8,0.91,0.91,1,1,1.92702181183769
0.92,0.83,0.92,0.95,1,1,1.83489188192913
0.95,0.83,0.91,0.82,1,1,2.13208761752259
0.91,0.88,0.98,0.89,1,1,1.99822358754258
0.95,0.82,0.97,0.91,0.98,1,2.08324341742302
0.94,0.77,0.92,0.91,1,1,2.01051335316695
0.94,0.76,0.96,0.9,1,1,2.1284789866644
0.95,0.82,0.93,0.91,1,1,1.98230510682847
0.93,0.85,0.94,0.94,1,0.96,1.84996757845329
0.94,0.86,0.94,0.91,1,1,1.94186001379584
0.92,0.84,0.94,0.93,1,1,1.89979174753185
0.95,0.79,0.94,0.91,1,1,2.03919757778633
0.96,0.81,0.95,0.88,1,1,2.11457037017172
0.91,0.84,0.97,0.86,1,1,2.09405073284492
0.92,0.77,0.99,0.92,1,1,2.10336124348291
0.93,0.86,0.94,0.92,1,1,1.90946773878288
0.97,0.8,0.96,0.9,1,1,2.11566980438615
0.93,0.8,0.95,0.83,1,1,2.20876249466403
0.92,0.83,0.97,0.89,1,1,2.05298861090419
0.92,0.85,0.97,0.9,0.98,1,2.02852129614569
0.91,0.81,0.93,0.88,1,1,2.00568089984062
0.91,0.79,0.93,0.92,1,1,1.94500927429926
0.93,0.84,1,0.93,1,1,2.02716260231204
0.96,0.82,0.95,0.95,1,1,1.95255894326763
0.96,0.79,0.93,0.89,1,1,2.07696149892262
0.93,0.83,0.95,0.85,1,1,2.11671983097891
0.91,0.77,0.95,0.94,1,0.98,1.94932299738035
0.94,0.85,0.96,0.9,1,1,2.01308327767184
0.87,0.85,0.94,0.86,1,1,1.96541359140823
0.92,0.83,0.96,0.86,1,0.98,2.08041333483092
0.92,0.85,0.99,0.93,1,1,1.98375118617952
0.91,0.82,0.96,0.95,1,1,1.90888848882104
0.92,0.87,0.97,0.93,1,1,1.92326286713491
0.93,0.79,0.94,0.89,1,1,2.05676426003473
0.96,0.85,0.94,0.86,1,1,2.08709521989798
0.94,0.86,0.97,0.94,1,1,1.93984775664314
0.94,0.87,0.91,0.94,1,1,1.81712930884444
0.94,0.81,0.98,0.89,1,1,2.12575368039793
0.9,0.85,0.91,0.9,1,1,1.86322707467408
0.96,0.81,0.92,0.92,1,1,1.96681051692353
0.96,0.9,0.93,0.92,1,1,1.88401311309584
0.91,0.83,0.94,0.95,1,1,1.86013650996012
0.91,0.87,0.98,0.91,1,1,1.96911583727193
0.93,0.82,0.96,0.88,1,1,2.08127835069367
0.94,0.81,0.97,0.93,1,1,2.01799533556065
0.94,0.84,0.97,0.93,1,1,1.98242848704751
0.93,0.86,0.93,0.88,1,1,1.97065820888601
0.92,0.81,0.99,0.9,1,1,2.09651380597518
0.95,0.78,0.95,0.9,1,0.98,2.07511647018735
0.85,0.81,0.94,0.92,1,0.98,1.84640135420143
0.95,0.84,0.95,0.92,1,1,1.97698368097423
0.93,0.83,0.96,0.93,1,0.98,1.94489867893593
0.96,0.86,0.97,0.93,1,1,1.98438064000011
0.91,0.8,0.92,0.91,1,1,1.93380831311104
0.94,0.81,0.97,0.92,0.98,1,2.06097815860098
0.96,0.82,0.96,0.93,1,1,2.01221747181805
0.97,0.88,0.95,0.93,0.98,1,1.9572915478104
0.91,0.82,0.94,0.92,1,1,1.92951138068741
0.9,0.87,0.97,0.9,1,1,1.95729168875171
0.92,0.83,0.94,0.94,1,1,1.89160919300731
0.95,0.8,0.97,0.92,1,1,2.06464205575877
0.92,0.81,0.95,0.94,1,1,1.93326745453717
0.94,0.84,0.97,0.94,1,1,1.96241060724925
0.96,0.85,0.92,0.81,1,1,2.16429467597227
