PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.95,0.84,0.97,0.89,1,0.98,2.07963863677211
0.87,0.86,0.97,0.84,0.98,1,2.10750225686775
0.92,0.75,0.99,0.92,1,1,2.16573572699054
0.87,0.89,0.99,0.86,1,1,2.04026942598611
0.92,0.9,0.96,0.92,1,1,1.90639185132559
0.95,0.83,0.93,0.88,1,1,2.0558318735515
0.96,0.89,0.96,0.9,1,1,2.00450077469567
0.91,0.85,0.96,0.91,1,1,1.9763238087222
0.92,0.82,0.93,0.89,1,1,2.01029991086063
0.92,0.81,0.95,0.97,1,1,1.89982456081947
0.97,0.9,0.96,0.94,1,1,1.92522937743468
0.9,0.84,0.99,0.94,0.98,0.98,1.97495021919559
0.94,0.83,0.96,0.9,1,1,2.06028863549825
0.94,0.88,0.91,0.87,1,1,1.95684370763199
0.92,0.79,0.94,0.91,1,0.98,2.00741153940445
0.94,0.83,0.98,0.93,1,1,2.03563978472907
0.92,0.9,0.98,0.93,1,1,1.92491210052242
0.92,0.87,0.98,0.88,1,0.98,2.04418420728641
0.95,0.82,0.9,0.96,1,1,1.84643123983357
0.91,0.79,0.95,0.92,1,1,2.0144913227505
0.95,0.86,0.98,0.86,1,1,2.16132720300754
0.93,0.83,0.97,0.87,1,1,2.13628147978427
0.95,0.84,0.89,0.88,1,1,1.96027585811373
0.94,0.82,0.93,0.9,1,1,2.0133729886112
0.95,0.83,0.96,0.97,1,1,1.92904236719197
0.94,0.81,0.95,0.91,1,1,2.04572446177244
0.94,0.83,0.97,0.92,1,1,2.03712007127673
0.92,0.87,0.97,0.89,1,1,2.02351845092211
0.95,0.91,0.96,0.91,1,1,1.94789082050611
0.89,0.87,0.97,0.92,1,1,1.92703869315466
0.89,0.87,0.96,0.91,1,0.98,1.90863224881422
0.9,0.82,0.99,0.9,1,1,2.08571969066608
0.9,0.81,0.98,0.94,1,1,1.9935709770042
0.93,0.85,0.97,0.93,1,1,1.97874622604591
0.94,0.82,0.96,0.91,1,1,2.05217161240567
0.89,0.92,0.96,0.86,1,1,1.96484480225722
0.93,0.86,0.93,0.88,1,1,1.99021642412848
0.87,0.89,0.95,0.87,1,1,1.93896475102605
0.88,0.82,0.95,0.93,1,1,1.91859606182885
0.97,0.8,0.94,0.95,1,1,1.99075511306524
0.93,0.84,0.99,0.85,1,1,2.21112959936465
0.95,0.87,0.91,0.91,1,1,1.90102502739468
0.96,0.86,1,0.92,1,1,2.0793758268598
