PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.5,0.3,0.62,0.38,0.98,0.98,2.73547363050585
0.56,0.39,0.68,0.54,1,0.98,1.88926853237953
0.55,0.36,0.7,0.44,1,0.98,2.43187340893312
0.48,0.33,0.61,0.47,1,0.92,1.91422384269989
0.44,0.45,0.66,0.5,1,0.98,1.60684490057153
0.56,0.37,0.72,0.45,0.94,1,2.50313624171941
0.54,0.47,0.57,0.45,0.98,1,1.67896911296464
0.42,0.35,0.62,0.46,0.98,0.96,1.85369938727372
0.45,0.38,0.63,0.51,0.98,0.94,1.6699340730406
0.48,0.39,0.64,0.42,1,0.96,2.04714033227289
0.47,0.32,0.63,0.4,1,1,2.45413131172625
0.39,0.37,0.64,0.46,1,1,1.81178353174877
0.51,0.31,0.74,0.37,1,0.98,3.24054620851956
0.52,0.39,0.6,0.48,1,0.98,1.8062253843222
0.5,0.34,0.67,0.58,1,0.94,1.73621697082963
0.52,0.34,0.69,0.5,1,1,2.1634583182628
0.49,0.36,0.59,0.41,0.98,1,2.14049825961125
0.46,0.31,0.6,0.46,1,0.92,1.94939339392077
0.5,0.34,0.62,0.45,1,1,2.13136452429939
0.42,0.34,0.65,0.45,0.98,1,2.06867558473777
0.57,0.31,0.56,0.43,1,0.98,2.2938225225445
0.47,0.42,0.64,0.45,1,1,1.85597989754483
0.45,0.41,0.57,0.42,1,0.98,1.73059972645511
0.52,0.45,0.72,0.45,1,1,2.07562490344508
0.46,0.34,0.64,0.52,0.98,1,1.84429377948493
0.5,0.4,0.65,0.43,1,0.98,2.06462985532993
0.47,0.42,0.64,0.41,1,0.98,1.98593257336891
0.45,0.32,0.7,0.43,1,1,2.47433837009279
0.49,0.28,0.58,0.35,0.98,0.94,2.82477059409575
0.42,0.35,0.64,0.46,0.96,1,1.97654922235393
0.57,0.35,0.63,0.52,0.98,1,1.99662513639016
0.48,0.36,0.64,0.48,0.96,0.96,1.94365305476417
0.52,0.33,0.6,0.37,0.98,1,2.6395576694849
0.52,0.46,0.54,0.42,0.98,0.98,1.66195282766697
0.52,0.44,0.68,0.44,1,0.96,1.99594178210877
0.5,0.34,0.59,0.44,1,0.98,2.0555622224889
0.5,0.42,0.62,0.43,0.98,0.98,1.92798875948086
0.5,0.41,0.67,0.54,0.98,0.98,1.72818706171303
0.48,0.37,0.67,0.47,0.96,1,2.07962681269648
0.47,0.33,0.68,0.5,1,0.96,2.02398688716835
0.51,0.34,0.57,0.43,0.98,1,2.10485605784091
0.53,0.38,0.72,0.41,0.98,0.98,2.54024416554454
0.46,0.29,0.68,0.53,1,1,2.06382730535142
0.43,0.38,0.7,0.4,0.98,0.98,2.30431079066655
0.45,0.46,0.59,0.53,1,0.94,1.34508551999792
0.46,0.36,0.68,0.4,1,0.96,2.34673241370701
0.47,0.35,0.7,0.47,0.98,1,2.20276839359031
0.47,0.34,0.67,0.51,1,0.98,1.94637947731364
0.49,0.44,0.63,0.41,1,0.92,1.87020300649439
0.43,0.36,0.59,0.44,0.96,0.98,1.86805716269382
0.55,0.39,0.69,0.38,1,1,2.62500988439215
0.41,0.37,0.75,0.49,1,0.96,2.01167877633933
0.5,0.41,0.66,0.5,0.98,1,1.84098630268544
0.45,0.41,0.56,0.49,0.98,0.98,1.50524207940858
0.52,0.32,0.68,0.5,1,1,2.20779472685204
0.46,0.37,0.6,0.49,0.98,0.96,1.71287021529958
0.46,0.37,0.58,0.56,0.98,1,1.49382716049383
0.44,0.35,0.58,0.5,1,0.96,1.62450169648962
0.56,0.47,0.75,0.45,0.98,0.94,2.11650247883812
0.5,0.31,0.68,0.4,1,1,2.77852015068591
0.52,0.39,0.57,0.47,0.98,0.96,1.75527015341255
0.47,0.31,0.59,0.48,1,1,1.94903540759911
0.44,0.3,0.66,0.42,0.98,0.98,2.4561892935513
0.45,0.37,0.79,0.43,0.98,0.94,2.46421912991699
0.49,0.37,0.61,0.41,1,0.98,2.11958012808367
0.5,0.35,0.61,0.43,1,0.98,2.12736044314992
0.4,0.33,0.6,0.49,0.98,0.98,1.72522178929502
0.44,0.41,0.67,0.42,1,1,2.0295379284327
0.41,0.37,0.61,0.42,0.98,0.96,1.89251754501634
0.55,0.34,0.68,0.47,0.98,0.94,2.27154481610642
0.47,0.38,0.64,0.46,1,1,1.94352136937621
0.53,0.35,0.6,0.44,0.98,1,2.16065945204663
0.37,0.28,0.62,0.51,0.98,1,1.82449653927612
0.4,0.37,0.64,0.46,1,0.98,1.81204556305845
0.45,0.23,0.68,0.5,0.98,0.98,2.42749769667189
0.5,0.39,0.6,0.51,1,1,1.69122248482602
0.48,0.28,0.64,0.46,0.98,0.94,2.28920685169804
0.46,0.36,0.61,0.45,0.98,1,1.95791570244381
0.55,0.35,0.72,0.37,1,1,3.03457378938939
0.47,0.37,0.57,0.45,0.98,0.98,1.80323921017282
0.44,0.37,0.62,0.47,0.98,1,1.83618970354596
0.48,0.41,0.59,0.36,0.98,0.98,2.12839708102667
0.56,0.5,0.6,0.46,0.96,1,1.70191623663321
0.5,0.35,0.62,0.53,1,1,1.78709464466989
0.51,0.4,0.67,0.5,1,0.98,1.87876301596303
0.4,0.3,0.58,0.4,1,0.98,2.14745586708204
0.44,0.29,0.63,0.47,1,1,2.13299619943967
0.46,0.36,0.67,0.49,1,0.98,1.93857601496041
0.44,0.34,0.72,0.42,1,0.96,2.4167944844682
0.48,0.35,0.6,0.47,0.98,1,1.92318721978583
0.36,0.38,0.6,0.47,1,1,1.57279552088944
0.44,0.44,0.7,0.43,0.98,0.96,1.952036135585
0.57,0.36,0.68,0.4,0.98,0.98,2.65702544649913
0.51,0.37,0.61,0.41,0.98,0.98,2.18439501307363
0.47,0.42,0.6,0.56,1,1,1.44315162423931
0.51,0.37,0.72,0.48,1,0.98,2.18329442010546
0.47,0.37,0.67,0.45,1,0.92,2.01579149305672
0.52,0.28,0.59,0.48,1,1,2.17760497667185
0.51,0.32,0.65,0.53,0.98,0.98,1.97313623765191
0.49,0.36,0.51,0.46,1,1,1.66099221107291
0.56,0.41,0.65,0.36,1,0.96,2.4672194788658
0.44,0.43,0.62,0.47,0.96,0.98,1.66799087452471
0.5,0.33,0.62,0.47,0.98,1,2.09761858187166
0.53,0.3,0.71,0.44,0.96,1,2.78898630676781
0.5,0.42,0.56,0.42,0.98,1,1.81135910995124
0.48,0.4,0.58,0.49,1,0.96,1.60405708621916
0.45,0.36,0.55,0.47,1,0.98,1.64505578938064
0.44,0.33,0.63,0.49,1,1,1.89946696503652
0.46,0.31,0.58,0.39,1,0.94,2.25160912814511
0.48,0.26,0.66,0.45,1,0.98,2.55964287247285
0.41,0.24,0.63,0.43,1,0.96,2.4636403455635
0.48,0.4,0.62,0.46,1,0.96,1.80513189510067
0.48,0.35,0.63,0.38,1,0.98,2.4134278607807
0.45,0.38,0.68,0.5,1,0.98,1.85175420050493
0.48,0.37,0.64,0.43,0.98,0.98,2.11988883325714
0.5,0.41,0.73,0.43,1,1,2.28798324102662
0.5,0.37,0.71,0.42,1,1,2.44364727954972
0.37,0.41,0.57,0.45,0.98,0.96,1.47689650950752
0.44,0.31,0.63,0.43,1,0.96,2.19345622637573
0.51,0.32,0.64,0.46,0.98,1,2.27042270513188
0.46,0.4,0.61,0.4,1,0.96,1.96082749029379
0.55,0.35,0.6,0.4,1,1,2.39545900032669
0.49,0.31,0.55,0.36,1,0.98,2.47825238169608
0.41,0.33,0.62,0.32,1,1,2.76565424536328
0.51,0.35,0.57,0.43,0.98,0.98,2.03990456622036
0.5,0.29,0.65,0.46,0.96,0.98,2.40465490325938
0.44,0.3,0.54,0.48,0.98,0.98,1.75503802562661
0.5,0.31,0.68,0.48,1,0.98,2.27200604457877
0.56,0.31,0.64,0.49,1,0.96,2.20436693505854
0.54,0.34,0.6,0.42,0.96,1,2.34804583816775
0.5,0.37,0.66,0.48,1,0.98,1.99464833809911
0.54,0.36,0.55,0.47,1,1,1.84836671410793
0.46,0.37,0.66,0.47,0.98,1,1.99276611567454
0.46,0.41,0.65,0.54,1,1,1.61431919880673
0.52,0.33,0.6,0.48,0.98,1,2.03541430192963
0.38,0.27,0.68,0.51,1,0.96,2.00366181078714
0.56,0.37,0.63,0.42,0.94,1,2.37826641651032
0.46,0.38,0.59,0.45,1,0.96,1.77369956082476
0.4,0.39,0.7,0.45,1,0.98,1.96096110240141
0.43,0.38,0.57,0.47,1,1,1.62617779462321
0.51,0.38,0.56,0.4,1,0.96,1.98452431035519
0.48,0.3,0.65,0.47,0.98,0.98,2.24169874242848
0.46,0.31,0.62,0.51,1,0.98,1.87786374220687
0.51,0.36,0.65,0.51,1,1,1.92669317639574
0.43,0.32,0.56,0.44,0.98,1,1.91577519012907
0.48,0.4,0.66,0.42,0.98,1,2.13794378172408
0.45,0.47,0.62,0.52,0.98,0.98,1.45340023712737
0.38,0.38,0.65,0.47,0.98,1,1.77249363309329
0.58,0.32,0.64,0.47,1,1,2.35659326472649
0.45,0.34,0.61,0.58,0.96,1,1.57944455377919
0.41,0.37,0.66,0.48,0.98,0.98,1.83517406017996
0.48,0.34,0.65,0.45,0.98,1,2.2018375881099
0.47,0.42,0.65,0.46,1,1,1.84868630117833
0.47,0.26,0.73,0.5,0.98,0.96,2.46893310638811
0.5,0.45,0.69,0.39,0.98,0.98,2.19121730485756
0.6,0.33,0.64,0.41,0.98,1,2.72359647593188
0.53,0.33,0.64,0.41,1,1,2.52852718199105
0.48,0.39,0.59,0.45,1,1,1.82381473947739
0.49,0.39,0.65,0.41,0.98,1,2.21370535483251
0.41,0.42,0.68,0.49,1,1,1.72044227493515
0.47,0.35,0.58,0.49,1,0.98,1.7333200412056
0.58,0.41,0.72,0.38,1,0.96,2.62743758447075
0.52,0.34,0.59,0.49,1,1,1.91329894441977
0.49,0.41,0.69,0.5,1,0.96,1.84881489243957
0.45,0.46,0.71,0.45,0.96,0.96,1.88494386850728
0.51,0.39,0.57,0.46,1,1,1.79061670424076
0.45,0.38,0.59,0.56,1,1,1.46576613268169
0.49,0.32,0.58,0.48,1,1,1.92637629253076
