PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.94,0.88,0.5,0.21,2.22398970162291
0.93,0.83,0.34,0.35,1.62974600756818
0.95,0.88,0.41,0.29,1.84650613722209
0.91,0.82,0.36,0.31,1.73935439111236
0.88,0.84,0.48,0.29,1.92429266573308
0.9,0.78,0.41,0.25,2.03506836127105
0.94,0.8,0.43,0.21,2.23443762806227
0.92,0.85,0.41,0.28,1.87319011365956
0.92,0.84,0.42,0.23,2.05059594321974
0.92,0.86,0.44,0.29,1.88303192415129
0.91,0.87,0.46,0.24,2.03077023793952
0.92,0.75,0.39,0.23,2.14429898264572
0.92,0.89,0.51,0.2,2.23144190077257
0.95,0.92,0.44,0.3,1.82004818714632
0.94,0.88,0.38,0.26,1.86270100187248
0.97,0.85,0.48,0.22,2.24682432200479
0.91,0.87,0.44,0.19,2.15664633598724
0.91,0.84,0.42,0.27,1.91783399828211
0.84,0.85,0.42,0.22,1.95359650522043
0.86,0.91,0.45,0.23,1.91773986270655
0.94,0.93,0.49,0.18,2.22390835117336
0.93,0.83,0.43,0.25,2.03531797365128
0.94,0.79,0.53,0.28,2.19201416869067
0.93,0.87,0.48,0.24,2.09262763808829
0.88,0.81,0.44,0.39,1.6581637594058
0.93,0.87,0.42,0.26,1.93058345944177
0.93,0.8,0.38,0.25,1.99171161241268
0.95,0.85,0.38,0.2,2.10182132034162
0.93,0.86,0.42,0.27,1.9165866042116
0.9,0.79,0.37,0.28,1.85948490916748
0.9,0.8,0.38,0.3,1.80962854647739
0.91,0.76,0.44,0.25,2.13768374583329
0.88,0.82,0.37,0.43,1.4711971301768
0.93,0.85,0.39,0.22,2.02619292399784
0.94,0.83,0.5,0.21,2.31267125027266
0.91,0.84,0.46,0.18,2.28579754675814
0.98,0.82,0.48,0.27,2.14347764826806
0.87,0.85,0.4,0.28,1.79186006096419
0.93,0.86,0.37,0.21,2.00552149609282
0.97,0.87,0.46,0.23,2.14379383772978
0.96,0.89,0.4,0.23,1.99410724187434
0.95,0.83,0.45,0.28,2.00702574225723
0.93,0.86,0.46,0.32,1.85079119071579
0.94,0.84,0.41,0.26,1.96914387975728
0.96,0.78,0.47,0.22,2.34108532442111
0.93,0.82,0.48,0.31,1.96047094323156
0.94,0.86,0.52,0.23,2.22540224177052
