PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,RR
0.88,0.8,0.46,0.24,1.90883537246399
0.88,0.86,0.48,0.3,1.71357921770431
0.92,0.86,0.58,0.26,2.07566160967199
0.9,0.84,0.6,0.3,2.0131699173531
0.8,0.82,0.4,0.3,1.52082321236931
0.82,0.86,0.56,0.32,1.78781827560804
0.88,0.84,0.5,0.22,2.00955625576749
0.9,0.82,0.58,0.2,2.33441597873338
0.9,0.88,0.46,0.2,1.93215881381467
0.82,0.94,0.46,0.2,1.7785486434009
0.8,0.8,0.46,0.24,1.83760518300552
0.92,0.88,0.46,0.28,1.72730461978703
0.84,0.88,0.52,0.2,2.02578213577556
0.9,0.92,0.54,0.22,2.00221104255039
0.88,0.86,0.52,0.34,1.70338378088761
0.9,0.9,0.54,0.24,1.97100094386265
0.78,0.78,0.46,0.16,2.12574765893712
0.86,0.82,0.58,0.24,2.1515431728037
0.84,0.82,0.4,0.22,1.75591417821062
0.92,0.82,0.52,0.16,2.35820406785137
0.84,0.84,0.44,0.14,2.09687975624301
0.84,0.76,0.48,0.24,1.98305551893971
0.84,0.9,0.48,0.22,1.84000024708669
0.82,0.74,0.6,0.32,2.03039600649291
0.92,0.84,0.4,0.22,1.80024142664016
0.76,0.88,0.44,0.22,1.70318218807247
0.94,0.86,0.66,0.3,2.14575373042863
0.84,0.96,0.52,0.24,1.79897843307633
0.92,0.88,0.64,0.14,2.64764805928533
0.9,0.84,0.66,0.24,2.3439125812789
0.88,0.74,0.56,0.26,2.18388802252219
0.9,0.86,0.48,0.18,2.08032225119203
0.94,0.86,0.58,0.3,1.97445816367854
0.88,0.76,0.54,0.18,2.41108873531404
0.86,0.88,0.52,0.24,1.91986994764347
0.88,0.88,0.5,0.2,2.01243289137852
0.82,0.88,0.56,0.36,1.6742993904522
0.88,0.78,0.6,0.2,2.44613293078897
0.92,0.9,0.5,0.32,1.69435761263227
0.78,0.88,0.5,0.18,1.9871957930945
0.98,0.92,0.58,0.32,1.87712518911421
0.9,0.8,0.48,0.24,1.97556914975995
0.84,0.9,0.56,0.22,2.02734137806426
0.76,0.86,0.52,0.18,2.05210080950119
0.78,0.86,0.58,0.16,2.30337514075101
0.88,0.86,0.4,0.36,1.42224666746878
0.9,0.82,0.52,0.22,2.10881759752282
0.78,0.82,0.58,0.36,1.74916187720279
0.9,0.8,0.5,0.26,1.96145021225516
0.84,0.76,0.56,0.34,1.87421165280516
0.88,0.86,0.6,0.14,2.54282459455973
0.82,0.88,0.4,0.18,1.77059954020406
0.94,0.78,0.68,0.26,2.4591699768546
0.84,0.8,0.56,0.16,2.43031308314327
0.9,0.88,0.52,0.24,1.95342384471535
0.82,0.78,0.54,0.24,2.08310870900155
0.92,0.88,0.54,0.24,2.01629545327429
0.92,0.88,0.52,0.22,2.03172533299563
0.88,0.82,0.5,0.26,1.91569338546617
0.86,0.84,0.46,0.24,1.83467624295833
0.92,0.78,0.56,0.34,1.91127204381466
0.94,0.84,0.48,0.22,2.01405909524462
0.92,0.74,0.56,0.3,2.0841364540309
0.9,0.9,0.58,0.24,2.06187544009469
0.92,0.78,0.46,0.22,2.04141670691992
0.92,0.84,0.64,0.2,2.46762344941235
0.76,0.84,0.4,0.2,1.71270610513215
0.86,0.84,0.58,0.28,1.99505686258102
0.8,0.78,0.52,0.26,1.95162630236512
0.84,0.84,0.58,0.24,2.10220888286197
0.92,0.82,0.5,0.28,1.89164896996532
0.84,0.88,0.54,0.14,2.29697111244525
0.92,0.84,0.58,0.14,2.57241060117428
0.88,0.9,0.58,0.32,1.82717307800409
0.88,0.8,0.62,0.16,2.63961671751429
0.88,0.84,0.52,0.24,1.99435790137972
0.88,0.74,0.54,0.3,2.00364806326422
0.78,0.78,0.6,0.28,2.06142229380357
0.86,0.9,0.58,0.12,2.47143446377796
0.88,0.82,0.56,0.3,1.9369473373231
0.92,0.8,0.54,0.22,2.21122897317768
0.82,0.84,0.52,0.14,2.30135852392919
0.88,0.92,0.56,0.34,1.71884766812051
0.8,0.8,0.44,0.18,1.97956079271559
0.92,0.86,0.52,0.2,2.13002142025703
0.82,0.76,0.46,0.2,2.05017747361426
