prop_exp,prev_ne,risk,SE_ratio,power,sample_size,SE_AUB,SE_A_e,SE_B_given_A_e,SE_A_int_B_e,SE_B_e,SE_A_given_B_e,SE_B_given_not_A_e,SE_A_ne,SE_B_given_A_ne,SE_A_int_B_ne,SE_B_ne,SE_A_given_B_ne,SE_B_given_not_A_ne,SP_A_e,SP_B_e,SP_A_ne,SP_B_ne
0.05,0.01,1.2,0.8,0.254,100_100_50,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.188,100_100_50,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.567,200_200_100,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.424,200_200_100,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.35,200_200_100,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.786,300_300_150,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.549,300_300_150,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,0.8,0.474,300_300_150,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0470000000000001,100_100_50,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0520000000000001,100_100_50,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0600000000000001,100_100_50,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0540000000000001,200_200_100,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.038,200_200_100,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0540000000000001,200_200_100,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.046,300_300_150,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.05,300_300_150,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1,0.0540000000000001,300_300_150,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.321,100_100_50,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.2,100_100_50,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.166,100_100_50,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.545,200_200_100,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.33,200_200_100,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.259,200_200_100,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.72,300_300_150,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.518,300_300_150,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.2,0.348,300_300_150,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.841,100_100_50,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.549,100_100_50,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.441,100_100_50,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.99,200_200_100,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.841,200_200_100,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.653,200_200_100,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.999,300_300_150,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.95,300_300_150,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,1.2,1.4,0.861,300_300_150,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.964,100_100_50,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.834,100_100_50,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.785,100_100_50,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.999,200_200_100,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.993,200_200_100,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.977,200_200_100,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,1,300_300_150,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.999,300_300_150,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.6,0.997,300_300_150,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.424,100_100_50,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.312,100_100_50,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.22,100_100_50,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.705,200_200_100,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.526,200_200_100,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.383,200_200_100,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.87,300_300_150,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.686,300_300_150,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,0.8,0.549,300_300_150,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.053,100_100_50,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.053,100_100_50,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.0550000000000001,100_100_50,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.041,200_200_100,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.0510000000000001,200_200_100,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.05,200_200_100,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.037,300_300_150,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.042,300_300_150,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1,0.041,300_300_150,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.35,100_100_50,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.222,100_100_50,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.176,100_100_50,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.584,200_200_100,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.39,200_200_100,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.272,200_200_100,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.776,300_300_150,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.543,300_300_150,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.2,0.395,300_300_150,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.875,100_100_50,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.596,100_100_50,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.444,100_100_50,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.998,200_200_100,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.875,200_200_100,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.724,200_200_100,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,1,300_300_150,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.971,300_300_150,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.999,0.99,0.999,0.99
0.05,0.01,2,1.4,0.88,300_300_150,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.999,0.99,0.999,0.99
0.05,0.05,1.2,0.6,0.916,100_100_50,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.747,100_100_50,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.648,100_100_50,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.995,200_200_100,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.964,200_200_100,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.939,200_200_100,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,1,300_300_150,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.993,300_300_150,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.6,0.986,300_300_150,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.387,100_100_50,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.253,100_100_50,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.219,100_100_50,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.619,200_200_100,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.435,200_200_100,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.331,200_200_100,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.765,300_300_150,0.8,0.4,0,0,0.4,0,0.666666666666667,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.562,300_300_150,0.8,0.4,0.5,0.2,0.6,0.333333333333333,0.666666666666667,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,0.8,0.472,300_300_150,0.8,0.4,1,0.4,0.8,0.5,0.666666666666667,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0590000000000001,100_100_50,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.069,100_100_50,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0540000000000001,100_100_50,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0600000000000001,200_200_100,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0520000000000001,200_200_100,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0520000000000001,200_200_100,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0510000000000001,300_300_150,0.8,0.5,0,0,0.3,0,0.6,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0600000000000001,300_300_150,0.8,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1,0.0580000000000001,300_300_150,0.8,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.319,100_100_50,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.21,100_100_50,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.157,100_100_50,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.551,200_200_100,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.361,200_200_100,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.281,200_200_100,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.727,300_300_150,0.8,0.6,0,0,0.2,0,0.5,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.506,300_300_150,0.8,0.6,0.333333333333333,0.2,0.4,0.5,0.5,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.2,0.413,300_300_150,0.8,0.6,0.666666666666667,0.4,0.6,0.666666666666667,0.5,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.867,100_100_50,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.569,100_100_50,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.433,100_100_50,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.995,200_200_100,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.86,200_200_100,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.684,200_200_100,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,1,300_300_150,0.8,0.7,0,0,0.1,0,0.333333333333334,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.955,300_300_150,0.8,0.7,0.285714285714286,0.2,0.3,0.666666666666667,0.333333333333334,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,1.2,1.4,0.872,300_300_150,0.8,0.7,0.571428571428572,0.4,0.5,0.8,0.333333333333334,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.971,100_100_50,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.873,100_100_50,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.785,100_100_50,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.998,200_200_100,0.8,0.3,0,0,0.5,0,0.714285714285714,0.5,0,0,0.3,0,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.996,200_200_100,0.8,0.3,0.666666666666667,0.2,0.7,0.285714285714286,0.714285714285714,0.5,0.4,0.2,0.5,0.4,0.6,0.995,0.95,0.995,0.95
0.05,0.05,2,0.6,0.981,200_200_100,0.8,0.3,1.33333333333333,0.4,0.9,0.444444444444444,0.714285714285714,0.5,0.8,0.4,0.7,0.571428571428571,0.6,0.995,0.95,0.995,0.95
