prop_exp,prev_ne,risk,SE_ratio,power,sample_size,SE_AUB,SE_A_e,SE_B_given_A_e,SE_A_int_B_e,SE_B_e,SE_A_given_B_e,SE_B_given_not_A_e,SE_A_ne,SE_B_given_A_ne,SE_A_int_B_ne,SE_B_ne,SE_A_given_B_ne,SE_B_given_not_A_ne,SP_A_e,SP_B_e,SP_A_ne,SP_B_ne
0.2,0.01,0.5,1.6,0.792,100_100_50,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.743,100_100_50,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.658,100_100_50,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.98,200_200_100,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.967,200_200_100,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.924,200_200_100,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,1,300_300_150,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.996,300_300_150,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,0.5,1.6,0.987,300_300_150,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,0.913,100_100_50,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,0.904,100_100_50,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,0.916,100_100_50,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,1,200_200_100,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,0.999,200_200_100,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,0.997,200_200_100,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,1,300_300_150,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,1,300_300_150,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.4,1,300_300_150,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.192,100_100_50,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.194,100_100_50,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.189,100_100_50,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.403,200_200_100,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.368,200_200_100,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.365,200_200_100,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.509,300_300_150,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.544,300_300_150,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,0.8,0.565,300_300_150,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.0629999999999999,100_100_50,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.04,100_100_50,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.043,100_100_50,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.04,200_200_100,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.05,200_200_100,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.0590000000000001,200_200_100,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.031,300_300_150,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.045,300_300_150,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1,0.0560000000000001,300_300_150,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.183,100_100_50,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.142,100_100_50,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.145,100_100_50,0.9,0.6,0.0694444444444445,0.0416666666666667,0.341666666666667,0.121951219512195,0.75,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.292,200_200_100,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.229,200_200_100,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.203,200_200_100,0.9,0.6,0.0694444444444445,0.0416666666666667,0.341666666666667,0.121951219512195,0.75,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.406,300_300_150,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.352,300_300_150,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.2,0.265,300_300_150,0.9,0.6,0.0694444444444445,0.0416666666666667,0.341666666666667,0.121951219512195,0.75,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.923,100_100_50,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.869,100_100_50,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.825,100_100_50,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,1,200_200_100,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.996,200_200_100,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.971,200_200_100,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,1,300_300_150,0.9,0.8,0.015625,0.0125,0.1125,0.111111111111111,0.5,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,1,300_300_150,0.9,0.8,0.03125,0.025,0.125,0.2,0.5,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,1.2,1.6,0.998,300_300_150,0.9,0.8,0.0520833333333333,0.0416666666666667,0.141666666666667,0.294117647058824,0.5,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,0.954,100_100_50,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,0.967,100_100_50,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,0.949,100_100_50,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,1,200_200_100,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,1,200_200_100,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,0.999,200_200_100,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,1,300_300_150,0.9,0.2,0.0625,0.0125,0.7125,0.0175438596491228,0.875,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,1,300_300_150,0.9,0.2,0.125,0.025,0.725,0.0344827586206897,0.875,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.4,1,300_300_150,0.9,0.2,0.208333333333333,0.0416666666666667,0.741666666666667,0.0561797752808989,0.875,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.238,100_100_50,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.217,100_100_50,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.199,100_100_50,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.414,200_200_100,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.427,200_200_100,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.397,200_200_100,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.572,300_300_150,0.9,0.4,0.03125,0.0125,0.5125,0.024390243902439,0.833333333333333,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.63,300_300_150,0.9,0.4,0.0625,0.025,0.525,0.0476190476190476,0.833333333333333,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,0.8,0.621,300_300_150,0.9,0.4,0.104166666666667,0.0416666666666667,0.541666666666667,0.0769230769230769,0.833333333333333,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.048,100_100_50,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.0540000000000001,100_100_50,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.053,100_100_50,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.045,200_200_100,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.048,200_200_100,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.044,200_200_100,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.044,300_300_150,0.9,0.5,0.025,0.0125,0.4125,0.0303030303030303,0.8,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.046,300_300_150,0.9,0.5,0.05,0.025,0.425,0.0588235294117647,0.8,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1,0.0620000000000001,300_300_150,0.9,0.5,0.0833333333333333,0.0416666666666667,0.441666666666667,0.0943396226415094,0.8,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.209,100_100_50,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.171,100_100_50,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.168,100_100_50,0.9,0.6,0.0694444444444445,0.0416666666666667,0.341666666666667,0.121951219512195,0.75,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.362,200_200_100,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.302,200_200_100,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.262,200_200_100,0.9,0.6,0.0694444444444445,0.0416666666666667,0.341666666666667,0.121951219512195,0.75,0.5,0.5,0.25,0.65,0.384615384615385,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.485,300_300_150,0.9,0.6,0.0208333333333333,0.0125,0.3125,0.04,0.75,0.5,0.15,0.075,0.475,0.157894736842105,0.8,0.99,0.99,0.99,0.99
0.2,0.01,2,1.2,0.395,300_300_150,0.9,0.6,0.0416666666666667,0.025,0.325,0.0769230769230769,0.75,0.5,0.3,0.15,0.55,0.272727272727273,0.8,0.99,0.99,0.99,0.99
