PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.89,0.81,0.92,0.87,0.96,1,2.0285292840403
0.93,0.79,0.88,0.88,1,1,2.04034412480837
0.94,0.81,0.94,0.81,0.98,1,2.22411444502347
0.89,0.83,0.94,0.85,0.98,1,2.05579936717021
0.93,0.83,0.94,0.92,1,1,1.98515123029459
0.91,0.85,0.91,0.83,1,1,2.05254960179073
0.92,0.79,0.94,0.86,1,1,2.13097444381404
0.85,0.87,0.9,0.85,1,1,1.90781580550906
0.92,0.88,0.9,0.87,0.98,1,1.94923651933406
0.94,0.88,0.9,0.97,1,1,1.82316885329655
0.97,0.75,0.87,0.86,1,0.98,2.16239732456729
0.91,0.89,0.91,0.81,1,1,2.03187209378034
0.86,0.76,0.94,0.93,0.98,0.98,1.96654652833917
0.93,0.82,0.91,0.85,1,0.98,2.07245229474085
0.93,0.86,0.9,0.87,1,0.98,1.97391303147089
0.94,0.87,0.93,0.85,1,1,2.04925381611544
0.96,0.83,0.91,0.87,1,0.98,2.06062099799376
0.93,0.86,0.86,0.85,1,0.98,1.96345642271059
0.94,0.88,0.94,0.87,0.98,1,2.0151503730029
0.9,0.87,0.9,0.94,1,1,1.83155484075124
0.92,0.84,0.89,0.83,0.98,0.98,2.04679645423527
0.92,0.87,0.9,0.84,0.98,1,2.01119293494593
0.87,0.87,0.93,0.87,0.98,1,1.93422950353808
0.95,0.84,0.94,0.84,1,0.98,2.11993164963407
0.91,0.85,0.88,0.88,1,1,1.9363039842413
0.94,0.87,0.96,0.86,1,1,2.06452887108899
0.91,0.8,0.94,0.88,1,1,2.06802984313152
0.95,0.81,0.91,0.87,0.96,1,2.09187282195576
0.91,0.87,0.93,0.88,1,1,1.96400337429882
0.91,0.92,0.96,0.88,1,1,1.93320661279718
0.94,0.87,0.93,0.92,1,1,1.93671922061725
0.94,0.88,0.97,0.84,1,1,2.09599613408217
0.9,0.85,0.91,0.82,0.96,1,2.06158787692339
0.94,0.87,0.88,0.84,0.98,0.98,2.00247062702883
0.94,0.84,0.89,0.85,1,1,2.04667600511087
0.88,0.83,0.91,0.91,0.98,1,1.91223349401636
0.97,0.81,0.88,0.82,1,1,2.17191176746191
0.9,0.88,0.94,0.86,1,1,1.98203122840956
0.95,0.86,0.88,0.88,0.98,1,1.97315517580936
0.93,0.82,0.93,0.94,1,1,1.95575272472685
0.98,0.84,0.89,0.84,0.98,1,2.1159565011602
0.88,0.87,0.88,0.88,0.98,1,1.87767551040375
0.91,0.86,0.91,0.83,1,1,2.03864155841173
0.9,0.83,0.91,0.84,1,1,2.05049657508124
0.91,0.86,0.94,0.87,1,1,2.00371296064873
0.93,0.87,0.9,0.85,1,0.98,1.99350834536718
0.97,0.87,0.92,0.93,0.98,0.98,1.93713587898902
0.94,0.86,0.93,0.89,1,1,1.99618588613941
0.97,0.84,0.88,0.85,1,1,2.07273112291691
0.92,0.83,0.94,0.85,1,1,2.09119346685711
0.96,0.87,0.9,0.93,0.98,1,1.9157366353964
0.9,0.89,0.94,0.89,1,1,1.92232802828821
0.97,0.85,0.89,0.89,1,0.98,1.99141132062056
0.95,0.87,0.89,0.86,1,1,2.0015368984277
0.95,0.88,0.91,0.88,1,1,1.97742876642675
0.94,0.86,0.95,0.85,0.98,1,2.08655705859599
0.92,0.78,0.94,0.82,1,1,2.22366347083233
0.89,0.89,0.9,0.89,1,0.98,1.85945284491452
0.94,0.79,0.91,0.91,0.98,1,2.03593176608126
0.93,0.83,0.92,0.88,1,0.98,2.01815062011709
0.89,0.86,0.88,0.86,1,1,1.93141442693917
0.93,0.84,0.92,0.92,1,1,1.95168410019235
0.94,0.84,0.91,0.84,1,1,2.08639160500098
0.91,0.86,0.9,0.9,0.96,1,1.91738048098957
0.94,0.86,0.91,0.92,1,1,1.92835984128572
0.95,0.84,0.94,0.86,0.98,1,2.098302833907
0.98,0.91,0.94,0.87,0.98,1,2.02324485481209
0.93,0.88,0.88,0.94,1,1,1.83396969335402
0.96,0.79,0.87,0.89,1,1,2.04911861043533
0.96,0.83,0.9,0.87,1,0.98,2.04977082099532
0.93,0.83,0.91,0.88,1,1,2.01870521483186
0.89,0.89,0.86,0.86,0.98,0.98,1.86429466196544
0.9,0.82,0.9,0.87,0.98,1,2.00330813258767
0.93,0.85,0.91,0.89,1,1,1.97607722276342
0.95,0.84,0.95,0.86,1,1,2.10732638879036
0.9,0.84,0.92,0.82,0.98,1,2.08520933837973
0.89,0.81,0.94,0.88,1,1,2.02954442090159
0.91,0.86,0.9,0.88,0.98,1,1.94678962510622
0.93,0.87,0.93,0.91,0.98,1,1.94228905434388
0.9,0.85,0.95,0.87,1,1,2.01562490172413
0.96,0.86,0.96,0.9,1,0.98,2.02389918458117
0.92,0.85,0.91,0.88,1,1,1.98031687897979
0.93,0.89,0.92,0.84,0.98,1,2.01825751850976
0.92,0.88,0.92,0.89,1,1,1.93708333726703
0.89,0.85,0.92,0.94,1,1,1.86334008681538
0.97,0.84,0.93,0.85,1,1,2.12784606733696
0.89,0.83,0.94,0.87,1,0.98,2.00801228672691
0.93,0.88,0.92,0.89,0.98,0.98,1.94004587709767
0.9,0.86,0.92,0.88,0.98,1,1.95611342254982
0.93,0.87,0.96,0.87,0.94,1,2.04131745159157
0.95,0.82,0.92,0.91,1,1,2.01685844260102
0.95,0.81,0.98,0.87,1,0.98,2.15302838799279
0.89,0.82,0.9,0.92,0.96,1,1.91221198062107
0.92,0.87,0.91,0.87,0.98,1,1.97255481621935
0.95,0.86,0.92,0.9,1,0.98,1.97072309454815
0.93,0.84,0.87,0.92,0.98,1,1.90146906269586
0.97,0.88,0.9,0.94,1,0.98,1.8889331862489
0.9,0.87,0.92,0.87,1,0.98,1.94671925642653
0.96,0.84,0.93,0.9,0.98,1,2.03139061466195
0.92,0.79,0.87,0.85,0.98,0.98,2.05954644250083
0.92,0.9,0.9,0.87,0.98,1,1.92434152664608
0.93,0.81,0.85,0.88,1,1,1.98002993587914
0.86,0.87,0.94,0.9,1,1,1.88491449277021
0.92,0.85,0.89,0.85,1,1,2.00839512664817
0.94,0.93,0.92,0.87,0.98,1,1.93156150987133
0.96,0.88,0.93,0.87,0.98,1,2.02826954890155
0.94,0.88,0.94,0.87,1,1,2.01330831570998
0.94,0.85,0.95,0.88,1,1,2.04698359185422
0.95,0.92,0.92,0.89,1,1,1.92307075170813
0.9,0.78,0.93,0.95,0.98,1,1.95681414571046
0.93,0.86,0.93,0.91,1,1,1.95280538168678
0.9,0.89,0.93,0.86,1,1,1.95861313432713
0.96,0.84,0.87,0.83,1,1,2.08465865675009
0.9,0.8,0.93,0.88,1,1,2.04460992115016
0.93,0.91,0.95,0.91,1,0.98,1.90288755247311
0.91,0.83,0.91,0.92,0.98,1,1.93207466118555
0.91,0.79,0.93,0.83,0.98,0.98,2.15238347786939
0.89,0.87,0.9,0.83,1,1,1.98929727825722
0.95,0.91,0.92,0.88,1,1,1.95035991231118
0.92,0.83,0.9,0.78,0.98,1,2.17878040690892
0.94,0.84,0.92,0.91,0.98,1,1.98100534165195
0.93,0.84,0.94,0.92,0.98,1,1.97431166389315
0.96,0.88,0.92,0.85,1,1,2.0491152593897
0.91,0.86,0.93,0.91,1,1,1.92958045643243
0.9,0.81,0.91,0.84,1,1,2.07900852280888
0.93,0.79,0.93,0.9,0.98,1,2.06263153452154
0.93,0.86,0.91,0.86,0.98,1,2.01402848538559
0.91,0.82,0.87,0.88,1,0.98,1.9530927936516
0.87,0.85,0.93,0.91,1,0.98,1.88492086720101
0.95,0.8,0.89,0.9,0.98,1,2.02983286829571
0.96,0.89,0.95,0.88,1,1,2.01811937062441
0.86,0.88,0.9,0.91,0.96,1,1.82095460609721
0.94,0.82,0.92,0.89,1,1,2.0382253134027
0.93,0.82,0.95,0.89,0.98,1,2.06040609137056
0.91,0.82,0.95,0.92,1,1,1.98487338161191
0.89,0.84,0.94,0.91,1,1,1.94134667362003
