PPV_A_e,PPV_A_ne,PPV_B_e,PPV_B_ne,PPV_C_e,PPV_C_ne,RR
0.44,0.22,0.54,0.48,0.88,0.96,2.07342389813625
0.6,0.34,0.54,0.52,0.92,1,1.9168248411625
0.48,0.42,0.4,0.32,0.88,1,1.81106669471912
0.46,0.18,0.46,0.5,0.96,0.96,2.00086405959032
0.62,0.22,0.5,0.38,0.92,0.92,2.9104883569937
0.4,0.42,0.34,0.28,0.88,1,1.62807527516616
0.58,0.28,0.62,0.44,0.92,1,2.52165012936059
0.36,0.42,0.46,0.4,0.92,0.92,1.42350699313271
0.4,0.34,0.52,0.48,0.92,0.88,1.57272097907842
0.48,0.42,0.42,0.52,0.88,1,1.35462236578988
0.5,0.42,0.56,0.44,0.96,1,1.78698564813219
0.5,0.5,0.36,0.36,0.92,1,1.46441890996968
0.46,0.36,0.52,0.22,0.92,1,2.81221098832197
0.52,0.24,0.42,0.34,0.92,0.96,2.59176704566776
0.48,0.54,0.46,0.4,0.88,0.96,1.42451165526422
0.4,0.44,0.36,0.36,0.92,1,1.39661944704899
0.46,0.3,0.44,0.32,0.96,0.96,2.27119757890186
0.48,0.38,0.54,0.32,0.92,0.88,2.16863489487488
0.48,0.38,0.5,0.4,0.92,0.96,1.84613013038731
0.62,0.26,0.56,0.36,0.88,1,3.04612440191388
0.46,0.32,0.5,0.22,0.92,1,3.03756213529285
0.46,0.36,0.5,0.4,0.88,0.96,1.86631682171159
0.48,0.38,0.44,0.36,1,1,1.86989536455213
0.52,0.42,0.44,0.46,0.92,0.92,1.54550134165708
0.5,0.34,0.54,0.48,0.92,0.92,1.81086557260501
0.58,0.48,0.5,0.32,0.92,1,2.03370557340268
0.46,0.36,0.52,0.44,0.92,1,1.79679010490999
0.32,0.4,0.46,0.5,0.88,1,1.21863582315425
0.36,0.26,0.58,0.46,0.92,0.96,1.91326509179001
0.4,0.46,0.56,0.48,0.96,1,1.43961581664726
0.46,0.34,0.64,0.46,0.88,1,2.0178988229714
0.5,0.38,0.62,0.36,0.92,0.96,2.26900455916585
0.46,0.3,0.42,0.36,0.88,0.92,2.01780991282846
0.5,0.42,0.44,0.34,0.92,0.96,1.84558164425714
0.44,0.32,0.48,0.38,0.96,1,1.99446807245041
0.58,0.3,0.5,0.46,0.88,0.96,2.09795350424658
0.46,0.26,0.54,0.36,0.96,0.96,2.50779548222218
0.38,0.28,0.56,0.36,0.96,1,2.2809315379732
0.52,0.34,0.42,0.24,0.92,0.92,2.60973720504052
0.52,0.34,0.68,0.34,0.88,1,2.7508270559913
0.44,0.32,0.46,0.36,0.88,1,2.0382520425848
0.4,0.36,0.52,0.4,0.92,0.96,1.77615223556227
0.56,0.38,0.52,0.4,0.92,1,2.06894581715725
0.38,0.42,0.48,0.44,0.96,1,1.43206131430476
0.72,0.32,0.34,0.38,0.88,1,2.35196145495643
0.56,0.28,0.38,0.5,0.92,0.96,1.75242914979757
0.52,0.24,0.56,0.3,0.92,0.96,3.30811170766221
0.3,0.44,0.5,0.44,0.92,1,1.28884912202215
